Name: arville-b
Location: 48.1694 , 2.5539
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/06/23 18:00UTC,2.91,290
2017/06/24 00:00UTC,2.81,273
2017/06/24 06:00UTC,1.28,238
2017/06/24 12:00UTC,3.10,240
2017/06/24 18:00UTC,3.23,270
2017/06/25 00:00UTC,3.27,254
2017/06/25 06:00UTC,3.52,241
2017/06/25 12:00UTC,4.58,254
2017/06/25 18:00UTC,2.04,269
2017/06/26 00:00UTC,1.99,1
2017/06/26 06:00UTC,2.14,43
2017/06/26 12:00UTC,2.73,46
2017/06/26 18:00UTC,1.37,60
2017/06/27 00:00UTC,1.02,103
2017/06/27 06:00UTC,1.61,226
2017/06/27 12:00UTC,1.90,168
2017/06/27 18:00UTC,3.24,229
2017/06/28 00:00UTC,5.65,211
2017/06/28 06:00UTC,4.86,220
2017/06/28 12:00UTC,4.95,210
2017/06/28 18:00UTC,4.50,249
2017/06/29 00:00UTC,3.44,225
2017/06/29 06:00UTC,2.97,269
2017/06/29 12:00UTC,5.76,216
2017/06/29 18:00UTC,6.40,219
2017/06/30 00:00UTC,4.69,191
2017/06/30 06:00UTC,4.88,185
2017/06/30 12:00UTC,6.64,224
2017/06/30 18:00UTC,5.65,247
2017/07/01 00:00UTC,3.84,266
2017/07/01 06:00UTC,3.74,267
2017/07/01 12:00UTC,5.27,290
2017/07/01 18:00UTC,3.30,335
2017/07/02 00:00UTC,2.51,297
2017/07/02 06:00UTC,3.60,253
2017/07/02 12:00UTC,5.64,265
2017/07/02 18:00UTC,2.35,246
2017/07/03 00:00UTC,2.13,327
2017/07/03 06:00UTC,0.62,187
2017/07/03 12:00UTC,3.93,271
2017/07/03 18:00UTC,2.77,287
2017/07/04 00:00UTC,2.29,301
2017/07/04 06:00UTC,1.73,72
2017/07/04 12:00UTC,1.82,65
2017/07/04 18:00UTC,2.20,44
2017/07/05 00:00UTC,2.88,55
2017/07/05 06:00UTC,1.71,54
2017/07/05 12:00UTC,2.10,69
2017/07/05 18:00UTC,2.73,75
2017/07/06 00:00UTC,2.15,94
2017/07/06 06:00UTC,1.69,148
2017/07/06 12:00UTC,2.11,213
2017/07/06 18:00UTC,3.79,257
2017/07/07 00:00UTC,2.16,250
2017/07/07 06:00UTC,0.55,347
2017/07/07 12:00UTC,2.07,261
2017/07/07 18:00UTC,1.40,349
2017/07/08 00:00UTC,3.39,357
2017/07/08 06:00UTC,3.28,7
2017/07/08 12:00UTC,3.06,2
2017/07/08 18:00UTC,3.25,30
2017/07/09 00:00UTC,2.47,38
2017/07/09 06:00UTC,3.15,63
2017/07/09 12:00UTC,1.74,76
2017/07/09 18:00UTC,3.02,356
2017/07/10 00:00UTC,1.86,309
2017/07/10 06:00UTC,2.09,243
2017/07/10 12:00UTC,2.71,273
2017/07/10 18:00UTC,2.64,253
2017/07/11 00:00UTC,2.22,251
2017/07/11 06:00UTC,3.62,210
2017/07/11 12:00UTC,5.11,233
2017/07/11 18:00UTC,3.85,220
2017/07/12 00:00UTC,4.57,221
2017/07/12 06:00UTC,6.71,221
2017/07/12 12:00UTC,6.41,266
2017/07/12 18:00UTC,3.49,357
2017/07/13 00:00UTC,2.70,51
2017/07/13 06:00UTC,3.19,85
2017/07/13 12:00UTC,0.68,89
2017/07/13 18:00UTC,2.25,345
2017/07/14 00:00UTC,2.41,337
2017/07/14 06:00UTC,2.61,318
2017/07/14 12:00UTC,3.51,277
2017/07/14 18:00UTC,4.55,318
2017/07/15 00:00UTC,2.94,344
2017/07/15 06:00UTC,1.61,357
2017/07/15 12:00UTC,1.33,324
2017/07/15 18:00UTC,0.97,342
2017/07/16 00:00UTC,1.72,298
2017/07/16 06:00UTC,1.10,356
2017/07/16 12:00UTC,1.60,356
2017/07/16 18:00UTC,2.67,16
2017/07/17 00:00UTC,3.07,39
2017/07/17 06:00UTC,2.11,43
2017/07/17 12:00UTC,3.17,50
2017/07/17 18:00UTC,3.78,59
2017/07/18 00:00UTC,3.85,64
2017/07/18 06:00UTC,3.27,72
2017/07/18 12:00UTC,4.01,93
2017/07/18 18:00UTC,2.27,129
2017/07/19 00:00UTC,5.75,213
2017/07/19 06:00UTC,3.35,199
2017/07/19 12:00UTC,3.67,206
2017/07/19 18:00UTC,3.93,196
2017/07/20 00:00UTC,3.22,227
2017/07/20 06:00UTC,5.67,214
2017/07/20 12:00UTC,8.34,255
2017/07/20 18:00UTC,3.79,269
2017/07/21 00:00UTC,2.14,250
2017/07/21 06:00UTC,1.49,192
2017/07/21 12:00UTC,3.57,234
2017/07/21 18:00UTC,3.45,222
2017/07/22 00:00UTC,4.77,206
2017/07/22 06:00UTC,4.86,200
2017/07/22 12:00UTC,5.37,211
2017/07/22 18:00UTC,4.11,233
2017/07/23 00:00UTC,4.27,228
2017/07/23 06:00UTC,4.64,228
2017/07/23 12:00UTC,7.61,236
2017/07/23 18:00UTC,3.51,255
2017/07/24 00:00UTC,2.32,290
2017/07/24 06:00UTC,2.92,285
2017/07/24 12:00UTC,6.29,273
2017/07/24 18:00UTC,4.84,312
2017/07/25 00:00UTC,4.28,306
2017/07/25 06:00UTC,3.11,306
2017/07/25 12:00UTC,4.15,317
2017/07/25 18:00UTC,4.23,325
2017/07/26 00:00UTC,3.16,338
2017/07/26 06:00UTC,1.62,183
2017/07/26 12:00UTC,7.41,237
2017/07/26 18:00UTC,3.45,235
2017/07/27 00:00UTC,4.60,238
2017/07/27 06:00UTC,4.19,227
2017/07/27 12:00UTC,5.88,252
2017/07/27 18:00UTC,3.92,276
2017/07/28 00:00UTC,4.80,254
2017/07/28 06:00UTC,3.39,240
2017/07/28 12:00UTC,6.25,234
2017/07/28 18:00UTC,3.63,216
2017/07/29 00:00UTC,4.84,227
2017/07/29 06:00UTC,3.76,212
2017/07/29 12:00UTC,3.13,204
2017/07/29 18:00UTC,5.27,215
2017/07/30 00:00UTC,5.06,210
2017/07/30 06:00UTC,6.33,217
2017/07/30 12:00UTC,5.37,234
2017/07/30 18:00UTC,4.64,236
2017/07/31 00:00UTC,3.98,261
2017/07/31 06:00UTC,0.66,181
2017/07/31 12:00UTC,0.40,107
2017/07/31 18:00UTC,1.92,40
2017/08/01 00:00UTC,2.95,29
2017/08/01 06:00UTC,1.54,56
2017/08/01 12:00UTC,1.07,49
2017/08/01 18:00UTC,1.34,273
2017/08/02 00:00UTC,2.20,325
2017/08/02 06:00UTC,2.16,217
2017/08/02 12:00UTC,1.68,171
2017/08/02 18:00UTC,1.26,214
2017/08/03 00:00UTC,3.47,265
2017/08/03 06:00UTC,6.09,220
2017/08/03 12:00UTC,7.32,242
2017/08/03 18:00UTC,4.91,250
2017/08/04 00:00UTC,3.58,251
2017/08/04 06:00UTC,3.12,231
2017/08/04 12:00UTC,5.44,227
2017/08/04 18:00UTC,1.46,232
2017/08/05 00:00UTC,4.10,194
2017/08/05 06:00UTC,3.91,286
2017/08/05 12:00UTC,4.64,264
2017/08/05 18:00UTC,4.45,329
2017/08/06 00:00UTC,3.35,19
2017/08/06 06:00UTC,1.38,9
2017/08/06 12:00UTC,1.26,333
2017/08/06 18:00UTC,1.45,41
2017/08/07 00:00UTC,2.76,48
2017/08/07 06:00UTC,2.42,54
2017/08/07 12:00UTC,2.35,61
2017/08/07 18:00UTC,2.13,57
2017/08/08 00:00UTC,1.47,35
2017/08/08 06:00UTC,1.57,206
2017/08/08 12:00UTC,3.94,243
2017/08/08 18:00UTC,4.17,252
2017/08/09 00:00UTC,1.77,217
2017/08/09 06:00UTC,3.29,205
2017/08/09 12:00UTC,2.44,210
2017/08/09 18:00UTC,2.90,229
2017/08/10 00:00UTC,2.81,217
2017/08/10 06:00UTC,1.66,222
2017/08/10 12:00UTC,1.14,328
2017/08/10 18:00UTC,2.56,10
2017/08/11 00:00UTC,3.61,347
2017/08/11 06:00UTC,1.85,332
2017/08/11 12:00UTC,1.98,295
2017/08/11 18:00UTC,2.19,291
2017/08/12 00:00UTC,3.72,276
2017/08/12 06:00UTC,4.03,222
2017/08/12 12:00UTC,3.90,226
2017/08/12 18:00UTC,4.13,233
2017/08/13 00:00UTC,1.95,297
2017/08/13 06:00UTC,2.12,352
2017/08/13 12:00UTC,0.84,267
2017/08/13 18:00UTC,0.87,36
2017/08/14 00:00UTC,1.14,19
2017/08/14 06:00UTC,1.39,91
2017/08/14 12:00UTC,1.00,101
2017/08/14 18:00UTC,1.00,81
2017/08/15 00:00UTC,4.63,117
2017/08/15 06:00UTC,4.49,215
2017/08/15 12:00UTC,5.81,228
2017/08/15 18:00UTC,1.45,247
2017/08/16 00:00UTC,1.51,292
2017/08/16 06:00UTC,1.02,350
2017/08/16 12:00UTC,1.52,282
2017/08/16 18:00UTC,1.95,233
2017/08/17 00:00UTC,2.13,216
2017/08/17 06:00UTC,4.62,212
2017/08/17 12:00UTC,5.02,223
2017/08/17 18:00UTC,4.41,230
2017/08/18 00:00UTC,3.74,245
2017/08/18 06:00UTC,3.88,227
2017/08/18 12:00UTC,4.91,249
2017/08/18 18:00UTC,6.12,263
2017/08/19 00:00UTC,2.84,276
2017/08/19 06:00UTC,3.48,256
2017/08/19 12:00UTC,4.23,252
2017/08/19 18:00UTC,2.78,299
2017/08/20 00:00UTC,1.95,345
2017/08/20 06:00UTC,1.15,345
2017/08/20 12:00UTC,1.22,272
2017/08/20 18:00UTC,0.36,276
2017/08/21 00:00UTC,2.48,181
2017/08/21 06:00UTC,2.33,193
2017/08/21 12:00UTC,0.84,208
2017/08/21 18:00UTC,1.83,22
2017/08/22 00:00UTC,0.39,95
2017/08/22 06:00UTC,1.69,96
2017/08/22 12:00UTC,2.39,96
2017/08/22 18:00UTC,3.13,87
2017/08/23 00:00UTC,1.93,154
2017/08/23 06:00UTC,3.19,190
2017/08/23 12:00UTC,2.99,241
2017/08/23 18:00UTC,4.18,307
2017/08/24 00:00UTC,3.46,351
2017/08/24 06:00UTC,2.07,47
2017/08/24 12:00UTC,2.82,57
2017/08/24 18:00UTC,3.73,38
2017/08/25 00:00UTC,2.92,53
2017/08/25 06:00UTC,2.38,87
2017/08/25 12:00UTC,2.29,204
2017/08/25 18:00UTC,1.07,187
2017/08/26 00:00UTC,2.42,224
2017/08/26 06:00UTC,1.29,218
2017/08/26 12:00UTC,0.99,202
2017/08/26 18:00UTC,2.50,15
2017/08/27 00:00UTC,1.90,11
2017/08/27 06:00UTC,1.89,23
2017/08/27 12:00UTC,0.43,51
2017/08/27 18:00UTC,3.55,13
2017/08/28 00:00UTC,2.50,76
2017/08/28 06:00UTC,2.79,66
2017/08/28 12:00UTC,2.35,65
2017/08/28 18:00UTC,3.65,38
2017/08/29 00:00UTC,2.24,95
2017/08/29 06:00UTC,2.80,84
2017/08/29 12:00UTC,2.30,131
2017/08/29 18:00UTC,1.50,170
2017/08/30 00:00UTC,6.93,210
2017/08/30 06:00UTC,3.71,246
2017/08/30 12:00UTC,4.04,231
2017/08/30 18:00UTC,3.70,283
2017/08/31 00:00UTC,6.20,325
2017/08/31 06:00UTC,3.40,293
2017/08/31 12:00UTC,3.60,266
2017/08/31 18:00UTC,1.36,264
2017/09/01 00:00UTC,0.42,15
2017/09/01 06:00UTC,1.09,190
2017/09/01 12:00UTC,1.63,274
2017/09/01 18:00UTC,1.51,355
2017/09/02 00:00UTC,1.89,331
2017/09/02 06:00UTC,3.15,336
2017/09/02 12:00UTC,3.83,333
2017/09/02 18:00UTC,2.65,330
2017/09/03 00:00UTC,1.18,266
2017/09/03 06:00UTC,2.02,184
2017/09/03 12:00UTC,2.45,183
2017/09/03 18:00UTC,2.29,170
2017/09/04 00:00UTC,2.73,172
2017/09/04 06:00UTC,2.27,172
2017/09/04 12:00UTC,2.60,201
2017/09/04 18:00UTC,1.81,216
2017/09/05 00:00UTC,2.24,197
2017/09/05 06:00UTC,3.66,225
2017/09/05 12:00UTC,6.10,243
2017/09/05 18:00UTC,4.58,238
2017/09/06 00:00UTC,5.08,271
2017/09/06 06:00UTC,4.09,284
2017/09/06 12:00UTC,5.08,270
2017/09/06 18:00UTC,3.98,278
2017/09/07 00:00UTC,3.17,297
2017/09/07 06:00UTC,2.87,273
2017/09/07 12:00UTC,3.81,258
2017/09/07 18:00UTC,3.43,248
2017/09/08 00:00UTC,3.71,232
2017/09/08 06:00UTC,6.51,216
2017/09/08 12:00UTC,8.21,226
2017/09/08 18:00UTC,6.98,220
2017/09/09 00:00UTC,5.88,234
2017/09/09 06:00UTC,5.00,244
2017/09/09 12:00UTC,6.05,239
2017/09/09 18:00UTC,3.71,273
2017/09/10 00:00UTC,2.31,243
2017/09/10 06:00UTC,3.02,235
2017/09/10 12:00UTC,5.40,229
2017/09/10 18:00UTC,6.21,202
2017/09/11 00:00UTC,7.21,221
2017/09/11 06:00UTC,6.67,248
2017/09/11 12:00UTC,7.95,236
2017/09/11 18:00UTC,6.26,242
2017/09/12 00:00UTC,5.07,257
2017/09/12 06:00UTC,5.49,245
2017/09/12 12:00UTC,7.10,245
2017/09/12 18:00UTC,4.99,227
2017/09/13 00:00UTC,7.96,206
2017/09/13 12:00UTC,9.89,249
2017/09/13 18:00UTC,8.64,234
2017/09/14 00:00UTC,7.85,270
2017/09/14 06:00UTC,7.09,247
2017/09/14 12:00UTC,9.17,266
2017/09/14 18:00UTC,4.61,253
2017/09/15 00:00UTC,3.58,249
2017/09/15 06:00UTC,3.19,250
2017/09/15 12:00UTC,3.26,245
2017/09/15 18:00UTC,2.39,324
2017/09/16 00:00UTC,2.11,233
2017/09/16 06:00UTC,1.29,224
2017/09/17 00:00UTC,2.91,150
2017/09/17 06:00UTC,2.90,205
2017/09/17 12:00UTC,3.14,212
2017/09/17 18:00UTC,1.89,248
2017/09/18 12:00UTC,2.98,269
2017/09/18 18:00UTC,2.74,331
2017/09/19 00:00UTC,3.38,297
2017/09/19 06:00UTC,2.48,289
2017/09/19 12:00UTC,3.46,343
2017/09/19 18:00UTC,2.15,330
2017/09/20 00:00UTC,2.56,337
2017/09/20 06:00UTC,1.25,224
2017/09/20 12:00UTC,0.99,231
2017/09/20 18:00UTC,1.05,156
2017/09/21 00:00UTC,2.36,163
2017/09/21 06:00UTC,2.90,134
2017/09/21 12:00UTC,2.21,131
2017/09/21 18:00UTC,0.77,225
2017/09/22 00:00UTC,0.36,288
2017/09/22 06:00UTC,1.84,314
2017/09/22 12:00UTC,2.78,306
2017/09/22 18:00UTC,2.97,348
2017/09/23 00:00UTC,2.32,57
2017/09/23 06:00UTC,1.96,71
2017/09/23 12:00UTC,1.83,66
2017/09/23 18:00UTC,2.32,70
2017/09/24 00:00UTC,1.90,77
2017/09/24 06:00UTC,1.94,107
2017/09/24 12:00UTC,1.46,115
2017/09/24 18:00UTC,1.80,113
2017/09/25 00:00UTC,2.94,110
2017/09/25 06:00UTC,2.42,108
2017/09/25 12:00UTC,1.57,234
2017/09/25 18:00UTC,1.12,316
2017/09/26 00:00UTC,0.54,222
2017/09/26 06:00UTC,1.48,318
2017/09/26 12:00UTC,2.32,333
2017/09/26 18:00UTC,1.42,306
2017/09/27 00:00UTC,1.53,194
2017/09/27 06:00UTC,1.56,120
2017/09/27 12:00UTC,2.65,172
2017/09/27 18:00UTC,2.11,182
2017/09/28 00:00UTC,3.47,198
2017/09/28 06:00UTC,3.19,217
2017/09/28 12:00UTC,2.80,203
2017/09/28 18:00UTC,1.95,216
2017/09/29 00:00UTC,2.94,186
2017/09/29 06:00UTC,3.45,176
2017/09/29 12:00UTC,2.81,230
2017/09/29 18:00UTC,2.58,243
2017/09/30 00:00UTC,2.96,287
2017/09/30 06:00UTC,2.79,311
2017/09/30 12:00UTC,3.70,274
2017/09/30 18:00UTC,2.43,240
2017/10/01 00:00UTC,3.61,210
2017/10/01 06:00UTC,5.07,172
2017/10/01 12:00UTC,6.01,187
2017/10/01 18:00UTC,4.36,200
2017/10/02 00:00UTC,4.99,211
2017/10/02 06:00UTC,4.39,243
2017/10/02 12:00UTC,6.49,255
2017/10/02 18:00UTC,4.08,237
2017/10/03 00:00UTC,5.23,266
2017/10/03 06:00UTC,3.62,328
2017/10/03 12:00UTC,3.35,338
2017/10/03 18:00UTC,2.19,20
2017/10/04 00:00UTC,0.90,354
2017/10/04 06:00UTC,0.44,260
2017/10/04 12:00UTC,1.55,246
2017/10/04 18:00UTC,2.32,262
2017/10/05 00:00UTC,3.86,255
2017/10/05 06:00UTC,5.51,244
2017/10/05 12:00UTC,5.18,261
2017/10/05 18:00UTC,5.09,331
2017/10/06 00:00UTC,3.50,342
2017/10/06 06:00UTC,2.97,318
2017/10/06 12:00UTC,5.93,339
2017/10/06 18:00UTC,2.99,353
2017/10/07 00:00UTC,0.95,346
2017/10/07 06:00UTC,2.80,224
2017/10/07 12:00UTC,3.50,230
2017/10/07 18:00UTC,4.66,239
2017/10/08 00:00UTC,4.98,252
2017/10/08 06:00UTC,2.64,270
2017/10/08 12:00UTC,3.03,292
2017/10/08 18:00UTC,2.44,324
2017/10/09 00:00UTC,0.65,325
2017/10/09 06:00UTC,0.20,41
2017/10/09 12:00UTC,1.45,283
2017/10/09 18:00UTC,1.02,224
2017/10/10 00:00UTC,3.12,247
2017/10/10 06:00UTC,3.08,221
2017/10/10 12:00UTC,3.87,246
2017/10/10 18:00UTC,2.86,236
2017/10/11 00:00UTC,3.23,210
2017/10/11 06:00UTC,3.49,198
2017/10/11 12:00UTC,5.27,211
2017/10/11 18:00UTC,3.62,224
2017/10/12 00:00UTC,5.20,256
2017/10/12 06:00UTC,4.32,236
2017/10/12 12:00UTC,4.45,240
2017/10/12 18:00UTC,3.08,215
2017/10/13 00:00UTC,2.48,228
2017/10/13 06:00UTC,1.97,171
2017/10/13 12:00UTC,1.01,130
2017/10/13 18:00UTC,1.62,101
2017/10/14 00:00UTC,0.78,61
2017/10/14 06:00UTC,1.24,102
2017/10/14 12:00UTC,1.60,111
2017/10/14 18:00UTC,1.74,117
2017/10/15 00:00UTC,2.88,165
2017/10/15 06:00UTC,2.63,165
2017/10/15 12:00UTC,2.73,179
2017/10/15 18:00UTC,4.18,196
2017/10/16 00:00UTC,4.17,183
2017/10/16 06:00UTC,4.86,157
2017/10/16 12:00UTC,3.90,180
2017/10/16 18:00UTC,3.19,237
2017/10/17 00:00UTC,2.03,252
2017/10/17 06:00UTC,0.72,42
2017/10/17 12:00UTC,1.76,110
2017/10/17 18:00UTC,2.96,155
2017/10/18 00:00UTC,5.10,218
2017/10/18 06:00UTC,3.28,168
2017/10/18 12:00UTC,2.56,150
2017/10/18 18:00UTC,3.49,128
2017/10/19 00:00UTC,4.63,144
2017/10/19 06:00UTC,4.57,171
2017/10/19 12:00UTC,6.02,189
2017/10/19 18:00UTC,5.15,187
2017/10/20 00:00UTC,6.29,206
2017/10/20 06:00UTC,5.29,238
2017/10/20 12:00UTC,5.80,229
2017/10/20 18:00UTC,3.58,206
2017/10/21 00:00UTC,6.68,199
2017/10/21 06:00UTC,7.07,216
2017/10/21 12:00UTC,7.75,230
2017/10/21 18:00UTC,8.32,227
2017/10/22 00:00UTC,6.82,227
2017/10/22 06:00UTC,7.70,246
2017/10/22 12:00UTC,10.20,260
2017/10/22 18:00UTC,5.77,267
2017/10/23 00:00UTC,5.65,270
2017/10/23 06:00UTC,3.88,255
2017/10/23 12:00UTC,5.47,241
2017/10/23 18:00UTC,3.98,225
2017/10/24 00:00UTC,3.74,222
2017/10/24 06:00UTC,3.44,227
2017/10/24 12:00UTC,2.78,228
2017/10/24 18:00UTC,1.95,201
2017/10/25 00:00UTC,2.53,199
2017/10/25 06:00UTC,2.78,209
2017/10/25 12:00UTC,1.67,227
2017/10/25 18:00UTC,0.84,178
2017/10/26 00:00UTC,0.33,98
2017/10/26 06:00UTC,1.39,125
2017/10/26 12:00UTC,0.38,307
2017/10/26 18:00UTC,1.94,21
2017/10/27 00:00UTC,1.68,342
2017/10/27 06:00UTC,2.75,327
2017/10/27 12:00UTC,4.33,14
2017/10/27 18:00UTC,3.61,5
2017/10/28 00:00UTC,2.13,343
2017/10/28 06:00UTC,1.57,292
2017/10/28 12:00UTC,2.90,264
2017/10/28 18:00UTC,4.00,262
2017/10/29 00:00UTC,4.76,250
2017/10/29 06:00UTC,6.10,261
2017/10/29 12:00UTC,7.05,313
2017/10/29 18:00UTC,5.16,13
2017/10/30 00:00UTC,4.47,18
2017/10/30 06:00UTC,3.50,26
2017/10/30 12:00UTC,4.58,35
2017/10/30 18:00UTC,3.65,32
2017/10/31 00:00UTC,3.14,36
2017/10/31 06:00UTC,1.51,38
2017/10/31 12:00UTC,1.63,71
2017/10/31 18:00UTC,1.48,97
2017/11/01 00:00UTC,1.74,118
2017/11/01 06:00UTC,3.22,132
2017/11/01 12:00UTC,3.34,134
2017/11/01 18:00UTC,4.28,185
2017/11/02 00:00UTC,4.42,214
2017/11/02 06:00UTC,4.39,223
2017/11/02 12:00UTC,3.05,244
2017/11/02 18:00UTC,1.30,323
2017/11/03 00:00UTC,0.48,146
2017/11/03 06:00UTC,0.95,170
2017/11/03 12:00UTC,2.19,107
2017/11/03 18:00UTC,3.26,96
2017/11/04 00:00UTC,3.22,167
2017/11/04 06:00UTC,5.03,207
2017/11/04 12:00UTC,6.37,215
2017/11/04 18:00UTC,3.58,251
2017/11/05 00:00UTC,5.02,304
2017/11/05 12:00UTC,6.56,290
2017/11/05 18:00UTC,3.61,316
2017/11/06 00:00UTC,3.21,317
2017/11/06 06:00UTC,4.07,354
2017/11/06 12:00UTC,5.07,13
2017/11/06 18:00UTC,3.44,4
2017/11/07 00:00UTC,1.88,15
2017/11/07 06:00UTC,2.13,352
2017/11/07 12:00UTC,1.69,2
2017/11/07 18:00UTC,1.30,241
2017/11/08 00:00UTC,2.36,224
2017/11/08 06:00UTC,2.18,206
2017/11/08 12:00UTC,1.21,243
2017/11/08 18:00UTC,2.71,344
2017/11/09 00:00UTC,1.67,343
2017/11/09 06:00UTC,1.44,340
2017/11/09 12:00UTC,0.54,251
2017/11/09 18:00UTC,1.24,208
2017/11/10 00:00UTC,3.51,236
2017/11/10 06:00UTC,4.49,216
2017/11/10 12:00UTC,5.12,246
2017/11/10 18:00UTC,5.48,290
2017/11/11 00:00UTC,4.23,269
2017/11/11 06:00UTC,7.88,233
2017/11/11 12:00UTC,8.42,243
2017/11/11 18:00UTC,7.36,262
2017/11/12 00:00UTC,5.69,253
2017/11/12 06:00UTC,8.83,244
2017/11/12 12:00UTC,9.06,331
2017/11/12 18:00UTC,6.87,323
2017/11/13 00:00UTC,7.06,323
2017/11/13 06:00UTC,6.60,335
2017/11/13 12:00UTC,6.98,345
2017/11/13 18:00UTC,4.94,337
2017/11/14 00:00UTC,3.26,347
2017/11/14 06:00UTC,0.86,38
2017/11/14 12:00UTC,1.19,334
2017/11/14 18:00UTC,0.27,59
2017/11/15 00:00UTC,0.70,154
2017/11/15 06:00UTC,0.74,98
2017/11/15 12:00UTC,1.72,72
2017/11/15 18:00UTC,2.37,39
2017/11/16 00:00UTC,2.05,51
2017/11/16 06:00UTC,1.36,59
2017/11/16 12:00UTC,2.39,88
2017/11/16 18:00UTC,1.49,46
2017/11/17 00:00UTC,1.74,65
2017/11/17 06:00UTC,1.30,79
2017/11/17 12:00UTC,1.74,49
2017/11/17 18:00UTC,2.68,31
2017/11/18 00:00UTC,1.99,14
2017/11/18 06:00UTC,0.09,99
2017/11/18 12:00UTC,2.78,283
2017/11/18 18:00UTC,3.07,239
2017/11/19 00:00UTC,5.12,249
2017/11/19 06:00UTC,3.37,285
2017/11/19 12:00UTC,2.72,350
2017/11/19 18:00UTC,1.77,344
2017/11/20 00:00UTC,0.93,228
2017/11/20 06:00UTC,3.52,220
2017/11/20 12:00UTC,5.08,227
2017/11/20 18:00UTC,5.02,240
2017/11/21 00:00UTC,5.29,240
2017/11/21 06:00UTC,4.86,220
2017/11/21 12:00UTC,4.69,222
2017/11/21 18:00UTC,4.56,218
2017/11/22 00:00UTC,4.82,220
2017/11/22 06:00UTC,4.86,199
2017/11/22 12:00UTC,4.74,185
2017/11/22 18:00UTC,7.31,196
2017/11/23 00:00UTC,7.83,192
2017/11/23 06:00UTC,9.49,212
2017/11/23 12:00UTC,7.59,212
2017/11/23 18:00UTC,5.98,213
2017/11/24 00:00UTC,7.43,201
2017/11/24 06:00UTC,6.99,225
2017/11/24 12:00UTC,4.10,250
2017/11/24 18:00UTC,3.51,262
2017/11/25 00:00UTC,2.07,271
2017/11/25 06:00UTC,5.00,254
2017/11/25 12:00UTC,5.93,298
2017/11/25 18:00UTC,4.41,286
2017/11/26 00:00UTC,4.06,263
2017/11/26 06:00UTC,4.16,264
2017/11/26 12:00UTC,4.18,263
2017/11/26 18:00UTC,3.86,250
2017/11/27 00:00UTC,4.25,248
2017/11/27 06:00UTC,5.86,227
2017/11/27 12:00UTC,7.95,228
2017/11/27 18:00UTC,8.28,225
2017/11/28 00:00UTC,9.70,229
2017/11/28 06:00UTC,3.22,247
2017/11/28 12:00UTC,3.79,277
2017/11/28 18:00UTC,3.46,282
2017/11/29 00:00UTC,3.24,312
2017/11/29 06:00UTC,1.81,264
2017/11/29 12:00UTC,2.76,273
2017/11/29 18:00UTC,3.37,305
2017/11/30 00:00UTC,4.06,295
2017/11/30 06:00UTC,3.54,301
2017/11/30 12:00UTC,5.04,293
2017/11/30 18:00UTC,4.24,304
2017/12/01 00:00UTC,3.60,308
2017/12/01 06:00UTC,3.78,301
2017/12/01 12:00UTC,3.99,12
2017/12/01 18:00UTC,4.61,10
2017/12/02 00:00UTC,3.34,357
2017/12/02 06:00UTC,3.50,29
2017/12/02 12:00UTC,4.25,14
2017/12/02 18:00UTC,3.03,7
2017/12/03 00:00UTC,1.38,327
2017/12/03 06:00UTC,3.00,233
2017/12/03 12:00UTC,3.53,225
2017/12/03 18:00UTC,3.06,235
2017/12/04 00:00UTC,2.20,233
2017/12/04 06:00UTC,1.27,232
2017/12/04 12:00UTC,2.45,241
2017/12/04 18:00UTC,1.46,289
2017/12/05 00:00UTC,1.18,251
2017/12/05 06:00UTC,1.53,201
2017/12/05 12:00UTC,0.66,189
2017/12/05 18:00UTC,1.83,192
2017/12/06 00:00UTC,1.53,193
2017/12/06 06:00UTC,2.57,161
2017/12/06 12:00UTC,2.30,181
2017/12/06 18:00UTC,2.86,168
2017/12/07 00:00UTC,4.28,205
2017/12/07 06:00UTC,6.47,211
2017/12/07 12:00UTC,8.44,205
2017/12/07 18:00UTC,9.44,216
2017/12/08 00:00UTC,4.35,291
2017/12/08 06:00UTC,5.46,258
2017/12/08 12:00UTC,7.52,279
2017/12/08 18:00UTC,6.13,291
2017/12/09 00:00UTC,5.43,280
2017/12/09 06:00UTC,3.98,275
2017/12/09 12:00UTC,5.37,266
2017/12/09 18:00UTC,4.31,201
2017/12/10 00:00UTC,5.29,183
2017/12/10 06:00UTC,9.92,167
2017/12/10 12:00UTC,10.08,245
2017/12/10 18:00UTC,8.02,223
2017/12/11 00:00UTC,4.58,174
2017/12/11 06:00UTC,10.99,195
2017/12/11 12:00UTC,13.74,202
2017/12/11 18:00UTC,10.43,286
2017/12/12 00:00UTC,6.25,283
2017/12/12 06:00UTC,3.37,262
2017/12/12 12:00UTC,3.93,230
2017/12/12 18:00UTC,3.83,210
2017/12/13 00:00UTC,5.89,204
2017/12/13 06:00UTC,8.75,195
2017/12/13 12:00UTC,7.56,231
2017/12/13 18:00UTC,8.66,201
2017/12/14 00:00UTC,11.36,240
2017/12/14 06:00UTC,8.25,240
2017/12/14 12:00UTC,7.36,232
2017/12/14 18:00UTC,6.64,239
2017/12/15 00:00UTC,7.27,243
2017/12/15 06:00UTC,6.51,255
2017/12/15 12:00UTC,7.90,228
2017/12/15 18:00UTC,7.48,315
2017/12/16 00:00UTC,6.32,320
