Name: parc-du-gatinais-b
Location: 48.1399 , 2.5616
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/06/23 18:00UTC,2.90,288
2017/06/24 00:00UTC,2.87,270
2017/06/24 06:00UTC,1.30,238
2017/06/24 12:00UTC,3.03,239
2017/06/24 18:00UTC,3.27,270
2017/06/25 00:00UTC,3.32,254
2017/06/25 06:00UTC,3.56,240
2017/06/25 12:00UTC,4.68,253
2017/06/25 18:00UTC,2.02,268
2017/06/26 00:00UTC,1.85,3
2017/06/26 06:00UTC,2.18,44
2017/06/26 12:00UTC,2.67,47
2017/06/26 18:00UTC,1.34,63
2017/06/27 00:00UTC,1.03,101
2017/06/27 06:00UTC,1.65,227
2017/06/27 12:00UTC,1.89,168
2017/06/27 18:00UTC,3.32,229
2017/06/28 00:00UTC,5.81,210
2017/06/28 06:00UTC,4.98,219
2017/06/28 12:00UTC,5.04,210
2017/06/28 18:00UTC,4.54,248
2017/06/29 00:00UTC,3.53,223
2017/06/29 06:00UTC,2.99,269
2017/06/29 12:00UTC,5.79,216
2017/06/29 18:00UTC,6.44,219
2017/06/30 00:00UTC,4.72,191
2017/06/30 06:00UTC,4.91,185
2017/06/30 12:00UTC,6.87,224
2017/06/30 18:00UTC,5.70,247
2017/07/01 00:00UTC,3.85,264
2017/07/01 06:00UTC,3.74,267
2017/07/01 12:00UTC,5.31,288
2017/07/01 18:00UTC,3.34,337
2017/07/02 00:00UTC,2.45,295
2017/07/02 06:00UTC,3.59,254
2017/07/02 12:00UTC,5.72,264
2017/07/02 18:00UTC,2.44,243
2017/07/03 00:00UTC,2.06,324
2017/07/03 06:00UTC,0.64,184
2017/07/03 12:00UTC,3.90,271
2017/07/03 18:00UTC,2.77,287
2017/07/04 00:00UTC,2.24,298
2017/07/04 06:00UTC,1.79,73
2017/07/04 12:00UTC,1.79,66
2017/07/04 18:00UTC,2.19,45
2017/07/05 00:00UTC,2.94,54
2017/07/05 06:00UTC,1.77,55
2017/07/05 12:00UTC,2.14,69
2017/07/05 18:00UTC,2.75,75
2017/07/06 00:00UTC,2.07,93
2017/07/06 06:00UTC,1.66,151
2017/07/06 12:00UTC,2.14,214
2017/07/06 18:00UTC,3.78,257
2017/07/07 00:00UTC,2.27,245
2017/07/07 06:00UTC,0.55,340
2017/07/07 12:00UTC,2.14,258
2017/07/07 18:00UTC,1.36,349
2017/07/08 00:00UTC,3.39,357
2017/07/08 06:00UTC,3.34,8
2017/07/08 12:00UTC,3.10,3
2017/07/08 18:00UTC,3.25,31
2017/07/09 00:00UTC,2.46,41
2017/07/09 06:00UTC,3.19,64
2017/07/09 12:00UTC,1.77,76
2017/07/09 18:00UTC,3.04,356
2017/07/10 00:00UTC,1.88,308
2017/07/10 06:00UTC,2.08,242
2017/07/10 12:00UTC,2.74,271
2017/07/10 18:00UTC,2.69,252
2017/07/11 00:00UTC,2.32,248
2017/07/11 06:00UTC,3.72,211
2017/07/11 12:00UTC,5.23,233
2017/07/11 18:00UTC,3.84,220
2017/07/12 00:00UTC,4.55,221
2017/07/12 06:00UTC,6.72,221
2017/07/12 12:00UTC,6.40,265
2017/07/12 18:00UTC,3.46,356
2017/07/13 00:00UTC,2.67,51
2017/07/13 06:00UTC,3.18,86
2017/07/13 12:00UTC,0.56,95
2017/07/13 18:00UTC,2.27,342
2017/07/14 00:00UTC,2.36,336
2017/07/14 06:00UTC,2.59,318
2017/07/14 12:00UTC,3.47,277
2017/07/14 18:00UTC,4.47,317
2017/07/15 00:00UTC,2.92,345
2017/07/15 06:00UTC,1.63,359
2017/07/15 12:00UTC,1.36,328
2017/07/15 18:00UTC,0.96,343
2017/07/16 00:00UTC,1.62,293
2017/07/16 06:00UTC,1.11,359
2017/07/16 12:00UTC,1.68,358
2017/07/16 18:00UTC,2.70,17
2017/07/17 00:00UTC,3.07,41
2017/07/17 06:00UTC,2.15,44
2017/07/17 12:00UTC,3.19,51
2017/07/17 18:00UTC,3.80,60
2017/07/18 00:00UTC,3.87,64
2017/07/18 06:00UTC,3.29,72
2017/07/18 12:00UTC,3.97,94
2017/07/18 18:00UTC,2.26,134
2017/07/19 00:00UTC,5.73,213
2017/07/19 06:00UTC,3.33,199
2017/07/19 12:00UTC,3.64,207
2017/07/19 18:00UTC,3.96,196
2017/07/20 00:00UTC,3.23,228
2017/07/20 06:00UTC,5.68,214
2017/07/20 12:00UTC,8.34,255
2017/07/20 18:00UTC,3.77,269
2017/07/21 00:00UTC,2.30,248
2017/07/21 06:00UTC,1.47,194
2017/07/21 12:00UTC,3.55,234
2017/07/21 18:00UTC,3.46,221
2017/07/22 00:00UTC,4.77,206
2017/07/22 06:00UTC,4.84,200
2017/07/22 12:00UTC,5.30,213
2017/07/22 18:00UTC,4.13,234
2017/07/23 00:00UTC,4.29,228
2017/07/23 06:00UTC,4.59,227
2017/07/23 12:00UTC,7.61,236
2017/07/23 18:00UTC,3.45,256
2017/07/24 00:00UTC,2.38,280
2017/07/24 06:00UTC,2.90,287
2017/07/24 12:00UTC,6.34,273
2017/07/24 18:00UTC,4.79,311
2017/07/25 00:00UTC,4.27,306
2017/07/25 06:00UTC,3.08,305
2017/07/25 12:00UTC,4.01,316
2017/07/25 18:00UTC,4.21,325
2017/07/26 00:00UTC,3.16,338
2017/07/26 06:00UTC,1.61,183
2017/07/26 12:00UTC,7.43,237
2017/07/26 18:00UTC,3.45,236
2017/07/27 00:00UTC,4.59,238
2017/07/27 06:00UTC,4.25,226
2017/07/27 12:00UTC,6.00,251
2017/07/27 18:00UTC,3.94,276
2017/07/28 00:00UTC,4.85,254
2017/07/28 06:00UTC,3.42,240
2017/07/28 12:00UTC,6.30,234
2017/07/28 18:00UTC,3.60,216
2017/07/29 00:00UTC,4.83,227
2017/07/29 06:00UTC,3.74,212
2017/07/29 12:00UTC,3.13,204
2017/07/29 18:00UTC,5.25,215
2017/07/30 00:00UTC,5.06,211
2017/07/30 06:00UTC,6.33,217
2017/07/30 12:00UTC,5.40,235
2017/07/30 18:00UTC,4.64,236
2017/07/31 00:00UTC,3.97,261
2017/07/31 06:00UTC,0.65,178
2017/07/31 12:00UTC,0.42,103
2017/07/31 18:00UTC,2.03,37
2017/08/01 00:00UTC,3.05,28
2017/08/01 06:00UTC,1.57,57
2017/08/01 12:00UTC,1.08,48
2017/08/01 18:00UTC,1.29,274
2017/08/02 00:00UTC,2.19,326
2017/08/02 06:00UTC,2.14,217
2017/08/02 12:00UTC,1.67,171
2017/08/02 18:00UTC,1.24,214
2017/08/03 00:00UTC,3.46,265
2017/08/03 06:00UTC,6.04,220
2017/08/03 12:00UTC,7.32,242
2017/08/03 18:00UTC,4.91,250
2017/08/04 00:00UTC,3.58,250
2017/08/04 06:00UTC,3.11,231
2017/08/04 12:00UTC,5.46,226
2017/08/04 18:00UTC,1.47,229
2017/08/05 00:00UTC,4.13,194
2017/08/05 06:00UTC,3.90,283
2017/08/05 12:00UTC,4.68,263
2017/08/05 18:00UTC,4.43,330
2017/08/06 00:00UTC,3.37,20
2017/08/06 06:00UTC,1.41,12
2017/08/06 12:00UTC,1.32,338
2017/08/06 18:00UTC,1.48,42
2017/08/07 00:00UTC,2.77,50
2017/08/07 06:00UTC,2.47,55
2017/08/07 12:00UTC,2.37,62
2017/08/07 18:00UTC,2.13,56
2017/08/08 00:00UTC,1.44,37
2017/08/08 06:00UTC,1.70,205
2017/08/08 12:00UTC,3.96,242
2017/08/08 18:00UTC,4.23,251
2017/08/09 00:00UTC,1.84,217
2017/08/09 06:00UTC,3.31,205
2017/08/09 12:00UTC,2.49,210
2017/08/09 18:00UTC,3.06,229
2017/08/10 00:00UTC,2.84,216
2017/08/10 06:00UTC,1.73,220
2017/08/10 12:00UTC,1.26,320
2017/08/10 18:00UTC,2.55,8
2017/08/11 00:00UTC,3.61,347
2017/08/11 06:00UTC,1.82,332
2017/08/11 12:00UTC,2.00,296
2017/08/11 18:00UTC,2.19,292
2017/08/12 00:00UTC,3.74,274
2017/08/12 06:00UTC,4.03,222
2017/08/12 12:00UTC,3.93,227
2017/08/12 18:00UTC,4.09,232
2017/08/13 00:00UTC,1.92,292
2017/08/13 06:00UTC,2.15,354
2017/08/13 12:00UTC,0.86,273
2017/08/13 18:00UTC,0.86,35
2017/08/14 00:00UTC,1.19,22
2017/08/14 06:00UTC,1.43,90
2017/08/14 12:00UTC,1.02,97
2017/08/14 18:00UTC,0.96,80
2017/08/15 00:00UTC,4.59,116
2017/08/15 06:00UTC,4.60,217
2017/08/15 12:00UTC,5.88,228
2017/08/15 18:00UTC,1.52,242
2017/08/16 00:00UTC,1.54,285
2017/08/16 06:00UTC,0.96,351
2017/08/16 12:00UTC,1.58,281
2017/08/16 18:00UTC,1.96,235
2017/08/17 00:00UTC,2.14,216
2017/08/17 06:00UTC,4.60,212
2017/08/17 12:00UTC,5.00,223
2017/08/17 18:00UTC,4.40,230
2017/08/18 00:00UTC,3.76,245
2017/08/18 06:00UTC,3.88,226
2017/08/18 12:00UTC,4.89,250
2017/08/18 18:00UTC,6.13,263
2017/08/19 00:00UTC,2.80,277
2017/08/19 06:00UTC,3.43,257
2017/08/19 12:00UTC,4.19,252
2017/08/19 18:00UTC,2.78,301
2017/08/20 00:00UTC,1.92,346
2017/08/20 06:00UTC,1.13,348
2017/08/20 12:00UTC,1.24,274
2017/08/20 18:00UTC,0.37,275
2017/08/21 00:00UTC,2.48,181
2017/08/21 06:00UTC,2.31,193
2017/08/21 12:00UTC,0.80,209
2017/08/21 18:00UTC,1.81,22
2017/08/22 00:00UTC,0.42,92
2017/08/22 06:00UTC,1.74,95
2017/08/22 12:00UTC,2.38,96
2017/08/22 18:00UTC,3.14,88
2017/08/23 00:00UTC,1.87,155
2017/08/23 06:00UTC,3.28,193
2017/08/23 12:00UTC,3.00,241
2017/08/23 18:00UTC,4.15,306
2017/08/24 00:00UTC,3.45,352
2017/08/24 06:00UTC,2.15,49
2017/08/24 12:00UTC,2.88,57
2017/08/24 18:00UTC,3.77,38
2017/08/25 00:00UTC,2.92,52
2017/08/25 06:00UTC,2.33,87
2017/08/25 12:00UTC,2.47,207
2017/08/25 18:00UTC,1.16,190
2017/08/26 00:00UTC,2.57,224
2017/08/26 06:00UTC,1.37,218
2017/08/26 12:00UTC,0.96,201
2017/08/26 18:00UTC,2.51,15
2017/08/27 00:00UTC,1.91,13
2017/08/27 06:00UTC,1.89,24
2017/08/27 12:00UTC,0.42,55
2017/08/27 18:00UTC,3.61,12
2017/08/28 00:00UTC,2.57,76
2017/08/28 06:00UTC,2.84,66
2017/08/28 12:00UTC,2.38,65
2017/08/28 18:00UTC,3.68,39
2017/08/29 00:00UTC,2.29,93
2017/08/29 06:00UTC,2.86,84
2017/08/29 12:00UTC,2.29,131
2017/08/29 18:00UTC,1.48,171
2017/08/30 00:00UTC,6.96,210
2017/08/30 06:00UTC,3.77,244
2017/08/30 12:00UTC,4.12,231
2017/08/30 18:00UTC,3.72,281
2017/08/31 00:00UTC,6.21,325
2017/08/31 06:00UTC,3.37,294
2017/08/31 12:00UTC,3.56,267
2017/08/31 18:00UTC,1.33,263
2017/09/01 00:00UTC,0.34,1
2017/09/01 06:00UTC,1.06,191
2017/09/01 12:00UTC,1.65,273
2017/09/01 18:00UTC,1.52,354
2017/09/02 00:00UTC,1.85,329
2017/09/02 06:00UTC,3.15,336
2017/09/02 12:00UTC,3.83,334
2017/09/02 18:00UTC,2.63,330
2017/09/03 00:00UTC,1.18,265
2017/09/03 06:00UTC,2.01,184
2017/09/03 12:00UTC,2.44,182
2017/09/03 18:00UTC,2.28,171
2017/09/04 00:00UTC,2.71,173
2017/09/04 06:00UTC,2.25,172
2017/09/04 12:00UTC,2.57,201
2017/09/04 18:00UTC,1.79,217
2017/09/05 00:00UTC,2.27,198
2017/09/05 06:00UTC,3.70,225
2017/09/05 12:00UTC,6.10,243
2017/09/05 18:00UTC,4.55,239
2017/09/06 00:00UTC,5.04,271
2017/09/06 06:00UTC,4.06,283
2017/09/06 12:00UTC,5.08,270
2017/09/06 18:00UTC,3.97,276
2017/09/07 00:00UTC,3.19,296
2017/09/07 06:00UTC,2.87,273
2017/09/07 12:00UTC,3.80,258
2017/09/07 18:00UTC,3.40,248
2017/09/08 00:00UTC,3.70,232
2017/09/08 06:00UTC,6.51,216
2017/09/08 12:00UTC,8.17,226
2017/09/08 18:00UTC,6.98,220
2017/09/09 00:00UTC,5.99,233
2017/09/09 06:00UTC,4.96,244
2017/09/09 12:00UTC,6.09,238
2017/09/09 18:00UTC,3.72,273
2017/09/10 00:00UTC,2.32,243
2017/09/10 06:00UTC,3.03,234
2017/09/10 12:00UTC,5.40,229
2017/09/10 18:00UTC,6.18,202
2017/09/11 00:00UTC,7.21,221
2017/09/11 06:00UTC,6.65,248
2017/09/11 12:00UTC,7.91,236
2017/09/11 18:00UTC,6.26,242
2017/09/12 00:00UTC,5.05,257
2017/09/12 06:00UTC,5.50,245
2017/09/12 12:00UTC,7.19,245
2017/09/12 18:00UTC,5.00,226
2017/09/13 00:00UTC,7.90,207
2017/09/13 12:00UTC,9.91,248
2017/09/13 18:00UTC,8.53,234
2017/09/14 00:00UTC,7.80,270
2017/09/14 06:00UTC,7.10,247
2017/09/14 12:00UTC,9.22,266
2017/09/14 18:00UTC,4.58,252
2017/09/15 00:00UTC,3.62,249
2017/09/15 06:00UTC,3.18,249
2017/09/15 12:00UTC,3.33,246
2017/09/15 18:00UTC,2.39,323
2017/09/16 00:00UTC,2.15,233
2017/09/16 06:00UTC,1.36,224
2017/09/17 00:00UTC,2.92,151
2017/09/17 06:00UTC,2.97,206
2017/09/17 12:00UTC,3.16,211
2017/09/17 18:00UTC,1.94,248
2017/09/18 12:00UTC,2.97,269
2017/09/18 18:00UTC,2.71,331
2017/09/19 00:00UTC,3.40,296
2017/09/19 06:00UTC,2.48,287
2017/09/19 12:00UTC,3.47,342
2017/09/19 18:00UTC,2.14,330
2017/09/20 00:00UTC,2.49,336
2017/09/20 06:00UTC,1.28,223
2017/09/20 12:00UTC,0.98,235
2017/09/20 18:00UTC,1.02,156
2017/09/21 00:00UTC,2.32,162
2017/09/21 06:00UTC,2.90,133
2017/09/21 12:00UTC,2.20,130
2017/09/21 18:00UTC,0.78,226
2017/09/22 00:00UTC,0.38,281
2017/09/22 06:00UTC,1.79,312
2017/09/22 12:00UTC,2.79,306
2017/09/22 18:00UTC,2.97,347
2017/09/23 00:00UTC,2.34,57
2017/09/23 06:00UTC,1.99,70
2017/09/23 12:00UTC,1.82,66
2017/09/23 18:00UTC,2.32,69
2017/09/24 00:00UTC,1.91,75
2017/09/24 06:00UTC,1.91,106
2017/09/24 12:00UTC,1.43,115
2017/09/24 18:00UTC,1.75,113
2017/09/25 00:00UTC,2.91,110
2017/09/25 06:00UTC,2.36,109
2017/09/25 12:00UTC,1.64,236
2017/09/25 18:00UTC,1.18,313
2017/09/26 00:00UTC,0.64,226
2017/09/26 06:00UTC,1.49,314
2017/09/26 12:00UTC,2.37,331
2017/09/26 18:00UTC,1.49,306
2017/09/27 00:00UTC,1.55,197
2017/09/27 06:00UTC,1.55,120
2017/09/27 12:00UTC,2.64,172
2017/09/27 18:00UTC,2.10,182
2017/09/28 00:00UTC,3.45,199
2017/09/28 06:00UTC,3.22,218
2017/09/28 12:00UTC,2.75,203
2017/09/28 18:00UTC,1.95,216
2017/09/29 00:00UTC,2.94,186
2017/09/29 06:00UTC,3.41,176
2017/09/29 12:00UTC,2.77,230
2017/09/29 18:00UTC,2.57,243
2017/09/30 00:00UTC,2.92,285
2017/09/30 06:00UTC,2.76,312
2017/09/30 12:00UTC,3.69,274
2017/09/30 18:00UTC,2.43,240
2017/10/01 00:00UTC,3.61,210
2017/10/01 06:00UTC,5.03,172
2017/10/01 12:00UTC,6.08,187
2017/10/01 18:00UTC,4.34,200
2017/10/02 00:00UTC,4.97,210
2017/10/02 06:00UTC,4.37,243
2017/10/02 12:00UTC,6.45,255
2017/10/02 18:00UTC,4.10,237
2017/10/03 00:00UTC,5.46,260
2017/10/03 06:00UTC,3.59,328
2017/10/03 12:00UTC,3.32,339
2017/10/03 18:00UTC,2.24,22
2017/10/04 00:00UTC,0.80,358
2017/10/04 06:00UTC,0.37,255
2017/10/04 12:00UTC,1.46,245
2017/10/04 18:00UTC,2.30,263
2017/10/05 00:00UTC,3.85,255
2017/10/05 06:00UTC,5.50,244
2017/10/05 12:00UTC,5.15,262
2017/10/05 18:00UTC,5.04,331
2017/10/06 00:00UTC,3.53,343
2017/10/06 06:00UTC,2.91,318
2017/10/06 12:00UTC,5.88,339
2017/10/06 18:00UTC,2.96,354
2017/10/07 00:00UTC,0.94,350
2017/10/07 06:00UTC,2.78,224
2017/10/07 12:00UTC,3.44,230
2017/10/07 18:00UTC,4.62,239
2017/10/08 00:00UTC,5.00,252
2017/10/08 06:00UTC,2.67,268
2017/10/08 12:00UTC,3.04,292
2017/10/08 18:00UTC,2.47,325
2017/10/09 00:00UTC,0.59,324
2017/10/09 06:00UTC,0.18,54
2017/10/09 12:00UTC,1.46,284
2017/10/09 18:00UTC,0.97,226
2017/10/10 00:00UTC,3.13,247
2017/10/10 06:00UTC,3.19,219
2017/10/10 12:00UTC,3.87,247
2017/10/10 18:00UTC,2.87,236
2017/10/11 00:00UTC,3.23,210
2017/10/11 06:00UTC,3.46,198
2017/10/11 12:00UTC,5.19,210
2017/10/11 18:00UTC,3.61,223
2017/10/12 00:00UTC,5.19,255
2017/10/12 06:00UTC,4.33,236
2017/10/12 12:00UTC,4.55,239
2017/10/12 18:00UTC,3.08,216
2017/10/13 00:00UTC,2.45,227
2017/10/13 06:00UTC,1.96,170
2017/10/13 12:00UTC,1.02,127
2017/10/13 18:00UTC,1.67,99
2017/10/14 00:00UTC,0.81,61
2017/10/14 06:00UTC,1.26,101
2017/10/14 12:00UTC,1.61,111
2017/10/14 18:00UTC,1.75,117
2017/10/15 00:00UTC,2.86,165
2017/10/15 06:00UTC,2.61,165
2017/10/15 12:00UTC,2.70,179
2017/10/15 18:00UTC,4.13,196
2017/10/16 00:00UTC,4.14,182
2017/10/16 06:00UTC,4.82,157
2017/10/16 12:00UTC,3.88,179
2017/10/16 18:00UTC,3.20,236
2017/10/17 00:00UTC,2.07,249
2017/10/17 06:00UTC,0.67,47
2017/10/17 12:00UTC,1.77,111
2017/10/17 18:00UTC,3.02,158
2017/10/18 00:00UTC,5.06,218
2017/10/18 06:00UTC,3.24,167
2017/10/18 12:00UTC,2.58,149
2017/10/18 18:00UTC,3.47,127
2017/10/19 00:00UTC,4.66,144
2017/10/19 06:00UTC,4.57,172
2017/10/19 12:00UTC,5.98,189
2017/10/19 18:00UTC,5.15,188
2017/10/20 00:00UTC,6.27,206
2017/10/20 06:00UTC,5.24,239
2017/10/20 12:00UTC,5.58,228
2017/10/20 18:00UTC,3.57,206
2017/10/21 00:00UTC,6.65,199
2017/10/21 06:00UTC,7.03,216
2017/10/21 12:00UTC,7.68,230
2017/10/21 18:00UTC,8.28,227
2017/10/22 00:00UTC,6.80,227
2017/10/22 06:00UTC,7.69,246
2017/10/22 12:00UTC,10.28,260
2017/10/22 18:00UTC,5.78,266
2017/10/23 00:00UTC,5.67,270
2017/10/23 06:00UTC,3.87,255
2017/10/23 12:00UTC,5.46,241
2017/10/23 18:00UTC,3.97,225
2017/10/24 00:00UTC,3.77,222
2017/10/24 06:00UTC,3.44,227
2017/10/24 12:00UTC,2.78,227
2017/10/24 18:00UTC,1.91,202
2017/10/25 00:00UTC,2.48,198
2017/10/25 06:00UTC,2.74,208
2017/10/25 12:00UTC,1.62,225
2017/10/25 18:00UTC,0.86,173
2017/10/26 00:00UTC,0.34,94
2017/10/26 06:00UTC,1.42,124
2017/10/26 12:00UTC,0.37,305
2017/10/26 18:00UTC,1.93,20
2017/10/27 00:00UTC,1.65,341
2017/10/27 06:00UTC,2.72,327
2017/10/27 12:00UTC,4.33,14
2017/10/27 18:00UTC,3.61,6
2017/10/28 00:00UTC,2.11,345
2017/10/28 06:00UTC,1.51,292
2017/10/28 12:00UTC,2.84,265
2017/10/28 18:00UTC,3.95,262
2017/10/29 00:00UTC,4.78,250
2017/10/29 06:00UTC,6.07,261
2017/10/29 12:00UTC,7.07,311
2017/10/29 18:00UTC,5.16,13
2017/10/30 00:00UTC,4.46,19
2017/10/30 06:00UTC,3.52,27
2017/10/30 12:00UTC,4.62,36
2017/10/30 18:00UTC,3.67,32
2017/10/31 00:00UTC,3.17,37
2017/10/31 06:00UTC,1.57,41
2017/10/31 12:00UTC,1.69,71
2017/10/31 18:00UTC,1.54,96
2017/11/01 00:00UTC,1.76,116
2017/11/01 06:00UTC,3.22,132
2017/11/01 12:00UTC,3.36,134
2017/11/01 18:00UTC,4.26,185
2017/11/02 00:00UTC,4.44,214
2017/11/02 06:00UTC,4.44,223
2017/11/02 12:00UTC,3.06,243
2017/11/02 18:00UTC,1.32,323
2017/11/03 00:00UTC,0.50,145
2017/11/03 06:00UTC,0.94,169
2017/11/03 12:00UTC,2.22,107
2017/11/03 18:00UTC,3.26,95
2017/11/04 00:00UTC,3.24,168
2017/11/04 06:00UTC,5.00,207
2017/11/04 12:00UTC,6.28,215
2017/11/04 18:00UTC,3.56,252
2017/11/05 00:00UTC,5.05,304
2017/11/05 12:00UTC,6.60,289
2017/11/05 18:00UTC,3.58,316
2017/11/06 00:00UTC,3.20,316
2017/11/06 06:00UTC,4.05,355
2017/11/06 12:00UTC,5.05,14
2017/11/06 18:00UTC,3.49,4
2017/11/07 00:00UTC,1.92,15
2017/11/07 06:00UTC,2.17,352
2017/11/07 12:00UTC,1.73,1
2017/11/07 18:00UTC,1.28,245
2017/11/08 00:00UTC,2.36,224
2017/11/08 06:00UTC,2.24,206
2017/11/08 12:00UTC,1.23,241
2017/11/08 18:00UTC,2.72,343
2017/11/09 00:00UTC,1.61,343
2017/11/09 06:00UTC,1.44,341
2017/11/09 12:00UTC,0.53,253
2017/11/09 18:00UTC,1.19,209
2017/11/10 00:00UTC,3.51,237
2017/11/10 06:00UTC,4.50,215
2017/11/10 12:00UTC,5.09,246
2017/11/10 18:00UTC,5.46,288
2017/11/11 00:00UTC,4.23,269
2017/11/11 06:00UTC,7.85,232
2017/11/11 12:00UTC,8.43,243
2017/11/11 18:00UTC,7.37,262
2017/11/12 00:00UTC,5.89,252
2017/11/12 06:00UTC,8.86,244
2017/11/12 12:00UTC,9.18,331
2017/11/12 18:00UTC,6.82,323
2017/11/13 00:00UTC,7.04,323
2017/11/13 06:00UTC,6.58,335
2017/11/13 12:00UTC,6.95,345
2017/11/13 18:00UTC,4.92,337
2017/11/14 00:00UTC,3.26,348
2017/11/14 06:00UTC,0.91,40
2017/11/14 12:00UTC,1.23,337
2017/11/14 18:00UTC,0.35,62
2017/11/15 00:00UTC,0.71,148
2017/11/15 06:00UTC,0.80,97
2017/11/15 12:00UTC,1.78,71
2017/11/15 18:00UTC,2.44,39
2017/11/16 00:00UTC,2.09,51
2017/11/16 06:00UTC,1.40,59
2017/11/16 12:00UTC,2.41,88
2017/11/16 18:00UTC,1.53,46
2017/11/17 00:00UTC,1.80,65
2017/11/17 06:00UTC,1.37,79
2017/11/17 12:00UTC,1.80,50
2017/11/17 18:00UTC,2.68,31
2017/11/18 00:00UTC,1.96,17
2017/11/18 06:00UTC,0.16,85
2017/11/18 12:00UTC,2.72,283
2017/11/18 18:00UTC,3.02,239
2017/11/19 00:00UTC,5.10,249
2017/11/19 06:00UTC,3.46,281
2017/11/19 12:00UTC,2.64,351
2017/11/19 18:00UTC,1.78,346
2017/11/20 00:00UTC,0.93,227
2017/11/20 06:00UTC,3.49,220
2017/11/20 12:00UTC,5.05,227
2017/11/20 18:00UTC,5.00,240
2017/11/21 00:00UTC,5.29,239
2017/11/21 06:00UTC,4.83,220
2017/11/21 12:00UTC,4.65,222
2017/11/21 18:00UTC,4.54,218
2017/11/22 00:00UTC,4.81,220
2017/11/22 06:00UTC,4.82,199
2017/11/22 12:00UTC,4.69,185
2017/11/22 18:00UTC,7.27,196
2017/11/23 00:00UTC,7.82,191
2017/11/23 06:00UTC,9.45,212
2017/11/23 12:00UTC,7.59,212
2017/11/23 18:00UTC,6.02,212
2017/11/24 00:00UTC,7.38,201
2017/11/24 06:00UTC,7.03,225
2017/11/24 12:00UTC,4.26,248
2017/11/24 18:00UTC,3.52,261
2017/11/25 00:00UTC,2.08,271
2017/11/25 06:00UTC,5.03,252
2017/11/25 12:00UTC,5.95,298
2017/11/25 18:00UTC,4.39,286
2017/11/26 00:00UTC,4.05,263
2017/11/26 06:00UTC,4.13,263
2017/11/26 12:00UTC,4.16,263
2017/11/26 18:00UTC,3.88,249
2017/11/27 00:00UTC,4.25,247
2017/11/27 06:00UTC,5.85,227
2017/11/27 12:00UTC,7.92,228
2017/11/27 18:00UTC,8.23,225
2017/11/28 00:00UTC,9.74,228
2017/11/28 06:00UTC,3.32,245
2017/11/28 12:00UTC,3.74,277
2017/11/28 18:00UTC,3.44,281
2017/11/29 00:00UTC,3.24,312
2017/11/29 06:00UTC,1.79,264
2017/11/29 12:00UTC,2.76,273
2017/11/29 18:00UTC,3.33,304
2017/11/30 00:00UTC,4.03,294
2017/11/30 06:00UTC,3.50,300
2017/11/30 12:00UTC,4.99,293
2017/11/30 18:00UTC,4.24,303
2017/12/01 00:00UTC,3.55,308
2017/12/01 06:00UTC,3.73,300
2017/12/01 12:00UTC,4.00,11
2017/12/01 18:00UTC,4.60,10
2017/12/02 00:00UTC,3.35,357
2017/12/02 06:00UTC,3.52,29
2017/12/02 12:00UTC,4.29,15
2017/12/02 18:00UTC,3.07,7
2017/12/03 00:00UTC,1.44,329
2017/12/03 06:00UTC,2.99,234
2017/12/03 12:00UTC,3.53,226
2017/12/03 18:00UTC,3.09,235
2017/12/04 00:00UTC,2.27,233
2017/12/04 06:00UTC,1.32,230
2017/12/04 12:00UTC,2.54,238
2017/12/04 18:00UTC,1.42,287
2017/12/05 00:00UTC,1.18,248
2017/12/05 06:00UTC,1.60,202
2017/12/05 12:00UTC,0.65,191
2017/12/05 18:00UTC,1.79,190
2017/12/06 00:00UTC,1.52,193
2017/12/06 06:00UTC,2.58,161
2017/12/06 12:00UTC,2.25,180
2017/12/06 18:00UTC,2.84,167
2017/12/07 00:00UTC,4.25,205
2017/12/07 06:00UTC,6.46,211
2017/12/07 12:00UTC,8.41,206
2017/12/07 18:00UTC,9.44,216
2017/12/08 00:00UTC,4.25,292
2017/12/08 06:00UTC,5.45,258
2017/12/08 12:00UTC,7.53,279
2017/12/08 18:00UTC,6.11,291
2017/12/09 00:00UTC,5.41,280
2017/12/09 06:00UTC,3.98,275
2017/12/09 12:00UTC,5.43,266
2017/12/09 18:00UTC,4.32,201
2017/12/10 00:00UTC,5.30,183
2017/12/10 06:00UTC,9.89,167
2017/12/10 12:00UTC,10.09,245
2017/12/10 18:00UTC,8.13,223
2017/12/11 00:00UTC,4.63,174
2017/12/11 06:00UTC,11.05,196
2017/12/11 12:00UTC,13.80,203
2017/12/11 18:00UTC,10.38,284
2017/12/12 00:00UTC,6.21,282
2017/12/12 06:00UTC,3.35,261
2017/12/12 12:00UTC,3.92,229
2017/12/12 18:00UTC,3.84,210
2017/12/13 00:00UTC,5.88,205
2017/12/13 06:00UTC,8.74,195
2017/12/13 12:00UTC,7.64,231
2017/12/13 18:00UTC,8.63,201
2017/12/14 00:00UTC,11.32,239
2017/12/14 06:00UTC,8.19,240
2017/12/14 12:00UTC,7.35,232
2017/12/14 18:00UTC,6.66,238
2017/12/15 00:00UTC,7.24,243
2017/12/15 06:00UTC,6.54,255
2017/12/15 12:00UTC,7.91,228
2017/12/15 18:00UTC,7.44,315
2017/12/16 00:00UTC,6.27,319
