Name: lieusaint
Location: 48.6192 , 2.5492
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/06/23 06:00UTC,2.47,289
2017/06/23 12:00UTC,3.91,289
2017/06/23 18:00UTC,3.71,327
2017/06/24 00:00UTC,1.57,295
2017/06/24 06:00UTC,2.10,231
2017/06/24 12:00UTC,3.87,240
2017/06/24 18:00UTC,1.50,218
2017/06/25 00:00UTC,2.98,257
2017/06/25 06:00UTC,3.64,245
2017/06/25 12:00UTC,3.74,250
2017/06/25 18:00UTC,2.41,257
2017/06/26 00:00UTC,2.57,346
2017/06/26 06:00UTC,2.23,13
2017/06/26 12:00UTC,1.68,30
2017/06/26 18:00UTC,0.67,53
2017/06/27 00:00UTC,1.36,86
2017/06/27 06:00UTC,0.42,301
2017/06/27 12:00UTC,1.55,179
2017/06/27 18:00UTC,1.81,229
2017/06/28 00:00UTC,3.09,231
2017/06/28 06:00UTC,3.88,238
2017/06/28 12:00UTC,4.03,209
2017/06/28 18:00UTC,2.44,265
2017/06/29 00:00UTC,1.43,226
2017/06/29 06:00UTC,1.56,245
2017/06/29 12:00UTC,4.63,212
2017/06/29 18:00UTC,4.71,206
2017/06/30 00:00UTC,3.46,192
2017/06/30 06:00UTC,3.77,178
2017/06/30 12:00UTC,4.21,199
2017/06/30 18:00UTC,4.46,238
2017/07/01 00:00UTC,3.14,285
2017/07/01 06:00UTC,3.89,267
2017/07/01 12:00UTC,3.54,310
2017/07/01 18:00UTC,2.72,297
2017/07/02 00:00UTC,1.82,287
2017/07/02 06:00UTC,3.21,248
2017/07/02 12:00UTC,3.26,232
2017/07/02 18:00UTC,1.15,276
2017/07/03 00:00UTC,2.85,330
2017/07/03 06:00UTC,0.39,318
2017/07/03 12:00UTC,3.25,262
2017/07/03 18:00UTC,2.09,305
2017/07/04 00:00UTC,2.50,358
2017/07/04 06:00UTC,1.66,97
2017/07/04 12:00UTC,0.33,357
2017/07/04 18:00UTC,0.97,21
2017/07/05 00:00UTC,1.76,62
2017/07/05 06:00UTC,1.47,38
2017/07/05 12:00UTC,2.43,79
2017/07/05 18:00UTC,1.35,68
2017/07/06 00:00UTC,2.81,65
2017/07/06 06:00UTC,1.92,151
2017/07/06 12:00UTC,1.75,167
2017/07/06 18:00UTC,2.14,235
2017/07/07 00:00UTC,1.04,215
2017/07/07 06:00UTC,2.04,340
2017/07/07 12:00UTC,1.81,298
2017/07/07 18:00UTC,1.93,331
2017/07/08 00:00UTC,2.77,7
2017/07/08 06:00UTC,2.56,343
2017/07/08 12:00UTC,2.25,339
2017/07/08 18:00UTC,2.69,14
2017/07/09 00:00UTC,2.50,14
2017/07/09 06:00UTC,2.81,47
2017/07/09 12:00UTC,2.52,73
2017/07/09 18:00UTC,0.75,8
2017/07/10 00:00UTC,1.97,296
2017/07/10 06:00UTC,2.93,294
2017/07/10 12:00UTC,2.33,242
2017/07/10 18:00UTC,1.84,265
2017/07/11 00:00UTC,1.69,263
2017/07/11 06:00UTC,1.19,207
2017/07/11 12:00UTC,4.69,221
2017/07/11 18:00UTC,2.77,227
2017/07/12 00:00UTC,3.99,224
2017/07/12 06:00UTC,5.03,213
2017/07/12 12:00UTC,4.89,294
2017/07/12 18:00UTC,2.47,348
2017/07/13 00:00UTC,3.23,37
2017/07/13 06:00UTC,2.55,63
2017/07/13 12:00UTC,0.91,9
2017/07/13 18:00UTC,1.38,39
2017/07/14 00:00UTC,3.12,339
2017/07/14 06:00UTC,2.68,319
2017/07/14 12:00UTC,3.46,276
2017/07/14 18:00UTC,3.87,317
2017/07/15 00:00UTC,2.74,329
2017/07/15 06:00UTC,1.53,344
2017/07/15 12:00UTC,0.79,276
2017/07/15 18:00UTC,1.05,324
2017/07/16 00:00UTC,2.28,319
2017/07/16 06:00UTC,2.05,322
2017/07/16 12:00UTC,1.96,342
2017/07/16 18:00UTC,1.72,355
2017/07/17 00:00UTC,3.08,6
2017/07/17 06:00UTC,2.64,2
2017/07/17 12:00UTC,1.62,1
2017/07/17 18:00UTC,2.68,24
2017/07/18 00:00UTC,3.35,42
2017/07/18 06:00UTC,3.14,78
2017/07/18 12:00UTC,3.33,106
2017/07/18 18:00UTC,1.88,129
2017/07/19 00:00UTC,3.21,191
2017/07/19 06:00UTC,4.01,196
2017/07/19 12:00UTC,5.70,194
2017/07/19 18:00UTC,3.67,231
2017/07/20 00:00UTC,3.05,226
2017/07/20 06:00UTC,5.04,211
2017/07/20 12:00UTC,6.74,246
2017/07/20 18:00UTC,2.32,274
2017/07/21 00:00UTC,1.17,242
2017/07/21 06:00UTC,3.23,174
2017/07/21 12:00UTC,4.24,204
2017/07/21 18:00UTC,2.58,243
2017/07/22 00:00UTC,3.27,217
2017/07/22 06:00UTC,4.96,202
2017/07/22 12:00UTC,4.21,195
2017/07/22 18:00UTC,4.21,195
2017/07/23 00:00UTC,2.69,186
2017/07/23 06:00UTC,4.98,221
2017/07/23 12:00UTC,5.38,235
2017/07/23 18:00UTC,2.83,243
2017/07/24 00:00UTC,1.87,336
2017/07/24 06:00UTC,3.49,272
2017/07/24 12:00UTC,5.11,265
2017/07/24 18:00UTC,4.87,309
2017/07/25 00:00UTC,2.53,288
2017/07/25 06:00UTC,3.21,306
2017/07/25 12:00UTC,4.34,308
2017/07/25 18:00UTC,3.33,306
2017/07/26 00:00UTC,1.53,321
2017/07/26 06:00UTC,2.04,197
2017/07/26 12:00UTC,5.45,225
2017/07/26 18:00UTC,2.82,199
2017/07/27 00:00UTC,3.46,232
2017/07/27 06:00UTC,3.74,224
2017/07/27 12:00UTC,4.19,262
2017/07/27 18:00UTC,3.42,270
2017/07/28 00:00UTC,2.58,255
2017/07/28 06:00UTC,3.13,239
2017/07/28 12:00UTC,4.70,235
2017/07/28 18:00UTC,4.02,225
2017/07/29 00:00UTC,3.90,207
2017/07/29 06:00UTC,4.45,220
2017/07/29 12:00UTC,4.89,203
2017/07/29 18:00UTC,3.37,205
2017/07/30 00:00UTC,3.25,205
2017/07/30 06:00UTC,6.91,219
2017/07/30 12:00UTC,6.86,243
2017/07/30 18:00UTC,3.09,241
2017/07/31 00:00UTC,3.61,256
2017/07/31 06:00UTC,1.64,215
2017/07/31 12:00UTC,0.74,182
2017/07/31 18:00UTC,0.70,139
2017/08/01 00:00UTC,0.61,338
2017/08/01 06:00UTC,0.76,10
2017/08/01 12:00UTC,1.07,258
2017/08/01 18:00UTC,2.31,238
2017/08/02 00:00UTC,1.57,0
2017/08/02 06:00UTC,2.17,187
2017/08/02 12:00UTC,3.51,218
2017/08/02 18:00UTC,1.62,239
2017/08/03 00:00UTC,2.34,229
2017/08/03 06:00UTC,6.17,219
2017/08/03 12:00UTC,6.93,240
2017/08/03 18:00UTC,3.59,260
2017/08/04 00:00UTC,2.90,237
2017/08/04 06:00UTC,3.57,237
2017/08/04 12:00UTC,4.60,238
2017/08/04 18:00UTC,2.90,253
2017/08/05 00:00UTC,1.43,192
2017/08/05 06:00UTC,4.52,316
2017/08/05 12:00UTC,4.20,273
2017/08/05 18:00UTC,3.65,302
2017/08/06 00:00UTC,2.05,1
2017/08/06 06:00UTC,1.61,333
2017/08/06 12:00UTC,2.13,299
2017/08/06 18:00UTC,0.50,4
2017/08/07 00:00UTC,2.73,31
2017/08/07 06:00UTC,2.77,45
2017/08/07 12:00UTC,2.41,90
2017/08/07 18:00UTC,0.73,95
2017/08/08 00:00UTC,1.38,10
2017/08/08 06:00UTC,1.83,258
2017/08/08 12:00UTC,3.82,226
2017/08/08 18:00UTC,3.70,267
2017/08/09 00:00UTC,2.08,212
2017/08/09 06:00UTC,2.17,214
2017/08/09 12:00UTC,2.22,190
2017/08/09 18:00UTC,0.73,158
2017/08/10 00:00UTC,1.74,199
2017/08/10 06:00UTC,1.46,193
2017/08/10 12:00UTC,2.62,64
2017/08/10 18:00UTC,0.73,10
2017/08/11 00:00UTC,2.17,358
2017/08/11 06:00UTC,1.87,346
2017/08/11 12:00UTC,2.65,308
2017/08/11 18:00UTC,2.48,276
2017/08/12 00:00UTC,2.44,283
2017/08/12 06:00UTC,3.65,225
2017/08/12 12:00UTC,4.64,235
2017/08/12 18:00UTC,2.97,220
2017/08/13 00:00UTC,1.72,312
2017/08/13 06:00UTC,1.54,295
2017/08/13 12:00UTC,0.45,352
2017/08/13 18:00UTC,1.25,140
2017/08/14 00:00UTC,1.31,221
2017/08/14 06:00UTC,1.22,145
2017/08/14 12:00UTC,1.39,192
2017/08/14 18:00UTC,0.89,85
2017/08/15 00:00UTC,2.93,112
2017/08/15 06:00UTC,4.78,189
2017/08/15 12:00UTC,4.83,226
2017/08/15 18:00UTC,2.73,203
2017/08/16 00:00UTC,2.92,354
2017/08/16 06:00UTC,2.08,38
2017/08/16 12:00UTC,1.36,84
2017/08/16 18:00UTC,1.69,205
2017/08/17 00:00UTC,1.77,218
2017/08/17 06:00UTC,5.05,214
2017/08/17 12:00UTC,5.03,223
2017/08/17 18:00UTC,3.36,220
2017/08/18 00:00UTC,2.40,219
2017/08/18 06:00UTC,3.44,223
2017/08/18 12:00UTC,4.47,230
2017/08/18 18:00UTC,3.80,289
2017/08/19 00:00UTC,3.05,284
2017/08/19 06:00UTC,4.39,248
2017/08/19 12:00UTC,4.71,252
2017/08/19 18:00UTC,2.80,280
2017/08/20 00:00UTC,1.68,344
2017/08/20 06:00UTC,1.63,282
2017/08/20 12:00UTC,1.75,282
2017/08/20 18:00UTC,0.46,223
2017/08/21 00:00UTC,1.10,189
2017/08/21 06:00UTC,2.56,184
2017/08/21 12:00UTC,1.28,252
2017/08/21 18:00UTC,1.16,33
2017/08/22 00:00UTC,0.74,48
2017/08/22 06:00UTC,1.72,101
2017/08/22 12:00UTC,1.95,108
2017/08/22 18:00UTC,2.30,96
2017/08/23 00:00UTC,2.54,104
2017/08/23 06:00UTC,2.61,181
2017/08/23 12:00UTC,3.68,228
2017/08/23 18:00UTC,4.08,329
2017/08/24 00:00UTC,1.76,9
2017/08/24 06:00UTC,1.38,70
2017/08/24 12:00UTC,1.82,77
2017/08/24 18:00UTC,2.03,24
2017/08/25 00:00UTC,2.26,40
2017/08/25 06:00UTC,3.15,56
2017/08/25 12:00UTC,0.98,172
2017/08/25 18:00UTC,1.37,30
2017/08/26 00:00UTC,1.23,143
2017/08/26 06:00UTC,1.46,232
2017/08/26 12:00UTC,1.33,246
2017/08/26 18:00UTC,1.19,346
2017/08/27 00:00UTC,1.62,3
2017/08/27 06:00UTC,1.61,29
2017/08/27 12:00UTC,1.12,95
2017/08/27 18:00UTC,2.08,23
2017/08/28 00:00UTC,2.26,63
2017/08/28 06:00UTC,2.61,63
2017/08/28 12:00UTC,2.23,73
2017/08/28 18:00UTC,2.05,51
2017/08/29 00:00UTC,2.17,84
2017/08/29 06:00UTC,1.74,81
2017/08/29 12:00UTC,2.88,137
2017/08/29 18:00UTC,1.92,104
2017/08/30 00:00UTC,3.59,189
2017/08/30 06:00UTC,2.87,261
2017/08/30 12:00UTC,2.89,214
2017/08/30 18:00UTC,4.49,326
2017/08/31 00:00UTC,4.49,331
2017/08/31 06:00UTC,3.25,279
2017/08/31 12:00UTC,3.38,257
2017/08/31 18:00UTC,1.40,265
2017/09/01 00:00UTC,0.78,330
2017/09/01 06:00UTC,1.09,221
2017/09/01 12:00UTC,2.06,290
2017/09/01 18:00UTC,1.86,336
2017/09/02 00:00UTC,1.65,341
2017/09/02 06:00UTC,2.55,356
2017/09/02 12:00UTC,3.33,341
2017/09/02 18:00UTC,1.64,354
2017/09/03 00:00UTC,0.68,181
2017/09/03 06:00UTC,2.53,164
2017/09/03 12:00UTC,2.98,170
2017/09/03 18:00UTC,1.24,182
2017/09/04 00:00UTC,0.59,150
2017/09/04 06:00UTC,3.09,191
2017/09/04 12:00UTC,3.06,224
2017/09/04 18:00UTC,1.64,238
2017/09/05 00:00UTC,1.63,181
2017/09/05 06:00UTC,3.54,218
2017/09/05 12:00UTC,4.80,233
2017/09/05 18:00UTC,2.59,220
2017/09/06 00:00UTC,4.60,276
2017/09/06 06:00UTC,3.62,265
2017/09/06 12:00UTC,3.77,278
2017/09/06 18:00UTC,2.33,279
2017/09/07 00:00UTC,1.98,276
2017/09/07 06:00UTC,2.49,257
2017/09/07 12:00UTC,3.08,250
2017/09/07 18:00UTC,2.89,232
2017/09/08 00:00UTC,3.31,220
2017/09/08 06:00UTC,5.67,215
2017/09/08 12:00UTC,7.10,219
2017/09/08 18:00UTC,5.41,227
2017/09/09 00:00UTC,3.11,239
2017/09/09 06:00UTC,4.35,240
2017/09/09 12:00UTC,5.24,239
2017/09/09 18:00UTC,2.75,271
2017/09/10 00:00UTC,2.18,245
2017/09/10 06:00UTC,2.48,234
2017/09/10 12:00UTC,4.60,224
2017/09/10 18:00UTC,5.40,211
2017/09/11 00:00UTC,6.96,220
2017/09/11 06:00UTC,5.13,239
2017/09/11 12:00UTC,7.56,243
2017/09/11 18:00UTC,5.11,235
2017/09/12 00:00UTC,4.28,253
2017/09/12 06:00UTC,4.18,239
2017/09/12 12:00UTC,5.66,251
2017/09/12 18:00UTC,2.82,221
2017/09/13 00:00UTC,7.63,208
2017/09/13 06:00UTC,6.82,239
2017/09/13 12:00UTC,6.54,250
2017/09/13 18:00UTC,6.81,243
2017/09/14 00:00UTC,1.70,255
2017/09/14 06:00UTC,6.73,240
2017/09/14 12:00UTC,7.77,271
2017/09/14 18:00UTC,3.34,251
2017/09/15 00:00UTC,2.86,234
2017/09/15 06:00UTC,2.10,247
2017/09/15 12:00UTC,3.07,261
2017/09/15 18:00UTC,2.38,274
2017/09/16 00:00UTC,1.40,238
2017/09/16 06:00UTC,1.39,239
2017/09/16 12:00UTC,2.16,239
2017/09/16 18:00UTC,1.65,192
2017/09/17 00:00UTC,2.15,145
2017/09/17 06:00UTC,1.68,174
2017/09/17 12:00UTC,2.65,186
2017/09/17 18:00UTC,1.63,240
2017/09/18 00:00UTC,2.09,273
2017/09/18 06:00UTC,1.60,256
2017/09/18 12:00UTC,2.92,259
2017/09/18 18:00UTC,2.04,301
2017/09/19 00:00UTC,2.68,290
2017/09/19 06:00UTC,2.00,300
2017/09/19 12:00UTC,2.76,1
2017/09/19 18:00UTC,1.58,336
2017/09/20 00:00UTC,1.11,4
2017/09/20 06:00UTC,1.37,199
2017/09/20 12:00UTC,2.29,240
2017/09/20 18:00UTC,1.58,158
2017/09/21 00:00UTC,2.14,165
2017/09/21 06:00UTC,2.42,164
2017/09/21 12:00UTC,3.01,158
2017/09/21 18:00UTC,1.12,136
2017/09/22 00:00UTC,0.36,155
2017/09/22 06:00UTC,2.27,6
2017/09/22 12:00UTC,2.40,352
2017/09/22 18:00UTC,1.33,337
2017/09/23 00:00UTC,2.24,41
2017/09/23 06:00UTC,1.82,55
2017/09/23 12:00UTC,2.40,89
2017/09/23 18:00UTC,1.73,92
2017/09/24 00:00UTC,1.02,104
2017/09/24 06:00UTC,1.73,117
2017/09/24 12:00UTC,2.72,127
2017/09/24 18:00UTC,2.54,95
2017/09/25 00:00UTC,3.22,106
2017/09/25 06:00UTC,2.45,107
2017/09/25 12:00UTC,0.93,248
2017/09/25 18:00UTC,0.16,39
2017/09/26 00:00UTC,1.28,268
2017/09/26 06:00UTC,1.94,280
2017/09/26 12:00UTC,1.70,276
2017/09/26 18:00UTC,2.21,218
2017/09/27 00:00UTC,1.69,182
2017/09/27 06:00UTC,1.83,151
2017/09/27 12:00UTC,2.73,183
2017/09/27 18:00UTC,1.74,121
2017/09/28 00:00UTC,2.24,189
2017/09/28 06:00UTC,1.96,211
2017/09/28 12:00UTC,2.36,182
2017/09/28 18:00UTC,1.64,97
2017/09/29 00:00UTC,1.85,187
2017/09/29 06:00UTC,3.14,170
2017/09/29 12:00UTC,3.45,228
2017/09/29 18:00UTC,2.88,252
2017/09/30 00:00UTC,2.02,310
2017/09/30 06:00UTC,3.49,304
2017/09/30 12:00UTC,3.53,285
2017/09/30 18:00UTC,2.09,239
2017/10/01 00:00UTC,2.57,193
2017/10/01 06:00UTC,4.61,176
2017/10/01 12:00UTC,5.63,186
2017/10/01 18:00UTC,4.41,190
2017/10/02 00:00UTC,4.45,202
2017/10/02 06:00UTC,3.52,230
2017/10/02 12:00UTC,4.84,253
2017/10/02 18:00UTC,3.53,223
2017/10/03 00:00UTC,4.66,313
2017/10/03 06:00UTC,2.52,327
2017/10/03 12:00UTC,3.30,336
2017/10/03 18:00UTC,0.48,352
2017/10/04 00:00UTC,0.98,349
2017/10/04 06:00UTC,0.87,255
2017/10/04 12:00UTC,3.06,254
2017/10/04 18:00UTC,2.11,234
2017/10/05 00:00UTC,2.62,249
2017/10/05 06:00UTC,4.66,240
2017/10/05 12:00UTC,5.31,262
2017/10/05 18:00UTC,3.70,345
2017/10/06 00:00UTC,1.40,301
2017/10/06 06:00UTC,2.53,305
2017/10/06 12:00UTC,4.59,340
2017/10/06 18:00UTC,2.53,353
2017/10/07 00:00UTC,0.67,357
2017/10/07 06:00UTC,2.83,218
2017/10/07 12:00UTC,5.14,239
2017/10/07 18:00UTC,3.25,230
2017/10/08 00:00UTC,3.67,252
2017/10/08 06:00UTC,2.50,277
2017/10/08 12:00UTC,2.05,321
2017/10/08 18:00UTC,1.57,312
2017/10/09 00:00UTC,1.01,8
2017/10/09 06:00UTC,1.41,301
2017/10/09 12:00UTC,2.22,260
2017/10/09 18:00UTC,1.74,202
2017/10/10 00:00UTC,2.42,245
2017/10/10 06:00UTC,2.20,244
2017/10/10 12:00UTC,3.37,249
2017/10/10 18:00UTC,2.39,210
2017/10/11 00:00UTC,2.19,207
2017/10/11 06:00UTC,2.43,212
2017/10/11 12:00UTC,5.24,214
2017/10/11 18:00UTC,1.76,198
2017/10/12 00:00UTC,3.56,255
2017/10/12 06:00UTC,3.64,249
2017/10/12 12:00UTC,3.53,233
2017/10/12 18:00UTC,2.03,207
2017/10/13 00:00UTC,1.48,206
2017/10/13 06:00UTC,1.85,189
2017/10/13 12:00UTC,1.59,197
2017/10/13 18:00UTC,1.13,149
2017/10/14 00:00UTC,0.80,140
2017/10/14 06:00UTC,1.31,136
2017/10/14 12:00UTC,2.00,133
2017/10/14 18:00UTC,1.55,120
2017/10/15 00:00UTC,1.77,167
2017/10/15 06:00UTC,2.90,169
2017/10/15 12:00UTC,3.82,183
2017/10/15 18:00UTC,2.61,180
2017/10/16 00:00UTC,2.94,186
2017/10/16 06:00UTC,2.96,165
2017/10/16 12:00UTC,4.14,171
2017/10/16 18:00UTC,2.00,220
2017/10/17 00:00UTC,1.95,285
2017/10/17 06:00UTC,1.27,41
2017/10/17 12:00UTC,1.99,154
2017/10/17 18:00UTC,2.38,91
2017/10/18 00:00UTC,2.55,189
2017/10/18 06:00UTC,3.04,185
2017/10/18 12:00UTC,2.57,164
2017/10/18 18:00UTC,1.87,114
2017/10/19 00:00UTC,2.72,135
2017/10/19 06:00UTC,3.53,158
2017/10/19 12:00UTC,7.24,193
2017/10/19 18:00UTC,1.93,192
2017/10/20 00:00UTC,3.99,198
2017/10/20 06:00UTC,3.71,236
2017/10/20 12:00UTC,5.65,235
2017/10/20 18:00UTC,2.53,202
2017/10/21 00:00UTC,5.51,193
2017/10/21 06:00UTC,5.29,212
2017/10/21 12:00UTC,8.09,236
2017/10/21 18:00UTC,5.88,231
2017/10/22 00:00UTC,5.78,222
2017/10/22 06:00UTC,6.47,245
2017/10/22 12:00UTC,6.41,270
2017/10/22 18:00UTC,3.62,259
2017/10/23 00:00UTC,4.44,265
2017/10/23 06:00UTC,3.79,254
2017/10/23 12:00UTC,3.94,238
2017/10/23 18:00UTC,3.83,200
2017/10/24 00:00UTC,2.92,223
2017/10/24 06:00UTC,2.83,212
2017/10/24 12:00UTC,2.79,231
2017/10/24 18:00UTC,2.64,183
2017/10/25 00:00UTC,2.17,194
2017/10/25 06:00UTC,2.10,183
2017/10/25 12:00UTC,2.18,216
2017/10/25 18:00UTC,0.32,228
2017/10/26 00:00UTC,1.30,133
2017/10/26 06:00UTC,0.81,165
2017/10/26 12:00UTC,0.94,232
2017/10/26 18:00UTC,1.01,24
2017/10/27 00:00UTC,1.81,336
2017/10/27 06:00UTC,2.34,323
2017/10/27 12:00UTC,4.18,9
2017/10/27 18:00UTC,2.36,357
2017/10/28 00:00UTC,1.24,320
2017/10/28 06:00UTC,1.81,276
2017/10/28 12:00UTC,4.49,277
2017/10/28 18:00UTC,3.53,269
2017/10/29 00:00UTC,3.87,256
2017/10/29 06:00UTC,4.76,272
2017/10/29 12:00UTC,4.65,311
2017/10/29 18:00UTC,3.86,19
2017/10/30 00:00UTC,3.21,12
2017/10/30 06:00UTC,2.34,11
2017/10/30 12:00UTC,4.01,28
2017/10/30 18:00UTC,2.17,35
2017/10/31 00:00UTC,1.93,31
2017/10/31 06:00UTC,0.49,42
2017/10/31 12:00UTC,0.76,72
2017/10/31 18:00UTC,0.71,124
2017/11/01 00:00UTC,1.60,140
2017/11/01 06:00UTC,1.85,148
2017/11/01 12:00UTC,3.00,153
2017/11/01 18:00UTC,2.53,166
2017/11/02 00:00UTC,2.71,203
2017/11/02 06:00UTC,3.11,230
2017/11/02 12:00UTC,3.55,257
2017/11/02 18:00UTC,0.58,182
2017/11/03 00:00UTC,0.65,172
2017/11/03 06:00UTC,1.28,166
2017/11/03 12:00UTC,2.61,146
2017/11/03 18:00UTC,2.44,119
2017/11/04 00:00UTC,3.11,137
2017/11/04 06:00UTC,4.02,192
2017/11/04 12:00UTC,6.68,227
2017/11/04 18:00UTC,2.75,267
2017/11/05 00:00UTC,4.23,305
2017/11/05 06:00UTC,4.62,278
2017/11/05 12:00UTC,5.39,298
2017/11/05 18:00UTC,2.57,298
2017/11/06 00:00UTC,2.41,324
2017/11/06 06:00UTC,3.15,349
2017/11/06 12:00UTC,5.02,8
2017/11/06 18:00UTC,2.60,353
2017/11/07 00:00UTC,1.97,6
2017/11/07 06:00UTC,1.27,355
2017/11/07 12:00UTC,1.98,17
2017/11/07 18:00UTC,0.56,248
2017/11/08 00:00UTC,1.32,200
2017/11/08 06:00UTC,1.71,187
2017/11/08 12:00UTC,1.66,256
2017/11/08 18:00UTC,1.71,356
2017/11/09 00:00UTC,1.20,323
2017/11/09 06:00UTC,0.89,266
2017/11/09 12:00UTC,1.58,275
2017/11/09 18:00UTC,2.13,202
2017/11/10 00:00UTC,2.94,227
2017/11/10 06:00UTC,3.60,242
2017/11/10 12:00UTC,4.18,257
2017/11/10 18:00UTC,3.37,302
2017/11/11 00:00UTC,3.35,258
2017/11/11 06:00UTC,7.65,233
2017/11/11 12:00UTC,7.53,249
2017/11/11 18:00UTC,4.95,276
2017/11/12 00:00UTC,2.31,289
2017/11/12 06:00UTC,8.55,253
2017/11/12 12:00UTC,6.18,327
2017/11/12 18:00UTC,4.70,330
2017/11/13 00:00UTC,5.10,324
2017/11/13 06:00UTC,4.29,337
2017/11/13 12:00UTC,5.36,355
2017/11/13 18:00UTC,2.93,340
2017/11/14 00:00UTC,2.60,337
2017/11/14 06:00UTC,0.89,354
2017/11/14 12:00UTC,1.14,263
2017/11/14 18:00UTC,1.13,188
2017/11/15 00:00UTC,0.65,248
2017/11/15 06:00UTC,1.12,148
2017/11/15 12:00UTC,0.91,123
2017/11/15 18:00UTC,0.55,113
2017/11/16 00:00UTC,1.13,112
2017/11/16 06:00UTC,0.84,102
2017/11/16 12:00UTC,1.00,82
2017/11/16 18:00UTC,0.48,123
2017/11/17 00:00UTC,0.87,134
2017/11/17 06:00UTC,1.20,77
2017/11/17 12:00UTC,1.73,14
2017/11/17 18:00UTC,2.00,14
2017/11/18 00:00UTC,1.16,16
2017/11/18 06:00UTC,1.18,219
2017/11/18 12:00UTC,3.24,288
2017/11/18 18:00UTC,3.32,235
2017/11/19 00:00UTC,4.31,248
2017/11/19 06:00UTC,2.44,353
2017/11/19 12:00UTC,2.79,358
2017/11/19 18:00UTC,0.53,330
2017/11/20 00:00UTC,1.60,215
2017/11/20 06:00UTC,2.67,202
2017/11/20 12:00UTC,5.34,228
2017/11/20 18:00UTC,2.81,220
2017/11/21 00:00UTC,4.53,230
2017/11/21 06:00UTC,3.20,205
2017/11/21 12:00UTC,4.25,220
2017/11/21 18:00UTC,2.81,215
2017/11/22 00:00UTC,3.75,198
2017/11/22 06:00UTC,3.00,179
2017/11/22 12:00UTC,4.72,179
2017/11/22 18:00UTC,5.16,174
2017/11/23 00:00UTC,7.27,183
2017/11/23 06:00UTC,6.87,205
2017/11/23 12:00UTC,6.87,218
2017/11/23 18:00UTC,1.96,223
2017/11/24 00:00UTC,5.33,204
2017/11/24 06:00UTC,3.30,207
2017/11/24 12:00UTC,3.31,259
2017/11/24 18:00UTC,1.94,240
2017/11/25 00:00UTC,2.42,254
2017/11/25 06:00UTC,3.41,260
2017/11/25 12:00UTC,4.87,309
2017/11/25 18:00UTC,2.90,256
2017/11/26 00:00UTC,2.30,252
2017/11/26 06:00UTC,3.73,256
2017/11/26 12:00UTC,4.82,284
2017/11/26 18:00UTC,3.22,255
2017/11/27 00:00UTC,4.01,249
2017/11/27 06:00UTC,4.85,218
2017/11/27 12:00UTC,8.70,232
2017/11/27 18:00UTC,7.59,231
2017/11/28 00:00UTC,7.71,232
2017/11/28 06:00UTC,2.39,251
2017/11/28 12:00UTC,3.10,270
2017/11/28 18:00UTC,2.69,299
2017/11/29 00:00UTC,2.46,309
2017/11/29 06:00UTC,2.23,273
2017/11/29 12:00UTC,2.90,299
2017/11/29 18:00UTC,2.06,292
2017/11/30 00:00UTC,3.10,287
2017/11/30 06:00UTC,2.03,288
2017/11/30 12:00UTC,4.92,292
2017/11/30 18:00UTC,2.62,285
2017/12/01 00:00UTC,2.83,280
2017/12/01 06:00UTC,1.36,293
2017/12/01 12:00UTC,4.21,13
2017/12/01 18:00UTC,3.69,359
2017/12/02 00:00UTC,2.32,341
2017/12/02 06:00UTC,2.55,17
2017/12/02 12:00UTC,3.19,2
2017/12/02 18:00UTC,1.38,9
2017/12/03 00:00UTC,0.96,221
2017/12/03 06:00UTC,2.46,223
2017/12/03 12:00UTC,3.31,211
2017/12/03 18:00UTC,1.90,214
2017/12/04 00:00UTC,0.79,246
2017/12/04 06:00UTC,1.16,208
2017/12/04 12:00UTC,1.92,256
2017/12/04 18:00UTC,1.46,310
2017/12/05 00:00UTC,0.97,291
2017/12/05 06:00UTC,0.75,244
2017/12/05 12:00UTC,1.11,193
2017/12/05 18:00UTC,1.32,188
2017/12/06 00:00UTC,1.69,206
2017/12/06 06:00UTC,2.34,171
2017/12/06 12:00UTC,2.75,202
2017/12/06 18:00UTC,2.02,160
2017/12/07 00:00UTC,2.99,201
2017/12/07 06:00UTC,4.33,183
2017/12/07 12:00UTC,9.00,204
2017/12/07 18:00UTC,7.35,222
2017/12/08 00:00UTC,3.18,270
2017/12/08 06:00UTC,4.13,245
2017/12/08 12:00UTC,6.96,280
2017/12/08 18:00UTC,3.71,280
2017/12/09 00:00UTC,3.47,267
2017/12/09 06:00UTC,2.93,263
2017/12/09 12:00UTC,3.68,255
2017/12/09 18:00UTC,3.64,203
2017/12/10 00:00UTC,3.34,178
2017/12/10 06:00UTC,9.31,163
2017/12/10 12:00UTC,7.88,242
2017/12/10 18:00UTC,8.55,228
2017/12/11 00:00UTC,2.67,151
2017/12/11 06:00UTC,6.32,186
2017/12/11 12:00UTC,11.71,212
2017/12/11 18:00UTC,7.24,312
2017/12/12 00:00UTC,4.31,279
2017/12/12 06:00UTC,2.57,247
2017/12/12 12:00UTC,3.03,223
2017/12/12 18:00UTC,2.30,201
2017/12/13 00:00UTC,4.34,205
2017/12/13 06:00UTC,6.49,190
2017/12/13 12:00UTC,5.43,236
2017/12/13 18:00UTC,7.08,212
2017/12/14 00:00UTC,9.59,249
