Name: lieusaint-b
Location: 48.6192 , 2.5492
Issued: 2020/07/08 08:48UTC
Time,Speed(m/s),Direction (deg N)
2017/06/23 18:00UTC,3.10,306
2017/06/24 00:00UTC,2.84,303
2017/06/24 06:00UTC,1.23,238
2017/06/24 12:00UTC,4.16,240
2017/06/24 18:00UTC,2.78,271
2017/06/25 00:00UTC,2.45,256
2017/06/25 06:00UTC,3.17,259
2017/06/25 12:00UTC,3.67,264
2017/06/25 18:00UTC,2.44,280
2017/06/26 00:00UTC,3.48,350
2017/06/26 06:00UTC,1.38,27
2017/06/26 12:00UTC,3.23,36
2017/06/26 18:00UTC,1.98,37
2017/06/27 00:00UTC,0.95,104
2017/06/27 06:00UTC,0.96,211
2017/06/27 12:00UTC,2.24,169
2017/06/27 18:00UTC,1.71,240
2017/06/28 00:00UTC,3.85,232
2017/06/28 06:00UTC,3.38,232
2017/06/28 12:00UTC,3.74,212
2017/06/28 18:00UTC,3.90,256
2017/06/29 00:00UTC,2.84,255
2017/06/29 06:00UTC,2.58,263
2017/06/29 12:00UTC,5.50,221
2017/06/29 18:00UTC,5.52,215
2017/06/30 00:00UTC,4.30,193
2017/06/30 06:00UTC,4.29,179
2017/06/30 12:00UTC,3.41,218
2017/06/30 18:00UTC,4.31,249
2017/07/01 00:00UTC,4.09,293
2017/07/01 06:00UTC,3.88,268
2017/07/01 12:00UTC,5.56,318
2017/07/01 18:00UTC,3.18,317
2017/07/02 00:00UTC,3.01,304
2017/07/02 06:00UTC,3.60,247
2017/07/02 12:00UTC,4.51,266
2017/07/02 18:00UTC,2.14,296
2017/07/03 00:00UTC,2.85,348
2017/07/03 06:00UTC,0.73,232
2017/07/03 12:00UTC,4.15,260
2017/07/03 18:00UTC,2.96,292
2017/07/04 00:00UTC,3.04,320
2017/07/04 06:00UTC,0.83,73
2017/07/04 12:00UTC,1.75,60
2017/07/04 18:00UTC,2.11,33
2017/07/05 00:00UTC,1.96,57
2017/07/05 06:00UTC,1.15,27
2017/07/05 12:00UTC,1.61,61
2017/07/05 18:00UTC,2.40,71
2017/07/06 00:00UTC,2.86,90
2017/07/06 06:00UTC,2.39,119
2017/07/06 12:00UTC,1.51,183
2017/07/06 18:00UTC,3.66,252
2017/07/07 00:00UTC,2.81,317
2017/07/07 06:00UTC,0.65,10
2017/07/07 12:00UTC,1.68,291
2017/07/07 18:00UTC,2.05,347
2017/07/08 00:00UTC,3.14,343
2017/07/08 06:00UTC,2.39,348
2017/07/08 12:00UTC,2.50,347
2017/07/08 18:00UTC,3.25,22
2017/07/09 00:00UTC,2.79,17
2017/07/09 06:00UTC,2.70,58
2017/07/09 12:00UTC,1.46,61
2017/07/09 18:00UTC,2.58,10
2017/07/10 00:00UTC,1.67,336
2017/07/10 06:00UTC,2.48,260
2017/07/10 12:00UTC,2.65,289
2017/07/10 18:00UTC,2.16,276
2017/07/11 00:00UTC,2.03,298
2017/07/11 06:00UTC,2.25,198
2017/07/11 12:00UTC,3.51,225
2017/07/11 18:00UTC,3.96,225
2017/07/12 00:00UTC,4.81,220
2017/07/12 06:00UTC,6.43,224
2017/07/12 12:00UTC,6.48,280
2017/07/12 18:00UTC,4.03,5
2017/07/13 00:00UTC,3.04,48
2017/07/13 06:00UTC,3.31,76
2017/07/13 12:00UTC,1.89,68
2017/07/13 18:00UTC,2.55,30
2017/07/14 00:00UTC,3.18,343
2017/07/14 06:00UTC,2.78,314
2017/07/14 12:00UTC,4.18,277
2017/07/14 18:00UTC,5.41,326
2017/07/15 00:00UTC,3.06,334
2017/07/15 06:00UTC,1.42,322
2017/07/15 12:00UTC,1.72,278
2017/07/15 18:00UTC,1.21,314
2017/07/16 00:00UTC,3.02,323
2017/07/16 06:00UTC,0.94,306
2017/07/16 12:00UTC,0.84,292
2017/07/16 18:00UTC,2.36,2
2017/07/17 00:00UTC,3.20,18
2017/07/17 06:00UTC,1.58,22
2017/07/17 12:00UTC,2.92,25
2017/07/17 18:00UTC,3.52,46
2017/07/18 00:00UTC,3.60,64
2017/07/18 06:00UTC,2.84,68
2017/07/18 12:00UTC,4.06,84
2017/07/18 18:00UTC,3.05,92
2017/07/19 00:00UTC,5.78,213
2017/07/19 06:00UTC,3.56,197
2017/07/19 12:00UTC,3.75,201
2017/07/19 18:00UTC,3.46,198
2017/07/20 00:00UTC,2.99,223
2017/07/20 06:00UTC,5.52,211
2017/07/20 12:00UTC,7.93,253
2017/07/20 18:00UTC,3.99,276
2017/07/21 00:00UTC,0.80,340
2017/07/21 06:00UTC,1.81,159
2017/07/21 12:00UTC,4.04,225
2017/07/21 18:00UTC,3.38,228
2017/07/22 00:00UTC,4.73,197
2017/07/22 06:00UTC,5.07,196
2017/07/22 12:00UTC,6.29,203
2017/07/22 18:00UTC,3.92,228
2017/07/23 00:00UTC,4.05,225
2017/07/23 06:00UTC,5.36,230
2017/07/23 12:00UTC,7.14,234
2017/07/23 18:00UTC,4.08,250
2017/07/24 00:00UTC,4.23,354
2017/07/24 06:00UTC,3.56,269
2017/07/24 12:00UTC,6.00,273
2017/07/24 18:00UTC,5.38,319
2017/07/25 00:00UTC,4.33,310
2017/07/25 06:00UTC,3.52,313
2017/07/25 12:00UTC,5.52,320
2017/07/25 18:00UTC,4.47,330
2017/07/26 00:00UTC,2.96,342
2017/07/26 06:00UTC,1.73,184
2017/07/26 12:00UTC,6.99,230
2017/07/26 18:00UTC,3.43,235
2017/07/27 00:00UTC,4.73,237
2017/07/27 06:00UTC,3.19,236
2017/07/27 12:00UTC,4.42,261
2017/07/27 18:00UTC,3.71,280
2017/07/28 00:00UTC,3.90,263
2017/07/28 06:00UTC,2.95,239
2017/07/28 12:00UTC,5.79,232
2017/07/28 18:00UTC,3.98,213
2017/07/29 00:00UTC,5.05,225
2017/07/29 06:00UTC,4.10,212
2017/07/29 12:00UTC,3.54,201
2017/07/29 18:00UTC,5.01,211
2017/07/30 00:00UTC,5.07,206
2017/07/30 06:00UTC,6.46,214
2017/07/30 12:00UTC,5.28,228
2017/07/30 18:00UTC,4.30,243
2017/07/31 00:00UTC,4.08,259
2017/07/31 06:00UTC,1.04,210
2017/07/31 12:00UTC,0.49,201
2017/07/31 18:00UTC,1.04,81
2017/08/01 00:00UTC,1.61,41
2017/08/01 06:00UTC,1.24,36
2017/08/01 12:00UTC,0.89,64
2017/08/01 18:00UTC,1.74,261
2017/08/02 00:00UTC,2.50,327
2017/08/02 06:00UTC,2.25,209
2017/08/02 12:00UTC,1.81,177
2017/08/02 18:00UTC,1.46,215
2017/08/03 00:00UTC,3.42,261
2017/08/03 06:00UTC,6.71,216
2017/08/03 12:00UTC,7.15,249
2017/08/03 18:00UTC,4.76,243
2017/08/04 00:00UTC,3.59,253
2017/08/04 06:00UTC,3.25,236
2017/08/04 12:00UTC,5.16,240
2017/08/04 18:00UTC,2.19,251
2017/08/05 00:00UTC,2.96,189
2017/08/05 06:00UTC,4.36,311
2017/08/05 12:00UTC,4.53,277
2017/08/05 18:00UTC,4.70,325
2017/08/06 00:00UTC,2.92,6
2017/08/06 06:00UTC,1.14,318
2017/08/06 12:00UTC,1.65,275
2017/08/06 18:00UTC,1.35,9
2017/08/07 00:00UTC,3.08,18
2017/08/07 06:00UTC,1.84,38
2017/08/07 12:00UTC,2.06,62
2017/08/07 18:00UTC,2.25,58
2017/08/08 00:00UTC,1.72,32
2017/08/08 06:00UTC,0.07,278
2017/08/08 12:00UTC,3.47,266
2017/08/08 18:00UTC,3.40,259
2017/08/09 00:00UTC,1.11,230
2017/08/09 06:00UTC,2.88,198
2017/08/09 12:00UTC,2.07,192
2017/08/09 18:00UTC,1.04,247
2017/08/10 00:00UTC,1.92,215
2017/08/10 06:00UTC,0.68,252
2017/08/10 12:00UTC,2.48,65
2017/08/10 18:00UTC,2.30,26
2017/08/11 00:00UTC,3.40,346
2017/08/11 06:00UTC,2.18,333
2017/08/11 12:00UTC,1.68,287
2017/08/11 18:00UTC,2.40,279
2017/08/12 00:00UTC,3.52,284
2017/08/12 06:00UTC,4.13,223
2017/08/12 12:00UTC,4.24,223
2017/08/12 18:00UTC,4.45,241
2017/08/13 00:00UTC,2.78,326
2017/08/13 06:00UTC,1.84,323
2017/08/13 12:00UTC,1.15,216
2017/08/13 18:00UTC,0.74,44
2017/08/14 00:00UTC,0.79,306
2017/08/14 06:00UTC,1.01,121
2017/08/14 12:00UTC,1.22,167
2017/08/14 18:00UTC,1.21,92
2017/08/15 00:00UTC,5.03,121
2017/08/15 06:00UTC,3.38,182
2017/08/15 12:00UTC,4.83,243
2017/08/15 18:00UTC,1.53,308
2017/08/16 00:00UTC,2.13,349
2017/08/16 06:00UTC,1.55,343
2017/08/16 12:00UTC,0.93,319
2017/08/16 18:00UTC,1.56,218
2017/08/17 00:00UTC,2.10,204
2017/08/17 06:00UTC,4.92,209
2017/08/17 12:00UTC,5.39,225
2017/08/17 18:00UTC,4.23,230
2017/08/18 00:00UTC,3.57,243
2017/08/18 06:00UTC,3.93,234
2017/08/18 12:00UTC,5.49,240
2017/08/18 18:00UTC,5.91,267
2017/08/19 00:00UTC,3.36,260
2017/08/19 06:00UTC,4.20,248
2017/08/19 12:00UTC,4.93,251
2017/08/19 18:00UTC,3.03,285
2017/08/20 00:00UTC,2.08,330
2017/08/20 06:00UTC,1.59,304
2017/08/20 12:00UTC,1.51,254
2017/08/20 18:00UTC,0.60,290
2017/08/21 00:00UTC,2.44,171
2017/08/21 06:00UTC,2.51,195
2017/08/21 12:00UTC,1.29,203
2017/08/21 18:00UTC,2.07,22
2017/08/22 00:00UTC,0.23,208
2017/08/22 06:00UTC,1.08,103
2017/08/22 12:00UTC,2.27,98
2017/08/22 18:00UTC,2.92,84
2017/08/23 00:00UTC,2.69,147
2017/08/23 06:00UTC,2.91,144
2017/08/23 12:00UTC,2.78,248
2017/08/23 18:00UTC,4.70,317
2017/08/24 00:00UTC,3.51,339
2017/08/24 06:00UTC,1.33,356
2017/08/24 12:00UTC,1.58,62
2017/08/24 18:00UTC,2.69,30
2017/08/25 00:00UTC,2.88,60
2017/08/25 06:00UTC,2.93,80
2017/08/25 12:00UTC,1.31,120
2017/08/25 18:00UTC,0.70,100
2017/08/26 00:00UTC,0.52,222
2017/08/26 06:00UTC,0.21,261
2017/08/26 12:00UTC,1.40,212
2017/08/26 18:00UTC,2.23,5
2017/08/27 00:00UTC,2.02,348
2017/08/27 06:00UTC,1.96,10
2017/08/27 12:00UTC,0.50,12
2017/08/27 18:00UTC,2.93,20
2017/08/28 00:00UTC,1.66,72
2017/08/28 06:00UTC,2.11,64
2017/08/28 12:00UTC,1.72,67
2017/08/28 18:00UTC,3.03,35
2017/08/29 00:00UTC,1.79,121
2017/08/29 06:00UTC,2.16,94
2017/08/29 12:00UTC,2.39,135
2017/08/29 18:00UTC,1.79,159
2017/08/30 00:00UTC,5.81,212
2017/08/30 06:00UTC,3.18,268
2017/08/30 12:00UTC,3.13,227
2017/08/30 18:00UTC,4.21,311
2017/08/31 00:00UTC,6.17,326
2017/08/31 06:00UTC,3.79,291
2017/08/31 12:00UTC,4.09,257
2017/08/31 18:00UTC,1.55,286
2017/09/01 00:00UTC,1.81,46
2017/09/01 06:00UTC,1.20,186
2017/09/01 12:00UTC,1.29,274
2017/09/01 18:00UTC,1.33,9
2017/09/02 00:00UTC,2.36,354
2017/09/02 06:00UTC,2.99,336
2017/09/02 12:00UTC,3.42,333
2017/09/02 18:00UTC,2.81,334
2017/09/03 00:00UTC,1.18,284
2017/09/03 06:00UTC,2.14,179
2017/09/03 12:00UTC,2.44,188
2017/09/03 18:00UTC,2.55,155
2017/09/04 00:00UTC,3.09,164
2017/09/04 06:00UTC,2.64,173
2017/09/04 12:00UTC,2.92,197
2017/09/04 18:00UTC,2.04,206
2017/09/05 00:00UTC,1.97,196
2017/09/05 06:00UTC,3.07,218
2017/09/05 12:00UTC,6.10,239
2017/09/05 18:00UTC,4.78,232
2017/09/06 00:00UTC,5.55,270
2017/09/06 06:00UTC,4.50,284
2017/09/06 12:00UTC,5.15,268
2017/09/06 18:00UTC,4.16,297
2017/09/07 00:00UTC,2.78,300
2017/09/07 06:00UTC,2.84,270
2017/09/07 12:00UTC,3.87,250
2017/09/07 18:00UTC,3.84,241
2017/09/08 00:00UTC,4.01,225
2017/09/08 06:00UTC,6.50,217
2017/09/08 12:00UTC,9.06,224
2017/09/08 18:00UTC,6.90,222
2017/09/09 00:00UTC,4.73,239
2017/09/09 06:00UTC,5.41,247
2017/09/09 12:00UTC,5.93,246
2017/09/09 18:00UTC,3.50,275
2017/09/10 00:00UTC,2.29,241
2017/09/10 06:00UTC,2.92,238
2017/09/10 12:00UTC,5.31,224
2017/09/10 18:00UTC,6.67,201
2017/09/11 00:00UTC,6.99,223
2017/09/11 06:00UTC,6.78,243
2017/09/11 12:00UTC,8.49,237
2017/09/11 18:00UTC,6.34,240
2017/09/12 00:00UTC,5.29,258
2017/09/12 06:00UTC,5.33,246
2017/09/12 12:00UTC,5.93,245
2017/09/12 18:00UTC,4.83,228
2017/09/13 00:00UTC,8.67,204
2017/09/13 12:00UTC,9.66,253
2017/09/13 18:00UTC,8.56,236
2017/09/14 00:00UTC,7.74,264
2017/09/14 06:00UTC,7.06,253
2017/09/14 12:00UTC,8.52,272
2017/09/14 18:00UTC,4.85,257
2017/09/15 00:00UTC,3.29,254
2017/09/15 06:00UTC,3.36,256
2017/09/15 12:00UTC,2.47,240
2017/09/15 18:00UTC,2.30,334
2017/09/16 00:00UTC,1.60,230
2017/09/16 06:00UTC,0.54,242
2017/09/17 00:00UTC,2.85,141
2017/09/17 06:00UTC,2.02,180
2017/09/17 12:00UTC,2.75,218
2017/09/17 18:00UTC,1.32,250
2017/09/18 12:00UTC,3.44,267
2017/09/18 18:00UTC,3.18,324
2017/09/19 00:00UTC,3.15,302
2017/09/19 06:00UTC,2.53,305
2017/09/19 12:00UTC,3.24,349
2017/09/19 18:00UTC,2.37,321
2017/09/20 00:00UTC,3.02,344
2017/09/20 06:00UTC,1.14,233
2017/09/20 12:00UTC,1.51,197
2017/09/20 18:00UTC,1.62,170
2017/09/21 00:00UTC,2.82,171
2017/09/21 06:00UTC,3.13,151
2017/09/21 12:00UTC,2.39,145
2017/09/21 18:00UTC,0.88,199
2017/09/22 00:00UTC,0.44,349
2017/09/22 06:00UTC,2.31,338
2017/09/22 12:00UTC,2.66,312
2017/09/22 18:00UTC,2.90,356
2017/09/23 00:00UTC,2.11,48
2017/09/23 06:00UTC,1.62,77
2017/09/23 12:00UTC,1.85,64
2017/09/23 18:00UTC,2.33,82
2017/09/24 00:00UTC,1.71,95
2017/09/24 06:00UTC,2.28,119
2017/09/24 12:00UTC,1.86,120
2017/09/24 18:00UTC,2.50,117
2017/09/25 00:00UTC,3.35,118
2017/09/25 06:00UTC,3.23,103
2017/09/25 12:00UTC,0.84,177
2017/09/25 18:00UTC,0.69,35
2017/09/26 00:00UTC,1.09,92
2017/09/26 06:00UTC,1.61,11
2017/09/26 12:00UTC,2.01,7
2017/09/26 18:00UTC,0.42,337
2017/09/27 00:00UTC,1.70,151
2017/09/27 06:00UTC,1.76,121
2017/09/27 12:00UTC,2.74,178
2017/09/27 18:00UTC,2.21,184
2017/09/28 00:00UTC,3.81,189
2017/09/28 06:00UTC,2.77,209
2017/09/28 12:00UTC,3.35,203
2017/09/28 18:00UTC,2.05,213
2017/09/29 00:00UTC,3.07,190
2017/09/29 06:00UTC,3.98,171
2017/09/29 12:00UTC,3.29,225
2017/09/29 18:00UTC,2.85,241
2017/09/30 00:00UTC,3.57,310
2017/09/30 06:00UTC,3.31,302
2017/09/30 12:00UTC,3.82,280
2017/09/30 18:00UTC,2.42,241
2017/10/01 00:00UTC,3.62,210
2017/10/01 06:00UTC,5.53,173
2017/10/01 12:00UTC,5.23,184
2017/10/01 18:00UTC,4.66,196
2017/10/02 00:00UTC,5.23,210
2017/10/02 06:00UTC,4.65,246
2017/10/02 12:00UTC,6.96,258
2017/10/02 18:00UTC,3.96,250
2017/10/03 00:00UTC,5.71,324
2017/10/03 06:00UTC,4.02,323
2017/10/03 12:00UTC,3.67,325
2017/10/03 18:00UTC,1.76,355
2017/10/04 00:00UTC,2.09,330
2017/10/04 06:00UTC,1.36,266
2017/10/04 12:00UTC,2.78,253
2017/10/04 18:00UTC,2.76,248
2017/10/05 00:00UTC,4.00,257
2017/10/05 06:00UTC,5.73,245
2017/10/05 12:00UTC,5.91,265
2017/10/05 18:00UTC,5.46,336
2017/10/06 00:00UTC,3.18,324
2017/10/06 06:00UTC,3.56,319
2017/10/06 12:00UTC,6.34,339
2017/10/06 18:00UTC,3.23,343
2017/10/07 00:00UTC,1.25,306
2017/10/07 06:00UTC,3.26,229
2017/10/07 12:00UTC,4.26,230
2017/10/07 18:00UTC,5.27,235
2017/10/08 00:00UTC,4.63,258
2017/10/08 06:00UTC,2.39,299
2017/10/08 12:00UTC,2.87,296
2017/10/08 18:00UTC,2.13,307
2017/10/09 00:00UTC,1.27,333
2017/10/09 06:00UTC,0.51,351
2017/10/09 12:00UTC,1.47,267
2017/10/09 18:00UTC,1.65,210
2017/10/10 00:00UTC,3.24,250
2017/10/10 06:00UTC,2.22,247
2017/10/10 12:00UTC,3.91,238
2017/10/10 18:00UTC,2.87,229
2017/10/11 00:00UTC,3.13,211
2017/10/11 06:00UTC,3.96,201
2017/10/11 12:00UTC,6.10,212
2017/10/11 18:00UTC,3.90,227
2017/10/12 00:00UTC,5.24,258
2017/10/12 06:00UTC,4.04,240
2017/10/12 12:00UTC,3.25,242
2017/10/12 18:00UTC,2.93,213
2017/10/13 00:00UTC,2.74,232
2017/10/13 06:00UTC,2.13,189
2017/10/13 12:00UTC,1.23,181
2017/10/13 18:00UTC,1.34,149
2017/10/14 00:00UTC,0.17,162
2017/10/14 06:00UTC,1.11,121
2017/10/14 12:00UTC,1.44,113
2017/10/14 18:00UTC,1.61,118
2017/10/15 00:00UTC,3.19,165
2017/10/15 06:00UTC,3.07,167
2017/10/15 12:00UTC,3.27,177
2017/10/15 18:00UTC,4.72,200
2017/10/16 00:00UTC,4.48,192
2017/10/16 06:00UTC,5.22,166
2017/10/16 12:00UTC,4.38,181
2017/10/16 18:00UTC,3.14,239
2017/10/17 00:00UTC,2.15,285
2017/10/17 06:00UTC,1.33,11
2017/10/17 12:00UTC,1.52,100
2017/10/17 18:00UTC,2.81,112
2017/10/18 00:00UTC,5.23,212
2017/10/18 06:00UTC,3.81,172
2017/10/18 12:00UTC,2.49,169
2017/10/18 18:00UTC,3.62,133
2017/10/19 00:00UTC,4.27,147
2017/10/19 06:00UTC,4.65,163
2017/10/19 12:00UTC,6.46,187
2017/10/19 18:00UTC,5.18,184
2017/10/20 00:00UTC,6.55,207
2017/10/20 06:00UTC,6.07,233
2017/10/20 12:00UTC,7.92,232
2017/10/20 18:00UTC,3.79,208
2017/10/21 00:00UTC,7.03,197
2017/10/21 06:00UTC,7.58,215
2017/10/21 12:00UTC,8.29,230
2017/10/21 18:00UTC,8.60,227
2017/10/22 00:00UTC,7.07,226
2017/10/22 06:00UTC,7.79,246
2017/10/22 12:00UTC,9.27,261
2017/10/22 18:00UTC,5.66,270
2017/10/23 00:00UTC,5.36,272
2017/10/23 06:00UTC,4.02,254
2017/10/23 12:00UTC,5.49,240
2017/10/23 18:00UTC,4.07,222
2017/10/24 00:00UTC,3.40,219
2017/10/24 06:00UTC,3.41,222
2017/10/24 12:00UTC,2.81,231
2017/10/24 18:00UTC,2.55,202
2017/10/25 00:00UTC,3.29,209
2017/10/25 06:00UTC,3.47,213
2017/10/25 12:00UTC,2.51,243
2017/10/25 18:00UTC,0.98,225
2017/10/26 00:00UTC,0.48,162
2017/10/26 06:00UTC,1.01,148
2017/10/26 12:00UTC,0.53,315
2017/10/26 18:00UTC,1.80,20
2017/10/27 00:00UTC,2.14,344
2017/10/27 06:00UTC,3.16,328
2017/10/27 12:00UTC,4.45,9
2017/10/27 18:00UTC,3.45,359
2017/10/28 00:00UTC,2.46,322
2017/10/28 06:00UTC,2.39,282
2017/10/28 12:00UTC,4.04,263
2017/10/28 18:00UTC,4.71,266
2017/10/29 00:00UTC,4.67,259
2017/10/29 06:00UTC,6.55,269
2017/10/29 12:00UTC,7.00,333
2017/10/29 18:00UTC,5.02,6
2017/10/30 00:00UTC,4.44,11
2017/10/30 06:00UTC,3.26,12
2017/10/30 12:00UTC,4.19,29
2017/10/30 18:00UTC,3.28,26
2017/10/31 00:00UTC,2.62,24
2017/10/31 06:00UTC,0.99,340
2017/10/31 12:00UTC,0.55,79
2017/10/31 18:00UTC,0.91,164
2017/11/01 00:00UTC,1.30,146
2017/11/01 06:00UTC,3.07,142
2017/11/01 12:00UTC,3.07,140
2017/11/01 18:00UTC,4.50,181
2017/11/02 00:00UTC,4.17,211
2017/11/02 06:00UTC,3.68,227
2017/11/02 12:00UTC,2.88,252
2017/11/02 18:00UTC,1.15,317
2017/11/03 00:00UTC,0.12,194
2017/11/03 06:00UTC,1.01,182
2017/11/03 12:00UTC,1.73,121
2017/11/03 18:00UTC,3.22,108
2017/11/04 00:00UTC,3.03,158
2017/11/04 06:00UTC,5.35,201
2017/11/04 12:00UTC,7.34,217
2017/11/04 18:00UTC,3.92,247
2017/11/05 00:00UTC,4.56,301
2017/11/05 12:00UTC,6.12,295
2017/11/05 18:00UTC,3.76,306
2017/11/06 00:00UTC,3.26,325
2017/11/06 06:00UTC,4.30,345
2017/11/06 12:00UTC,5.15,9
2017/11/06 18:00UTC,2.82,1
2017/11/07 00:00UTC,1.34,11
2017/11/07 06:00UTC,1.42,349
2017/11/07 12:00UTC,1.06,15
2017/11/07 18:00UTC,1.89,207
2017/11/08 00:00UTC,2.27,222
2017/11/08 06:00UTC,1.25,206
2017/11/08 12:00UTC,1.10,277
2017/11/08 18:00UTC,2.70,350
2017/11/09 00:00UTC,2.31,340
2017/11/09 06:00UTC,1.38,323
2017/11/09 12:00UTC,0.66,241
2017/11/09 18:00UTC,2.10,197
2017/11/10 00:00UTC,3.52,221
2017/11/10 06:00UTC,4.46,228
2017/11/10 12:00UTC,5.43,249
2017/11/10 18:00UTC,5.76,305
2017/11/11 00:00UTC,4.05,262
2017/11/11 06:00UTC,8.06,233
2017/11/11 12:00UTC,8.22,242
2017/11/11 18:00UTC,6.55,269
2017/11/12 00:00UTC,2.19,276
2017/11/12 06:00UTC,8.60,244
2017/11/12 12:00UTC,8.04,326
2017/11/12 18:00UTC,7.32,321
2017/11/13 00:00UTC,7.35,324
2017/11/13 06:00UTC,6.73,335
2017/11/13 12:00UTC,7.16,343
2017/11/13 18:00UTC,5.14,335
2017/11/14 00:00UTC,3.32,339
2017/11/14 06:00UTC,0.34,349
2017/11/14 12:00UTC,0.97,283
2017/11/14 18:00UTC,0.90,242
2017/11/15 00:00UTC,1.27,212
2017/11/15 06:00UTC,0.46,191
2017/11/15 12:00UTC,0.98,112
2017/11/15 18:00UTC,1.15,47
2017/11/16 00:00UTC,1.23,69
2017/11/16 06:00UTC,0.58,55
2017/11/16 12:00UTC,2.08,98
2017/11/16 18:00UTC,0.61,46
2017/11/17 00:00UTC,0.80,71
2017/11/17 06:00UTC,0.46,102
2017/11/17 12:00UTC,1.36,25
2017/11/17 18:00UTC,2.67,26
2017/11/18 00:00UTC,2.60,345
2017/11/18 06:00UTC,1.07,247
2017/11/18 12:00UTC,3.61,279
2017/11/18 18:00UTC,3.86,238
2017/11/19 00:00UTC,5.61,255
2017/11/19 06:00UTC,3.65,339
2017/11/19 12:00UTC,3.65,346
2017/11/19 18:00UTC,1.80,317
2017/11/20 00:00UTC,1.24,241
2017/11/20 06:00UTC,3.77,220
2017/11/20 12:00UTC,5.49,230
2017/11/20 18:00UTC,5.27,244
2017/11/21 00:00UTC,5.34,244
2017/11/21 06:00UTC,5.13,222
2017/11/21 12:00UTC,5.24,222
2017/11/21 18:00UTC,4.72,217
2017/11/22 00:00UTC,5.04,217
2017/11/22 06:00UTC,5.50,197
2017/11/22 12:00UTC,5.38,184
2017/11/22 18:00UTC,7.74,195
2017/11/23 00:00UTC,8.05,195
2017/11/23 06:00UTC,9.97,210
2017/11/23 12:00UTC,7.74,214
2017/11/23 18:00UTC,4.92,225
2017/11/24 00:00UTC,7.65,201
2017/11/24 06:00UTC,6.73,221
2017/11/24 12:00UTC,2.49,283
2017/11/24 18:00UTC,3.42,262
2017/11/25 00:00UTC,2.05,276
2017/11/25 06:00UTC,4.60,270
2017/11/25 12:00UTC,5.93,303
2017/11/25 18:00UTC,4.64,280
2017/11/26 00:00UTC,4.14,267
2017/11/26 06:00UTC,4.62,274
2017/11/26 12:00UTC,4.76,268
2017/11/26 18:00UTC,3.87,264
2017/11/27 00:00UTC,4.33,249
2017/11/27 06:00UTC,6.07,228
2017/11/27 12:00UTC,8.31,229
2017/11/27 18:00UTC,8.78,226
2017/11/28 00:00UTC,8.68,236
2017/11/28 06:00UTC,2.55,277
2017/11/28 12:00UTC,4.38,271
2017/11/28 18:00UTC,3.72,293
2017/11/29 00:00UTC,3.16,313
2017/11/29 06:00UTC,2.10,263
2017/11/29 12:00UTC,2.84,279
2017/11/29 18:00UTC,3.92,311
2017/11/30 00:00UTC,4.44,306
2017/11/30 06:00UTC,4.06,311
2017/11/30 12:00UTC,5.85,292
2017/11/30 18:00UTC,4.16,314
2017/12/01 00:00UTC,4.15,305
2017/12/01 06:00UTC,4.36,319
2017/12/01 12:00UTC,4.01,29
2017/12/01 18:00UTC,4.49,7
2017/12/02 00:00UTC,3.11,356
2017/12/02 06:00UTC,3.08,31
2017/12/02 12:00UTC,3.39,5
2017/12/02 18:00UTC,2.41,359
2017/12/03 00:00UTC,1.15,275
2017/12/03 06:00UTC,3.33,217
2017/12/03 12:00UTC,3.60,211
2017/12/03 18:00UTC,2.34,244
2017/12/04 00:00UTC,1.30,244
2017/12/04 06:00UTC,0.95,270
2017/12/04 12:00UTC,2.02,279
2017/12/04 18:00UTC,2.02,303
2017/12/05 00:00UTC,1.53,291
2017/12/05 06:00UTC,0.95,183
2017/12/05 12:00UTC,0.88,182
2017/12/05 18:00UTC,2.32,215
2017/12/06 00:00UTC,1.72,194
2017/12/06 06:00UTC,2.48,164
2017/12/06 12:00UTC,2.92,189
2017/12/06 18:00UTC,3.36,178
2017/12/07 00:00UTC,4.80,203
2017/12/07 06:00UTC,6.47,207
2017/12/07 12:00UTC,8.77,203
2017/12/07 18:00UTC,9.27,219
2017/12/08 00:00UTC,5.40,288
2017/12/08 06:00UTC,5.50,261
2017/12/08 12:00UTC,7.52,281
2017/12/08 18:00UTC,6.05,289
2017/12/09 00:00UTC,5.45,282
2017/12/09 06:00UTC,3.96,280
2017/12/09 12:00UTC,4.60,264
2017/12/09 18:00UTC,4.24,203
2017/12/10 00:00UTC,5.23,183
2017/12/10 06:00UTC,10.47,163
2017/12/10 12:00UTC,9.89,246
2017/12/10 18:00UTC,6.65,229
2017/12/11 00:00UTC,3.67,176
2017/12/11 06:00UTC,9.29,174
2017/12/11 12:00UTC,12.45,197
2017/12/11 18:00UTC,11.18,307
2017/12/12 00:00UTC,6.78,286
2017/12/12 06:00UTC,3.58,270
2017/12/12 12:00UTC,3.87,235
2017/12/12 18:00UTC,3.63,210
2017/12/13 00:00UTC,5.94,201
2017/12/13 06:00UTC,8.84,193
2017/12/13 12:00UTC,6.66,231
2017/12/13 18:00UTC,9.19,205
2017/12/14 00:00UTC,11.72,241
2017/12/14 06:00UTC,8.49,236
2017/12/14 12:00UTC,7.47,235
2017/12/14 18:00UTC,6.22,243
2017/12/15 00:00UTC,7.13,239
2017/12/15 06:00UTC,5.99,263
2017/12/15 12:00UTC,7.62,230
2017/12/15 18:00UTC,7.76,323
2017/12/16 00:00UTC,6.70,328
