,Time,Speed(m/s),Direction (deg N)
664,2017-06-16 12:00:00,5.4,310
665,2017-06-16 18:00:00,3.91,334
666,2017-06-17 00:00:00,2.66,339
667,2017-06-17 06:00:00,1.45,271
668,2017-06-17 12:00:00,0.2,57
669,2017-06-17 18:00:00,2.77,34
670,2017-06-18 00:00:00,4.34,33
671,2017-06-18 06:00:00,2.72,58
672,2017-06-18 12:00:00,3.47,75
673,2017-06-18 18:00:00,3.57,71
674,2017-06-19 00:00:00,3.01,95
675,2017-06-19 06:00:00,1.85,80
676,2017-06-19 12:00:00,2.06,86
677,2017-06-19 18:00:00,1.92,50
678,2017-06-20 00:00:00,1.6,51
679,2017-06-20 06:00:00,1.2,99
680,2017-06-20 12:00:00,0.67,102
681,2017-06-20 18:00:00,2.99,42
682,2017-06-21 00:00:00,1.92,79
683,2017-06-21 06:00:00,2.52,111
684,2017-06-21 12:00:00,3.27,161
685,2017-06-21 18:00:00,1.49,151
686,2017-06-22 00:00:00,3.16,234
687,2017-06-22 06:00:00,2.37,311
688,2017-06-22 12:00:00,2.43,294
689,2017-06-22 18:00:00,4.43,318
690,2017-06-23 00:00:00,4.52,307
691,2017-06-23 06:00:00,3.23,270
692,2017-06-23 12:00:00,3.37,289
693,2017-06-23 18:00:00,3.89,304
694,2017-06-24 00:00:00,4.1,269
695,2017-06-24 06:00:00,2.81,234
696,2017-06-24 12:00:00,4.46,238
697,2017-06-24 18:00:00,3.26,272
698,2017-06-25 00:00:00,2.41,259
699,2017-06-25 06:00:00,3.64,270
700,2017-06-25 12:00:00,3.59,270
701,2017-06-25 18:00:00,3.34,284
702,2017-06-26 00:00:00,3.15,330
703,2017-06-26 06:00:00,0.69,29
704,2017-06-26 12:00:00,2.45,33
705,2017-06-26 18:00:00,2.24,40
706,2017-06-27 00:00:00,2.2,70
707,2017-06-27 06:00:00,0.82,147
708,2017-06-27 12:00:00,3.19,161
709,2017-06-27 18:00:00,0.85,341
710,2017-06-28 00:00:00,4.06,286
711,2017-06-28 06:00:00,2.97,247
712,2017-06-28 12:00:00,4.07,226
713,2017-06-28 18:00:00,3.6,285
714,2017-06-29 00:00:00,3.53,278
715,2017-06-29 06:00:00,2.96,241
716,2017-06-29 12:00:00,4.35,216
717,2017-06-29 18:00:00,4.56,206
718,2017-06-30 00:00:00,4.1,199
719,2017-06-30 06:00:00,3.37,167
720,2017-06-30 12:00:00,1.25,190
721,2017-06-30 18:00:00,4.24,299
722,2017-07-01 00:00:00,4.24,292
723,2017-07-01 06:00:00,4.71,271
724,2017-07-01 12:00:00,7.27,335
725,2017-07-01 18:00:00,3.83,314
726,2017-07-02 00:00:00,3.65,279
727,2017-07-02 06:00:00,3.91,242
728,2017-07-02 12:00:00,4.52,274
729,2017-07-02 18:00:00,3.57,319
730,2017-07-03 00:00:00,2.43,320
731,2017-07-03 06:00:00,1.65,246
732,2017-07-03 12:00:00,4.15,263
733,2017-07-03 18:00:00,3.81,308
734,2017-07-04 00:00:00,2.89,311
735,2017-07-04 06:00:00,0.23,151
736,2017-07-04 12:00:00,0.56,113
737,2017-07-04 18:00:00,1.19,53
738,2017-07-05 00:00:00,2.68,17
739,2017-07-05 06:00:00,1.63,18
740,2017-07-05 12:00:00,2.2,57
741,2017-07-05 18:00:00,2.84,58
742,2017-07-06 00:00:00,3.67,68
743,2017-07-06 06:00:00,3.41,118
744,2017-07-06 12:00:00,3.45,169
745,2017-07-06 18:00:00,4.33,211
746,2017-07-07 00:00:00,2.96,318
747,2017-07-07 06:00:00,1.9,324
748,2017-07-07 12:00:00,1.58,294
749,2017-07-07 18:00:00,4.34,337
750,2017-07-08 00:00:00,2.62,314
751,2017-07-08 06:00:00,1.94,322
752,2017-07-08 12:00:00,2.52,331
753,2017-07-08 18:00:00,3.96,9
754,2017-07-09 00:00:00,2.92,19
755,2017-07-09 06:00:00,3.29,60
756,2017-07-09 12:00:00,2.19,43
757,2017-07-09 18:00:00,1.35,24
758,2017-07-10 00:00:00,0.91,311
759,2017-07-10 06:00:00,3.94,279
760,2017-07-10 12:00:00,3.48,271
761,2017-07-10 18:00:00,2.85,305
762,2017-07-11 00:00:00,3.1,281
763,2017-07-11 06:00:00,1.5,204
764,2017-07-11 12:00:00,4.37,225
765,2017-07-11 18:00:00,4.01,223
766,2017-07-12 00:00:00,5.71,213
767,2017-07-12 06:00:00,5.85,239
768,2017-07-12 12:00:00,6.37,302
769,2017-07-12 18:00:00,4.39,8
770,2017-07-13 00:00:00,3.82,56
771,2017-07-13 06:00:00,3.28,70
772,2017-07-13 12:00:00,2.2,77
773,2017-07-13 18:00:00,1.73,64
774,2017-07-14 00:00:00,3.74,337
775,2017-07-14 06:00:00,2.82,297
776,2017-07-14 12:00:00,6.12,289
777,2017-07-14 18:00:00,5.35,323
778,2017-07-15 00:00:00,2.85,317
779,2017-07-15 06:00:00,1.81,279
780,2017-07-15 12:00:00,2.46,265
781,2017-07-15 18:00:00,2.37,299
782,2017-07-16 00:00:00,3.5,305
783,2017-07-16 06:00:00,1.34,264
784,2017-07-16 12:00:00,0.92,224
785,2017-07-16 18:00:00,3.82,352
786,2017-07-17 00:00:00,2.37,2
787,2017-07-17 06:00:00,0.91,355
788,2017-07-17 12:00:00,1.63,38
789,2017-07-17 18:00:00,2.96,45
790,2017-07-18 00:00:00,4.16,66
791,2017-07-18 06:00:00,3.2,65
792,2017-07-18 12:00:00,5.1,85
793,2017-07-18 18:00:00,3.99,83
794,2017-07-19 00:00:00,5.83,207
795,2017-07-19 06:00:00,4.16,208
796,2017-07-19 12:00:00,4.68,190
797,2017-07-19 18:00:00,4.18,240
798,2017-07-20 00:00:00,3.49,222
799,2017-07-20 06:00:00,5.76,207
800,2017-07-20 12:00:00,7.85,262
801,2017-07-20 18:00:00,4.35,297
802,2017-07-21 00:00:00,0.77,44
803,2017-07-21 06:00:00,2.1,163
804,2017-07-21 12:00:00,3.89,212
805,2017-07-21 18:00:00,3.8,219
806,2017-07-22 00:00:00,4.74,201
807,2017-07-22 06:00:00,4.68,202
808,2017-07-22 12:00:00,6.02,225
809,2017-07-22 18:00:00,4.36,265
810,2017-07-23 00:00:00,4.78,215
811,2017-07-23 06:00:00,6.1,230
812,2017-07-23 12:00:00,6.45,236
813,2017-07-23 18:00:00,3.92,254
814,2017-07-24 00:00:00,3.28,313
815,2017-07-24 06:00:00,4.5,256
816,2017-07-24 12:00:00,7.56,295
817,2017-07-24 18:00:00,6.83,318
818,2017-07-25 00:00:00,4.1,312
819,2017-07-25 06:00:00,3.62,321
820,2017-07-25 12:00:00,5.27,324
821,2017-07-25 18:00:00,4.83,335
822,2017-07-26 00:00:00,1.73,328
823,2017-07-26 06:00:00,2.2,189
824,2017-07-26 12:00:00,6.32,222
825,2017-07-26 18:00:00,3.13,219
826,2017-07-27 00:00:00,4.68,235
827,2017-07-27 06:00:00,2.42,269
828,2017-07-27 12:00:00,6.11,254
829,2017-07-27 18:00:00,3.4,278
830,2017-07-28 00:00:00,3.46,281
831,2017-07-28 06:00:00,3.46,239
832,2017-07-28 12:00:00,5.47,229
833,2017-07-28 18:00:00,4.76,220
834,2017-07-29 00:00:00,5.85,221
835,2017-07-29 06:00:00,4.56,209
836,2017-07-29 12:00:00,6.19,201
837,2017-07-29 18:00:00,5.46,214
838,2017-07-30 00:00:00,5.69,197
839,2017-07-30 06:00:00,7.15,221
840,2017-07-30 12:00:00,6.41,238
841,2017-07-30 18:00:00,4.25,242
842,2017-07-31 00:00:00,4.44,242
843,2017-07-31 06:00:00,1.58,208
844,2017-07-31 12:00:00,2.22,221
845,2017-07-31 18:00:00,1.39,316
846,2017-08-01 00:00:00,2.77,357
847,2017-08-01 06:00:00,1.68,10
848,2017-08-01 12:00:00,1.79,151
849,2017-08-01 18:00:00,2.9,241
850,2017-08-02 00:00:00,5.01,7
851,2017-08-02 06:00:00,2.08,179
852,2017-08-02 12:00:00,2.71,178
853,2017-08-02 18:00:00,2.5,216
854,2017-08-03 00:00:00,4.01,232
855,2017-08-03 06:00:00,7.4,222
856,2017-08-03 12:00:00,5.77,244
857,2017-08-03 18:00:00,5.25,247
858,2017-08-04 00:00:00,4.01,249
859,2017-08-04 06:00:00,3.24,238
860,2017-08-04 12:00:00,6.14,258
861,2017-08-04 18:00:00,3.48,238
862,2017-08-05 00:00:00,2.24,5
863,2017-08-05 06:00:00,3.5,277
864,2017-08-05 12:00:00,5.65,299
865,2017-08-05 18:00:00,5.5,318
866,2017-08-06 00:00:00,2.13,340
867,2017-08-06 06:00:00,1.87,272
868,2017-08-06 12:00:00,2.97,272
869,2017-08-06 18:00:00,2.97,342
870,2017-08-07 00:00:00,2.62,17
871,2017-08-07 06:00:00,1.5,47
872,2017-08-07 12:00:00,2.09,97
873,2017-08-07 18:00:00,2.24,55
874,2017-08-08 00:00:00,2.74,39
875,2017-08-08 06:00:00,2.05,323
876,2017-08-08 12:00:00,3.5,292
877,2017-08-08 18:00:00,4.7,286
878,2017-08-09 00:00:00,1.91,222
879,2017-08-09 06:00:00,1.53,233
880,2017-08-09 12:00:00,1.38,180
881,2017-08-09 18:00:00,1.41,14
882,2017-08-10 00:00:00,3.38,335
883,2017-08-10 06:00:00,3.22,339
884,2017-08-10 12:00:00,3.94,13
885,2017-08-10 18:00:00,3.77,359
886,2017-08-11 00:00:00,3.94,337
887,2017-08-11 06:00:00,2.58,333
888,2017-08-11 12:00:00,3.36,296
889,2017-08-11 18:00:00,3.87,295
890,2017-08-12 00:00:00,4.2,258
891,2017-08-12 06:00:00,4.11,223
892,2017-08-12 12:00:00,6.96,246
893,2017-08-12 18:00:00,4.36,286
894,2017-08-13 00:00:00,2.67,296
895,2017-08-13 06:00:00,1.99,287
896,2017-08-13 12:00:00,1.34,234
897,2017-08-13 18:00:00,1.88,158
898,2017-08-14 00:00:00,0.92,231
899,2017-08-14 06:00:00,1.28,135
900,2017-08-14 12:00:00,0.99,189
901,2017-08-14 18:00:00,1.83,128
902,2017-08-15 00:00:00,4.94,126
903,2017-08-15 06:00:00,4.64,160
904,2017-08-15 12:00:00,4.16,298
905,2017-08-15 18:00:00,2.26,335
906,2017-08-16 00:00:00,2.12,331
907,2017-08-16 06:00:00,1.52,326
908,2017-08-16 12:00:00,0.68,345
909,2017-08-16 18:00:00,1.57,218
910,2017-08-17 00:00:00,3.21,214
911,2017-08-17 06:00:00,5.86,205
912,2017-08-17 12:00:00,6.13,218
913,2017-08-17 18:00:00,3.56,239
914,2017-08-18 00:00:00,4.28,242
915,2017-08-18 06:00:00,3.61,247
916,2017-08-18 12:00:00,6.19,251
917,2017-08-18 18:00:00,5.96,273
918,2017-08-19 00:00:00,4.81,247
919,2017-08-19 06:00:00,5.28,247
920,2017-08-19 12:00:00,5.83,275
921,2017-08-19 18:00:00,4.11,294
922,2017-08-20 00:00:00,2.58,293
923,2017-08-20 06:00:00,2.35,275
924,2017-08-20 12:00:00,1.9,262
925,2017-08-20 18:00:00,0.74,284
926,2017-08-21 00:00:00,1.98,183
927,2017-08-21 06:00:00,2.08,207
928,2017-08-21 12:00:00,1.39,280
929,2017-08-21 18:00:00,2.62,7
930,2017-08-22 00:00:00,1.29,353
931,2017-08-22 06:00:00,1.31,83
932,2017-08-22 12:00:00,2.68,99
933,2017-08-22 18:00:00,2.88,86
934,2017-08-23 00:00:00,2.64,138
935,2017-08-23 06:00:00,2.07,149
936,2017-08-23 12:00:00,3.9,298
937,2017-08-23 18:00:00,5.03,315
938,2017-08-24 00:00:00,3.09,318
939,2017-08-24 06:00:00,0.82,321
940,2017-08-24 12:00:00,1.16,156
941,2017-08-24 18:00:00,1.08,9
942,2017-08-25 00:00:00,3.07,40
943,2017-08-25 06:00:00,3.03,39
944,2017-08-25 12:00:00,1.28,113
945,2017-08-25 18:00:00,1.17,70
946,2017-08-26 00:00:00,0.06,226
947,2017-08-26 06:00:00,1.35,330
948,2017-08-26 12:00:00,1.37,210
949,2017-08-26 18:00:00,1.73,349
950,2017-08-27 00:00:00,3.14,345
951,2017-08-27 06:00:00,2.64,14
952,2017-08-27 12:00:00,0.67,44
953,2017-08-27 18:00:00,2.37,27
954,2017-08-28 00:00:00,2.26,56
955,2017-08-28 06:00:00,2.27,73
956,2017-08-28 12:00:00,1.98,97
957,2017-08-28 18:00:00,2.52,60
958,2017-08-29 00:00:00,1.9,135
959,2017-08-29 06:00:00,2.24,109
960,2017-08-29 12:00:00,2.33,143
961,2017-08-29 18:00:00,3.06,166
962,2017-08-30 00:00:00,2.87,273
963,2017-08-30 06:00:00,3.32,299
964,2017-08-30 12:00:00,3.47,250
965,2017-08-30 18:00:00,7.99,334
966,2017-08-31 00:00:00,5.01,319
967,2017-08-31 06:00:00,3.56,276
968,2017-08-31 12:00:00,5.95,245
969,2017-08-31 18:00:00,2.18,320
970,2017-09-01 00:00:00,2.26,60
971,2017-09-01 06:00:00,0.77,123
972,2017-09-01 12:00:00,1.5,314
973,2017-09-01 18:00:00,2.94,352
974,2017-09-02 00:00:00,2.25,333
975,2017-09-02 06:00:00,2.52,328
976,2017-09-02 12:00:00,2.31,321
977,2017-09-02 18:00:00,2.33,346
978,2017-09-03 00:00:00,0.91,229
979,2017-09-03 06:00:00,3.06,174
980,2017-09-03 12:00:00,3.37,193
981,2017-09-03 18:00:00,2.82,166
982,2017-09-04 00:00:00,3.02,183
983,2017-09-04 06:00:00,3.35,180
984,2017-09-04 12:00:00,3.29,200
985,2017-09-04 18:00:00,1.98,232
986,2017-09-05 00:00:00,2.1,215
987,2017-09-05 06:00:00,2.85,224
988,2017-09-05 12:00:00,6.78,236
989,2017-09-05 18:00:00,5.56,219
990,2017-09-06 00:00:00,5.89,270
991,2017-09-06 06:00:00,5.0,277
992,2017-09-06 12:00:00,5.94,274
993,2017-09-06 18:00:00,4.55,294
994,2017-09-07 00:00:00,2.85,287
995,2017-09-07 06:00:00,3.09,260
996,2017-09-07 12:00:00,4.26,236
997,2017-09-07 18:00:00,4.35,248
998,2017-09-08 00:00:00,4.8,221
999,2017-09-08 06:00:00,6.54,221
1000,2017-09-08 12:00:00,8.5,230
1001,2017-09-08 18:00:00,6.77,226
1002,2017-09-09 00:00:00,4.63,236
1003,2017-09-09 06:00:00,5.37,251
1004,2017-09-09 12:00:00,5.65,257
1005,2017-09-09 18:00:00,3.52,276
1006,2017-09-10 00:00:00,2.86,250
1007,2017-09-10 06:00:00,3.15,248
1008,2017-09-10 12:00:00,5.69,223
1009,2017-09-10 18:00:00,7.67,209
1010,2017-09-11 00:00:00,6.26,248
1011,2017-09-11 06:00:00,7.37,235
1012,2017-09-11 12:00:00,9.95,238
1013,2017-09-11 18:00:00,6.8,235
1014,2017-09-12 00:00:00,5.6,258
1015,2017-09-12 06:00:00,5.14,254
1016,2017-09-12 12:00:00,5.92,257
1017,2017-09-12 18:00:00,5.29,224
1018,2017-09-13 00:00:00,9.87,205
1019,2017-09-13 12:00:00,8.91,243
1020,2017-09-13 18:00:00,5.53,271
1021,2017-09-14 00:00:00,6.75,258
1022,2017-09-14 06:00:00,7.11,260
1023,2017-09-14 12:00:00,7.92,277
1024,2017-09-14 18:00:00,4.46,271
1025,2017-09-15 00:00:00,3.56,263
1026,2017-09-15 06:00:00,3.85,266
1027,2017-09-15 12:00:00,2.94,255
1028,2017-09-15 18:00:00,1.62,327
1029,2017-09-16 00:00:00,1.38,272
1030,2017-09-16 06:00:00,1.14,288
1031,2017-09-17 00:00:00,1.66,118
1032,2017-09-17 06:00:00,0.69,136
1033,2017-09-17 12:00:00,0.94,222
1034,2017-09-17 18:00:00,2.52,306
1035,2017-09-18 12:00:00,5.07,269
1036,2017-09-18 18:00:00,3.76,331
1037,2017-09-19 00:00:00,3.28,294
1038,2017-09-19 06:00:00,2.99,316
1039,2017-09-19 12:00:00,3.41,1
1040,2017-09-19 18:00:00,3.39,330
1041,2017-09-20 00:00:00,1.92,320
1042,2017-09-20 06:00:00,1.64,230
1043,2017-09-20 12:00:00,2.12,188
1044,2017-09-20 18:00:00,2.88,171
1045,2017-09-21 00:00:00,3.48,185
1046,2017-09-21 06:00:00,3.62,166
1047,2017-09-21 12:00:00,3.14,164
1048,2017-09-21 18:00:00,1.58,202
1049,2017-09-22 00:00:00,2.89,323
1050,2017-09-22 06:00:00,2.64,333
1051,2017-09-22 12:00:00,3.1,332
1052,2017-09-22 18:00:00,2.03,348
1053,2017-09-23 00:00:00,1.61,61
1054,2017-09-23 06:00:00,2.08,106
1055,2017-09-23 12:00:00,1.9,94
1056,2017-09-23 18:00:00,2.43,98
1057,2017-09-24 00:00:00,2.32,122
1058,2017-09-24 06:00:00,2.9,132
1059,2017-09-24 12:00:00,2.53,128
1060,2017-09-24 18:00:00,2.97,128
1061,2017-09-25 00:00:00,3.81,121
1062,2017-09-25 06:00:00,3.01,111
1063,2017-09-25 12:00:00,0.64,186
1064,2017-09-25 18:00:00,1.02,27
1065,2017-09-26 00:00:00,0.93,351
1066,2017-09-26 06:00:00,1.51,336
1067,2017-09-26 12:00:00,1.83,11
1068,2017-09-26 18:00:00,0.5,144
1069,2017-09-27 00:00:00,2.48,142
1070,2017-09-27 06:00:00,1.89,122
1071,2017-09-27 12:00:00,3.77,180
1072,2017-09-27 18:00:00,2.83,182
1073,2017-09-28 00:00:00,4.41,189
1074,2017-09-28 06:00:00,3.16,205
1075,2017-09-28 12:00:00,3.66,212
1076,2017-09-28 18:00:00,2.83,192
1077,2017-09-29 00:00:00,3.6,199
1078,2017-09-29 06:00:00,4.34,173
1079,2017-09-29 12:00:00,4.16,236
1080,2017-09-29 18:00:00,4.73,259
1081,2017-09-30 00:00:00,3.22,293
1082,2017-09-30 06:00:00,3.09,292
1083,2017-09-30 12:00:00,3.36,284
1084,2017-09-30 18:00:00,2.82,230
1085,2017-10-01 00:00:00,4.42,204
1086,2017-10-01 06:00:00,6.8,178
1087,2017-10-01 12:00:00,6.24,189
1088,2017-10-01 18:00:00,5.2,192
1089,2017-10-02 00:00:00,5.19,221
1090,2017-10-02 06:00:00,5.15,254
1091,2017-10-02 12:00:00,7.13,260
1092,2017-10-02 18:00:00,4.13,272
1093,2017-10-03 00:00:00,4.87,299
1094,2017-10-03 06:00:00,4.17,316
1095,2017-10-03 12:00:00,3.89,321
1096,2017-10-03 18:00:00,2.26,337
1097,2017-10-04 00:00:00,2.45,320
1098,2017-10-04 06:00:00,2.11,261
1099,2017-10-04 12:00:00,3.32,251
1100,2017-10-04 18:00:00,3.2,263
1101,2017-10-05 00:00:00,4.75,258
1102,2017-10-05 06:00:00,6.52,250
1103,2017-10-05 12:00:00,9.04,289
1104,2017-10-05 18:00:00,5.01,337
1105,2017-10-06 00:00:00,3.63,310
1106,2017-10-06 06:00:00,3.88,320
1107,2017-10-06 12:00:00,6.15,337
1108,2017-10-06 18:00:00,3.22,339
1109,2017-10-07 00:00:00,1.77,255
1110,2017-10-07 06:00:00,4.12,229
1111,2017-10-07 12:00:00,4.52,236
1112,2017-10-07 18:00:00,6.52,236
1113,2017-10-08 00:00:00,4.27,277
1114,2017-10-08 06:00:00,2.19,306
1115,2017-10-08 12:00:00,2.98,302
1116,2017-10-08 18:00:00,2.42,313
1117,2017-10-09 00:00:00,1.63,334
1118,2017-10-09 06:00:00,0.34,248
1119,2017-10-09 12:00:00,1.76,244
1120,2017-10-09 18:00:00,2.36,228
1121,2017-10-10 00:00:00,3.74,287
1122,2017-10-10 06:00:00,3.37,261
1123,2017-10-10 12:00:00,4.04,246
1124,2017-10-10 18:00:00,2.94,250
1125,2017-10-11 00:00:00,2.92,215
1126,2017-10-11 06:00:00,4.43,213
1127,2017-10-11 12:00:00,6.61,216
1128,2017-10-11 18:00:00,4.73,219
1129,2017-10-12 00:00:00,5.11,258
1130,2017-10-12 06:00:00,3.17,255
1131,2017-10-12 12:00:00,2.62,236
1132,2017-10-12 18:00:00,2.49,229
1133,2017-10-13 00:00:00,2.88,243
1134,2017-10-13 06:00:00,2.41,219
1135,2017-10-13 12:00:00,2.0,212
1136,2017-10-13 18:00:00,2.16,194
1137,2017-10-14 00:00:00,1.84,230
1138,2017-10-14 06:00:00,0.95,146
1139,2017-10-14 12:00:00,1.52,128
1140,2017-10-14 18:00:00,1.8,122
1141,2017-10-15 00:00:00,3.38,165
1142,2017-10-15 06:00:00,3.81,176
1143,2017-10-15 12:00:00,4.49,185
1144,2017-10-15 18:00:00,5.24,201
1145,2017-10-16 00:00:00,4.68,197
1146,2017-10-16 06:00:00,5.29,174
1147,2017-10-16 12:00:00,5.77,187
1148,2017-10-16 18:00:00,2.9,246
1149,2017-10-17 00:00:00,3.02,275
1150,2017-10-17 06:00:00,1.08,351
1151,2017-10-17 12:00:00,1.68,86
1152,2017-10-17 18:00:00,3.17,81
1153,2017-10-18 00:00:00,4.74,202
1154,2017-10-18 06:00:00,3.85,161
1155,2017-10-18 12:00:00,3.06,180
1156,2017-10-18 18:00:00,3.34,144
1157,2017-10-19 00:00:00,4.16,146
1158,2017-10-19 06:00:00,4.57,151
1159,2017-10-19 12:00:00,7.86,193
1160,2017-10-19 18:00:00,5.84,182
1161,2017-10-20 00:00:00,7.88,207
1162,2017-10-20 06:00:00,6.79,225
1163,2017-10-20 12:00:00,7.55,231
1164,2017-10-20 18:00:00,4.41,204
1165,2017-10-21 00:00:00,7.76,192
1166,2017-10-21 06:00:00,7.37,219
1167,2017-10-21 12:00:00,9.29,227
1168,2017-10-21 18:00:00,8.51,228
1169,2017-10-22 00:00:00,8.04,229
1170,2017-10-22 06:00:00,8.03,252
1171,2017-10-22 12:00:00,8.32,270
1172,2017-10-22 18:00:00,6.41,271
1173,2017-10-23 00:00:00,5.68,272
1174,2017-10-23 06:00:00,4.53,242
1175,2017-10-23 12:00:00,5.68,238
1176,2017-10-23 18:00:00,4.4,221
1177,2017-10-24 00:00:00,2.85,230
1178,2017-10-24 06:00:00,3.75,229
1179,2017-10-24 12:00:00,3.58,242
1180,2017-10-24 18:00:00,3.13,214
1181,2017-10-25 00:00:00,4.15,209
1182,2017-10-25 06:00:00,3.96,216
1183,2017-10-25 12:00:00,1.83,239
1184,2017-10-25 18:00:00,1.32,200
1185,2017-10-26 00:00:00,0.82,180
1186,2017-10-26 06:00:00,0.73,183
1187,2017-10-26 12:00:00,0.79,305
1188,2017-10-26 18:00:00,1.69,8
1189,2017-10-27 00:00:00,2.58,341
1190,2017-10-27 06:00:00,2.96,320
1191,2017-10-27 12:00:00,4.01,11
1192,2017-10-27 18:00:00,3.13,2
1193,2017-10-28 00:00:00,2.5,307
1194,2017-10-28 06:00:00,3.05,268
1195,2017-10-28 12:00:00,5.38,272
1196,2017-10-28 18:00:00,5.64,275
1197,2017-10-29 00:00:00,5.41,281
1198,2017-10-29 06:00:00,7.23,280
1199,2017-10-29 12:00:00,6.93,344
1200,2017-10-29 18:00:00,5.4,5
1201,2017-10-30 00:00:00,4.43,12
1202,2017-10-30 06:00:00,3.07,14
1203,2017-10-30 12:00:00,3.68,29
1204,2017-10-30 18:00:00,2.66,36
1205,2017-10-31 00:00:00,1.81,17
1206,2017-10-31 06:00:00,1.36,281
1207,2017-10-31 12:00:00,0.86,212
1208,2017-10-31 18:00:00,2.36,190
1209,2017-11-01 00:00:00,1.69,171
1210,2017-11-01 06:00:00,3.41,148
1211,2017-11-01 12:00:00,3.8,149
1212,2017-11-01 18:00:00,4.54,180
1213,2017-11-02 00:00:00,4.09,219
1214,2017-11-02 06:00:00,2.62,251
1215,2017-11-02 12:00:00,3.07,255
1216,2017-11-02 18:00:00,1.57,325
1217,2017-11-03 00:00:00,0.38,144
1218,2017-11-03 06:00:00,0.97,182
1219,2017-11-03 12:00:00,1.75,151
1220,2017-11-03 18:00:00,3.49,130
1221,2017-11-04 00:00:00,3.7,157
1222,2017-11-04 06:00:00,6.15,190
1223,2017-11-04 12:00:00,7.41,230
1224,2017-11-04 18:00:00,4.71,281
1225,2017-11-05 00:00:00,4.64,293
1226,2017-11-05 12:00:00,7.09,301
1227,2017-11-05 18:00:00,3.87,287
1228,2017-11-06 00:00:00,3.08,322
1229,2017-11-06 06:00:00,3.89,346
1230,2017-11-06 12:00:00,2.74,355
1231,2017-11-06 18:00:00,0.92,6
1232,2017-11-07 00:00:00,1.0,204
1233,2017-11-07 06:00:00,1.63,210
1234,2017-11-07 12:00:00,1.18,176
1235,2017-11-07 18:00:00,3.16,185
1236,2017-11-08 00:00:00,2.36,213
1237,2017-11-08 06:00:00,0.3,175
1238,2017-11-08 12:00:00,1.31,13
1239,2017-11-08 18:00:00,3.25,9
1240,2017-11-09 00:00:00,2.38,342
1241,2017-11-09 06:00:00,3.06,315
1242,2017-11-09 12:00:00,1.77,292
1243,2017-11-09 18:00:00,3.08,209
1244,2017-11-10 00:00:00,3.81,225
1245,2017-11-10 06:00:00,4.54,260
1246,2017-11-10 12:00:00,6.08,267
1247,2017-11-10 18:00:00,5.78,312
1248,2017-11-11 00:00:00,4.17,261
1249,2017-11-11 06:00:00,8.74,251
1250,2017-11-11 12:00:00,8.51,253
1251,2017-11-11 18:00:00,6.19,287
1252,2017-11-12 00:00:00,1.18,18
1253,2017-11-12 06:00:00,8.93,244
1254,2017-11-12 12:00:00,11.72,318
1255,2017-11-12 18:00:00,7.02,322
1256,2017-11-13 00:00:00,7.31,320
1257,2017-11-13 06:00:00,6.54,330
1258,2017-11-13 12:00:00,7.06,341
1259,2017-11-13 18:00:00,4.96,336
1260,2017-11-14 00:00:00,3.04,327
1261,2017-11-14 06:00:00,1.23,260
1262,2017-11-14 12:00:00,1.71,242
1263,2017-11-14 18:00:00,2.45,233
1264,2017-11-15 00:00:00,2.92,229
1265,2017-11-15 06:00:00,1.36,227
1266,2017-11-15 12:00:00,1.07,195
1267,2017-11-15 18:00:00,1.17,199
1268,2017-11-16 00:00:00,1.56,168
1269,2017-11-16 06:00:00,0.69,189
1270,2017-11-16 12:00:00,1.24,135
1271,2017-11-16 18:00:00,0.37,247
1272,2017-11-17 00:00:00,1.09,360
1273,2017-11-17 06:00:00,0.87,44
1274,2017-11-17 12:00:00,2.45,37
1275,2017-11-17 18:00:00,2.66,29
1276,2017-11-18 00:00:00,2.38,332
1277,2017-11-18 06:00:00,1.84,248
1278,2017-11-18 12:00:00,4.16,282
1279,2017-11-18 18:00:00,4.85,250
1280,2017-11-19 00:00:00,6.41,267
1281,2017-11-19 06:00:00,4.09,3
1282,2017-11-19 12:00:00,3.79,343
1283,2017-11-19 18:00:00,2.06,310
1284,2017-11-20 00:00:00,1.91,233
1285,2017-11-20 06:00:00,4.07,224
1286,2017-11-20 12:00:00,5.81,239
1287,2017-11-20 18:00:00,5.55,252
1288,2017-11-21 00:00:00,5.8,252
1289,2017-11-21 06:00:00,5.09,227
1290,2017-11-21 12:00:00,5.42,224
1291,2017-11-21 18:00:00,5.08,221
1292,2017-11-22 00:00:00,5.5,220
1293,2017-11-22 06:00:00,5.92,202
1294,2017-11-22 12:00:00,6.81,184
1295,2017-11-22 18:00:00,7.88,194
1296,2017-11-23 00:00:00,9.2,197
1297,2017-11-23 06:00:00,10.38,210
1298,2017-11-23 12:00:00,8.07,224
1299,2017-11-23 18:00:00,3.4,267
1300,2017-11-24 00:00:00,6.02,202
1301,2017-11-24 06:00:00,6.13,247
1302,2017-11-24 12:00:00,1.65,219
1303,2017-11-24 18:00:00,3.67,264
1304,2017-11-25 00:00:00,2.61,260
1305,2017-11-25 06:00:00,4.33,296
1306,2017-11-25 12:00:00,6.71,301
1307,2017-11-25 18:00:00,4.91,272
1308,2017-11-26 00:00:00,4.39,267
1309,2017-11-26 06:00:00,5.31,270
1310,2017-11-26 12:00:00,4.99,264
1311,2017-11-26 18:00:00,4.44,270
1312,2017-11-27 00:00:00,4.67,244
1313,2017-11-27 06:00:00,6.9,231
