Unnamed: 0,Time,Speed(m/s),Direction (deg N)
663,2017-06-15 18:00:00,3.2,314
664,2017-06-16 00:00:00,2.84,321
665,2017-06-16 06:00:00,2.95,331
666,2017-06-16 12:00:00,3.61,331
667,2017-06-16 18:00:00,3.21,330
668,2017-06-17 00:00:00,3.15,7
669,2017-06-17 06:00:00,1.38,16
670,2017-06-17 12:00:00,2.87,53
671,2017-06-17 18:00:00,2.55,40
672,2017-06-18 00:00:00,3.02,52
673,2017-06-18 06:00:00,3.23,68
674,2017-06-18 12:00:00,4.14,62
675,2017-06-18 18:00:00,2.28,53
676,2017-06-19 00:00:00,2.77,79
677,2017-06-19 06:00:00,2.19,76
678,2017-06-19 12:00:00,1.56,101
679,2017-06-19 18:00:00,0.65,62
680,2017-06-20 00:00:00,1.76,79
681,2017-06-20 06:00:00,1.61,136
682,2017-06-20 12:00:00,1.02,247
683,2017-06-20 18:00:00,1.06,336
684,2017-06-21 00:00:00,2.02,80
685,2017-06-21 06:00:00,2.09,141
686,2017-06-21 12:00:00,2.57,205
687,2017-06-21 18:00:00,1.58,262
688,2017-06-22 00:00:00,2.77,253
689,2017-06-22 06:00:00,1.87,256
690,2017-06-22 12:00:00,3.44,262
691,2017-06-22 18:00:00,3.85,309
692,2017-06-23 00:00:00,1.82,348
693,2017-06-23 06:00:00,2.5,305
694,2017-06-23 12:00:00,4.14,278
695,2017-06-23 18:00:00,3.75,307
696,2017-06-24 00:00:00,1.64,302
697,2017-06-24 06:00:00,2.18,232
698,2017-06-24 12:00:00,4.07,249
699,2017-06-24 18:00:00,2.02,247
700,2017-06-25 00:00:00,3.77,259
701,2017-06-25 06:00:00,4.05,253
702,2017-06-25 12:00:00,4.17,251
703,2017-06-25 18:00:00,2.45,254
704,2017-06-26 00:00:00,2.42,352
705,2017-06-26 06:00:00,2.62,30
706,2017-06-26 12:00:00,2.04,56
707,2017-06-26 18:00:00,0.44,132
708,2017-06-27 00:00:00,1.67,120
709,2017-06-27 06:00:00,0.51,213
710,2017-06-27 12:00:00,1.98,195
711,2017-06-27 18:00:00,2.4,257
712,2017-06-28 00:00:00,3.75,237
713,2017-06-28 06:00:00,3.95,234
714,2017-06-28 12:00:00,4.45,216
715,2017-06-28 18:00:00,3.12,269
716,2017-06-29 00:00:00,1.49,240
717,2017-06-29 06:00:00,2.32,252
718,2017-06-29 12:00:00,5.03,204
719,2017-06-29 18:00:00,4.77,213
720,2017-06-30 00:00:00,4.04,200
721,2017-06-30 06:00:00,3.61,196
722,2017-06-30 12:00:00,4.91,227
723,2017-06-30 18:00:00,4.94,250
724,2017-07-01 00:00:00,3.66,286
725,2017-07-01 06:00:00,4.09,275
726,2017-07-01 12:00:00,3.49,298
727,2017-07-01 18:00:00,3.5,299
728,2017-07-02 00:00:00,2.14,282
729,2017-07-02 06:00:00,3.45,251
730,2017-07-02 12:00:00,3.69,251
731,2017-07-02 18:00:00,2.81,283
732,2017-07-03 00:00:00,2.71,328
733,2017-07-03 06:00:00,0.38,268
734,2017-07-03 12:00:00,3.67,268
735,2017-07-03 18:00:00,1.89,301
736,2017-07-04 00:00:00,2.54,359
737,2017-07-04 06:00:00,2.28,90
738,2017-07-04 12:00:00,0.47,90
739,2017-07-04 18:00:00,1.54,28
740,2017-07-05 00:00:00,2.43,43
741,2017-07-05 06:00:00,2.46,53
742,2017-07-05 12:00:00,3.5,84
743,2017-07-05 18:00:00,1.73,83
744,2017-07-06 00:00:00,2.46,70
745,2017-07-06 06:00:00,2.35,180
746,2017-07-06 12:00:00,2.5,155
747,2017-07-06 18:00:00,2.45,233
748,2017-07-07 00:00:00,1.29,248
749,2017-07-07 06:00:00,1.86,347
750,2017-07-07 12:00:00,1.89,292
751,2017-07-07 18:00:00,2.04,330
752,2017-07-08 00:00:00,3.44,5
753,2017-07-08 06:00:00,2.99,360
754,2017-07-08 12:00:00,2.06,1
755,2017-07-08 18:00:00,2.9,23
756,2017-07-09 00:00:00,2.97,17
757,2017-07-09 06:00:00,3.27,48
758,2017-07-09 12:00:00,3.01,79
759,2017-07-09 18:00:00,1.13,14
760,2017-07-10 00:00:00,2.7,283
761,2017-07-10 06:00:00,2.36,299
762,2017-07-10 12:00:00,2.9,270
763,2017-07-10 18:00:00,2.62,262
764,2017-07-11 00:00:00,1.87,266
765,2017-07-11 06:00:00,1.53,223
766,2017-07-11 12:00:00,5.33,228
767,2017-07-11 18:00:00,3.13,227
768,2017-07-12 00:00:00,4.93,230
769,2017-07-12 06:00:00,5.24,220
770,2017-07-12 12:00:00,4.83,285
771,2017-07-12 18:00:00,2.41,322
772,2017-07-13 00:00:00,2.86,44
773,2017-07-13 06:00:00,2.8,67
774,2017-07-13 12:00:00,0.5,124
775,2017-07-13 18:00:00,1.64,347
776,2017-07-14 00:00:00,3.26,329
777,2017-07-14 06:00:00,2.93,325
778,2017-07-14 12:00:00,3.96,278
779,2017-07-14 18:00:00,3.88,318
780,2017-07-15 00:00:00,2.97,335
781,2017-07-15 06:00:00,2.13,355
782,2017-07-15 12:00:00,1.17,302
783,2017-07-15 18:00:00,1.96,332
784,2017-07-16 00:00:00,2.14,340
785,2017-07-16 06:00:00,2.42,347
786,2017-07-16 12:00:00,1.97,348
787,2017-07-16 18:00:00,2.34,340
788,2017-07-17 00:00:00,3.48,3
789,2017-07-17 06:00:00,2.86,14
790,2017-07-17 12:00:00,1.8,30
791,2017-07-17 18:00:00,2.72,37
792,2017-07-18 00:00:00,3.47,43
793,2017-07-18 06:00:00,3.39,69
794,2017-07-18 12:00:00,3.74,107
795,2017-07-18 18:00:00,2.4,132
796,2017-07-19 00:00:00,4.0,201
797,2017-07-19 06:00:00,3.38,195
798,2017-07-19 12:00:00,6.42,204
799,2017-07-19 18:00:00,3.86,224
800,2017-07-20 00:00:00,3.63,222
801,2017-07-20 06:00:00,5.45,224
802,2017-07-20 12:00:00,6.36,254
803,2017-07-20 18:00:00,2.0,275
804,2017-07-21 00:00:00,1.6,254
805,2017-07-21 06:00:00,3.16,187
806,2017-07-21 12:00:00,4.55,214
807,2017-07-21 18:00:00,3.1,241
808,2017-07-22 00:00:00,3.12,207
809,2017-07-22 06:00:00,5.6,206
810,2017-07-22 12:00:00,4.29,210
811,2017-07-22 18:00:00,4.02,218
812,2017-07-23 00:00:00,2.78,192
813,2017-07-23 06:00:00,5.08,227
814,2017-07-23 12:00:00,5.52,235
815,2017-07-23 18:00:00,1.5,244
816,2017-07-24 00:00:00,2.72,324
817,2017-07-24 06:00:00,3.95,285
818,2017-07-24 12:00:00,5.2,275
819,2017-07-24 18:00:00,5.66,314
820,2017-07-25 00:00:00,2.59,279
821,2017-07-25 06:00:00,3.37,311
822,2017-07-25 12:00:00,4.61,311
823,2017-07-25 18:00:00,3.63,308
824,2017-07-26 00:00:00,1.93,313
825,2017-07-26 06:00:00,2.08,202
826,2017-07-26 12:00:00,6.07,225
827,2017-07-26 18:00:00,2.9,202
828,2017-07-27 00:00:00,3.96,235
829,2017-07-27 06:00:00,3.82,222
830,2017-07-27 12:00:00,5.29,265
831,2017-07-27 18:00:00,3.75,265
832,2017-07-28 00:00:00,3.24,251
833,2017-07-28 06:00:00,3.6,243
834,2017-07-28 12:00:00,4.99,237
835,2017-07-28 18:00:00,3.66,221
836,2017-07-29 00:00:00,3.88,217
837,2017-07-29 06:00:00,4.8,223
838,2017-07-29 12:00:00,5.09,207
839,2017-07-29 18:00:00,3.64,211
840,2017-07-30 00:00:00,3.79,211
841,2017-07-30 06:00:00,7.32,227
842,2017-07-30 12:00:00,7.02,246
843,2017-07-30 18:00:00,3.22,238
844,2017-07-31 00:00:00,3.14,256
845,2017-07-31 06:00:00,1.62,207
846,2017-07-31 12:00:00,0.77,202
847,2017-07-31 18:00:00,1.06,113
848,2017-08-01 00:00:00,0.99,299
849,2017-08-01 06:00:00,1.29,340
850,2017-08-01 12:00:00,1.72,248
851,2017-08-01 18:00:00,2.74,244
852,2017-08-02 00:00:00,0.98,1
853,2017-08-02 06:00:00,2.6,208
854,2017-08-02 12:00:00,4.04,215
855,2017-08-02 18:00:00,2.43,242
856,2017-08-03 00:00:00,2.61,229
857,2017-08-03 06:00:00,6.62,218
858,2017-08-03 12:00:00,7.21,243
859,2017-08-03 18:00:00,3.69,260
860,2017-08-04 00:00:00,2.95,240
861,2017-08-04 06:00:00,3.81,239
862,2017-08-04 12:00:00,4.55,240
863,2017-08-04 18:00:00,2.64,254
864,2017-08-05 00:00:00,1.72,195
865,2017-08-05 06:00:00,4.64,320
866,2017-08-05 12:00:00,4.58,279
867,2017-08-05 18:00:00,3.54,310
868,2017-08-06 00:00:00,2.58,348
869,2017-08-06 06:00:00,2.44,332
870,2017-08-06 12:00:00,2.53,303
871,2017-08-06 18:00:00,1.27,335
872,2017-08-07 00:00:00,3.0,25
873,2017-08-07 06:00:00,2.99,49
874,2017-08-07 12:00:00,2.53,98
875,2017-08-07 18:00:00,0.85,50
876,2017-08-08 00:00:00,1.93,331
877,2017-08-08 06:00:00,1.58,288
878,2017-08-08 12:00:00,5.39,267
879,2017-08-08 18:00:00,3.84,261
880,2017-08-09 00:00:00,2.33,212
881,2017-08-09 06:00:00,2.18,216
882,2017-08-09 12:00:00,1.33,210
883,2017-08-09 18:00:00,0.6,264
884,2017-08-10 00:00:00,1.8,255
885,2017-08-10 06:00:00,1.57,278
886,2017-08-10 12:00:00,2.35,10
887,2017-08-10 18:00:00,1.13,343
888,2017-08-11 00:00:00,2.91,342
889,2017-08-11 06:00:00,2.65,337
890,2017-08-11 12:00:00,3.26,310
891,2017-08-11 18:00:00,2.96,283
892,2017-08-12 00:00:00,2.61,280
893,2017-08-12 06:00:00,4.29,230
894,2017-08-12 12:00:00,5.41,244
895,2017-08-12 18:00:00,2.91,232
896,2017-08-13 00:00:00,1.91,312
897,2017-08-13 06:00:00,1.87,314
898,2017-08-13 12:00:00,0.98,348
899,2017-08-13 18:00:00,0.3,41
900,2017-08-14 00:00:00,0.2,255
901,2017-08-14 06:00:00,1.43,125
902,2017-08-14 12:00:00,1.79,160
903,2017-08-14 18:00:00,1.22,62
904,2017-08-15 00:00:00,3.04,114
905,2017-08-15 06:00:00,4.98,221
906,2017-08-15 12:00:00,4.57,240
907,2017-08-15 18:00:00,2.95,217
908,2017-08-16 00:00:00,3.03,346
909,2017-08-16 06:00:00,2.25,42
910,2017-08-16 12:00:00,1.86,122
911,2017-08-16 18:00:00,2.48,235
912,2017-08-17 00:00:00,2.29,221
913,2017-08-17 06:00:00,5.58,216
914,2017-08-17 12:00:00,5.77,225
915,2017-08-17 18:00:00,3.82,224
916,2017-08-18 00:00:00,2.42,222
917,2017-08-18 06:00:00,3.6,239
918,2017-08-18 12:00:00,5.19,240
919,2017-08-18 18:00:00,3.65,288
920,2017-08-19 00:00:00,2.89,283
921,2017-08-19 06:00:00,4.66,252
922,2017-08-19 12:00:00,4.84,256
923,2017-08-19 18:00:00,2.39,292
924,2017-08-20 00:00:00,2.06,339
925,2017-08-20 06:00:00,1.76,314
926,2017-08-20 12:00:00,2.1,288
927,2017-08-20 18:00:00,1.0,287
928,2017-08-21 00:00:00,0.44,212
929,2017-08-21 06:00:00,2.88,214
930,2017-08-21 12:00:00,1.68,298
931,2017-08-21 18:00:00,1.13,18
932,2017-08-22 00:00:00,1.6,45
933,2017-08-22 06:00:00,2.27,91
934,2017-08-22 12:00:00,3.1,110
935,2017-08-22 18:00:00,2.86,84
936,2017-08-23 00:00:00,2.66,101
937,2017-08-23 06:00:00,3.47,212
938,2017-08-23 12:00:00,3.66,260
939,2017-08-23 18:00:00,3.58,328
940,2017-08-24 00:00:00,2.21,13
941,2017-08-24 06:00:00,1.86,65
942,2017-08-24 12:00:00,2.76,82
943,2017-08-24 18:00:00,2.56,25
944,2017-08-25 00:00:00,2.66,38
945,2017-08-25 06:00:00,3.2,56
946,2017-08-25 12:00:00,1.86,189
947,2017-08-25 18:00:00,0.62,183
948,2017-08-26 00:00:00,0.95,204
949,2017-08-26 06:00:00,1.1,269
950,2017-08-26 12:00:00,1.18,265
951,2017-08-26 18:00:00,1.34,4
952,2017-08-27 00:00:00,1.65,24
953,2017-08-27 06:00:00,2.23,40
954,2017-08-27 12:00:00,1.84,90
955,2017-08-27 18:00:00,2.66,26
956,2017-08-28 00:00:00,2.78,63
957,2017-08-28 06:00:00,3.06,60
958,2017-08-28 12:00:00,2.96,85
959,2017-08-28 18:00:00,1.87,60
960,2017-08-29 00:00:00,2.43,79
961,2017-08-29 06:00:00,1.96,72
962,2017-08-29 12:00:00,3.05,129
963,2017-08-29 18:00:00,1.99,91
964,2017-08-30 00:00:00,2.89,223
965,2017-08-30 06:00:00,2.77,268
966,2017-08-30 12:00:00,3.03,222
967,2017-08-30 18:00:00,5.34,329
968,2017-08-31 00:00:00,4.55,328
969,2017-08-31 06:00:00,3.42,275
970,2017-08-31 12:00:00,3.85,259
971,2017-08-31 18:00:00,1.84,278
972,2017-09-01 00:00:00,1.54,289
973,2017-09-01 06:00:00,1.56,244
974,2017-09-01 12:00:00,2.46,281
975,2017-09-01 18:00:00,1.83,286
976,2017-09-02 00:00:00,2.44,326
977,2017-09-02 06:00:00,2.85,346
978,2017-09-02 12:00:00,3.4,333
979,2017-09-02 18:00:00,1.68,338
980,2017-09-03 00:00:00,0.69,149
981,2017-09-03 06:00:00,2.64,174
982,2017-09-03 12:00:00,3.53,190
983,2017-09-03 18:00:00,0.86,229
984,2017-09-04 00:00:00,0.84,157
985,2017-09-04 06:00:00,3.49,181
986,2017-09-04 12:00:00,3.21,222
987,2017-09-04 18:00:00,2.58,236
988,2017-09-05 00:00:00,2.3,201
989,2017-09-05 06:00:00,3.79,225
990,2017-09-05 12:00:00,4.9,228
991,2017-09-05 18:00:00,3.31,237
992,2017-09-06 00:00:00,4.37,281
993,2017-09-06 06:00:00,3.63,267
994,2017-09-06 12:00:00,4.4,279
995,2017-09-06 18:00:00,1.99,271
996,2017-09-07 00:00:00,2.39,280
997,2017-09-07 06:00:00,2.64,263
998,2017-09-07 12:00:00,3.75,256
999,2017-09-07 18:00:00,2.79,240
1000,2017-09-08 00:00:00,3.43,224
1001,2017-09-08 06:00:00,5.75,220
1002,2017-09-08 12:00:00,7.29,225
1003,2017-09-08 18:00:00,5.75,227
1004,2017-09-09 00:00:00,3.84,230
1005,2017-09-09 06:00:00,4.57,244
1006,2017-09-09 12:00:00,5.01,250
1007,2017-09-09 18:00:00,2.96,279
1008,2017-09-10 00:00:00,2.6,254
1009,2017-09-10 06:00:00,2.72,246
1010,2017-09-10 12:00:00,5.11,236
1011,2017-09-10 18:00:00,5.21,215
1012,2017-09-11 00:00:00,6.63,237
1013,2017-09-11 06:00:00,5.59,241
1014,2017-09-11 12:00:00,7.97,246
1015,2017-09-11 18:00:00,5.6,242
1016,2017-09-12 00:00:00,4.47,252
1017,2017-09-12 06:00:00,4.49,244
1018,2017-09-12 12:00:00,6.16,252
1019,2017-09-12 18:00:00,3.4,214
1020,2017-09-13 00:00:00,8.71,213
1021,2017-09-13 06:00:00,7.85,246
1022,2017-09-13 12:00:00,7.27,244
1023,2017-09-13 18:00:00,8.94,239
1024,2017-09-14 00:00:00,2.74,269
1025,2017-09-14 06:00:00,6.59,244
1026,2017-09-14 12:00:00,7.78,275
1027,2017-09-14 18:00:00,3.28,250
1028,2017-09-15 00:00:00,2.65,245
1029,2017-09-15 06:00:00,2.36,266
1030,2017-09-15 12:00:00,3.34,267
1031,2017-09-15 18:00:00,2.33,281
1032,2017-09-16 00:00:00,1.58,249
1033,2017-09-16 06:00:00,1.54,257
1034,2017-09-16 12:00:00,2.44,249
1035,2017-09-16 18:00:00,1.28,204
1036,2017-09-17 00:00:00,1.97,163
1037,2017-09-17 06:00:00,1.79,200
1038,2017-09-17 12:00:00,3.01,186
1039,2017-09-17 18:00:00,1.54,254
1040,2017-09-18 00:00:00,2.38,290
1041,2017-09-18 06:00:00,1.64,271
1042,2017-09-18 12:00:00,3.22,275
1043,2017-09-18 18:00:00,2.58,292
1044,2017-09-19 00:00:00,2.93,292
1045,2017-09-19 06:00:00,1.88,288
1046,2017-09-19 12:00:00,3.4,2
1047,2017-09-19 18:00:00,1.8,342
1048,2017-09-20 00:00:00,1.6,334
1049,2017-09-20 06:00:00,1.2,217
1050,2017-09-20 12:00:00,2.35,245
1051,2017-09-20 18:00:00,1.33,165
1052,2017-09-21 00:00:00,2.04,160
1053,2017-09-21 06:00:00,2.52,164
1054,2017-09-21 12:00:00,3.21,164
1055,2017-09-21 18:00:00,1.73,265
1056,2017-09-22 00:00:00,1.65,335
1057,2017-09-22 06:00:00,2.75,356
1058,2017-09-22 12:00:00,2.72,352
1059,2017-09-22 18:00:00,2.0,337
1060,2017-09-23 00:00:00,2.29,43
1061,2017-09-23 06:00:00,2.26,66
1062,2017-09-23 12:00:00,3.35,101
1063,2017-09-23 18:00:00,2.29,89
1064,2017-09-24 00:00:00,1.47,116
1065,2017-09-24 06:00:00,2.03,121
1066,2017-09-24 12:00:00,2.84,132
1067,2017-09-24 18:00:00,3.24,95
1068,2017-09-25 00:00:00,2.97,110
1069,2017-09-25 06:00:00,0.85,134
1070,2017-09-25 12:00:00,2.62,283
1071,2017-09-25 18:00:00,2.51,285
1072,2017-09-26 00:00:00,2.76,304
1073,2017-09-26 06:00:00,2.76,292
1074,2017-09-26 12:00:00,1.79,287
1075,2017-09-26 18:00:00,2.27,222
1076,2017-09-27 00:00:00,1.38,186
1077,2017-09-27 06:00:00,1.79,155
1078,2017-09-27 12:00:00,2.76,186
1079,2017-09-27 18:00:00,1.14,166
1080,2017-09-28 00:00:00,2.43,198
1081,2017-09-28 06:00:00,2.27,211
1082,2017-09-28 12:00:00,2.9,209
1083,2017-09-28 18:00:00,0.62,135
1084,2017-09-29 00:00:00,2.17,178
1085,2017-09-29 06:00:00,3.39,184
1086,2017-09-29 12:00:00,4.18,241
1087,2017-09-29 18:00:00,3.0,250
1088,2017-09-30 00:00:00,2.68,323
1089,2017-09-30 06:00:00,3.02,299
1090,2017-09-30 12:00:00,3.97,283
1091,2017-09-30 18:00:00,2.29,239
1092,2017-10-01 00:00:00,3.36,207
1093,2017-10-01 06:00:00,5.19,181
1094,2017-10-01 12:00:00,6.45,189
1095,2017-10-01 18:00:00,5.13,192
1096,2017-10-02 00:00:00,4.53,211
1097,2017-10-02 06:00:00,3.83,238
1098,2017-10-02 12:00:00,5.54,256
1099,2017-10-02 18:00:00,4.08,227
1100,2017-10-03 00:00:00,4.65,302
1101,2017-10-03 06:00:00,2.77,331
1102,2017-10-03 12:00:00,3.6,342
1103,2017-10-03 18:00:00,1.32,331
1104,2017-10-04 00:00:00,1.66,353
1105,2017-10-04 06:00:00,0.84,299
1106,2017-10-04 12:00:00,2.8,255
1107,2017-10-04 18:00:00,2.12,244
1108,2017-10-05 00:00:00,2.56,255
1109,2017-10-05 06:00:00,4.89,239
1110,2017-10-05 12:00:00,5.38,266
1111,2017-10-05 18:00:00,4.14,333
1112,2017-10-06 00:00:00,1.95,317
1113,2017-10-06 06:00:00,2.96,315
1114,2017-10-06 12:00:00,4.81,342
1115,2017-10-06 18:00:00,2.77,339
1116,2017-10-07 00:00:00,1.29,346
1117,2017-10-07 06:00:00,2.67,220
1118,2017-10-07 12:00:00,5.34,243
1119,2017-10-07 18:00:00,3.09,229
1120,2017-10-08 00:00:00,4.21,256
1121,2017-10-08 06:00:00,3.08,278
1122,2017-10-08 12:00:00,2.32,315
1123,2017-10-08 18:00:00,1.56,320
1124,2017-10-09 00:00:00,1.8,351
1125,2017-10-09 06:00:00,1.56,311
1126,2017-10-09 12:00:00,2.31,257
1127,2017-10-09 18:00:00,1.8,247
1128,2017-10-10 00:00:00,2.72,248
1129,2017-10-10 06:00:00,3.15,258
1130,2017-10-10 12:00:00,3.79,250
1131,2017-10-10 18:00:00,2.26,222
1132,2017-10-11 00:00:00,2.24,211
1133,2017-10-11 06:00:00,2.31,210
1134,2017-10-11 12:00:00,5.31,216
1135,2017-10-11 18:00:00,2.0,210
1136,2017-10-12 00:00:00,4.15,258
1137,2017-10-12 06:00:00,3.63,247
1138,2017-10-12 12:00:00,4.02,231
1139,2017-10-12 18:00:00,2.39,198
1140,2017-10-13 00:00:00,1.76,223
1141,2017-10-13 06:00:00,1.55,193
1142,2017-10-13 12:00:00,1.4,176
1143,2017-10-13 18:00:00,1.1,135
1144,2017-10-14 00:00:00,1.08,122
1145,2017-10-14 06:00:00,1.44,133
1146,2017-10-14 12:00:00,2.25,125
1147,2017-10-14 18:00:00,1.91,110
1148,2017-10-15 00:00:00,2.21,163
1149,2017-10-15 06:00:00,2.91,177
1150,2017-10-15 12:00:00,4.39,192
1151,2017-10-15 18:00:00,2.94,183
1152,2017-10-16 00:00:00,3.15,190
1153,2017-10-16 06:00:00,3.28,171
1154,2017-10-16 12:00:00,4.84,189
1155,2017-10-16 18:00:00,2.21,227
1156,2017-10-17 00:00:00,2.09,299
1157,2017-10-17 06:00:00,1.75,50
1158,2017-10-17 12:00:00,2.14,160
1159,2017-10-17 18:00:00,2.08,96
1160,2017-10-18 00:00:00,3.19,203
1161,2017-10-18 06:00:00,3.22,182
1162,2017-10-18 12:00:00,2.55,172
1163,2017-10-18 18:00:00,1.74,110
1164,2017-10-19 00:00:00,2.64,143
1165,2017-10-19 06:00:00,3.68,157
1166,2017-10-19 12:00:00,7.05,193
1167,2017-10-19 18:00:00,2.39,177
1168,2017-10-20 00:00:00,5.29,209
1169,2017-10-20 06:00:00,3.63,235
1170,2017-10-20 12:00:00,5.73,237
1171,2017-10-20 18:00:00,2.44,192
1172,2017-10-21 00:00:00,6.38,195
1173,2017-10-21 06:00:00,6.13,224
1174,2017-10-21 12:00:00,8.65,237
1175,2017-10-21 18:00:00,6.33,234
1176,2017-10-22 00:00:00,6.66,234
1177,2017-10-22 06:00:00,6.87,250
1178,2017-10-22 12:00:00,6.99,273
1179,2017-10-22 18:00:00,3.82,261
1180,2017-10-23 00:00:00,4.45,263
1181,2017-10-23 06:00:00,4.07,255
1182,2017-10-23 12:00:00,4.51,235
1183,2017-10-23 18:00:00,4.12,214
1184,2017-10-24 00:00:00,3.49,232
1185,2017-10-24 06:00:00,3.29,232
1186,2017-10-24 12:00:00,3.2,251
1187,2017-10-24 18:00:00,2.42,198
1188,2017-10-25 00:00:00,2.46,194
1189,2017-10-25 06:00:00,2.07,193
1190,2017-10-25 12:00:00,2.23,226
1191,2017-10-25 18:00:00,0.72,245
1192,2017-10-26 00:00:00,1.03,121
1193,2017-10-26 06:00:00,0.69,156
1194,2017-10-26 12:00:00,0.88,220
1195,2017-10-26 18:00:00,1.47,27
1196,2017-10-27 00:00:00,2.38,337
1197,2017-10-27 06:00:00,2.65,336
1198,2017-10-27 12:00:00,4.15,15
1199,2017-10-27 18:00:00,2.46,347
1200,2017-10-28 00:00:00,1.49,331
1201,2017-10-28 06:00:00,2.06,303
1202,2017-10-28 12:00:00,4.2,283
1203,2017-10-28 18:00:00,3.09,273
1204,2017-10-29 00:00:00,3.72,263
1205,2017-10-29 06:00:00,4.96,273
1206,2017-10-29 12:00:00,4.98,301
1207,2017-10-29 18:00:00,4.08,24
1208,2017-10-30 00:00:00,3.28,12
1209,2017-10-30 06:00:00,2.49,20
1210,2017-10-30 12:00:00,4.43,35
1211,2017-10-30 18:00:00,2.46,41
1212,2017-10-31 00:00:00,2.18,32
1213,2017-10-31 06:00:00,1.02,53
1214,2017-10-31 12:00:00,1.78,82
1215,2017-10-31 18:00:00,1.34,100
1216,2017-11-01 00:00:00,1.86,125
1217,2017-11-01 06:00:00,2.32,131
1218,2017-11-01 12:00:00,3.4,145
1219,2017-11-01 18:00:00,2.64,171
1220,2017-11-02 00:00:00,3.07,205
1221,2017-11-02 06:00:00,3.57,239
1222,2017-11-02 12:00:00,3.53,255
1223,2017-11-02 18:00:00,0.61,189
1224,2017-11-03 00:00:00,0.91,152
1225,2017-11-03 06:00:00,1.25,158
1226,2017-11-03 12:00:00,3.24,138
1227,2017-11-03 18:00:00,2.84,116
1228,2017-11-04 00:00:00,3.93,147
1229,2017-11-04 06:00:00,4.65,195
1230,2017-11-04 12:00:00,6.92,235
1231,2017-11-04 18:00:00,2.82,274
1232,2017-11-05 00:00:00,4.31,307
1233,2017-11-05 06:00:00,5.07,276
1234,2017-11-05 12:00:00,5.67,302
1235,2017-11-05 18:00:00,2.6,296
1236,2017-11-06 00:00:00,2.81,323
1237,2017-11-06 06:00:00,3.01,341
1238,2017-11-06 12:00:00,4.94,8
1239,2017-11-06 18:00:00,2.54,349
1240,2017-11-07 00:00:00,1.83,4
1241,2017-11-07 06:00:00,1.25,359
1242,2017-11-07 12:00:00,1.44,4
1243,2017-11-07 18:00:00,1.34,220
1244,2017-11-08 00:00:00,2.05,197
1245,2017-11-08 06:00:00,1.6,203
1246,2017-11-08 12:00:00,1.19,288
1247,2017-11-08 18:00:00,2.0,340
1248,2017-11-09 00:00:00,1.45,330
1249,2017-11-09 06:00:00,1.53,304
1250,2017-11-09 12:00:00,1.69,320
1251,2017-11-09 18:00:00,2.16,229
1252,2017-11-10 00:00:00,3.08,239
1253,2017-11-10 06:00:00,3.77,253
1254,2017-11-10 12:00:00,4.73,260
1255,2017-11-10 18:00:00,3.63,299
1256,2017-11-11 00:00:00,4.36,268
1257,2017-11-11 06:00:00,8.14,241
1258,2017-11-11 12:00:00,8.64,254
1259,2017-11-11 18:00:00,5.63,280
1260,2017-11-12 00:00:00,7.15,271
1261,2017-11-12 06:00:00,9.26,256
1262,2017-11-12 12:00:00,8.21,326
1263,2017-11-12 18:00:00,4.84,330
1264,2017-11-13 00:00:00,5.07,323
1265,2017-11-13 06:00:00,4.43,338
1266,2017-11-13 12:00:00,5.64,356
1267,2017-11-13 18:00:00,3.21,342
1268,2017-11-14 00:00:00,2.84,332
1269,2017-11-14 06:00:00,1.48,342
1270,2017-11-14 12:00:00,1.31,288
1271,2017-11-14 18:00:00,0.57,234
1272,2017-11-15 00:00:00,1.12,310
1273,2017-11-15 06:00:00,0.39,107
1274,2017-11-15 12:00:00,1.46,89
1275,2017-11-15 18:00:00,1.05,101
1276,2017-11-16 00:00:00,1.21,104
1277,2017-11-16 06:00:00,1.05,82
1278,2017-11-16 12:00:00,1.19,63
1279,2017-11-16 18:00:00,0.54,86
1280,2017-11-17 00:00:00,0.88,81
1281,2017-11-17 06:00:00,1.77,57
1282,2017-11-17 12:00:00,1.9,30
1283,2017-11-17 18:00:00,2.03,15
1284,2017-11-18 00:00:00,1.23,23
1285,2017-11-18 06:00:00,0.99,239
1286,2017-11-18 12:00:00,2.97,293
1287,2017-11-18 18:00:00,3.0,243
1288,2017-11-19 00:00:00,4.86,255
1289,2017-11-19 06:00:00,2.48,327
1290,2017-11-19 12:00:00,2.82,359
1291,2017-11-19 18:00:00,0.86,352
1292,2017-11-20 00:00:00,1.57,212
1293,2017-11-20 06:00:00,2.93,209
1294,2017-11-20 12:00:00,5.36,230
1295,2017-11-20 18:00:00,3.24,231
1296,2017-11-21 00:00:00,4.57,231
1297,2017-11-21 06:00:00,3.25,208
1298,2017-11-21 12:00:00,4.88,227
1299,2017-11-21 18:00:00,3.06,220
1300,2017-11-22 00:00:00,4.09,204
1301,2017-11-22 06:00:00,3.2,188
1302,2017-11-22 12:00:00,5.19,186
1303,2017-11-22 18:00:00,5.74,181
1304,2017-11-23 00:00:00,8.29,190
1305,2017-11-23 06:00:00,8.33,208
1306,2017-11-23 12:00:00,7.24,221
1307,2017-11-23 18:00:00,2.17,227
1308,2017-11-24 00:00:00,6.21,207
1309,2017-11-24 06:00:00,3.9,218
1310,2017-11-24 12:00:00,3.75,255
1311,2017-11-24 18:00:00,2.6,247
1312,2017-11-25 00:00:00,2.49,255
