,Time,Speed(m/s),Direction (deg N)
664,2017-06-16 00:00:00,2.23,334
665,2017-06-16 06:00:00,2.38,333
666,2017-06-16 12:00:00,3.68,332
667,2017-06-16 18:00:00,2.98,339
668,2017-06-17 00:00:00,3.07,12
669,2017-06-17 06:00:00,1.65,29
670,2017-06-17 12:00:00,3.42,49
671,2017-06-17 18:00:00,2.96,39
672,2017-06-18 00:00:00,3.2,50
673,2017-06-18 06:00:00,3.28,72
674,2017-06-18 12:00:00,4.28,56
675,2017-06-18 18:00:00,2.23,41
676,2017-06-19 00:00:00,2.7,84
677,2017-06-19 06:00:00,1.85,83
678,2017-06-19 12:00:00,1.17,118
679,2017-06-19 18:00:00,0.55,91
680,2017-06-20 00:00:00,1.56,85
681,2017-06-20 06:00:00,1.34,161
682,2017-06-20 12:00:00,1.62,268
683,2017-06-20 18:00:00,1.34,312
684,2017-06-21 00:00:00,0.99,83
685,2017-06-21 06:00:00,1.54,174
686,2017-06-21 12:00:00,1.88,205
687,2017-06-21 18:00:00,1.52,238
688,2017-06-22 00:00:00,2.88,231
689,2017-06-22 06:00:00,2.89,229
690,2017-06-22 12:00:00,3.77,250
691,2017-06-22 18:00:00,3.33,278
692,2017-06-23 00:00:00,2.03,4
693,2017-06-23 06:00:00,2.04,322
694,2017-06-23 12:00:00,4.04,263
695,2017-06-23 18:00:00,3.05,303
696,2017-06-24 00:00:00,1.6,333
697,2017-06-24 06:00:00,1.5,238
698,2017-06-24 12:00:00,3.78,249
699,2017-06-24 18:00:00,1.83,244
700,2017-06-25 00:00:00,3.74,250
701,2017-06-25 06:00:00,3.89,239
702,2017-06-25 12:00:00,4.35,245
703,2017-06-25 18:00:00,2.87,241
704,2017-06-26 00:00:00,1.68,305
705,2017-06-26 06:00:00,2.5,33
706,2017-06-26 12:00:00,2.02,58
707,2017-06-26 18:00:00,0.58,181
708,2017-06-27 00:00:00,0.84,110
709,2017-06-27 06:00:00,2.19,215
710,2017-06-27 12:00:00,3.11,210
711,2017-06-27 18:00:00,3.1,230
712,2017-06-28 00:00:00,6.02,230
713,2017-06-28 06:00:00,5.19,222
714,2017-06-28 12:00:00,4.91,213
715,2017-06-28 18:00:00,3.27,256
716,2017-06-29 00:00:00,4.3,205
717,2017-06-29 06:00:00,2.39,244
718,2017-06-29 12:00:00,5.83,207
719,2017-06-29 18:00:00,5.96,215
720,2017-06-30 00:00:00,4.44,201
721,2017-06-30 06:00:00,4.12,191
722,2017-06-30 12:00:00,5.97,216
723,2017-06-30 18:00:00,5.56,234
724,2017-07-01 00:00:00,4.04,267
725,2017-07-01 06:00:00,4.19,262
726,2017-07-01 12:00:00,4.07,262
727,2017-07-01 18:00:00,2.5,293
728,2017-07-02 00:00:00,1.92,290
729,2017-07-02 06:00:00,3.45,252
730,2017-07-02 12:00:00,3.73,233
731,2017-07-02 18:00:00,2.44,244
732,2017-07-03 00:00:00,2.38,301
733,2017-07-03 06:00:00,0.5,255
734,2017-07-03 12:00:00,3.24,266
735,2017-07-03 18:00:00,1.95,286
736,2017-07-04 00:00:00,2.85,1
737,2017-07-04 06:00:00,2.57,82
738,2017-07-04 12:00:00,0.84,65
739,2017-07-04 18:00:00,1.73,45
740,2017-07-05 00:00:00,2.27,91
741,2017-07-05 06:00:00,2.04,79
742,2017-07-05 12:00:00,3.15,86
743,2017-07-05 18:00:00,1.44,84
744,2017-07-06 00:00:00,2.04,72
745,2017-07-06 06:00:00,2.61,203
746,2017-07-06 12:00:00,1.08,180
747,2017-07-06 18:00:00,3.0,244
748,2017-07-07 00:00:00,2.95,219
749,2017-07-07 06:00:00,1.12,303
750,2017-07-07 12:00:00,2.08,274
751,2017-07-07 18:00:00,0.94,283
752,2017-07-08 00:00:00,3.72,11
753,2017-07-08 06:00:00,3.1,7
754,2017-07-08 12:00:00,2.18,9
755,2017-07-08 18:00:00,2.51,36
756,2017-07-09 00:00:00,2.63,30
757,2017-07-09 06:00:00,3.02,50
758,2017-07-09 12:00:00,2.61,78
759,2017-07-09 18:00:00,1.93,12
760,2017-07-10 00:00:00,1.97,276
761,2017-07-10 06:00:00,2.48,278
762,2017-07-10 12:00:00,3.39,233
763,2017-07-10 18:00:00,2.9,249
764,2017-07-11 00:00:00,2.36,235
765,2017-07-11 06:00:00,2.89,218
766,2017-07-11 12:00:00,5.42,225
767,2017-07-11 18:00:00,3.01,233
768,2017-07-12 00:00:00,4.64,230
769,2017-07-12 06:00:00,5.94,217
770,2017-07-12 12:00:00,4.5,274
771,2017-07-12 18:00:00,2.25,311
772,2017-07-13 00:00:00,2.49,43
773,2017-07-13 06:00:00,2.49,78
774,2017-07-13 12:00:00,0.98,266
775,2017-07-13 18:00:00,1.43,338
776,2017-07-14 00:00:00,2.83,318
777,2017-07-14 06:00:00,3.1,324
778,2017-07-14 12:00:00,3.54,283
779,2017-07-14 18:00:00,3.65,312
780,2017-07-15 00:00:00,2.92,338
781,2017-07-15 06:00:00,1.95,3
782,2017-07-15 12:00:00,0.86,350
783,2017-07-15 18:00:00,1.28,0
784,2017-07-16 00:00:00,0.86,294
785,2017-07-16 06:00:00,2.15,356
786,2017-07-16 12:00:00,1.82,359
787,2017-07-16 18:00:00,1.68,358
788,2017-07-17 00:00:00,2.85,16
789,2017-07-17 06:00:00,2.66,11
790,2017-07-17 12:00:00,1.72,34
791,2017-07-17 18:00:00,2.7,26
792,2017-07-18 00:00:00,3.09,53
793,2017-07-18 06:00:00,3.03,82
794,2017-07-18 12:00:00,3.4,114
795,2017-07-18 18:00:00,2.01,134
796,2017-07-19 00:00:00,4.45,205
797,2017-07-19 06:00:00,3.76,199
798,2017-07-19 12:00:00,5.25,204
799,2017-07-19 18:00:00,4.5,232
800,2017-07-20 00:00:00,3.18,222
801,2017-07-20 06:00:00,5.62,217
802,2017-07-20 12:00:00,6.72,250
803,2017-07-20 18:00:00,2.98,260
804,2017-07-21 00:00:00,1.61,236
805,2017-07-21 06:00:00,3.41,187
806,2017-07-21 12:00:00,4.85,216
807,2017-07-21 18:00:00,3.1,253
808,2017-07-22 00:00:00,3.3,222
809,2017-07-22 06:00:00,5.59,207
810,2017-07-22 12:00:00,3.74,203
811,2017-07-22 18:00:00,4.71,202
812,2017-07-23 00:00:00,2.94,188
813,2017-07-23 06:00:00,5.0,220
814,2017-07-23 12:00:00,5.2,235
815,2017-07-23 18:00:00,1.56,256
816,2017-07-24 00:00:00,2.83,336
817,2017-07-24 06:00:00,3.46,276
818,2017-07-24 12:00:00,5.44,265
819,2017-07-24 18:00:00,4.89,300
820,2017-07-25 00:00:00,2.98,277
821,2017-07-25 06:00:00,3.27,296
822,2017-07-25 12:00:00,5.07,309
823,2017-07-25 18:00:00,3.72,298
824,2017-07-26 00:00:00,1.85,306
825,2017-07-26 06:00:00,2.04,210
826,2017-07-26 12:00:00,5.79,234
827,2017-07-26 18:00:00,3.39,206
828,2017-07-27 00:00:00,3.84,232
829,2017-07-27 06:00:00,4.56,217
830,2017-07-27 12:00:00,5.12,247
831,2017-07-27 18:00:00,4.12,266
832,2017-07-28 00:00:00,3.34,247
833,2017-07-28 06:00:00,3.59,241
834,2017-07-28 12:00:00,4.81,243
835,2017-07-28 18:00:00,4.23,236
836,2017-07-29 00:00:00,3.68,207
837,2017-07-29 06:00:00,4.34,218
838,2017-07-29 12:00:00,4.67,208
839,2017-07-29 18:00:00,3.71,212
840,2017-07-30 00:00:00,3.51,208
841,2017-07-30 06:00:00,7.25,223
842,2017-07-30 12:00:00,7.08,247
843,2017-07-30 18:00:00,3.87,228
844,2017-07-31 00:00:00,3.16,246
845,2017-07-31 06:00:00,1.55,190
846,2017-07-31 12:00:00,0.65,29
847,2017-07-31 18:00:00,1.51,7
848,2017-08-01 00:00:00,1.32,5
849,2017-08-01 06:00:00,0.94,340
850,2017-08-01 12:00:00,1.49,241
851,2017-08-01 18:00:00,2.16,269
852,2017-08-02 00:00:00,0.94,341
853,2017-08-02 06:00:00,2.35,216
854,2017-08-02 12:00:00,3.85,221
855,2017-08-02 18:00:00,2.27,245
856,2017-08-03 00:00:00,2.48,232
857,2017-08-03 06:00:00,6.2,221
858,2017-08-03 12:00:00,6.94,238
859,2017-08-03 18:00:00,3.86,255
860,2017-08-04 00:00:00,2.73,234
861,2017-08-04 06:00:00,3.46,235
862,2017-08-04 12:00:00,4.81,245
863,2017-08-04 18:00:00,3.03,258
864,2017-08-05 00:00:00,2.91,197
865,2017-08-05 06:00:00,4.29,278
866,2017-08-05 12:00:00,4.01,280
867,2017-08-05 18:00:00,3.21,296
868,2017-08-06 00:00:00,2.33,7
869,2017-08-06 06:00:00,1.96,355
870,2017-08-06 12:00:00,2.51,329
871,2017-08-06 18:00:00,1.48,17
872,2017-08-07 00:00:00,2.17,54
873,2017-08-07 06:00:00,2.85,48
874,2017-08-07 12:00:00,3.08,82
875,2017-08-07 18:00:00,1.31,56
876,2017-08-08 00:00:00,0.68,23
877,2017-08-08 06:00:00,2.33,272
878,2017-08-08 12:00:00,6.85,236
879,2017-08-08 18:00:00,4.36,255
880,2017-08-09 00:00:00,2.39,210
881,2017-08-09 06:00:00,2.54,207
882,2017-08-09 12:00:00,3.08,203
883,2017-08-09 18:00:00,1.87,211
884,2017-08-10 00:00:00,2.82,212
885,2017-08-10 06:00:00,2.73,213
886,2017-08-10 12:00:00,0.95,324
887,2017-08-10 18:00:00,1.07,324
888,2017-08-11 00:00:00,1.78,359
889,2017-08-11 06:00:00,1.75,321
890,2017-08-11 12:00:00,3.05,305
891,2017-08-11 18:00:00,2.4,281
892,2017-08-12 00:00:00,2.74,277
893,2017-08-12 06:00:00,3.85,226
894,2017-08-12 12:00:00,5.03,241
895,2017-08-12 18:00:00,3.0,223
896,2017-08-13 00:00:00,1.92,295
897,2017-08-13 06:00:00,1.49,327
898,2017-08-13 12:00:00,1.1,290
899,2017-08-13 18:00:00,0.97,69
900,2017-08-14 00:00:00,1.17,160
901,2017-08-14 06:00:00,1.81,111
902,2017-08-14 12:00:00,1.72,121
903,2017-08-14 18:00:00,1.42,50
904,2017-08-15 00:00:00,2.88,135
905,2017-08-15 06:00:00,4.55,188
906,2017-08-15 12:00:00,5.9,220
907,2017-08-15 18:00:00,4.31,217
908,2017-08-16 00:00:00,2.36,328
909,2017-08-16 06:00:00,2.56,45
910,2017-08-16 12:00:00,0.94,118
911,2017-08-16 18:00:00,2.0,258
912,2017-08-17 00:00:00,2.13,222
913,2017-08-17 06:00:00,5.22,216
914,2017-08-17 12:00:00,5.24,232
915,2017-08-17 18:00:00,3.88,225
916,2017-08-18 00:00:00,2.49,216
917,2017-08-18 06:00:00,4.41,209
918,2017-08-18 12:00:00,4.93,232
919,2017-08-18 18:00:00,3.87,273
920,2017-08-19 00:00:00,2.78,285
921,2017-08-19 06:00:00,3.92,256
922,2017-08-19 12:00:00,4.56,258
923,2017-08-19 18:00:00,2.51,282
924,2017-08-20 00:00:00,1.81,345
925,2017-08-20 06:00:00,1.29,321
926,2017-08-20 12:00:00,2.37,294
927,2017-08-20 18:00:00,0.25,333
928,2017-08-21 00:00:00,1.94,198
929,2017-08-21 06:00:00,2.61,192
930,2017-08-21 12:00:00,1.68,294
931,2017-08-21 18:00:00,1.62,32
932,2017-08-22 00:00:00,0.92,93
933,2017-08-22 06:00:00,2.14,100
934,2017-08-22 12:00:00,3.07,105
935,2017-08-22 18:00:00,2.79,85
936,2017-08-23 00:00:00,2.61,106
937,2017-08-23 06:00:00,4.0,216
938,2017-08-23 12:00:00,4.28,241
939,2017-08-23 18:00:00,3.38,315
940,2017-08-24 00:00:00,2.18,34
941,2017-08-24 06:00:00,2.42,82
942,2017-08-24 12:00:00,3.04,74
943,2017-08-24 18:00:00,3.74,29
944,2017-08-25 00:00:00,2.81,43
945,2017-08-25 06:00:00,2.65,74
946,2017-08-25 12:00:00,2.69,232
947,2017-08-25 18:00:00,1.16,292
948,2017-08-26 00:00:00,1.21,199
949,2017-08-26 06:00:00,1.75,221
950,2017-08-26 12:00:00,1.54,271
951,2017-08-26 18:00:00,2.11,354
952,2017-08-27 00:00:00,1.13,40
953,2017-08-27 06:00:00,1.88,54
954,2017-08-27 12:00:00,1.97,88
955,2017-08-27 18:00:00,3.87,28
956,2017-08-28 00:00:00,2.84,68
957,2017-08-28 06:00:00,3.52,59
958,2017-08-28 12:00:00,3.17,71
959,2017-08-28 18:00:00,2.2,46
960,2017-08-29 00:00:00,2.67,88
961,2017-08-29 06:00:00,1.81,68
962,2017-08-29 12:00:00,3.17,120
963,2017-08-29 18:00:00,2.66,90
964,2017-08-30 00:00:00,4.51,205
965,2017-08-30 06:00:00,4.13,248
966,2017-08-30 12:00:00,3.5,224
967,2017-08-30 18:00:00,3.85,293
968,2017-08-31 00:00:00,4.94,329
969,2017-08-31 06:00:00,3.77,284
970,2017-08-31 12:00:00,3.08,282
971,2017-08-31 18:00:00,1.45,282
972,2017-09-01 00:00:00,1.45,296
973,2017-09-01 06:00:00,1.54,234
974,2017-09-01 12:00:00,2.98,295
975,2017-09-01 18:00:00,2.23,285
976,2017-09-02 00:00:00,1.51,316
977,2017-09-02 06:00:00,2.3,348
978,2017-09-02 12:00:00,3.79,339
979,2017-09-02 18:00:00,1.16,342
980,2017-09-03 00:00:00,0.85,181
981,2017-09-03 06:00:00,2.64,172
982,2017-09-03 12:00:00,2.72,173
983,2017-09-03 18:00:00,0.45,237
984,2017-09-04 00:00:00,0.31,125
985,2017-09-04 06:00:00,3.07,191
986,2017-09-04 12:00:00,3.28,226
987,2017-09-04 18:00:00,2.19,252
988,2017-09-05 00:00:00,2.24,195
989,2017-09-05 06:00:00,3.83,220
990,2017-09-05 12:00:00,4.92,237
991,2017-09-05 18:00:00,2.8,229
992,2017-09-06 00:00:00,4.31,268
993,2017-09-06 06:00:00,3.64,260
994,2017-09-06 12:00:00,4.09,279
995,2017-09-06 18:00:00,2.26,262
996,2017-09-07 00:00:00,1.93,276
997,2017-09-07 06:00:00,2.52,261
998,2017-09-07 12:00:00,3.61,261
999,2017-09-07 18:00:00,2.68,242
1000,2017-09-08 00:00:00,3.16,218
1001,2017-09-08 06:00:00,5.44,215
1002,2017-09-08 12:00:00,7.29,221
1003,2017-09-08 18:00:00,5.83,220
1004,2017-09-09 00:00:00,4.27,248
1005,2017-09-09 06:00:00,4.62,241
1006,2017-09-09 12:00:00,4.86,249
1007,2017-09-09 18:00:00,2.71,262
1008,2017-09-10 00:00:00,2.52,252
1009,2017-09-10 06:00:00,2.7,233
1010,2017-09-10 12:00:00,4.68,237
1011,2017-09-10 18:00:00,5.27,212
1012,2017-09-11 00:00:00,7.37,215
1013,2017-09-11 06:00:00,5.31,238
1014,2017-09-11 12:00:00,7.98,246
1015,2017-09-11 18:00:00,5.29,238
1016,2017-09-12 00:00:00,4.28,250
1017,2017-09-12 06:00:00,4.53,238
1018,2017-09-12 12:00:00,6.17,255
1019,2017-09-12 18:00:00,3.06,218
1020,2017-09-13 00:00:00,7.66,211
1021,2017-09-13 06:00:00,7.37,229
1022,2017-09-13 12:00:00,7.94,241
1023,2017-09-13 18:00:00,10.46,230
1024,2017-09-14 00:00:00,3.55,292
1025,2017-09-14 06:00:00,7.27,244
1026,2017-09-14 12:00:00,8.01,267
1027,2017-09-14 18:00:00,3.64,239
1028,2017-09-15 00:00:00,2.84,228
1029,2017-09-15 06:00:00,2.25,240
1030,2017-09-15 12:00:00,3.46,269
1031,2017-09-15 18:00:00,2.5,268
1032,2017-09-16 00:00:00,2.24,227
1033,2017-09-16 06:00:00,2.04,226
1034,2017-09-16 12:00:00,2.93,241
1035,2017-09-16 18:00:00,1.55,200
1036,2017-09-17 00:00:00,2.27,154
1037,2017-09-17 06:00:00,2.29,201
1038,2017-09-17 12:00:00,3.25,192
1039,2017-09-17 18:00:00,1.85,238
1040,2017-09-18 00:00:00,2.63,253
1041,2017-09-18 06:00:00,1.9,246
1042,2017-09-18 12:00:00,2.97,268
1043,2017-09-18 18:00:00,2.27,277
1044,2017-09-19 00:00:00,2.76,291
1045,2017-09-19 06:00:00,2.25,277
1046,2017-09-19 12:00:00,3.02,357
1047,2017-09-19 18:00:00,1.02,342
1048,2017-09-20 00:00:00,1.23,337
1049,2017-09-20 06:00:00,1.39,210
1050,2017-09-20 12:00:00,2.12,252
1051,2017-09-20 18:00:00,1.0,110
1052,2017-09-21 00:00:00,2.25,161
1053,2017-09-21 06:00:00,2.41,156
1054,2017-09-21 12:00:00,2.81,150
1055,2017-09-21 18:00:00,0.58,153
1056,2017-09-22 00:00:00,0.22,215
1057,2017-09-22 06:00:00,1.79,351
1058,2017-09-22 12:00:00,2.72,345
1059,2017-09-22 18:00:00,1.84,358
1060,2017-09-23 00:00:00,2.14,43
1061,2017-09-23 06:00:00,2.35,60
1062,2017-09-23 12:00:00,3.38,89
1063,2017-09-23 18:00:00,2.19,80
1064,2017-09-24 00:00:00,1.36,104
1065,2017-09-24 06:00:00,1.81,115
1066,2017-09-24 12:00:00,2.48,119
1067,2017-09-24 18:00:00,3.13,93
1068,2017-09-25 00:00:00,2.76,108
1069,2017-09-25 06:00:00,1.58,132
1070,2017-09-25 12:00:00,2.39,285
1071,2017-09-25 18:00:00,1.16,265
1072,2017-09-26 00:00:00,2.17,259
1073,2017-09-26 06:00:00,2.79,275
1074,2017-09-26 12:00:00,2.22,277
1075,2017-09-26 18:00:00,1.3,239
1076,2017-09-27 00:00:00,1.9,171
1077,2017-09-27 06:00:00,1.77,159
1078,2017-09-27 12:00:00,2.65,179
1079,2017-09-27 18:00:00,1.42,126
1080,2017-09-28 00:00:00,2.57,192
1081,2017-09-28 06:00:00,2.18,215
1082,2017-09-28 12:00:00,2.53,208
1083,2017-09-28 18:00:00,0.65,136
1084,2017-09-29 00:00:00,2.11,184
1085,2017-09-29 06:00:00,3.07,180
1086,2017-09-29 12:00:00,3.66,238
1087,2017-09-29 18:00:00,2.5,261
1088,2017-09-30 00:00:00,1.79,274
1089,2017-09-30 06:00:00,3.94,309
1090,2017-09-30 12:00:00,3.61,291
1091,2017-09-30 18:00:00,1.77,244
1092,2017-10-01 00:00:00,2.84,198
1093,2017-10-01 06:00:00,4.42,177
1094,2017-10-01 12:00:00,5.8,190
1095,2017-10-01 18:00:00,4.42,195
1096,2017-10-02 00:00:00,4.57,208
1097,2017-10-02 06:00:00,3.79,229
1098,2017-10-02 12:00:00,5.37,254
1099,2017-10-02 18:00:00,3.85,225
1100,2017-10-03 00:00:00,4.95,262
1101,2017-10-03 06:00:00,2.63,326
1102,2017-10-03 12:00:00,3.26,346
1103,2017-10-03 18:00:00,0.59,43
1104,2017-10-04 00:00:00,0.39,286
1105,2017-10-04 06:00:00,0.94,243
1106,2017-10-04 12:00:00,2.59,255
1107,2017-10-04 18:00:00,1.88,242
1108,2017-10-05 00:00:00,2.4,243
1109,2017-10-05 06:00:00,4.58,234
1110,2017-10-05 12:00:00,5.53,257
1111,2017-10-05 18:00:00,3.65,315
1112,2017-10-06 00:00:00,1.74,336
1113,2017-10-06 06:00:00,2.71,313
1114,2017-10-06 12:00:00,4.48,339
1115,2017-10-06 18:00:00,2.08,358
1116,2017-10-07 00:00:00,0.79,24
1117,2017-10-07 06:00:00,2.74,212
1118,2017-10-07 12:00:00,4.93,246
1119,2017-10-07 18:00:00,3.03,218
1120,2017-10-08 00:00:00,4.63,249
1121,2017-10-08 06:00:00,3.25,265
1122,2017-10-08 12:00:00,2.27,311
1123,2017-10-08 18:00:00,1.08,322
1124,2017-10-09 00:00:00,0.82,351
1125,2017-10-09 06:00:00,1.52,301
1126,2017-10-09 12:00:00,2.27,280
1127,2017-10-09 18:00:00,1.39,206
1128,2017-10-10 00:00:00,2.37,232
1129,2017-10-10 06:00:00,2.69,237
1130,2017-10-10 12:00:00,3.76,256
1131,2017-10-10 18:00:00,2.34,214
1132,2017-10-11 00:00:00,2.29,206
1133,2017-10-11 06:00:00,2.48,206
1134,2017-10-11 12:00:00,5.02,216
1135,2017-10-11 18:00:00,2.4,199
1136,2017-10-12 00:00:00,3.59,249
1137,2017-10-12 06:00:00,3.83,249
1138,2017-10-12 12:00:00,3.97,227
1139,2017-10-12 18:00:00,2.42,206
1140,2017-10-13 00:00:00,1.81,207
1141,2017-10-13 06:00:00,1.83,181
1142,2017-10-13 12:00:00,1.12,145
1143,2017-10-13 18:00:00,1.49,108
1144,2017-10-14 00:00:00,1.29,103
1145,2017-10-14 06:00:00,1.39,133
1146,2017-10-14 12:00:00,2.17,124
1147,2017-10-14 18:00:00,1.83,113
1148,2017-10-15 00:00:00,2.06,169
1149,2017-10-15 06:00:00,3.04,176
1150,2017-10-15 12:00:00,3.9,191
1151,2017-10-15 18:00:00,2.72,177
1152,2017-10-16 00:00:00,3.38,181
1153,2017-10-16 06:00:00,3.18,166
1154,2017-10-16 12:00:00,4.17,176
1155,2017-10-16 18:00:00,2.2,227
1156,2017-10-17 00:00:00,1.54,268
1157,2017-10-17 06:00:00,0.83,107
1158,2017-10-17 12:00:00,2.3,163
1159,2017-10-17 18:00:00,2.25,115
1160,2017-10-18 00:00:00,3.08,197
1161,2017-10-18 06:00:00,3.22,181
1162,2017-10-18 12:00:00,2.7,164
1163,2017-10-18 18:00:00,2.2,106
1164,2017-10-19 00:00:00,3.43,157
1165,2017-10-19 06:00:00,3.89,159
1166,2017-10-19 12:00:00,7.66,197
1167,2017-10-19 18:00:00,2.26,202
1168,2017-10-20 00:00:00,4.09,203
1169,2017-10-20 06:00:00,3.68,253
1170,2017-10-20 12:00:00,5.57,239
1171,2017-10-20 18:00:00,2.43,198
1172,2017-10-21 00:00:00,5.7,197
1173,2017-10-21 06:00:00,5.36,210
1174,2017-10-21 12:00:00,8.19,236
1175,2017-10-21 18:00:00,5.68,229
1176,2017-10-22 00:00:00,5.76,222
1177,2017-10-22 06:00:00,5.91,241
1178,2017-10-22 12:00:00,6.92,268
1179,2017-10-22 18:00:00,3.49,252
1180,2017-10-23 00:00:00,4.29,258
1181,2017-10-23 06:00:00,3.86,253
1182,2017-10-23 12:00:00,4.27,246
1183,2017-10-23 18:00:00,3.92,202
1184,2017-10-24 00:00:00,3.44,232
1185,2017-10-24 06:00:00,3.07,218
1186,2017-10-24 12:00:00,3.07,244
1187,2017-10-24 18:00:00,2.2,189
1188,2017-10-25 00:00:00,2.38,191
1189,2017-10-25 06:00:00,2.14,184
1190,2017-10-25 12:00:00,2.2,215
1191,2017-10-25 18:00:00,0.36,276
1192,2017-10-26 00:00:00,1.35,132
1193,2017-10-26 06:00:00,1.13,164
1194,2017-10-26 12:00:00,1.04,216
1195,2017-10-26 18:00:00,1.54,24
1196,2017-10-27 00:00:00,2.14,340
1197,2017-10-27 06:00:00,2.17,333
1198,2017-10-27 12:00:00,4.32,12
1199,2017-10-27 18:00:00,2.29,359
1200,2017-10-28 00:00:00,1.2,356
1201,2017-10-28 06:00:00,1.44,296
1202,2017-10-28 12:00:00,4.02,286
1203,2017-10-28 18:00:00,3.11,256
1204,2017-10-29 00:00:00,3.63,248
1205,2017-10-29 06:00:00,5.1,261
1206,2017-10-29 12:00:00,4.63,288
1207,2017-10-29 18:00:00,3.79,25
1208,2017-10-30 00:00:00,3.31,15
1209,2017-10-30 06:00:00,2.57,26
1210,2017-10-30 12:00:00,4.81,34
1211,2017-10-30 18:00:00,2.62,41
1212,2017-10-31 00:00:00,2.4,39
1213,2017-10-31 06:00:00,1.2,61
1214,2017-10-31 12:00:00,2.17,66
1215,2017-10-31 18:00:00,1.48,79
1216,2017-11-01 00:00:00,1.93,120
1217,2017-11-01 06:00:00,2.06,130
1218,2017-11-01 12:00:00,3.29,150
1219,2017-11-01 18:00:00,2.82,172
1220,2017-11-02 00:00:00,3.2,202
1221,2017-11-02 06:00:00,4.05,226
1222,2017-11-02 12:00:00,3.73,251
1223,2017-11-02 18:00:00,0.7,161
1224,2017-11-03 00:00:00,0.82,175
1225,2017-11-03 06:00:00,1.29,142
1226,2017-11-03 12:00:00,2.87,124
1227,2017-11-03 18:00:00,2.72,106
1228,2017-11-04 00:00:00,3.27,148
1229,2017-11-04 06:00:00,4.14,194
1230,2017-11-04 12:00:00,7.09,231
1231,2017-11-04 18:00:00,2.47,266
1232,2017-11-05 00:00:00,5.77,311
1233,2017-11-05 06:00:00,5.05,278
1234,2017-11-05 12:00:00,5.78,296
1235,2017-11-05 18:00:00,2.58,297
1236,2017-11-06 00:00:00,2.59,318
1237,2017-11-06 06:00:00,2.93,344
1238,2017-11-06 12:00:00,5.82,11
1239,2017-11-06 18:00:00,2.7,356
1240,2017-11-07 00:00:00,2.49,6
1241,2017-11-07 06:00:00,1.79,4
1242,2017-11-07 12:00:00,2.61,14
1243,2017-11-07 18:00:00,0.92,274
1244,2017-11-08 00:00:00,1.65,206
1245,2017-11-08 06:00:00,1.8,180
1246,2017-11-08 12:00:00,1.92,242
1247,2017-11-08 18:00:00,1.86,339
1248,2017-11-09 00:00:00,0.78,324
1249,2017-11-09 06:00:00,0.52,292
1250,2017-11-09 12:00:00,1.97,276
1251,2017-11-09 18:00:00,2.26,214
1252,2017-11-10 00:00:00,2.94,225
1253,2017-11-10 06:00:00,4.06,235
1254,2017-11-10 12:00:00,4.72,250
1255,2017-11-10 18:00:00,3.4,284
1256,2017-11-11 00:00:00,3.85,262
1257,2017-11-11 06:00:00,7.71,234
1258,2017-11-11 12:00:00,8.17,249
1259,2017-11-11 18:00:00,5.93,272
1260,2017-11-12 00:00:00,6.63,270
1261,2017-11-12 06:00:00,8.93,252
1262,2017-11-12 12:00:00,7.17,336
1263,2017-11-12 18:00:00,4.31,325
1264,2017-11-13 00:00:00,4.39,313
1265,2017-11-13 06:00:00,4.03,335
1266,2017-11-13 12:00:00,5.98,359
1267,2017-11-13 18:00:00,2.74,336
1268,2017-11-14 00:00:00,2.84,338
1269,2017-11-14 06:00:00,1.32,12
1270,2017-11-14 12:00:00,1.2,329
1271,2017-11-14 18:00:00,0.41,130
1272,2017-11-15 00:00:00,0.37,320
1273,2017-11-15 06:00:00,0.99,120
1274,2017-11-15 12:00:00,1.69,78
1275,2017-11-15 18:00:00,1.14,71
1276,2017-11-16 00:00:00,1.44,96
1277,2017-11-16 06:00:00,1.32,67
1278,2017-11-16 12:00:00,1.68,62
1279,2017-11-16 18:00:00,0.78,103
1280,2017-11-17 00:00:00,1.27,101
1281,2017-11-17 06:00:00,1.83,73
1282,2017-11-17 12:00:00,2.21,29
1283,2017-11-17 18:00:00,1.85,20
1284,2017-11-18 00:00:00,0.64,68
1285,2017-11-18 06:00:00,0.92,219
1286,2017-11-18 12:00:00,3.42,300
1287,2017-11-18 18:00:00,2.82,231
1288,2017-11-19 00:00:00,4.73,241
1289,2017-11-19 06:00:00,2.43,287
1290,2017-11-19 12:00:00,2.74,7
1291,2017-11-19 18:00:00,0.84,35
1292,2017-11-20 00:00:00,1.52,207
1293,2017-11-20 06:00:00,2.58,206
1294,2017-11-20 12:00:00,5.3,226
1295,2017-11-20 18:00:00,2.9,233
1296,2017-11-21 00:00:00,4.59,229
1297,2017-11-21 06:00:00,3.05,198
1298,2017-11-21 12:00:00,4.43,223
1299,2017-11-21 18:00:00,2.94,210
1300,2017-11-22 00:00:00,3.82,203
1301,2017-11-22 06:00:00,2.84,185
1302,2017-11-22 12:00:00,4.78,187
1303,2017-11-22 18:00:00,5.5,175
1304,2017-11-23 00:00:00,7.73,182
1305,2017-11-23 06:00:00,7.73,205
1306,2017-11-23 12:00:00,8.0,226
1307,2017-11-23 18:00:00,3.71,219
1308,2017-11-24 00:00:00,5.59,206
1309,2017-11-24 06:00:00,4.21,205
1310,2017-11-24 12:00:00,5.8,247
1311,2017-11-24 18:00:00,2.38,246
1312,2017-11-25 00:00:00,2.59,247
1313,2017-11-25 06:00:00,3.95,252
