Unnamed: 0,Time,Speed(m/s),Direction (deg N)
663,2017-06-15 18:00:00,3.17,314
664,2017-06-16 00:00:00,2.79,322
665,2017-06-16 06:00:00,2.89,331
666,2017-06-16 12:00:00,3.62,331
667,2017-06-16 18:00:00,3.16,331
668,2017-06-17 00:00:00,3.16,7
669,2017-06-17 06:00:00,1.41,18
670,2017-06-17 12:00:00,2.93,53
671,2017-06-17 18:00:00,2.58,40
672,2017-06-18 00:00:00,3.04,52
673,2017-06-18 06:00:00,3.23,68
674,2017-06-18 12:00:00,4.16,61
675,2017-06-18 18:00:00,2.27,51
676,2017-06-19 00:00:00,2.77,79
677,2017-06-19 06:00:00,2.16,76
678,2017-06-19 12:00:00,1.5,102
679,2017-06-19 18:00:00,0.63,62
680,2017-06-20 00:00:00,1.73,79
681,2017-06-20 06:00:00,1.56,138
682,2017-06-20 12:00:00,1.08,250
683,2017-06-20 18:00:00,1.07,333
684,2017-06-21 00:00:00,1.9,80
685,2017-06-21 06:00:00,2.02,143
686,2017-06-21 12:00:00,2.51,205
687,2017-06-21 18:00:00,1.59,260
688,2017-06-22 00:00:00,2.78,251
689,2017-06-22 06:00:00,1.97,251
690,2017-06-22 12:00:00,3.45,261
691,2017-06-22 18:00:00,3.76,307
692,2017-06-23 00:00:00,1.82,350
693,2017-06-23 06:00:00,2.42,306
694,2017-06-23 12:00:00,4.14,277
695,2017-06-23 18:00:00,3.73,307
696,2017-06-24 00:00:00,1.62,305
697,2017-06-24 06:00:00,2.13,233
698,2017-06-24 12:00:00,4.04,249
699,2017-06-24 18:00:00,1.98,246
700,2017-06-25 00:00:00,3.77,258
701,2017-06-25 06:00:00,4.02,252
702,2017-06-25 12:00:00,4.18,250
703,2017-06-25 18:00:00,2.46,252
704,2017-06-26 00:00:00,2.34,350
705,2017-06-26 06:00:00,2.62,30
706,2017-06-26 12:00:00,2.05,56
707,2017-06-26 18:00:00,0.46,137
708,2017-06-27 00:00:00,1.6,120
709,2017-06-27 06:00:00,0.63,217
710,2017-06-27 12:00:00,2.11,197
711,2017-06-27 18:00:00,2.51,252
712,2017-06-28 00:00:00,3.98,235
713,2017-06-28 06:00:00,4.04,232
714,2017-06-28 12:00:00,4.48,216
715,2017-06-28 18:00:00,3.1,267
716,2017-06-29 00:00:00,1.68,231
717,2017-06-29 06:00:00,2.31,254
718,2017-06-29 12:00:00,5.08,204
719,2017-06-29 18:00:00,4.88,213
720,2017-06-30 00:00:00,4.1,200
721,2017-06-30 06:00:00,3.65,195
722,2017-06-30 12:00:00,5.0,225
723,2017-06-30 18:00:00,4.98,248
724,2017-07-01 00:00:00,3.69,285
725,2017-07-01 06:00:00,4.07,274
726,2017-07-01 12:00:00,3.46,295
727,2017-07-01 18:00:00,3.45,299
728,2017-07-02 00:00:00,2.11,283
729,2017-07-02 06:00:00,3.44,252
730,2017-07-02 12:00:00,3.67,248
731,2017-07-02 18:00:00,2.71,280
732,2017-07-03 00:00:00,2.7,326
733,2017-07-03 06:00:00,0.36,267
734,2017-07-03 12:00:00,3.62,268
735,2017-07-03 18:00:00,1.88,298
736,2017-07-04 00:00:00,2.58,359
737,2017-07-04 06:00:00,2.32,89
738,2017-07-04 12:00:00,0.51,86
739,2017-07-04 18:00:00,1.55,30
740,2017-07-05 00:00:00,2.33,48
741,2017-07-05 06:00:00,2.4,54
742,2017-07-05 12:00:00,3.46,84
743,2017-07-05 18:00:00,1.7,82
744,2017-07-06 00:00:00,2.42,70
745,2017-07-06 06:00:00,2.35,182
746,2017-07-06 12:00:00,2.41,153
747,2017-07-06 18:00:00,2.51,233
748,2017-07-07 00:00:00,1.43,242
749,2017-07-07 06:00:00,1.79,346
750,2017-07-07 12:00:00,1.89,291
751,2017-07-07 18:00:00,1.92,328
752,2017-07-08 00:00:00,3.48,5
753,2017-07-08 06:00:00,3.0,0
754,2017-07-08 12:00:00,2.04,2
755,2017-07-08 18:00:00,2.84,25
756,2017-07-09 00:00:00,2.95,18
757,2017-07-09 06:00:00,3.26,47
758,2017-07-09 12:00:00,2.96,78
759,2017-07-09 18:00:00,1.21,14
760,2017-07-10 00:00:00,2.66,282
761,2017-07-10 06:00:00,2.34,298
762,2017-07-10 12:00:00,2.84,266
763,2017-07-10 18:00:00,2.62,261
764,2017-07-11 00:00:00,1.89,262
765,2017-07-11 06:00:00,1.65,223
766,2017-07-11 12:00:00,5.32,228
767,2017-07-11 18:00:00,3.11,227
768,2017-07-12 00:00:00,4.9,230
769,2017-07-12 06:00:00,5.32,219
770,2017-07-12 12:00:00,4.8,284
771,2017-07-12 18:00:00,2.38,321
772,2017-07-13 00:00:00,2.83,44
773,2017-07-13 06:00:00,2.76,67
774,2017-07-13 12:00:00,0.41,125
775,2017-07-13 18:00:00,1.58,346
776,2017-07-14 00:00:00,3.24,329
777,2017-07-14 06:00:00,2.93,325
778,2017-07-14 12:00:00,3.89,278
779,2017-07-14 18:00:00,3.86,317
780,2017-07-15 00:00:00,2.97,335
781,2017-07-15 06:00:00,2.12,356
782,2017-07-15 12:00:00,1.1,305
783,2017-07-15 18:00:00,1.86,333
784,2017-07-16 00:00:00,2.07,339
785,2017-07-16 06:00:00,2.41,348
786,2017-07-16 12:00:00,1.94,349
787,2017-07-16 18:00:00,2.23,341
788,2017-07-17 00:00:00,3.46,4
789,2017-07-17 06:00:00,2.87,14
790,2017-07-17 12:00:00,1.82,31
791,2017-07-17 18:00:00,2.72,36
792,2017-07-18 00:00:00,3.45,43
793,2017-07-18 06:00:00,3.34,70
794,2017-07-18 12:00:00,3.7,107
795,2017-07-18 18:00:00,2.37,132
796,2017-07-19 00:00:00,4.04,201
797,2017-07-19 06:00:00,3.41,195
798,2017-07-19 12:00:00,6.31,204
799,2017-07-19 18:00:00,3.88,225
800,2017-07-20 00:00:00,3.58,223
801,2017-07-20 06:00:00,5.4,223
802,2017-07-20 12:00:00,6.34,253
803,2017-07-20 18:00:00,2.02,272
804,2017-07-21 00:00:00,1.58,253
805,2017-07-21 06:00:00,3.17,187
806,2017-07-21 12:00:00,4.53,214
807,2017-07-21 18:00:00,3.08,242
808,2017-07-22 00:00:00,3.1,208
809,2017-07-22 06:00:00,5.6,206
810,2017-07-22 12:00:00,4.21,209
811,2017-07-22 18:00:00,4.11,215
812,2017-07-23 00:00:00,2.77,191
813,2017-07-23 06:00:00,5.03,226
814,2017-07-23 12:00:00,5.48,236
815,2017-07-23 18:00:00,1.53,244
816,2017-07-24 00:00:00,2.7,327
817,2017-07-24 06:00:00,3.88,285
818,2017-07-24 12:00:00,5.19,274
819,2017-07-24 18:00:00,5.54,313
820,2017-07-25 00:00:00,2.6,279
821,2017-07-25 06:00:00,3.35,310
822,2017-07-25 12:00:00,4.6,311
823,2017-07-25 18:00:00,3.61,307
824,2017-07-26 00:00:00,1.92,312
825,2017-07-26 06:00:00,2.05,203
826,2017-07-26 12:00:00,6.01,226
827,2017-07-26 18:00:00,2.92,202
828,2017-07-27 00:00:00,3.92,235
829,2017-07-27 06:00:00,3.89,221
830,2017-07-27 12:00:00,5.25,263
831,2017-07-27 18:00:00,3.75,265
832,2017-07-28 00:00:00,3.25,251
833,2017-07-28 06:00:00,3.56,242
834,2017-07-28 12:00:00,4.95,238
835,2017-07-28 18:00:00,3.69,222
836,2017-07-29 00:00:00,3.82,216
837,2017-07-29 06:00:00,4.72,223
838,2017-07-29 12:00:00,5.02,207
839,2017-07-29 18:00:00,3.62,211
840,2017-07-30 00:00:00,3.73,211
841,2017-07-30 06:00:00,7.28,226
842,2017-07-30 12:00:00,7.0,246
843,2017-07-30 18:00:00,3.26,236
844,2017-07-31 00:00:00,3.12,256
845,2017-07-31 06:00:00,1.59,204
846,2017-07-31 12:00:00,0.63,200
847,2017-07-31 18:00:00,1.01,108
848,2017-08-01 00:00:00,0.92,301
849,2017-08-01 06:00:00,1.22,340
850,2017-08-01 12:00:00,1.67,249
851,2017-08-01 18:00:00,2.68,245
852,2017-08-02 00:00:00,0.96,357
853,2017-08-02 06:00:00,2.57,208
854,2017-08-02 12:00:00,3.99,216
855,2017-08-02 18:00:00,2.42,242
856,2017-08-03 00:00:00,2.54,230
857,2017-08-03 06:00:00,6.54,218
858,2017-08-03 12:00:00,7.18,243
859,2017-08-03 18:00:00,3.67,260
860,2017-08-04 00:00:00,2.9,239
861,2017-08-04 06:00:00,3.75,239
862,2017-08-04 12:00:00,4.55,240
863,2017-08-04 18:00:00,2.67,254
864,2017-08-05 00:00:00,1.85,195
865,2017-08-05 06:00:00,4.57,317
866,2017-08-05 12:00:00,4.52,279
867,2017-08-05 18:00:00,3.49,309
868,2017-08-06 00:00:00,2.58,349
869,2017-08-06 06:00:00,2.38,334
870,2017-08-06 12:00:00,2.5,305
871,2017-08-06 18:00:00,1.23,337
872,2017-08-07 00:00:00,2.91,27
873,2017-08-07 06:00:00,2.96,49
874,2017-08-07 12:00:00,2.56,96
875,2017-08-07 18:00:00,0.9,49
876,2017-08-08 00:00:00,1.73,331
877,2017-08-08 06:00:00,1.68,285
878,2017-08-08 12:00:00,5.38,263
879,2017-08-08 18:00:00,3.83,260
880,2017-08-09 00:00:00,2.32,211
881,2017-08-09 06:00:00,2.19,215
882,2017-08-09 12:00:00,1.46,209
883,2017-08-09 18:00:00,0.64,257
884,2017-08-10 00:00:00,1.84,250
885,2017-08-10 06:00:00,1.54,269
886,2017-08-10 12:00:00,2.18,9
887,2017-08-10 18:00:00,1.0,342
888,2017-08-11 00:00:00,2.81,342
889,2017-08-11 06:00:00,2.54,337
890,2017-08-11 12:00:00,3.22,310
891,2017-08-11 18:00:00,2.89,282
892,2017-08-12 00:00:00,2.61,281
893,2017-08-12 06:00:00,4.2,229
894,2017-08-12 12:00:00,5.36,244
895,2017-08-12 18:00:00,2.91,230
896,2017-08-13 00:00:00,1.89,311
897,2017-08-13 06:00:00,1.83,316
898,2017-08-13 12:00:00,0.93,344
899,2017-08-13 18:00:00,0.3,55
900,2017-08-14 00:00:00,0.28,221
901,2017-08-14 06:00:00,1.44,123
902,2017-08-14 12:00:00,1.71,157
903,2017-08-14 18:00:00,1.22,57
904,2017-08-15 00:00:00,2.99,115
905,2017-08-15 06:00:00,4.88,218
906,2017-08-15 12:00:00,4.67,237
907,2017-08-15 18:00:00,3.1,216
908,2017-08-16 00:00:00,2.96,345
909,2017-08-16 06:00:00,2.27,43
910,2017-08-16 12:00:00,1.75,121
911,2017-08-16 18:00:00,2.43,235
912,2017-08-17 00:00:00,2.25,221
913,2017-08-17 06:00:00,5.5,216
914,2017-08-17 12:00:00,5.67,225
915,2017-08-17 18:00:00,3.77,224
916,2017-08-18 00:00:00,2.4,221
917,2017-08-18 06:00:00,3.63,236
918,2017-08-18 12:00:00,5.14,239
919,2017-08-18 18:00:00,3.68,287
920,2017-08-19 00:00:00,2.87,284
921,2017-08-19 06:00:00,4.55,252
922,2017-08-19 12:00:00,4.79,256
923,2017-08-19 18:00:00,2.4,291
924,2017-08-20 00:00:00,2.04,340
925,2017-08-20 06:00:00,1.72,315
926,2017-08-20 12:00:00,2.11,288
927,2017-08-20 18:00:00,0.91,285
928,2017-08-21 00:00:00,0.53,213
929,2017-08-21 06:00:00,2.81,212
930,2017-08-21 12:00:00,1.67,297
931,2017-08-21 18:00:00,1.15,19
932,2017-08-22 00:00:00,1.51,47
933,2017-08-22 06:00:00,2.23,91
934,2017-08-22 12:00:00,3.05,109
935,2017-08-22 18:00:00,2.83,84
936,2017-08-23 00:00:00,2.62,100
937,2017-08-23 06:00:00,3.52,213
938,2017-08-23 12:00:00,3.69,257
939,2017-08-23 18:00:00,3.53,327
940,2017-08-24 00:00:00,2.19,14
941,2017-08-24 06:00:00,1.88,67
942,2017-08-24 12:00:00,2.76,80
943,2017-08-24 18:00:00,2.69,24
944,2017-08-25 00:00:00,2.65,40
945,2017-08-25 06:00:00,3.13,57
946,2017-08-25 12:00:00,1.88,196
947,2017-08-25 18:00:00,0.61,190
948,2017-08-26 00:00:00,1.03,203
949,2017-08-26 06:00:00,1.13,261
950,2017-08-26 12:00:00,1.23,266
951,2017-08-26 18:00:00,1.36,3
952,2017-08-27 00:00:00,1.57,24
953,2017-08-27 06:00:00,2.17,41
954,2017-08-27 12:00:00,1.82,90
955,2017-08-27 18:00:00,2.73,25
956,2017-08-28 00:00:00,2.77,64
957,2017-08-28 06:00:00,3.08,60
958,2017-08-28 12:00:00,2.95,83
959,2017-08-28 18:00:00,1.89,59
960,2017-08-29 00:00:00,2.42,80
961,2017-08-29 06:00:00,1.94,72
962,2017-08-29 12:00:00,3.03,128
963,2017-08-29 18:00:00,2.04,90
964,2017-08-30 00:00:00,3.14,219
965,2017-08-30 06:00:00,2.87,265
966,2017-08-30 12:00:00,3.07,222
967,2017-08-30 18:00:00,5.15,327
968,2017-08-31 00:00:00,4.57,328
969,2017-08-31 06:00:00,3.41,276
970,2017-08-31 12:00:00,3.74,260
971,2017-08-31 18:00:00,1.82,276
972,2017-09-01 00:00:00,1.52,290
973,2017-09-01 06:00:00,1.55,243
974,2017-09-01 12:00:00,2.51,282
975,2017-09-01 18:00:00,1.86,284
976,2017-09-02 00:00:00,2.33,326
977,2017-09-02 06:00:00,2.8,346
978,2017-09-02 12:00:00,3.41,333
979,2017-09-02 18:00:00,1.65,337
980,2017-09-03 00:00:00,0.7,152
981,2017-09-03 06:00:00,2.61,174
982,2017-09-03 12:00:00,3.4,189
983,2017-09-03 18:00:00,0.82,234
984,2017-09-04 00:00:00,0.72,155
985,2017-09-04 06:00:00,3.4,181
986,2017-09-04 12:00:00,3.2,222
987,2017-09-04 18:00:00,2.55,237
988,2017-09-05 00:00:00,2.28,200
989,2017-09-05 06:00:00,3.76,224
990,2017-09-05 12:00:00,4.86,229
991,2017-09-05 18:00:00,3.22,236
992,2017-09-06 00:00:00,4.32,280
993,2017-09-06 06:00:00,3.6,267
994,2017-09-06 12:00:00,4.34,279
995,2017-09-06 18:00:00,2.02,271
996,2017-09-07 00:00:00,2.34,280
997,2017-09-07 06:00:00,2.6,263
998,2017-09-07 12:00:00,3.71,257
999,2017-09-07 18:00:00,2.77,239
1000,2017-09-08 00:00:00,3.37,224
1001,2017-09-08 06:00:00,5.7,219
1002,2017-09-08 12:00:00,7.22,224
1003,2017-09-08 18:00:00,5.7,226
1004,2017-09-09 00:00:00,3.76,232
1005,2017-09-09 06:00:00,4.54,244
1006,2017-09-09 12:00:00,4.97,249
1007,2017-09-09 18:00:00,2.95,278
1008,2017-09-10 00:00:00,2.56,254
1009,2017-09-10 06:00:00,2.67,245
1010,2017-09-10 12:00:00,5.04,236
1011,2017-09-10 18:00:00,5.15,214
1012,2017-09-11 00:00:00,6.63,234
1013,2017-09-11 06:00:00,5.51,241
1014,2017-09-11 12:00:00,7.92,246
1015,2017-09-11 18:00:00,5.54,242
1016,2017-09-12 00:00:00,4.4,252
1017,2017-09-12 06:00:00,4.45,243
1018,2017-09-12 12:00:00,6.12,252
1019,2017-09-12 18:00:00,3.35,215
1020,2017-09-13 00:00:00,8.55,213
1021,2017-09-13 06:00:00,7.72,245
1022,2017-09-13 12:00:00,7.29,244
1023,2017-09-13 18:00:00,9.06,238
1024,2017-09-14 00:00:00,2.72,271
1025,2017-09-14 06:00:00,6.58,243
1026,2017-09-14 12:00:00,7.75,274
1027,2017-09-14 18:00:00,3.31,249
1028,2017-09-15 00:00:00,2.63,244
1029,2017-09-15 06:00:00,2.3,264
1030,2017-09-15 12:00:00,3.33,267
1031,2017-09-15 18:00:00,2.33,279
1032,2017-09-16 00:00:00,1.63,245
1033,2017-09-16 06:00:00,1.54,254
1034,2017-09-16 12:00:00,2.45,248
1035,2017-09-16 18:00:00,1.31,203
1036,2017-09-17 00:00:00,2.0,162
1037,2017-09-17 06:00:00,1.82,200
1038,2017-09-17 12:00:00,3.02,186
1039,2017-09-17 18:00:00,1.57,251
1040,2017-09-18 00:00:00,2.36,286
1041,2017-09-18 06:00:00,1.62,269
1042,2017-09-18 12:00:00,3.17,274
1043,2017-09-18 18:00:00,2.54,291
1044,2017-09-19 00:00:00,2.89,292
1045,2017-09-19 06:00:00,1.89,287
1046,2017-09-19 12:00:00,3.35,2
1047,2017-09-19 18:00:00,1.74,342
1048,2017-09-20 00:00:00,1.57,335
1049,2017-09-20 06:00:00,1.18,217
1050,2017-09-20 12:00:00,2.32,246
1051,2017-09-20 18:00:00,1.23,163
1052,2017-09-21 00:00:00,2.02,159
1053,2017-09-21 06:00:00,2.47,163
1054,2017-09-21 12:00:00,3.13,163
1055,2017-09-21 18:00:00,1.59,264
1056,2017-09-22 00:00:00,1.47,334
1057,2017-09-22 06:00:00,2.66,356
1058,2017-09-22 12:00:00,2.71,352
1059,2017-09-22 18:00:00,1.95,338
1060,2017-09-23 00:00:00,2.27,43
1061,2017-09-23 06:00:00,2.26,65
1062,2017-09-23 12:00:00,3.33,99
1063,2017-09-23 18:00:00,2.27,88
1064,2017-09-24 00:00:00,1.43,114
1065,2017-09-24 06:00:00,1.98,119
1066,2017-09-24 12:00:00,2.76,130
1067,2017-09-24 18:00:00,3.23,94
1068,2017-09-25 00:00:00,2.92,110
1069,2017-09-25 06:00:00,0.92,132
1070,2017-09-25 12:00:00,2.57,285
1071,2017-09-25 18:00:00,2.4,284
1072,2017-09-26 00:00:00,2.65,302
1073,2017-09-26 06:00:00,2.75,291
1074,2017-09-26 12:00:00,1.85,286
1075,2017-09-26 18:00:00,2.16,222
1076,2017-09-27 00:00:00,1.42,185
1077,2017-09-27 06:00:00,1.76,155
1078,2017-09-27 12:00:00,2.71,186
1079,2017-09-27 18:00:00,1.08,163
1080,2017-09-28 00:00:00,2.4,198
1081,2017-09-28 06:00:00,2.22,211
1082,2017-09-28 12:00:00,2.83,208
1083,2017-09-28 18:00:00,0.65,132
1084,2017-09-29 00:00:00,2.13,178
1085,2017-09-29 06:00:00,3.31,183
1086,2017-09-29 12:00:00,4.09,241
1087,2017-09-29 18:00:00,2.9,251
1088,2017-09-30 00:00:00,2.5,319
1089,2017-09-30 06:00:00,3.1,300
1090,2017-09-30 12:00:00,3.92,284
1091,2017-09-30 18:00:00,2.25,240
1092,2017-10-01 00:00:00,3.28,206
1093,2017-10-01 06:00:00,5.04,180
1094,2017-10-01 12:00:00,6.36,190
1095,2017-10-01 18:00:00,5.01,192
1096,2017-10-02 00:00:00,4.54,210
1097,2017-10-02 06:00:00,3.78,237
1098,2017-10-02 12:00:00,5.49,255
1099,2017-10-02 18:00:00,4.06,227
1100,2017-10-03 00:00:00,4.59,299
1101,2017-10-03 06:00:00,2.76,331
1102,2017-10-03 12:00:00,3.55,342
1103,2017-10-03 18:00:00,1.22,332
1104,2017-10-04 00:00:00,1.57,352
1105,2017-10-04 06:00:00,0.81,297
1106,2017-10-04 12:00:00,2.76,255
1107,2017-10-04 18:00:00,2.09,243
1108,2017-10-05 00:00:00,2.52,254
1109,2017-10-05 06:00:00,4.82,238
1110,2017-10-05 12:00:00,5.34,264
1111,2017-10-05 18:00:00,4.07,331
1112,2017-10-06 00:00:00,1.92,319
1113,2017-10-06 06:00:00,2.93,316
1114,2017-10-06 12:00:00,4.77,341
1115,2017-10-06 18:00:00,2.71,339
1116,2017-10-07 00:00:00,1.24,348
1117,2017-10-07 06:00:00,2.65,219
1118,2017-10-07 12:00:00,5.27,243
1119,2017-10-07 18:00:00,3.05,228
1120,2017-10-08 00:00:00,4.21,255
1121,2017-10-08 06:00:00,3.08,277
1122,2017-10-08 12:00:00,2.29,315
1123,2017-10-08 18:00:00,1.52,320
1124,2017-10-09 00:00:00,1.7,351
1125,2017-10-09 06:00:00,1.57,311
1126,2017-10-09 12:00:00,2.27,259
1127,2017-10-09 18:00:00,1.74,245
1128,2017-10-10 00:00:00,2.66,247
1129,2017-10-10 06:00:00,3.11,257
1130,2017-10-10 12:00:00,3.74,250
1131,2017-10-10 18:00:00,2.27,221
1132,2017-10-11 00:00:00,2.22,211
1133,2017-10-11 06:00:00,2.3,210
1134,2017-10-11 12:00:00,5.25,216
1135,2017-10-11 18:00:00,2.04,207
1136,2017-10-12 00:00:00,4.07,257
1137,2017-10-12 06:00:00,3.63,247
1138,2017-10-12 12:00:00,4.0,231
1139,2017-10-12 18:00:00,2.38,199
1140,2017-10-13 00:00:00,1.74,221
1141,2017-10-13 06:00:00,1.55,192
1142,2017-10-13 12:00:00,1.34,173
1143,2017-10-13 18:00:00,1.11,130
1144,2017-10-14 00:00:00,1.08,120
1145,2017-10-14 06:00:00,1.41,132
1146,2017-10-14 12:00:00,2.22,125
1147,2017-10-14 18:00:00,1.9,110
1148,2017-10-15 00:00:00,2.15,163
1149,2017-10-15 06:00:00,2.87,177
1150,2017-10-15 12:00:00,4.31,192
1151,2017-10-15 18:00:00,2.86,183
1152,2017-10-16 00:00:00,3.14,189
1153,2017-10-16 06:00:00,3.2,170
1154,2017-10-16 12:00:00,4.7,188
1155,2017-10-16 18:00:00,2.19,226
1156,2017-10-17 00:00:00,2.01,298
1157,2017-10-17 06:00:00,1.66,51
1158,2017-10-17 12:00:00,2.11,161
1159,2017-10-17 18:00:00,2.08,98
1160,2017-10-18 00:00:00,3.16,203
1161,2017-10-18 06:00:00,3.19,182
1162,2017-10-18 12:00:00,2.53,172
1163,2017-10-18 18:00:00,1.77,109
1164,2017-10-19 00:00:00,2.67,145
1165,2017-10-19 06:00:00,3.65,158
1166,2017-10-19 12:00:00,7.04,193
1167,2017-10-19 18:00:00,2.3,179
1168,2017-10-20 00:00:00,5.06,208
1169,2017-10-20 06:00:00,3.55,236
1170,2017-10-20 12:00:00,5.69,237
1171,2017-10-20 18:00:00,2.43,192
1172,2017-10-21 00:00:00,6.26,196
1173,2017-10-21 06:00:00,6.05,223
1174,2017-10-21 12:00:00,8.56,237
1175,2017-10-21 18:00:00,6.24,234
1176,2017-10-22 00:00:00,6.53,233
1177,2017-10-22 06:00:00,6.76,250
1178,2017-10-22 12:00:00,6.93,272
1179,2017-10-22 18:00:00,3.77,261
1180,2017-10-23 00:00:00,4.4,263
1181,2017-10-23 06:00:00,4.0,255
1182,2017-10-23 12:00:00,4.43,236
1183,2017-10-23 18:00:00,4.06,213
1184,2017-10-24 00:00:00,3.45,232
1185,2017-10-24 06:00:00,3.23,230
1186,2017-10-24 12:00:00,3.15,250
1187,2017-10-24 18:00:00,2.4,197
1188,2017-10-25 00:00:00,2.42,194
1189,2017-10-25 06:00:00,2.05,191
1190,2017-10-25 12:00:00,2.21,225
1191,2017-10-25 18:00:00,0.67,246
1192,2017-10-26 00:00:00,1.06,122
1193,2017-10-26 06:00:00,0.71,156
1194,2017-10-26 12:00:00,0.88,220
1195,2017-10-26 18:00:00,1.44,27
1196,2017-10-27 00:00:00,2.34,337
1197,2017-10-27 06:00:00,2.58,336
1198,2017-10-27 12:00:00,4.14,15
1199,2017-10-27 18:00:00,2.4,348
1200,2017-10-28 00:00:00,1.43,332
1201,2017-10-28 06:00:00,1.99,303
1202,2017-10-28 12:00:00,4.15,283
1203,2017-10-28 18:00:00,3.07,272
1204,2017-10-29 00:00:00,3.69,262
1205,2017-10-29 06:00:00,4.93,272
1206,2017-10-29 12:00:00,4.93,300
1207,2017-10-29 18:00:00,4.03,25
1208,2017-10-30 00:00:00,3.25,13
1209,2017-10-30 06:00:00,2.47,21
1210,2017-10-30 12:00:00,4.44,35
1211,2017-10-30 18:00:00,2.46,42
1212,2017-10-31 00:00:00,2.17,34
1213,2017-10-31 06:00:00,1.03,54
1214,2017-10-31 12:00:00,1.8,80
1215,2017-10-31 18:00:00,1.33,97
1216,2017-11-01 00:00:00,1.84,124
1217,2017-11-01 06:00:00,2.27,131
1218,2017-11-01 12:00:00,3.35,146
1219,2017-11-01 18:00:00,2.62,171
1220,2017-11-02 00:00:00,3.05,205
1221,2017-11-02 06:00:00,3.61,238
1222,2017-11-02 12:00:00,3.52,255
1223,2017-11-02 18:00:00,0.58,187
1224,2017-11-03 00:00:00,0.88,153
1225,2017-11-03 06:00:00,1.23,157
1226,2017-11-03 12:00:00,3.18,137
1227,2017-11-03 18:00:00,2.8,115
1228,2017-11-04 00:00:00,3.8,147
1229,2017-11-04 06:00:00,4.55,195
1230,2017-11-04 12:00:00,6.89,235
1231,2017-11-04 18:00:00,2.77,274
1232,2017-11-05 00:00:00,4.36,308
1233,2017-11-05 06:00:00,5.05,276
1234,2017-11-05 12:00:00,5.64,301
1235,2017-11-05 18:00:00,2.58,297
1236,2017-11-06 00:00:00,2.77,322
1237,2017-11-06 06:00:00,3.0,342
1238,2017-11-06 12:00:00,5.01,9
1239,2017-11-06 18:00:00,2.55,349
1240,2017-11-07 00:00:00,1.9,3
1241,2017-11-07 06:00:00,1.32,0
1242,2017-11-07 12:00:00,1.59,6
1243,2017-11-07 18:00:00,1.26,224
1244,2017-11-08 00:00:00,1.98,198
1245,2017-11-08 06:00:00,1.58,200
1246,2017-11-08 12:00:00,1.24,283
1247,2017-11-08 18:00:00,1.95,340
1248,2017-11-09 00:00:00,1.38,329
1249,2017-11-09 06:00:00,1.42,303
1250,2017-11-09 12:00:00,1.61,316
1251,2017-11-09 18:00:00,2.14,226
1252,2017-11-10 00:00:00,3.05,237
1253,2017-11-10 06:00:00,3.76,251
1254,2017-11-10 12:00:00,4.7,259
1255,2017-11-10 18:00:00,3.57,298
1256,2017-11-11 00:00:00,4.29,268
1257,2017-11-11 06:00:00,8.07,240
1258,2017-11-11 12:00:00,8.54,253
1259,2017-11-11 18:00:00,5.63,279
1260,2017-11-12 00:00:00,7.06,271
1261,2017-11-12 06:00:00,9.19,255
1262,2017-11-12 12:00:00,8.02,327
1263,2017-11-12 18:00:00,4.79,330
1264,2017-11-13 00:00:00,4.99,323
1265,2017-11-13 06:00:00,4.39,338
1266,2017-11-13 12:00:00,5.62,356
1267,2017-11-13 18:00:00,3.16,342
1268,2017-11-14 00:00:00,2.83,332
1269,2017-11-14 06:00:00,1.44,345
1270,2017-11-14 12:00:00,1.25,291
1271,2017-11-14 18:00:00,0.5,226
1272,2017-11-15 00:00:00,1.05,311
1273,2017-11-15 06:00:00,0.45,111
1274,2017-11-15 12:00:00,1.47,88
1275,2017-11-15 18:00:00,1.03,98
1276,2017-11-16 00:00:00,1.22,103
1277,2017-11-16 06:00:00,1.08,80
1278,2017-11-16 12:00:00,1.23,63
1279,2017-11-16 18:00:00,0.56,87
1280,2017-11-17 00:00:00,0.91,86
1281,2017-11-17 06:00:00,1.75,59
1282,2017-11-17 12:00:00,1.91,30
1283,2017-11-17 18:00:00,2.0,15
1284,2017-11-18 00:00:00,1.17,25
1285,2017-11-18 06:00:00,0.99,236
1286,2017-11-18 12:00:00,2.98,293
1287,2017-11-18 18:00:00,2.96,241
1288,2017-11-19 00:00:00,4.8,253
1289,2017-11-19 06:00:00,2.4,324
1290,2017-11-19 12:00:00,2.79,360
1291,2017-11-19 18:00:00,0.85,355
1292,2017-11-20 00:00:00,1.55,212
1293,2017-11-20 06:00:00,2.86,209
1294,2017-11-20 12:00:00,5.31,229
1295,2017-11-20 18:00:00,3.2,231
1296,2017-11-21 00:00:00,4.54,231
1297,2017-11-21 06:00:00,3.21,208
1298,2017-11-21 12:00:00,4.79,226
1299,2017-11-21 18:00:00,3.01,220
1300,2017-11-22 00:00:00,4.04,203
1301,2017-11-22 06:00:00,3.13,188
1302,2017-11-22 12:00:00,5.1,186
1303,2017-11-22 18:00:00,5.65,180
1304,2017-11-23 00:00:00,8.12,189
1305,2017-11-23 06:00:00,8.19,208
1306,2017-11-23 12:00:00,7.25,221
1307,2017-11-23 18:00:00,2.31,225
1308,2017-11-24 00:00:00,6.1,207
1309,2017-11-24 06:00:00,3.88,216
1310,2017-11-24 12:00:00,3.93,254
1311,2017-11-24 18:00:00,2.55,247
1312,2017-11-25 00:00:00,2.49,254
