Unnamed: 0,Time,Speed(m/s),Direction (deg N)
661,2017-06-15 18:00:00,4.45,319
662,2017-06-16 00:00:00,4.33,328
663,2017-06-16 06:00:00,2.34,318
664,2017-06-16 12:00:00,3.17,322
665,2017-06-16 18:00:00,3.54,345
666,2017-06-17 00:00:00,3.1,10
667,2017-06-17 06:00:00,1.29,39
668,2017-06-17 12:00:00,2.71,53
669,2017-06-17 18:00:00,3.46,46
670,2017-06-18 00:00:00,3.89,57
671,2017-06-18 06:00:00,3.72,68
672,2017-06-18 12:00:00,4.19,50
673,2017-06-18 18:00:00,4.29,60
674,2017-06-19 00:00:00,3.55,72
675,2017-06-19 06:00:00,1.92,60
676,2017-06-19 12:00:00,1.59,70
677,2017-06-19 18:00:00,2.06,21
678,2017-06-20 00:00:00,1.85,44
679,2017-06-20 06:00:00,0.69,63
680,2017-06-20 12:00:00,2.5,282
681,2017-06-20 18:00:00,2.97,32
682,2017-06-21 00:00:00,0.27,306
683,2017-06-21 06:00:00,1.55,133
684,2017-06-21 12:00:00,2.1,125
685,2017-06-21 18:00:00,0.68,124
686,2017-06-22 00:00:00,3.66,207
687,2017-06-22 06:00:00,1.8,207
688,2017-06-22 12:00:00,2.83,236
689,2017-06-22 18:00:00,4.85,273
690,2017-06-23 00:00:00,4.06,321
691,2017-06-23 06:00:00,2.01,299
692,2017-06-23 12:00:00,2.93,272
693,2017-06-23 18:00:00,2.9,288
694,2017-06-24 00:00:00,2.87,270
695,2017-06-24 06:00:00,1.3,238
696,2017-06-24 12:00:00,3.03,239
697,2017-06-24 18:00:00,3.27,270
698,2017-06-25 00:00:00,3.32,254
699,2017-06-25 06:00:00,3.56,240
700,2017-06-25 12:00:00,4.68,253
701,2017-06-25 18:00:00,2.02,268
702,2017-06-26 00:00:00,1.85,3
703,2017-06-26 06:00:00,2.18,44
704,2017-06-26 12:00:00,2.67,47
705,2017-06-26 18:00:00,1.34,63
706,2017-06-27 00:00:00,1.03,101
707,2017-06-27 06:00:00,1.65,227
708,2017-06-27 12:00:00,1.89,168
709,2017-06-27 18:00:00,3.32,229
710,2017-06-28 00:00:00,5.81,210
711,2017-06-28 06:00:00,4.98,219
712,2017-06-28 12:00:00,5.04,210
713,2017-06-28 18:00:00,4.54,248
714,2017-06-29 00:00:00,3.53,223
715,2017-06-29 06:00:00,2.99,269
716,2017-06-29 12:00:00,5.79,216
717,2017-06-29 18:00:00,6.44,219
718,2017-06-30 00:00:00,4.72,191
719,2017-06-30 06:00:00,4.91,185
720,2017-06-30 12:00:00,6.87,224
721,2017-06-30 18:00:00,5.7,247
722,2017-07-01 00:00:00,3.85,264
723,2017-07-01 06:00:00,3.74,267
724,2017-07-01 12:00:00,5.31,288
725,2017-07-01 18:00:00,3.34,337
726,2017-07-02 00:00:00,2.45,295
727,2017-07-02 06:00:00,3.59,254
728,2017-07-02 12:00:00,5.72,264
729,2017-07-02 18:00:00,2.44,243
730,2017-07-03 00:00:00,2.06,324
731,2017-07-03 06:00:00,0.64,184
732,2017-07-03 12:00:00,3.9,271
733,2017-07-03 18:00:00,2.77,287
734,2017-07-04 00:00:00,2.24,298
735,2017-07-04 06:00:00,1.79,73
736,2017-07-04 12:00:00,1.79,66
737,2017-07-04 18:00:00,2.19,45
738,2017-07-05 00:00:00,2.94,54
739,2017-07-05 06:00:00,1.77,55
740,2017-07-05 12:00:00,2.14,69
741,2017-07-05 18:00:00,2.75,75
742,2017-07-06 00:00:00,2.07,93
743,2017-07-06 06:00:00,1.66,151
744,2017-07-06 12:00:00,2.14,214
745,2017-07-06 18:00:00,3.78,257
746,2017-07-07 00:00:00,2.27,245
747,2017-07-07 06:00:00,0.55,340
748,2017-07-07 12:00:00,2.14,258
749,2017-07-07 18:00:00,1.36,349
750,2017-07-08 00:00:00,3.39,357
751,2017-07-08 06:00:00,3.34,8
752,2017-07-08 12:00:00,3.1,3
753,2017-07-08 18:00:00,3.25,31
754,2017-07-09 00:00:00,2.46,41
755,2017-07-09 06:00:00,3.19,64
756,2017-07-09 12:00:00,1.77,76
757,2017-07-09 18:00:00,3.04,356
758,2017-07-10 00:00:00,1.88,308
759,2017-07-10 06:00:00,2.08,242
760,2017-07-10 12:00:00,2.74,271
761,2017-07-10 18:00:00,2.69,252
762,2017-07-11 00:00:00,2.32,248
763,2017-07-11 06:00:00,3.72,211
764,2017-07-11 12:00:00,5.23,233
765,2017-07-11 18:00:00,3.84,220
766,2017-07-12 00:00:00,4.55,221
767,2017-07-12 06:00:00,6.72,221
768,2017-07-12 12:00:00,6.4,265
769,2017-07-12 18:00:00,3.46,356
770,2017-07-13 00:00:00,2.67,51
771,2017-07-13 06:00:00,3.18,86
772,2017-07-13 12:00:00,0.56,95
773,2017-07-13 18:00:00,2.27,342
774,2017-07-14 00:00:00,2.36,336
775,2017-07-14 06:00:00,2.59,318
776,2017-07-14 12:00:00,3.47,277
777,2017-07-14 18:00:00,4.47,317
778,2017-07-15 00:00:00,2.92,345
779,2017-07-15 06:00:00,1.63,359
780,2017-07-15 12:00:00,1.36,328
781,2017-07-15 18:00:00,0.96,343
782,2017-07-16 00:00:00,1.62,293
783,2017-07-16 06:00:00,1.11,359
784,2017-07-16 12:00:00,1.68,358
785,2017-07-16 18:00:00,2.7,17
786,2017-07-17 00:00:00,3.07,41
787,2017-07-17 06:00:00,2.15,44
788,2017-07-17 12:00:00,3.19,51
789,2017-07-17 18:00:00,3.8,60
790,2017-07-18 00:00:00,3.87,64
791,2017-07-18 06:00:00,3.29,72
792,2017-07-18 12:00:00,3.97,94
793,2017-07-18 18:00:00,2.26,134
794,2017-07-19 00:00:00,5.73,213
795,2017-07-19 06:00:00,3.33,199
796,2017-07-19 12:00:00,3.64,207
797,2017-07-19 18:00:00,3.96,196
798,2017-07-20 00:00:00,3.23,228
799,2017-07-20 06:00:00,5.68,214
800,2017-07-20 12:00:00,8.34,255
801,2017-07-20 18:00:00,3.77,269
802,2017-07-21 00:00:00,2.3,248
803,2017-07-21 06:00:00,1.47,194
804,2017-07-21 12:00:00,3.55,234
805,2017-07-21 18:00:00,3.46,221
806,2017-07-22 00:00:00,4.77,206
807,2017-07-22 06:00:00,4.84,200
808,2017-07-22 12:00:00,5.3,213
809,2017-07-22 18:00:00,4.13,234
810,2017-07-23 00:00:00,4.29,228
811,2017-07-23 06:00:00,4.59,227
812,2017-07-23 12:00:00,7.61,236
813,2017-07-23 18:00:00,3.45,256
814,2017-07-24 00:00:00,2.38,280
815,2017-07-24 06:00:00,2.9,287
816,2017-07-24 12:00:00,6.34,273
817,2017-07-24 18:00:00,4.79,311
818,2017-07-25 00:00:00,4.27,306
819,2017-07-25 06:00:00,3.08,305
820,2017-07-25 12:00:00,4.01,316
821,2017-07-25 18:00:00,4.21,325
822,2017-07-26 00:00:00,3.16,338
823,2017-07-26 06:00:00,1.61,183
824,2017-07-26 12:00:00,7.43,237
825,2017-07-26 18:00:00,3.45,236
826,2017-07-27 00:00:00,4.59,238
827,2017-07-27 06:00:00,4.25,226
828,2017-07-27 12:00:00,6.0,251
829,2017-07-27 18:00:00,3.94,276
830,2017-07-28 00:00:00,4.85,254
831,2017-07-28 06:00:00,3.42,240
832,2017-07-28 12:00:00,6.3,234
833,2017-07-28 18:00:00,3.6,216
834,2017-07-29 00:00:00,4.83,227
835,2017-07-29 06:00:00,3.74,212
836,2017-07-29 12:00:00,3.13,204
837,2017-07-29 18:00:00,5.25,215
838,2017-07-30 00:00:00,5.06,211
839,2017-07-30 06:00:00,6.33,217
840,2017-07-30 12:00:00,5.4,235
841,2017-07-30 18:00:00,4.64,236
842,2017-07-31 00:00:00,3.97,261
843,2017-07-31 06:00:00,0.65,178
844,2017-07-31 12:00:00,0.42,103
845,2017-07-31 18:00:00,2.03,37
846,2017-08-01 00:00:00,3.05,28
847,2017-08-01 06:00:00,1.57,57
848,2017-08-01 12:00:00,1.08,48
849,2017-08-01 18:00:00,1.29,274
850,2017-08-02 00:00:00,2.19,326
851,2017-08-02 06:00:00,2.14,217
852,2017-08-02 12:00:00,1.67,171
853,2017-08-02 18:00:00,1.24,214
854,2017-08-03 00:00:00,3.46,265
855,2017-08-03 06:00:00,6.04,220
856,2017-08-03 12:00:00,7.32,242
857,2017-08-03 18:00:00,4.91,250
858,2017-08-04 00:00:00,3.58,250
859,2017-08-04 06:00:00,3.11,231
860,2017-08-04 12:00:00,5.46,226
861,2017-08-04 18:00:00,1.47,229
862,2017-08-05 00:00:00,4.13,194
863,2017-08-05 06:00:00,3.9,283
864,2017-08-05 12:00:00,4.68,263
865,2017-08-05 18:00:00,4.43,330
866,2017-08-06 00:00:00,3.37,20
867,2017-08-06 06:00:00,1.41,12
868,2017-08-06 12:00:00,1.32,338
869,2017-08-06 18:00:00,1.48,42
870,2017-08-07 00:00:00,2.77,50
871,2017-08-07 06:00:00,2.47,55
872,2017-08-07 12:00:00,2.37,62
873,2017-08-07 18:00:00,2.13,56
874,2017-08-08 00:00:00,1.44,37
875,2017-08-08 06:00:00,1.7,205
876,2017-08-08 12:00:00,3.96,242
877,2017-08-08 18:00:00,4.23,251
878,2017-08-09 00:00:00,1.84,217
879,2017-08-09 06:00:00,3.31,205
880,2017-08-09 12:00:00,2.49,210
881,2017-08-09 18:00:00,3.06,229
882,2017-08-10 00:00:00,2.84,216
883,2017-08-10 06:00:00,1.73,220
884,2017-08-10 12:00:00,1.26,320
885,2017-08-10 18:00:00,2.55,8
886,2017-08-11 00:00:00,3.61,347
887,2017-08-11 06:00:00,1.82,332
888,2017-08-11 12:00:00,2.0,296
889,2017-08-11 18:00:00,2.19,292
890,2017-08-12 00:00:00,3.74,274
891,2017-08-12 06:00:00,4.03,222
892,2017-08-12 12:00:00,3.93,227
893,2017-08-12 18:00:00,4.09,232
894,2017-08-13 00:00:00,1.92,292
895,2017-08-13 06:00:00,2.15,354
896,2017-08-13 12:00:00,0.86,273
897,2017-08-13 18:00:00,0.86,35
898,2017-08-14 00:00:00,1.19,22
899,2017-08-14 06:00:00,1.43,90
900,2017-08-14 12:00:00,1.02,97
901,2017-08-14 18:00:00,0.96,80
902,2017-08-15 00:00:00,4.59,116
903,2017-08-15 06:00:00,4.6,217
904,2017-08-15 12:00:00,5.88,228
905,2017-08-15 18:00:00,1.52,242
906,2017-08-16 00:00:00,1.54,285
907,2017-08-16 06:00:00,0.96,351
908,2017-08-16 12:00:00,1.58,281
909,2017-08-16 18:00:00,1.96,235
910,2017-08-17 00:00:00,2.14,216
911,2017-08-17 06:00:00,4.6,212
912,2017-08-17 12:00:00,5.0,223
913,2017-08-17 18:00:00,4.4,230
914,2017-08-18 00:00:00,3.76,245
915,2017-08-18 06:00:00,3.88,226
916,2017-08-18 12:00:00,4.89,250
917,2017-08-18 18:00:00,6.13,263
918,2017-08-19 00:00:00,2.8,277
919,2017-08-19 06:00:00,3.43,257
920,2017-08-19 12:00:00,4.19,252
921,2017-08-19 18:00:00,2.78,301
922,2017-08-20 00:00:00,1.92,346
923,2017-08-20 06:00:00,1.13,348
924,2017-08-20 12:00:00,1.24,274
925,2017-08-20 18:00:00,0.37,275
926,2017-08-21 00:00:00,2.48,181
927,2017-08-21 06:00:00,2.31,193
928,2017-08-21 12:00:00,0.8,209
929,2017-08-21 18:00:00,1.81,22
930,2017-08-22 00:00:00,0.42,92
931,2017-08-22 06:00:00,1.74,95
932,2017-08-22 12:00:00,2.38,96
933,2017-08-22 18:00:00,3.14,88
934,2017-08-23 00:00:00,1.87,155
935,2017-08-23 06:00:00,3.28,193
936,2017-08-23 12:00:00,3.0,241
937,2017-08-23 18:00:00,4.15,306
938,2017-08-24 00:00:00,3.45,352
939,2017-08-24 06:00:00,2.15,49
940,2017-08-24 12:00:00,2.88,57
941,2017-08-24 18:00:00,3.77,38
942,2017-08-25 00:00:00,2.92,52
943,2017-08-25 06:00:00,2.33,87
944,2017-08-25 12:00:00,2.47,207
945,2017-08-25 18:00:00,1.16,190
946,2017-08-26 00:00:00,2.57,224
947,2017-08-26 06:00:00,1.37,218
948,2017-08-26 12:00:00,0.96,201
949,2017-08-26 18:00:00,2.51,15
950,2017-08-27 00:00:00,1.91,13
951,2017-08-27 06:00:00,1.89,24
952,2017-08-27 12:00:00,0.42,55
953,2017-08-27 18:00:00,3.61,12
954,2017-08-28 00:00:00,2.57,76
955,2017-08-28 06:00:00,2.84,66
956,2017-08-28 12:00:00,2.38,65
957,2017-08-28 18:00:00,3.68,39
958,2017-08-29 00:00:00,2.29,93
959,2017-08-29 06:00:00,2.86,84
960,2017-08-29 12:00:00,2.29,131
961,2017-08-29 18:00:00,1.48,171
962,2017-08-30 00:00:00,6.96,210
963,2017-08-30 06:00:00,3.77,244
964,2017-08-30 12:00:00,4.12,231
965,2017-08-30 18:00:00,3.72,281
966,2017-08-31 00:00:00,6.21,325
967,2017-08-31 06:00:00,3.37,294
968,2017-08-31 12:00:00,3.56,267
969,2017-08-31 18:00:00,1.33,263
970,2017-09-01 00:00:00,0.34,1
971,2017-09-01 06:00:00,1.06,191
972,2017-09-01 12:00:00,1.65,273
973,2017-09-01 18:00:00,1.52,354
974,2017-09-02 00:00:00,1.85,329
975,2017-09-02 06:00:00,3.15,336
976,2017-09-02 12:00:00,3.83,334
977,2017-09-02 18:00:00,2.63,330
978,2017-09-03 00:00:00,1.18,265
979,2017-09-03 06:00:00,2.01,184
980,2017-09-03 12:00:00,2.44,182
981,2017-09-03 18:00:00,2.28,171
982,2017-09-04 00:00:00,2.71,173
983,2017-09-04 06:00:00,2.25,172
984,2017-09-04 12:00:00,2.57,201
985,2017-09-04 18:00:00,1.79,217
986,2017-09-05 00:00:00,2.27,198
987,2017-09-05 06:00:00,3.7,225
988,2017-09-05 12:00:00,6.1,243
989,2017-09-05 18:00:00,4.55,239
990,2017-09-06 00:00:00,5.04,271
991,2017-09-06 06:00:00,4.06,283
992,2017-09-06 12:00:00,5.08,270
993,2017-09-06 18:00:00,3.97,276
994,2017-09-07 00:00:00,3.19,296
995,2017-09-07 06:00:00,2.87,273
996,2017-09-07 12:00:00,3.8,258
997,2017-09-07 18:00:00,3.4,248
998,2017-09-08 00:00:00,3.7,232
999,2017-09-08 06:00:00,6.51,216
1000,2017-09-08 12:00:00,8.17,226
1001,2017-09-08 18:00:00,6.98,220
1002,2017-09-09 00:00:00,5.99,233
1003,2017-09-09 06:00:00,4.96,244
1004,2017-09-09 12:00:00,6.09,238
1005,2017-09-09 18:00:00,3.72,273
1006,2017-09-10 00:00:00,2.32,243
1007,2017-09-10 06:00:00,3.03,234
1008,2017-09-10 12:00:00,5.4,229
1009,2017-09-10 18:00:00,6.18,202
1010,2017-09-11 00:00:00,7.21,221
1011,2017-09-11 06:00:00,6.65,248
1012,2017-09-11 12:00:00,7.91,236
1013,2017-09-11 18:00:00,6.26,242
1014,2017-09-12 00:00:00,5.05,257
1015,2017-09-12 06:00:00,5.5,245
1016,2017-09-12 12:00:00,7.19,245
1017,2017-09-12 18:00:00,5.0,226
1018,2017-09-13 00:00:00,7.9,207
1018,2017-09-13 06:00:00,7.9,207
1019,2017-09-13 12:00:00,9.91,248
1020,2017-09-13 18:00:00,8.53,234
1021,2017-09-14 00:00:00,7.8,270
1022,2017-09-14 06:00:00,7.1,247
1023,2017-09-14 12:00:00,9.22,266
1024,2017-09-14 18:00:00,4.58,252
1025,2017-09-15 00:00:00,3.62,249
1026,2017-09-15 06:00:00,3.18,249
1027,2017-09-15 12:00:00,3.33,246
1028,2017-09-15 18:00:00,2.39,323
1029,2017-09-16 00:00:00,2.15,233
1030,2017-09-16 06:00:00,1.36,224
1030,2017-09-16 12:00:00,1.36,224
1030,2017-09-16 18:00:00,1.36,224
1031,2017-09-17 00:00:00,2.92,151
1032,2017-09-17 06:00:00,2.97,206
1033,2017-09-17 12:00:00,3.16,211
1034,2017-09-17 18:00:00,1.94,248
1034,2017-09-18 00:00:00,1.94,248
1034,2017-09-18 06:00:00,1.94,248
1035,2017-09-18 12:00:00,2.97,269
1036,2017-09-18 18:00:00,2.71,331
1037,2017-09-19 00:00:00,3.4,296
1038,2017-09-19 06:00:00,2.48,287
1039,2017-09-19 12:00:00,3.47,342
1040,2017-09-19 18:00:00,2.14,330
1041,2017-09-20 00:00:00,2.49,336
1042,2017-09-20 06:00:00,1.28,223
1043,2017-09-20 12:00:00,0.98,235
1044,2017-09-20 18:00:00,1.02,156
1045,2017-09-21 00:00:00,2.32,162
1046,2017-09-21 06:00:00,2.9,133
1047,2017-09-21 12:00:00,2.2,130
1048,2017-09-21 18:00:00,0.78,226
1049,2017-09-22 00:00:00,0.38,281
1050,2017-09-22 06:00:00,1.79,312
1051,2017-09-22 12:00:00,2.79,306
1052,2017-09-22 18:00:00,2.97,347
1053,2017-09-23 00:00:00,2.34,57
1054,2017-09-23 06:00:00,1.99,70
1055,2017-09-23 12:00:00,1.82,66
1056,2017-09-23 18:00:00,2.32,69
1057,2017-09-24 00:00:00,1.91,75
1058,2017-09-24 06:00:00,1.91,106
1059,2017-09-24 12:00:00,1.43,115
1060,2017-09-24 18:00:00,1.75,113
1061,2017-09-25 00:00:00,2.91,110
1062,2017-09-25 06:00:00,2.36,109
1063,2017-09-25 12:00:00,1.64,236
1064,2017-09-25 18:00:00,1.18,313
1065,2017-09-26 00:00:00,0.64,226
1066,2017-09-26 06:00:00,1.49,314
1067,2017-09-26 12:00:00,2.37,331
1068,2017-09-26 18:00:00,1.49,306
1069,2017-09-27 00:00:00,1.55,197
1070,2017-09-27 06:00:00,1.55,120
1071,2017-09-27 12:00:00,2.64,172
1072,2017-09-27 18:00:00,2.1,182
1073,2017-09-28 00:00:00,3.45,199
1074,2017-09-28 06:00:00,3.22,218
1075,2017-09-28 12:00:00,2.75,203
1076,2017-09-28 18:00:00,1.95,216
1077,2017-09-29 00:00:00,2.94,186
1078,2017-09-29 06:00:00,3.41,176
1079,2017-09-29 12:00:00,2.77,230
1080,2017-09-29 18:00:00,2.57,243
1081,2017-09-30 00:00:00,2.92,285
1082,2017-09-30 06:00:00,2.76,312
1083,2017-09-30 12:00:00,3.69,274
1084,2017-09-30 18:00:00,2.43,240
1085,2017-10-01 00:00:00,3.61,210
1086,2017-10-01 06:00:00,5.03,172
1087,2017-10-01 12:00:00,6.08,187
1088,2017-10-01 18:00:00,4.34,200
1089,2017-10-02 00:00:00,4.97,210
1090,2017-10-02 06:00:00,4.37,243
1091,2017-10-02 12:00:00,6.45,255
1092,2017-10-02 18:00:00,4.1,237
1093,2017-10-03 00:00:00,5.46,260
1094,2017-10-03 06:00:00,3.59,328
1095,2017-10-03 12:00:00,3.32,339
1096,2017-10-03 18:00:00,2.24,22
1097,2017-10-04 00:00:00,0.8,358
1098,2017-10-04 06:00:00,0.37,255
1099,2017-10-04 12:00:00,1.46,245
1100,2017-10-04 18:00:00,2.3,263
1101,2017-10-05 00:00:00,3.85,255
1102,2017-10-05 06:00:00,5.5,244
1103,2017-10-05 12:00:00,5.15,262
1104,2017-10-05 18:00:00,5.04,331
1105,2017-10-06 00:00:00,3.53,343
1106,2017-10-06 06:00:00,2.91,318
1107,2017-10-06 12:00:00,5.88,339
1108,2017-10-06 18:00:00,2.96,354
1109,2017-10-07 00:00:00,0.94,350
1110,2017-10-07 06:00:00,2.78,224
1111,2017-10-07 12:00:00,3.44,230
1112,2017-10-07 18:00:00,4.62,239
1113,2017-10-08 00:00:00,5.0,252
1114,2017-10-08 06:00:00,2.67,268
1115,2017-10-08 12:00:00,3.04,292
1116,2017-10-08 18:00:00,2.47,325
1117,2017-10-09 00:00:00,0.59,324
1118,2017-10-09 06:00:00,0.18,54
1119,2017-10-09 12:00:00,1.46,284
1120,2017-10-09 18:00:00,0.97,226
1121,2017-10-10 00:00:00,3.13,247
1122,2017-10-10 06:00:00,3.19,219
1123,2017-10-10 12:00:00,3.87,247
1124,2017-10-10 18:00:00,2.87,236
1125,2017-10-11 00:00:00,3.23,210
1126,2017-10-11 06:00:00,3.46,198
1127,2017-10-11 12:00:00,5.19,210
1128,2017-10-11 18:00:00,3.61,223
1129,2017-10-12 00:00:00,5.19,255
1130,2017-10-12 06:00:00,4.33,236
1131,2017-10-12 12:00:00,4.55,239
1132,2017-10-12 18:00:00,3.08,216
1133,2017-10-13 00:00:00,2.45,227
1134,2017-10-13 06:00:00,1.96,170
1135,2017-10-13 12:00:00,1.02,127
1136,2017-10-13 18:00:00,1.67,99
1137,2017-10-14 00:00:00,0.81,61
1138,2017-10-14 06:00:00,1.26,101
1139,2017-10-14 12:00:00,1.61,111
1140,2017-10-14 18:00:00,1.75,117
1141,2017-10-15 00:00:00,2.86,165
1142,2017-10-15 06:00:00,2.61,165
1143,2017-10-15 12:00:00,2.7,179
1144,2017-10-15 18:00:00,4.13,196
1145,2017-10-16 00:00:00,4.14,182
1146,2017-10-16 06:00:00,4.82,157
1147,2017-10-16 12:00:00,3.88,179
1148,2017-10-16 18:00:00,3.2,236
1149,2017-10-17 00:00:00,2.07,249
1150,2017-10-17 06:00:00,0.67,47
1151,2017-10-17 12:00:00,1.77,111
1152,2017-10-17 18:00:00,3.02,158
1153,2017-10-18 00:00:00,5.06,218
1154,2017-10-18 06:00:00,3.24,167
1155,2017-10-18 12:00:00,2.58,149
1156,2017-10-18 18:00:00,3.47,127
1157,2017-10-19 00:00:00,4.66,144
1158,2017-10-19 06:00:00,4.57,172
1159,2017-10-19 12:00:00,5.98,189
1160,2017-10-19 18:00:00,5.15,188
1161,2017-10-20 00:00:00,6.27,206
1162,2017-10-20 06:00:00,5.24,239
1163,2017-10-20 12:00:00,5.58,228
1164,2017-10-20 18:00:00,3.57,206
1165,2017-10-21 00:00:00,6.65,199
1166,2017-10-21 06:00:00,7.03,216
1167,2017-10-21 12:00:00,7.68,230
1168,2017-10-21 18:00:00,8.28,227
1169,2017-10-22 00:00:00,6.8,227
1170,2017-10-22 06:00:00,7.69,246
1171,2017-10-22 12:00:00,10.28,260
1172,2017-10-22 18:00:00,5.78,266
1173,2017-10-23 00:00:00,5.67,270
1174,2017-10-23 06:00:00,3.87,255
1175,2017-10-23 12:00:00,5.46,241
1176,2017-10-23 18:00:00,3.97,225
1177,2017-10-24 00:00:00,3.77,222
1178,2017-10-24 06:00:00,3.44,227
1179,2017-10-24 12:00:00,2.78,227
1180,2017-10-24 18:00:00,1.91,202
1181,2017-10-25 00:00:00,2.48,198
1182,2017-10-25 06:00:00,2.74,208
1183,2017-10-25 12:00:00,1.62,225
1184,2017-10-25 18:00:00,0.86,173
1185,2017-10-26 00:00:00,0.34,94
1186,2017-10-26 06:00:00,1.42,124
1187,2017-10-26 12:00:00,0.37,305
1188,2017-10-26 18:00:00,1.93,20
1189,2017-10-27 00:00:00,1.65,341
1190,2017-10-27 06:00:00,2.72,327
1191,2017-10-27 12:00:00,4.33,14
1192,2017-10-27 18:00:00,3.61,6
1193,2017-10-28 00:00:00,2.11,345
1194,2017-10-28 06:00:00,1.51,292
1195,2017-10-28 12:00:00,2.84,265
1196,2017-10-28 18:00:00,3.95,262
1197,2017-10-29 00:00:00,4.78,250
1198,2017-10-29 06:00:00,6.07,261
1199,2017-10-29 12:00:00,7.07,311
1200,2017-10-29 18:00:00,5.16,13
1201,2017-10-30 00:00:00,4.46,19
1202,2017-10-30 06:00:00,3.52,27
1203,2017-10-30 12:00:00,4.62,36
1204,2017-10-30 18:00:00,3.67,32
1205,2017-10-31 00:00:00,3.17,37
1206,2017-10-31 06:00:00,1.57,41
1207,2017-10-31 12:00:00,1.69,71
1208,2017-10-31 18:00:00,1.54,96
1209,2017-11-01 00:00:00,1.76,116
1210,2017-11-01 06:00:00,3.22,132
1211,2017-11-01 12:00:00,3.36,134
1212,2017-11-01 18:00:00,4.26,185
1213,2017-11-02 00:00:00,4.44,214
1214,2017-11-02 06:00:00,4.44,223
1215,2017-11-02 12:00:00,3.06,243
1216,2017-11-02 18:00:00,1.32,323
1217,2017-11-03 00:00:00,0.5,145
1218,2017-11-03 06:00:00,0.94,169
1219,2017-11-03 12:00:00,2.22,107
1220,2017-11-03 18:00:00,3.26,95
1221,2017-11-04 00:00:00,3.24,168
1222,2017-11-04 06:00:00,5.0,207
1223,2017-11-04 12:00:00,6.28,215
1224,2017-11-04 18:00:00,3.56,252
1225,2017-11-05 00:00:00,5.05,304
1225,2017-11-05 06:00:00,5.05,304
1226,2017-11-05 12:00:00,6.6,289
1227,2017-11-05 18:00:00,3.58,316
1228,2017-11-06 00:00:00,3.2,316
1229,2017-11-06 06:00:00,4.05,355
1230,2017-11-06 12:00:00,5.05,14
1231,2017-11-06 18:00:00,3.49,4
1232,2017-11-07 00:00:00,1.92,15
1233,2017-11-07 06:00:00,2.17,352
1234,2017-11-07 12:00:00,1.73,1
1235,2017-11-07 18:00:00,1.28,245
1236,2017-11-08 00:00:00,2.36,224
1237,2017-11-08 06:00:00,2.24,206
1238,2017-11-08 12:00:00,1.23,241
1239,2017-11-08 18:00:00,2.72,343
1240,2017-11-09 00:00:00,1.61,343
1241,2017-11-09 06:00:00,1.44,341
1242,2017-11-09 12:00:00,0.53,253
1243,2017-11-09 18:00:00,1.19,209
1244,2017-11-10 00:00:00,3.51,237
1245,2017-11-10 06:00:00,4.5,215
1246,2017-11-10 12:00:00,5.09,246
1247,2017-11-10 18:00:00,5.46,288
1248,2017-11-11 00:00:00,4.23,269
1249,2017-11-11 06:00:00,7.85,232
1250,2017-11-11 12:00:00,8.43,243
1251,2017-11-11 18:00:00,7.37,262
1252,2017-11-12 00:00:00,5.89,252
1253,2017-11-12 06:00:00,8.86,244
1254,2017-11-12 12:00:00,9.18,331
1255,2017-11-12 18:00:00,6.82,323
1256,2017-11-13 00:00:00,7.04,323
1257,2017-11-13 06:00:00,6.58,335
1258,2017-11-13 12:00:00,6.95,345
1259,2017-11-13 18:00:00,4.92,337
1260,2017-11-14 00:00:00,3.26,348
1261,2017-11-14 06:00:00,0.91,40
1262,2017-11-14 12:00:00,1.23,337
1263,2017-11-14 18:00:00,0.35,62
1264,2017-11-15 00:00:00,0.71,148
1265,2017-11-15 06:00:00,0.8,97
1266,2017-11-15 12:00:00,1.78,71
1267,2017-11-15 18:00:00,2.44,39
1268,2017-11-16 00:00:00,2.09,51
1269,2017-11-16 06:00:00,1.4,59
1270,2017-11-16 12:00:00,2.41,88
1271,2017-11-16 18:00:00,1.53,46
1272,2017-11-17 00:00:00,1.8,65
1273,2017-11-17 06:00:00,1.37,79
1274,2017-11-17 12:00:00,1.8,50
1275,2017-11-17 18:00:00,2.68,31
1276,2017-11-18 00:00:00,1.96,17
1277,2017-11-18 06:00:00,0.16,85
1278,2017-11-18 12:00:00,2.72,283
1279,2017-11-18 18:00:00,3.02,239
1280,2017-11-19 00:00:00,5.1,249
1281,2017-11-19 06:00:00,3.46,281
1282,2017-11-19 12:00:00,2.64,351
1283,2017-11-19 18:00:00,1.78,346
1284,2017-11-20 00:00:00,0.93,227
1285,2017-11-20 06:00:00,3.49,220
1286,2017-11-20 12:00:00,5.05,227
1287,2017-11-20 18:00:00,5.0,240
1288,2017-11-21 00:00:00,5.29,239
1289,2017-11-21 06:00:00,4.83,220
1290,2017-11-21 12:00:00,4.65,222
1291,2017-11-21 18:00:00,4.54,218
1292,2017-11-22 00:00:00,4.81,220
1293,2017-11-22 06:00:00,4.82,199
1294,2017-11-22 12:00:00,4.69,185
1295,2017-11-22 18:00:00,7.27,196
1296,2017-11-23 00:00:00,7.82,191
1297,2017-11-23 06:00:00,9.45,212
1298,2017-11-23 12:00:00,7.59,212
1299,2017-11-23 18:00:00,6.02,212
1300,2017-11-24 00:00:00,7.38,201
1301,2017-11-24 06:00:00,7.03,225
1302,2017-11-24 12:00:00,4.26,248
1303,2017-11-24 18:00:00,3.52,261
1304,2017-11-25 00:00:00,2.08,271
