,Time,Speed(m/s),Direction (deg N)
664,2017-06-16 00:00:00,2.2,335
665,2017-06-16 06:00:00,2.33,334
666,2017-06-16 12:00:00,3.7,333
667,2017-06-16 18:00:00,3.01,339
668,2017-06-17 00:00:00,3.07,13
669,2017-06-17 06:00:00,1.72,31
670,2017-06-17 12:00:00,3.52,49
671,2017-06-17 18:00:00,3.01,38
672,2017-06-18 00:00:00,3.23,50
673,2017-06-18 06:00:00,3.31,72
674,2017-06-18 12:00:00,4.31,56
675,2017-06-18 18:00:00,2.2,41
676,2017-06-19 00:00:00,2.71,85
677,2017-06-19 06:00:00,1.87,83
678,2017-06-19 12:00:00,1.17,118
679,2017-06-19 18:00:00,0.55,98
680,2017-06-20 00:00:00,1.53,85
681,2017-06-20 06:00:00,1.39,166
682,2017-06-20 12:00:00,1.7,266
683,2017-06-20 18:00:00,1.42,305
684,2017-06-21 00:00:00,0.87,87
685,2017-06-21 06:00:00,1.52,177
686,2017-06-21 12:00:00,1.88,206
687,2017-06-21 18:00:00,1.56,238
688,2017-06-22 00:00:00,2.9,230
689,2017-06-22 06:00:00,2.96,229
690,2017-06-22 12:00:00,3.83,250
691,2017-06-22 18:00:00,3.4,273
692,2017-06-23 00:00:00,2.06,6
693,2017-06-23 06:00:00,2.04,324
694,2017-06-23 12:00:00,4.1,260
695,2017-06-23 18:00:00,3.01,300
696,2017-06-24 00:00:00,1.61,335
697,2017-06-24 06:00:00,1.45,239
698,2017-06-24 12:00:00,3.79,250
699,2017-06-24 18:00:00,1.88,246
700,2017-06-25 00:00:00,3.74,249
701,2017-06-25 06:00:00,3.91,239
702,2017-06-25 12:00:00,4.41,245
703,2017-06-25 18:00:00,2.91,240
704,2017-06-26 00:00:00,1.68,298
705,2017-06-26 06:00:00,2.51,34
706,2017-06-26 12:00:00,2.05,59
707,2017-06-26 18:00:00,0.64,185
708,2017-06-27 00:00:00,0.8,111
709,2017-06-27 06:00:00,2.36,214
710,2017-06-27 12:00:00,3.22,211
711,2017-06-27 18:00:00,3.18,231
712,2017-06-28 00:00:00,6.23,231
713,2017-06-28 06:00:00,5.29,221
714,2017-06-28 12:00:00,4.97,213
715,2017-06-28 18:00:00,3.34,255
716,2017-06-29 00:00:00,4.56,205
717,2017-06-29 06:00:00,2.47,243
718,2017-06-29 12:00:00,5.92,207
719,2017-06-29 18:00:00,6.07,216
720,2017-06-30 00:00:00,4.51,202
721,2017-06-30 06:00:00,4.17,192
722,2017-06-30 12:00:00,6.09,217
723,2017-06-30 18:00:00,5.58,234
724,2017-07-01 00:00:00,4.13,266
725,2017-07-01 06:00:00,4.22,261
726,2017-07-01 12:00:00,4.2,259
727,2017-07-01 18:00:00,2.47,293
728,2017-07-02 00:00:00,1.92,289
729,2017-07-02 06:00:00,3.47,252
730,2017-07-02 12:00:00,3.76,234
731,2017-07-02 18:00:00,2.58,243
732,2017-07-03 00:00:00,2.35,298
733,2017-07-03 06:00:00,0.55,251
734,2017-07-03 12:00:00,3.26,266
735,2017-07-03 18:00:00,1.96,285
736,2017-07-04 00:00:00,2.86,1
737,2017-07-04 06:00:00,2.63,81
738,2017-07-04 12:00:00,0.88,67
739,2017-07-04 18:00:00,1.78,45
740,2017-07-05 00:00:00,2.32,93
741,2017-07-05 06:00:00,2.11,81
742,2017-07-05 12:00:00,3.19,87
743,2017-07-05 18:00:00,1.46,85
744,2017-07-06 00:00:00,1.98,72
745,2017-07-06 06:00:00,2.7,205
746,2017-07-06 12:00:00,1.07,181
747,2017-07-06 18:00:00,3.04,245
748,2017-07-07 00:00:00,3.1,219
749,2017-07-07 06:00:00,1.09,295
750,2017-07-07 12:00:00,2.15,272
751,2017-07-07 18:00:00,0.94,276
752,2017-07-08 00:00:00,3.77,11
753,2017-07-08 06:00:00,3.15,9
754,2017-07-08 12:00:00,2.19,11
755,2017-07-08 18:00:00,2.51,38
756,2017-07-09 00:00:00,2.66,31
757,2017-07-09 06:00:00,3.04,50
758,2017-07-09 12:00:00,2.6,78
759,2017-07-09 18:00:00,1.99,12
760,2017-07-10 00:00:00,1.96,275
761,2017-07-10 06:00:00,2.46,276
762,2017-07-10 12:00:00,3.49,233
763,2017-07-10 18:00:00,3.0,248
764,2017-07-11 00:00:00,2.43,234
765,2017-07-11 06:00:00,3.02,218
766,2017-07-11 12:00:00,5.47,225
767,2017-07-11 18:00:00,3.03,233
768,2017-07-12 00:00:00,4.67,231
769,2017-07-12 06:00:00,6.02,217
770,2017-07-12 12:00:00,4.48,272
771,2017-07-12 18:00:00,2.28,308
772,2017-07-13 00:00:00,2.43,44
773,2017-07-13 06:00:00,2.5,80
774,2017-07-13 12:00:00,1.08,260
775,2017-07-13 18:00:00,1.51,334
776,2017-07-14 00:00:00,2.8,315
777,2017-07-14 06:00:00,3.12,324
778,2017-07-14 12:00:00,3.56,283
779,2017-07-14 18:00:00,3.63,312
780,2017-07-15 00:00:00,2.92,339
781,2017-07-15 06:00:00,1.97,5
782,2017-07-15 12:00:00,0.9,353
783,2017-07-15 18:00:00,1.31,1
784,2017-07-16 00:00:00,0.75,285
785,2017-07-16 06:00:00,2.16,358
786,2017-07-16 12:00:00,1.81,360
787,2017-07-16 18:00:00,1.68,359
788,2017-07-17 00:00:00,2.83,17
789,2017-07-17 06:00:00,2.64,12
790,2017-07-17 12:00:00,1.73,36
791,2017-07-17 18:00:00,2.7,26
792,2017-07-18 00:00:00,3.08,54
793,2017-07-18 06:00:00,3.03,82
794,2017-07-18 12:00:00,3.41,114
795,2017-07-18 18:00:00,1.99,133
796,2017-07-19 00:00:00,4.53,206
797,2017-07-19 06:00:00,3.74,199
798,2017-07-19 12:00:00,5.19,205
799,2017-07-19 18:00:00,4.58,232
800,2017-07-20 00:00:00,3.2,222
801,2017-07-20 06:00:00,5.67,218
802,2017-07-20 12:00:00,6.69,250
803,2017-07-20 18:00:00,3.06,260
804,2017-07-21 00:00:00,1.6,236
805,2017-07-21 06:00:00,3.42,188
806,2017-07-21 12:00:00,4.89,217
807,2017-07-21 18:00:00,3.14,253
808,2017-07-22 00:00:00,3.3,222
809,2017-07-22 06:00:00,5.63,207
810,2017-07-22 12:00:00,3.71,204
811,2017-07-22 18:00:00,4.71,203
812,2017-07-23 00:00:00,2.97,188
813,2017-07-23 06:00:00,4.98,220
814,2017-07-23 12:00:00,5.16,235
815,2017-07-23 18:00:00,1.48,259
816,2017-07-24 00:00:00,2.91,334
817,2017-07-24 06:00:00,3.46,276
818,2017-07-24 12:00:00,5.45,265
819,2017-07-24 18:00:00,4.89,300
820,2017-07-25 00:00:00,3.03,276
821,2017-07-25 06:00:00,3.28,296
822,2017-07-25 12:00:00,5.13,309
823,2017-07-25 18:00:00,3.76,297
824,2017-07-26 00:00:00,1.88,305
825,2017-07-26 06:00:00,2.04,211
826,2017-07-26 12:00:00,5.79,235
827,2017-07-26 18:00:00,3.44,207
828,2017-07-27 00:00:00,3.86,231
829,2017-07-27 06:00:00,4.58,217
830,2017-07-27 12:00:00,5.15,246
831,2017-07-27 18:00:00,4.18,266
832,2017-07-28 00:00:00,3.38,247
833,2017-07-28 06:00:00,3.62,241
834,2017-07-28 12:00:00,4.81,244
835,2017-07-28 18:00:00,4.24,237
836,2017-07-29 00:00:00,3.68,207
837,2017-07-29 06:00:00,4.32,218
838,2017-07-29 12:00:00,4.64,208
839,2017-07-29 18:00:00,3.73,213
840,2017-07-30 00:00:00,3.54,209
841,2017-07-30 06:00:00,7.27,223
842,2017-07-30 12:00:00,7.07,247
843,2017-07-30 18:00:00,3.96,227
844,2017-07-31 00:00:00,3.14,245
845,2017-07-31 06:00:00,1.55,188
846,2017-07-31 12:00:00,0.75,28
847,2017-07-31 18:00:00,1.69,6
848,2017-08-01 00:00:00,1.41,7
849,2017-08-01 06:00:00,0.99,339
850,2017-08-01 12:00:00,1.5,241
851,2017-08-01 18:00:00,2.17,271
852,2017-08-02 00:00:00,0.91,339
853,2017-08-02 06:00:00,2.35,218
854,2017-08-02 12:00:00,3.86,221
855,2017-08-02 18:00:00,2.32,246
856,2017-08-03 00:00:00,2.49,232
857,2017-08-03 06:00:00,6.18,221
858,2017-08-03 12:00:00,6.9,238
859,2017-08-03 18:00:00,3.89,254
860,2017-08-04 00:00:00,2.73,234
861,2017-08-04 06:00:00,3.44,235
862,2017-08-04 12:00:00,4.8,246
863,2017-08-04 18:00:00,3.01,259
864,2017-08-05 00:00:00,3.0,197
865,2017-08-05 06:00:00,4.34,275
866,2017-08-05 12:00:00,3.99,280
867,2017-08-05 18:00:00,3.18,296
868,2017-08-06 00:00:00,2.35,7
869,2017-08-06 06:00:00,1.99,356
870,2017-08-06 12:00:00,2.56,331
871,2017-08-06 18:00:00,1.61,17
872,2017-08-07 00:00:00,2.14,56
873,2017-08-07 06:00:00,2.85,48
874,2017-08-07 12:00:00,3.12,82
875,2017-08-07 18:00:00,1.4,54
876,2017-08-08 00:00:00,0.66,27
877,2017-08-08 06:00:00,2.35,272
878,2017-08-08 12:00:00,7.03,236
879,2017-08-08 18:00:00,4.42,255
880,2017-08-09 00:00:00,2.41,210
881,2017-08-09 06:00:00,2.57,207
882,2017-08-09 12:00:00,3.17,204
883,2017-08-09 18:00:00,1.99,212
884,2017-08-10 00:00:00,2.88,212
885,2017-08-10 06:00:00,2.81,214
886,2017-08-10 12:00:00,1.09,312
887,2017-08-10 18:00:00,1.15,322
888,2017-08-11 00:00:00,1.75,359
889,2017-08-11 06:00:00,1.75,319
890,2017-08-11 12:00:00,3.07,305
891,2017-08-11 18:00:00,2.4,283
892,2017-08-12 00:00:00,2.77,276
893,2017-08-12 06:00:00,3.86,226
894,2017-08-12 12:00:00,5.04,242
895,2017-08-12 18:00:00,3.0,223
896,2017-08-13 00:00:00,1.95,293
897,2017-08-13 06:00:00,1.49,330
898,2017-08-13 12:00:00,1.18,289
899,2017-08-13 18:00:00,1.05,62
900,2017-08-14 00:00:00,1.2,154
901,2017-08-14 06:00:00,1.88,109
902,2017-08-14 12:00:00,1.81,118
903,2017-08-14 18:00:00,1.44,49
904,2017-08-15 00:00:00,2.88,137
905,2017-08-15 06:00:00,4.53,187
906,2017-08-15 12:00:00,5.96,220
907,2017-08-15 18:00:00,4.39,217
908,2017-08-16 00:00:00,2.33,325
909,2017-08-16 06:00:00,2.58,45
910,2017-08-16 12:00:00,0.89,124
911,2017-08-16 18:00:00,2.05,262
912,2017-08-17 00:00:00,2.15,222
913,2017-08-17 06:00:00,5.23,216
914,2017-08-17 12:00:00,5.25,233
915,2017-08-17 18:00:00,3.91,226
916,2017-08-18 00:00:00,2.5,216
917,2017-08-18 06:00:00,4.47,208
918,2017-08-18 12:00:00,4.94,232
919,2017-08-18 18:00:00,3.91,271
920,2017-08-19 00:00:00,2.77,284
921,2017-08-19 06:00:00,3.88,257
922,2017-08-19 12:00:00,4.54,259
923,2017-08-19 18:00:00,2.5,284
924,2017-08-20 00:00:00,1.81,345
925,2017-08-20 06:00:00,1.28,324
926,2017-08-20 12:00:00,2.42,294
927,2017-08-20 18:00:00,0.34,343
928,2017-08-21 00:00:00,1.98,197
929,2017-08-21 06:00:00,2.6,192
930,2017-08-21 12:00:00,1.69,297
931,2017-08-21 18:00:00,1.68,32
932,2017-08-22 00:00:00,0.94,96
933,2017-08-22 06:00:00,2.16,100
934,2017-08-22 12:00:00,3.13,105
935,2017-08-22 18:00:00,2.84,84
936,2017-08-23 00:00:00,2.62,107
937,2017-08-23 06:00:00,4.13,218
938,2017-08-23 12:00:00,4.31,242
939,2017-08-23 18:00:00,3.35,313
940,2017-08-24 00:00:00,2.21,36
941,2017-08-24 06:00:00,2.49,83
942,2017-08-24 12:00:00,3.09,74
943,2017-08-24 18:00:00,3.87,29
944,2017-08-25 00:00:00,2.86,43
945,2017-08-25 06:00:00,2.61,76
946,2017-08-25 12:00:00,2.84,233
947,2017-08-25 18:00:00,1.28,287
948,2017-08-26 00:00:00,1.23,204
949,2017-08-26 06:00:00,1.76,220
950,2017-08-26 12:00:00,1.56,272
951,2017-08-26 18:00:00,2.22,355
952,2017-08-27 00:00:00,1.12,44
953,2017-08-27 06:00:00,1.91,56
954,2017-08-27 12:00:00,2.02,87
955,2017-08-27 18:00:00,4.02,29
956,2017-08-28 00:00:00,2.88,68
957,2017-08-28 06:00:00,3.58,59
958,2017-08-28 12:00:00,3.23,70
959,2017-08-28 18:00:00,2.22,46
960,2017-08-29 00:00:00,2.71,88
961,2017-08-29 06:00:00,1.82,67
962,2017-08-29 12:00:00,3.2,119
963,2017-08-29 18:00:00,2.69,89
964,2017-08-30 00:00:00,4.54,206
965,2017-08-30 06:00:00,4.23,247
966,2017-08-30 12:00:00,3.56,224
967,2017-08-30 18:00:00,3.84,290
968,2017-08-31 00:00:00,4.99,329
969,2017-08-31 06:00:00,3.82,284
970,2017-08-31 12:00:00,3.08,284
971,2017-08-31 18:00:00,1.45,285
972,2017-09-01 00:00:00,1.48,295
973,2017-09-01 06:00:00,1.55,234
974,2017-09-01 12:00:00,3.03,296
975,2017-09-01 18:00:00,2.3,283
976,2017-09-02 00:00:00,1.52,314
977,2017-09-02 06:00:00,2.28,347
978,2017-09-02 12:00:00,3.83,339
979,2017-09-02 18:00:00,1.14,341
980,2017-09-03 00:00:00,0.85,183
981,2017-09-03 06:00:00,2.64,172
982,2017-09-03 12:00:00,2.7,173
983,2017-09-03 18:00:00,0.42,243
984,2017-09-04 00:00:00,0.31,123
985,2017-09-04 06:00:00,3.08,191
986,2017-09-04 12:00:00,3.3,226
987,2017-09-04 18:00:00,2.21,252
988,2017-09-05 00:00:00,2.3,196
989,2017-09-05 06:00:00,3.84,220
990,2017-09-05 12:00:00,4.91,237
991,2017-09-05 18:00:00,2.83,230
992,2017-09-06 00:00:00,4.3,267
993,2017-09-06 06:00:00,3.65,259
994,2017-09-06 12:00:00,4.12,279
995,2017-09-06 18:00:00,2.28,262
996,2017-09-07 00:00:00,1.93,275
997,2017-09-07 06:00:00,2.52,262
998,2017-09-07 12:00:00,3.65,262
999,2017-09-07 18:00:00,2.66,244
1000,2017-09-08 00:00:00,3.15,218
1001,2017-09-08 06:00:00,5.41,215
1002,2017-09-08 12:00:00,7.28,221
1003,2017-09-08 18:00:00,5.87,220
1004,2017-09-09 00:00:00,4.4,249
1005,2017-09-09 06:00:00,4.65,241
1006,2017-09-09 12:00:00,4.82,250
1007,2017-09-09 18:00:00,2.71,262
1008,2017-09-10 00:00:00,2.55,253
1009,2017-09-10 06:00:00,2.71,233
1010,2017-09-10 12:00:00,4.68,238
1011,2017-09-10 18:00:00,5.26,213
1012,2017-09-11 00:00:00,7.4,215
1013,2017-09-11 06:00:00,5.32,238
1014,2017-09-11 12:00:00,7.98,246
1015,2017-09-11 18:00:00,5.3,238
1016,2017-09-12 00:00:00,4.3,249
1017,2017-09-12 06:00:00,4.56,238
1018,2017-09-12 12:00:00,6.21,255
1019,2017-09-12 18:00:00,3.08,218
1020,2017-09-13 00:00:00,7.65,211
1021,2017-09-13 06:00:00,7.43,229
1022,2017-09-13 12:00:00,8.11,241
1023,2017-09-13 18:00:00,10.63,230
1024,2017-09-14 00:00:00,3.77,292
1025,2017-09-14 06:00:00,7.33,245
1026,2017-09-14 12:00:00,8.03,267
1027,2017-09-14 18:00:00,3.68,239
1028,2017-09-15 00:00:00,2.85,228
1029,2017-09-15 06:00:00,2.27,239
1030,2017-09-15 12:00:00,3.49,269
1031,2017-09-15 18:00:00,2.49,268
1032,2017-09-16 00:00:00,2.28,226
1033,2017-09-16 06:00:00,2.08,225
1034,2017-09-16 12:00:00,2.99,242
1035,2017-09-16 18:00:00,1.51,201
1036,2017-09-17 00:00:00,2.27,154
1037,2017-09-17 06:00:00,2.35,203
1038,2017-09-17 12:00:00,3.28,192
1039,2017-09-17 18:00:00,1.85,238
1040,2017-09-18 00:00:00,2.65,252
1041,2017-09-18 06:00:00,1.93,245
1042,2017-09-18 12:00:00,2.97,269
1043,2017-09-18 18:00:00,2.29,276
1044,2017-09-19 00:00:00,2.76,292
1045,2017-09-19 06:00:00,2.28,276
1046,2017-09-19 12:00:00,3.03,356
1047,2017-09-19 18:00:00,0.98,342
1048,2017-09-20 00:00:00,1.25,335
1049,2017-09-20 06:00:00,1.39,210
1050,2017-09-20 12:00:00,2.11,253
1051,2017-09-20 18:00:00,1.0,105
1052,2017-09-21 00:00:00,2.26,160
1053,2017-09-21 06:00:00,2.42,155
1054,2017-09-21 12:00:00,2.79,150
1055,2017-09-21 18:00:00,0.56,156
1056,2017-09-22 00:00:00,0.23,217
1057,2017-09-22 06:00:00,1.74,349
1058,2017-09-22 12:00:00,2.72,344
1059,2017-09-22 18:00:00,1.91,359
1060,2017-09-23 00:00:00,2.13,44
1061,2017-09-23 06:00:00,2.38,61
1062,2017-09-23 12:00:00,3.44,89
1063,2017-09-23 18:00:00,2.24,79
1064,2017-09-24 00:00:00,1.39,104
1065,2017-09-24 06:00:00,1.82,114
1066,2017-09-24 12:00:00,2.46,118
1067,2017-09-24 18:00:00,3.17,93
1068,2017-09-25 00:00:00,2.73,108
1069,2017-09-25 06:00:00,1.55,134
1070,2017-09-25 12:00:00,2.48,286
1071,2017-09-25 18:00:00,1.24,265
1072,2017-09-26 00:00:00,2.19,258
1073,2017-09-26 06:00:00,2.81,274
1074,2017-09-26 12:00:00,2.24,277
1075,2017-09-26 18:00:00,1.2,243
1076,2017-09-27 00:00:00,1.91,170
1077,2017-09-27 06:00:00,1.77,159
1078,2017-09-27 12:00:00,2.65,179
1079,2017-09-27 18:00:00,1.4,127
1080,2017-09-28 00:00:00,2.59,191
1081,2017-09-28 06:00:00,2.19,215
1082,2017-09-28 12:00:00,2.59,210
1083,2017-09-28 18:00:00,0.63,149
1084,2017-09-29 00:00:00,2.13,184
1085,2017-09-29 06:00:00,3.07,181
1086,2017-09-29 12:00:00,3.67,239
1087,2017-09-29 18:00:00,2.49,262
1088,2017-09-30 00:00:00,1.8,271
1089,2017-09-30 06:00:00,3.98,309
1090,2017-09-30 12:00:00,3.61,292
1091,2017-09-30 18:00:00,1.74,245
1092,2017-10-01 00:00:00,2.85,199
1093,2017-10-01 06:00:00,4.41,177
1094,2017-10-01 12:00:00,5.8,190
1095,2017-10-01 18:00:00,4.41,195
1096,2017-10-02 00:00:00,4.58,209
1097,2017-10-02 06:00:00,3.81,229
1098,2017-10-02 12:00:00,5.39,254
1099,2017-10-02 18:00:00,3.84,225
1100,2017-10-03 00:00:00,5.18,257
1101,2017-10-03 06:00:00,2.64,326
1102,2017-10-03 12:00:00,3.26,347
1103,2017-10-03 18:00:00,0.63,44
1104,2017-10-04 00:00:00,0.38,272
1105,2017-10-04 06:00:00,0.97,242
1106,2017-10-04 12:00:00,2.56,255
1107,2017-10-04 18:00:00,1.86,243
1108,2017-10-05 00:00:00,2.38,242
1109,2017-10-05 06:00:00,4.57,233
1110,2017-10-05 12:00:00,5.56,256
1111,2017-10-05 18:00:00,3.68,313
1112,2017-10-06 00:00:00,1.79,338
1113,2017-10-06 06:00:00,2.72,313
1114,2017-10-06 12:00:00,4.47,339
1115,2017-10-06 18:00:00,2.05,358
1116,2017-10-07 00:00:00,0.8,25
1117,2017-10-07 06:00:00,2.73,212
1118,2017-10-07 12:00:00,4.91,247
1119,2017-10-07 18:00:00,3.04,217
1120,2017-10-08 00:00:00,4.71,248
1121,2017-10-08 06:00:00,3.3,264
1122,2017-10-08 12:00:00,2.3,309
1123,2017-10-08 18:00:00,1.05,324
1124,2017-10-09 00:00:00,0.8,348
1125,2017-10-09 06:00:00,1.51,301
1126,2017-10-09 12:00:00,2.28,282
1127,2017-10-09 18:00:00,1.35,206
1128,2017-10-10 00:00:00,2.38,231
1129,2017-10-10 06:00:00,2.71,236
1130,2017-10-10 12:00:00,3.78,257
1131,2017-10-10 18:00:00,2.32,215
1132,2017-10-11 00:00:00,2.3,206
1133,2017-10-11 06:00:00,2.49,206
1134,2017-10-11 12:00:00,5.0,216
1135,2017-10-11 18:00:00,2.44,199
1136,2017-10-12 00:00:00,3.59,249
1137,2017-10-12 06:00:00,3.84,249
1138,2017-10-12 12:00:00,4.0,227
1139,2017-10-12 18:00:00,2.44,206
1140,2017-10-13 00:00:00,1.83,206
1141,2017-10-13 06:00:00,1.83,180
1142,2017-10-13 12:00:00,1.13,141
1143,2017-10-13 18:00:00,1.53,105
1144,2017-10-14 00:00:00,1.33,101
1145,2017-10-14 06:00:00,1.39,133
1146,2017-10-14 12:00:00,2.18,123
1147,2017-10-14 18:00:00,1.84,112
1148,2017-10-15 00:00:00,2.08,169
1149,2017-10-15 06:00:00,3.06,177
1150,2017-10-15 12:00:00,3.9,192
1151,2017-10-15 18:00:00,2.73,177
1152,2017-10-16 00:00:00,3.43,180
1153,2017-10-16 06:00:00,3.2,166
1154,2017-10-16 12:00:00,4.18,176
1155,2017-10-16 18:00:00,2.21,227
1156,2017-10-17 00:00:00,1.51,266
1157,2017-10-17 06:00:00,0.86,115
1158,2017-10-17 12:00:00,2.31,164
1159,2017-10-17 18:00:00,2.24,117
1160,2017-10-18 00:00:00,3.12,197
1161,2017-10-18 06:00:00,3.23,180
1162,2017-10-18 12:00:00,2.71,164
1163,2017-10-18 18:00:00,2.22,106
1164,2017-10-19 00:00:00,3.5,158
1165,2017-10-19 06:00:00,3.92,159
1166,2017-10-19 12:00:00,7.68,197
1167,2017-10-19 18:00:00,2.3,202
1168,2017-10-20 00:00:00,4.12,203
1169,2017-10-20 06:00:00,3.73,255
1170,2017-10-20 12:00:00,5.55,240
1171,2017-10-20 18:00:00,2.43,198
1172,2017-10-21 00:00:00,5.72,197
1173,2017-10-21 06:00:00,5.37,210
1174,2017-10-21 12:00:00,8.17,236
1175,2017-10-21 18:00:00,5.68,229
1176,2017-10-22 00:00:00,5.77,222
1177,2017-10-22 06:00:00,5.87,241
1178,2017-10-22 12:00:00,6.95,268
1179,2017-10-22 18:00:00,3.5,252
1180,2017-10-23 00:00:00,4.3,257
1181,2017-10-23 06:00:00,3.87,253
1182,2017-10-23 12:00:00,4.28,247
1183,2017-10-23 18:00:00,3.92,203
1184,2017-10-24 00:00:00,3.48,233
1185,2017-10-24 06:00:00,3.09,218
1186,2017-10-24 12:00:00,3.09,244
1187,2017-10-24 18:00:00,2.15,190
1188,2017-10-25 00:00:00,2.4,190
1189,2017-10-25 06:00:00,2.15,184
1190,2017-10-25 12:00:00,2.19,215
1191,2017-10-25 18:00:00,0.36,280
1192,2017-10-26 00:00:00,1.35,132
1193,2017-10-26 06:00:00,1.16,163
1194,2017-10-26 12:00:00,1.06,215
1195,2017-10-26 18:00:00,1.58,23
1196,2017-10-27 00:00:00,2.15,340
1197,2017-10-27 06:00:00,2.16,333
1198,2017-10-27 12:00:00,4.33,12
1199,2017-10-27 18:00:00,2.3,359
1200,2017-10-28 00:00:00,1.21,359
1201,2017-10-28 06:00:00,1.41,297
1202,2017-10-28 12:00:00,4.0,287
1203,2017-10-28 18:00:00,3.11,254
1204,2017-10-29 00:00:00,3.62,248
1205,2017-10-29 06:00:00,5.13,260
1206,2017-10-29 12:00:00,4.62,287
1207,2017-10-29 18:00:00,3.79,26
1208,2017-10-30 00:00:00,3.32,15
1209,2017-10-30 06:00:00,2.59,27
1210,2017-10-30 12:00:00,4.86,34
1211,2017-10-30 18:00:00,2.65,42
1212,2017-10-31 00:00:00,2.44,39
1213,2017-10-31 06:00:00,1.25,61
1214,2017-10-31 12:00:00,2.26,65
1215,2017-10-31 18:00:00,1.54,78
1216,2017-11-01 00:00:00,1.96,118
1217,2017-11-01 06:00:00,2.08,129
1218,2017-11-01 12:00:00,3.31,150
1219,2017-11-01 18:00:00,2.84,173
1220,2017-11-02 00:00:00,3.24,202
1221,2017-11-02 06:00:00,4.12,226
1222,2017-11-02 12:00:00,3.74,250
1223,2017-11-02 18:00:00,0.7,159
1224,2017-11-03 00:00:00,0.83,175
1225,2017-11-03 06:00:00,1.3,140
1226,2017-11-03 12:00:00,2.89,123
1227,2017-11-03 18:00:00,2.74,105
1228,2017-11-04 00:00:00,3.29,149
1229,2017-11-04 06:00:00,4.14,194
1230,2017-11-04 12:00:00,7.09,232
1231,2017-11-04 18:00:00,2.45,266
1232,2017-11-05 00:00:00,5.89,311
1233,2017-11-05 06:00:00,5.08,278
1234,2017-11-05 12:00:00,5.81,296
1235,2017-11-05 18:00:00,2.58,297
1236,2017-11-06 00:00:00,2.6,317
1237,2017-11-06 06:00:00,2.93,343
1238,2017-11-06 12:00:00,5.88,11
1239,2017-11-06 18:00:00,2.71,356
1240,2017-11-07 00:00:00,2.53,6
1241,2017-11-07 06:00:00,1.83,5
1242,2017-11-07 12:00:00,2.64,14
1243,2017-11-07 18:00:00,0.94,276
1244,2017-11-08 00:00:00,1.66,206
1245,2017-11-08 06:00:00,1.8,179
1246,2017-11-08 12:00:00,1.92,241
1247,2017-11-08 18:00:00,1.89,338
1248,2017-11-09 00:00:00,0.75,324
1249,2017-11-09 06:00:00,0.49,295
1250,2017-11-09 12:00:00,2.01,276
1251,2017-11-09 18:00:00,2.27,215
1252,2017-11-10 00:00:00,2.92,225
1253,2017-11-10 06:00:00,4.1,235
1254,2017-11-10 12:00:00,4.76,250
1255,2017-11-10 18:00:00,3.43,282
1256,2017-11-11 00:00:00,3.88,262
1257,2017-11-11 06:00:00,7.69,234
1258,2017-11-11 12:00:00,8.2,249
1259,2017-11-11 18:00:00,6.0,272
1260,2017-11-12 00:00:00,6.87,270
1261,2017-11-12 06:00:00,8.97,252
1262,2017-11-12 12:00:00,7.28,337
1263,2017-11-12 18:00:00,4.3,324
1264,2017-11-13 00:00:00,4.35,311
1265,2017-11-13 06:00:00,4.02,335
1266,2017-11-13 12:00:00,6.03,359
1267,2017-11-13 18:00:00,2.74,335
1268,2017-11-14 00:00:00,2.85,338
1269,2017-11-14 06:00:00,1.35,13
1270,2017-11-14 12:00:00,1.26,333
1271,2017-11-14 18:00:00,0.4,118
1272,2017-11-15 00:00:00,0.36,328
1273,2017-11-15 06:00:00,1.0,118
1274,2017-11-15 12:00:00,1.76,77
1275,2017-11-15 18:00:00,1.19,70
1276,2017-11-16 00:00:00,1.46,96
1277,2017-11-16 06:00:00,1.36,66
1278,2017-11-16 12:00:00,1.72,61
1279,2017-11-16 18:00:00,0.8,103
1280,2017-11-17 00:00:00,1.3,99
1281,2017-11-17 06:00:00,1.88,73
1282,2017-11-17 12:00:00,2.27,31
1283,2017-11-17 18:00:00,1.84,20
1284,2017-11-18 00:00:00,0.62,76
1285,2017-11-18 06:00:00,0.9,219
1286,2017-11-18 12:00:00,3.44,301
1287,2017-11-18 18:00:00,2.79,231
1288,2017-11-19 00:00:00,4.76,241
1289,2017-11-19 06:00:00,2.57,282
1290,2017-11-19 12:00:00,2.73,8
1291,2017-11-19 18:00:00,0.89,38
1292,2017-11-20 00:00:00,1.51,207
1293,2017-11-20 06:00:00,2.58,206
1294,2017-11-20 12:00:00,5.29,226
1295,2017-11-20 18:00:00,2.9,234
1296,2017-11-21 00:00:00,4.59,229
1297,2017-11-21 06:00:00,3.05,198
1298,2017-11-21 12:00:00,4.43,223
1299,2017-11-21 18:00:00,2.95,210
1300,2017-11-22 00:00:00,3.84,203
1301,2017-11-22 06:00:00,2.84,186
1302,2017-11-22 12:00:00,4.79,187
1303,2017-11-22 18:00:00,5.53,175
1304,2017-11-23 00:00:00,7.77,182
1305,2017-11-23 06:00:00,7.79,205
1306,2017-11-23 12:00:00,8.08,227
1307,2017-11-23 18:00:00,3.83,219
1308,2017-11-24 00:00:00,5.59,206
1309,2017-11-24 06:00:00,4.26,205
1310,2017-11-24 12:00:00,5.96,247
1311,2017-11-24 18:00:00,2.41,246
1312,2017-11-25 00:00:00,2.59,246
1313,2017-11-25 06:00:00,3.97,251
