,Time,Speed(m/s),Direction (deg N)
664,2017-06-16 00:00:00,2.72,322
665,2017-06-16 06:00:00,2.91,329
666,2017-06-16 12:00:00,3.59,329
667,2017-06-16 18:00:00,3.07,332
668,2017-06-17 00:00:00,3.09,8
669,2017-06-17 06:00:00,1.28,10
670,2017-06-17 12:00:00,2.73,51
671,2017-06-17 18:00:00,2.55,40
672,2017-06-18 00:00:00,2.97,51
673,2017-06-18 06:00:00,3.14,70
674,2017-06-18 12:00:00,4.1,60
675,2017-06-18 18:00:00,2.34,50
676,2017-06-19 00:00:00,2.71,80
677,2017-06-19 06:00:00,1.98,78
678,2017-06-19 12:00:00,1.38,106
679,2017-06-19 18:00:00,0.72,54
680,2017-06-20 00:00:00,1.78,82
681,2017-06-20 06:00:00,1.54,126
682,2017-06-20 12:00:00,0.9,267
683,2017-06-20 18:00:00,1.21,354
684,2017-06-21 00:00:00,2.1,73
685,2017-06-21 06:00:00,2.01,143
686,2017-06-21 12:00:00,2.3,202
687,2017-06-21 18:00:00,1.42,255
688,2017-06-22 00:00:00,2.76,248
689,2017-06-22 06:00:00,1.94,246
690,2017-06-22 12:00:00,3.31,258
691,2017-06-22 18:00:00,3.74,312
692,2017-06-23 00:00:00,1.84,348
693,2017-06-23 06:00:00,2.4,303
694,2017-06-23 12:00:00,4.03,280
695,2017-06-23 18:00:00,3.67,313
696,2017-06-24 00:00:00,1.64,304
697,2017-06-24 06:00:00,2.07,232
698,2017-06-24 12:00:00,3.93,247
699,2017-06-24 18:00:00,1.74,240
700,2017-06-25 00:00:00,3.75,257
701,2017-06-25 06:00:00,3.93,249
702,2017-06-25 12:00:00,4.01,249
703,2017-06-25 18:00:00,2.5,252
704,2017-06-26 00:00:00,2.38,349
705,2017-06-26 06:00:00,2.51,26
706,2017-06-26 12:00:00,1.93,52
707,2017-06-26 18:00:00,0.37,120
708,2017-06-27 00:00:00,1.48,114
709,2017-06-27 06:00:00,0.54,237
710,2017-06-27 12:00:00,2.0,197
711,2017-06-27 18:00:00,2.31,247
712,2017-06-28 00:00:00,3.76,233
713,2017-06-28 06:00:00,4.04,233
714,2017-06-28 12:00:00,4.49,214
715,2017-06-28 18:00:00,2.96,267
716,2017-06-29 00:00:00,1.61,229
717,2017-06-29 06:00:00,2.13,252
718,2017-06-29 12:00:00,5.07,206
719,2017-06-29 18:00:00,4.87,212
720,2017-06-30 00:00:00,3.95,199
721,2017-06-30 06:00:00,3.65,190
722,2017-06-30 12:00:00,4.79,218
723,2017-06-30 18:00:00,5.06,244
724,2017-07-01 00:00:00,3.59,285
725,2017-07-01 06:00:00,4.02,272
726,2017-07-01 12:00:00,3.56,297
727,2017-07-01 18:00:00,3.21,298
728,2017-07-02 00:00:00,2.01,286
729,2017-07-02 06:00:00,3.39,251
730,2017-07-02 12:00:00,3.6,244
731,2017-07-02 18:00:00,2.3,281
732,2017-07-03 00:00:00,2.75,326
733,2017-07-03 06:00:00,0.31,287
734,2017-07-03 12:00:00,3.49,267
735,2017-07-03 18:00:00,1.87,301
736,2017-07-04 00:00:00,2.58,359
737,2017-07-04 06:00:00,2.19,91
738,2017-07-04 12:00:00,0.43,71
739,2017-07-04 18:00:00,1.4,32
740,2017-07-05 00:00:00,2.16,51
741,2017-07-05 06:00:00,2.12,52
742,2017-07-05 12:00:00,3.24,83
743,2017-07-05 18:00:00,1.61,81
744,2017-07-06 00:00:00,2.49,69
745,2017-07-06 06:00:00,2.22,179
746,2017-07-06 12:00:00,2.07,154
747,2017-07-06 18:00:00,2.51,235
748,2017-07-07 00:00:00,1.32,237
749,2017-07-07 06:00:00,1.9,344
750,2017-07-07 12:00:00,1.84,295
751,2017-07-07 18:00:00,1.86,331
752,2017-07-08 00:00:00,3.34,5
753,2017-07-08 06:00:00,2.91,356
754,2017-07-08 12:00:00,2.17,357
755,2017-07-08 18:00:00,2.8,22
756,2017-07-09 00:00:00,2.77,16
757,2017-07-09 06:00:00,3.08,47
758,2017-07-09 12:00:00,2.87,76
759,2017-07-09 18:00:00,1.18,11
760,2017-07-10 00:00:00,2.51,284
761,2017-07-10 06:00:00,2.58,296
762,2017-07-10 12:00:00,2.65,259
763,2017-07-10 18:00:00,2.41,261
764,2017-07-11 00:00:00,1.86,262
765,2017-07-11 06:00:00,1.53,219
766,2017-07-11 12:00:00,5.18,226
767,2017-07-11 18:00:00,3.03,227
768,2017-07-12 00:00:00,4.71,229
769,2017-07-12 06:00:00,5.28,218
770,2017-07-12 12:00:00,4.84,287
771,2017-07-12 18:00:00,2.35,328
772,2017-07-13 00:00:00,2.95,43
773,2017-07-13 06:00:00,2.67,66
774,2017-07-13 12:00:00,0.35,57
775,2017-07-13 18:00:00,1.48,5
776,2017-07-14 00:00:00,3.21,331
777,2017-07-14 06:00:00,2.94,324
778,2017-07-14 12:00:00,3.73,278
779,2017-07-14 18:00:00,3.86,317
780,2017-07-15 00:00:00,2.94,333
781,2017-07-15 06:00:00,2.02,354
782,2017-07-15 12:00:00,0.97,303
783,2017-07-15 18:00:00,1.63,335
784,2017-07-16 00:00:00,2.03,332
785,2017-07-16 06:00:00,2.36,342
786,2017-07-16 12:00:00,2.01,349
787,2017-07-16 18:00:00,2.09,343
788,2017-07-17 00:00:00,3.33,4
789,2017-07-17 06:00:00,2.84,10
790,2017-07-17 12:00:00,1.75,24
791,2017-07-17 18:00:00,2.66,33
792,2017-07-18 00:00:00,3.33,43
793,2017-07-18 06:00:00,3.23,73
794,2017-07-18 12:00:00,3.56,107
795,2017-07-18 18:00:00,2.32,133
796,2017-07-19 00:00:00,3.9,200
797,2017-07-19 06:00:00,3.6,196
798,2017-07-19 12:00:00,6.22,202
799,2017-07-19 18:00:00,3.86,226
800,2017-07-20 00:00:00,3.36,222
801,2017-07-20 06:00:00,5.32,219
802,2017-07-20 12:00:00,6.67,250
803,2017-07-20 18:00:00,2.17,272
804,2017-07-21 00:00:00,1.7,250
805,2017-07-21 06:00:00,3.25,184
806,2017-07-21 12:00:00,4.56,212
807,2017-07-21 18:00:00,2.98,244
808,2017-07-22 00:00:00,3.17,211
809,2017-07-22 06:00:00,5.53,206
810,2017-07-22 12:00:00,4.21,205
811,2017-07-22 18:00:00,4.17,210
812,2017-07-23 00:00:00,2.79,188
813,2017-07-23 06:00:00,5.13,225
814,2017-07-23 12:00:00,5.55,234
815,2017-07-23 18:00:00,1.84,244
816,2017-07-24 00:00:00,2.51,328
817,2017-07-24 06:00:00,3.8,281
818,2017-07-24 12:00:00,5.3,271
819,2017-07-24 18:00:00,5.46,311
820,2017-07-25 00:00:00,2.63,280
821,2017-07-25 06:00:00,3.38,308
822,2017-07-25 12:00:00,4.63,310
823,2017-07-25 18:00:00,3.6,304
824,2017-07-26 00:00:00,1.82,313
825,2017-07-26 06:00:00,2.08,203
826,2017-07-26 12:00:00,5.99,226
827,2017-07-26 18:00:00,2.93,200
828,2017-07-27 00:00:00,3.86,234
829,2017-07-27 06:00:00,4.05,221
830,2017-07-27 12:00:00,5.17,262
831,2017-07-27 18:00:00,3.73,265
832,2017-07-28 00:00:00,3.15,250
833,2017-07-28 06:00:00,3.52,241
834,2017-07-28 12:00:00,4.95,238
835,2017-07-28 18:00:00,3.85,224
836,2017-07-29 00:00:00,3.82,213
837,2017-07-29 06:00:00,4.75,222
838,2017-07-29 12:00:00,5.04,206
839,2017-07-29 18:00:00,3.59,209
840,2017-07-30 00:00:00,3.61,209
841,2017-07-30 06:00:00,7.24,224
842,2017-07-30 12:00:00,7.08,245
843,2017-07-30 18:00:00,3.19,238
844,2017-07-31 00:00:00,3.27,255
845,2017-07-31 06:00:00,1.63,207
846,2017-07-31 12:00:00,0.6,197
847,2017-07-31 18:00:00,0.81,114
848,2017-08-01 00:00:00,0.89,305
849,2017-08-01 06:00:00,1.07,343
850,2017-08-01 12:00:00,1.54,249
851,2017-08-01 18:00:00,2.58,244
852,2017-08-02 00:00:00,1.07,359
853,2017-08-02 06:00:00,2.55,206
854,2017-08-02 12:00:00,3.93,216
855,2017-08-02 18:00:00,2.23,243
856,2017-08-03 00:00:00,2.52,229
857,2017-08-03 06:00:00,6.58,218
858,2017-08-03 12:00:00,7.19,242
859,2017-08-03 18:00:00,3.67,261
860,2017-08-04 00:00:00,2.9,237
861,2017-08-04 06:00:00,3.78,239
862,2017-08-04 12:00:00,4.71,240
863,2017-08-04 18:00:00,2.88,253
864,2017-08-05 00:00:00,1.8,195
865,2017-08-05 06:00:00,4.58,316
866,2017-08-05 12:00:00,4.44,277
867,2017-08-05 18:00:00,3.54,306
868,2017-08-06 00:00:00,2.39,352
869,2017-08-06 06:00:00,2.2,334
870,2017-08-06 12:00:00,2.41,304
871,2017-08-06 18:00:00,0.94,336
872,2017-08-07 00:00:00,2.85,30
873,2017-08-07 06:00:00,2.93,48
874,2017-08-07 12:00:00,2.59,95
875,2017-08-07 18:00:00,0.66,68
876,2017-08-08 00:00:00,1.53,338
877,2017-08-08 06:00:00,1.87,280
878,2017-08-08 12:00:00,5.09,254
879,2017-08-08 18:00:00,3.81,262
880,2017-08-09 00:00:00,2.31,212
881,2017-08-09 06:00:00,2.24,215
882,2017-08-09 12:00:00,1.74,205
883,2017-08-09 18:00:00,0.57,229
884,2017-08-10 00:00:00,1.86,238
885,2017-08-10 06:00:00,1.49,252
886,2017-08-10 12:00:00,2.07,26
887,2017-08-10 18:00:00,0.89,344
888,2017-08-11 00:00:00,2.56,346
889,2017-08-11 06:00:00,2.37,338
890,2017-08-11 12:00:00,3.12,309
891,2017-08-11 18:00:00,2.76,280
892,2017-08-12 00:00:00,2.59,281
893,2017-08-12 06:00:00,4.12,228
894,2017-08-12 12:00:00,5.24,242
895,2017-08-12 18:00:00,2.95,227
896,2017-08-13 00:00:00,1.85,310
897,2017-08-13 06:00:00,1.78,311
898,2017-08-13 12:00:00,0.81,342
899,2017-08-13 18:00:00,0.44,116
900,2017-08-14 00:00:00,0.66,226
901,2017-08-14 06:00:00,1.39,130
902,2017-08-14 12:00:00,1.65,162
903,2017-08-14 18:00:00,1.27,62
904,2017-08-15 00:00:00,3.03,115
905,2017-08-15 06:00:00,4.67,210
906,2017-08-15 12:00:00,4.76,234
907,2017-08-15 18:00:00,3.17,214
908,2017-08-16 00:00:00,2.95,346
909,2017-08-16 06:00:00,2.25,41
910,2017-08-16 12:00:00,1.74,110
911,2017-08-16 18:00:00,2.27,231
912,2017-08-17 00:00:00,2.15,220
913,2017-08-17 06:00:00,5.45,216
914,2017-08-17 12:00:00,5.59,225
915,2017-08-17 18:00:00,3.74,222
916,2017-08-18 00:00:00,2.4,219
917,2017-08-18 06:00:00,3.64,232
918,2017-08-18 12:00:00,5.06,236
919,2017-08-18 18:00:00,3.65,287
920,2017-08-19 00:00:00,2.94,284
921,2017-08-19 06:00:00,4.56,252
922,2017-08-19 12:00:00,4.83,254
923,2017-08-19 18:00:00,2.48,286
924,2017-08-20 00:00:00,1.98,341
925,2017-08-20 06:00:00,1.68,307
926,2017-08-20 12:00:00,2.03,287
927,2017-08-20 18:00:00,0.7,272
928,2017-08-21 00:00:00,0.82,210
929,2017-08-21 06:00:00,2.77,206
930,2017-08-21 12:00:00,1.68,290
931,2017-08-21 18:00:00,1.09,21
932,2017-08-22 00:00:00,1.3,48
933,2017-08-22 06:00:00,2.12,95
934,2017-08-22 12:00:00,2.9,110
935,2017-08-22 18:00:00,2.71,87
936,2017-08-23 00:00:00,2.64,102
937,2017-08-23 06:00:00,3.27,208
938,2017-08-23 12:00:00,3.66,250
939,2017-08-23 18:00:00,3.7,330
940,2017-08-24 00:00:00,2.08,14
941,2017-08-24 06:00:00,1.78,70
942,2017-08-24 12:00:00,2.72,80
943,2017-08-24 18:00:00,2.47,26
944,2017-08-25 00:00:00,2.54,41
945,2017-08-25 06:00:00,3.13,57
946,2017-08-25 12:00:00,1.66,195
947,2017-08-25 18:00:00,0.12,93
948,2017-08-26 00:00:00,1.06,185
949,2017-08-26 06:00:00,1.24,252
950,2017-08-26 12:00:00,1.24,260
951,2017-08-26 18:00:00,1.3,356
952,2017-08-27 00:00:00,1.59,21
953,2017-08-27 06:00:00,2.02,39
954,2017-08-27 12:00:00,1.74,91
955,2017-08-27 18:00:00,2.6,26
956,2017-08-28 00:00:00,2.67,64
957,2017-08-28 06:00:00,3.0,61
958,2017-08-28 12:00:00,2.84,81
959,2017-08-28 18:00:00,1.89,58
960,2017-08-29 00:00:00,2.4,81
961,2017-08-29 06:00:00,1.88,74
962,2017-08-29 12:00:00,3.08,130
963,2017-08-29 18:00:00,2.32,91
964,2017-08-30 00:00:00,3.23,212
965,2017-08-30 06:00:00,2.93,264
966,2017-08-30 12:00:00,3.04,220
967,2017-08-30 18:00:00,4.93,325
968,2017-08-31 00:00:00,4.58,328
969,2017-08-31 06:00:00,3.44,276
970,2017-08-31 12:00:00,3.66,260
971,2017-08-31 18:00:00,1.71,273
972,2017-09-01 00:00:00,1.43,294
973,2017-09-01 06:00:00,1.54,240
974,2017-09-01 12:00:00,2.5,285
975,2017-09-01 18:00:00,1.8,294
976,2017-09-02 00:00:00,2.12,327
977,2017-09-02 06:00:00,2.71,348
978,2017-09-02 12:00:00,3.42,336
979,2017-09-02 18:00:00,1.58,341
980,2017-09-03 00:00:00,0.78,158
981,2017-09-03 06:00:00,2.66,172
982,2017-09-03 12:00:00,3.26,183
983,2017-09-03 18:00:00,0.82,223
984,2017-09-04 00:00:00,0.62,157
985,2017-09-04 06:00:00,3.34,184
986,2017-09-04 12:00:00,3.18,223
987,2017-09-04 18:00:00,2.42,238
988,2017-09-05 00:00:00,2.13,194
989,2017-09-05 06:00:00,3.8,223
990,2017-09-05 12:00:00,4.99,230
991,2017-09-05 18:00:00,3.04,233
992,2017-09-06 00:00:00,4.42,279
993,2017-09-06 06:00:00,3.63,265
994,2017-09-06 12:00:00,4.25,279
995,2017-09-06 18:00:00,2.08,271
996,2017-09-07 00:00:00,2.23,278
997,2017-09-07 06:00:00,2.63,262
998,2017-09-07 12:00:00,3.6,256
999,2017-09-07 18:00:00,2.82,236
1000,2017-09-08 00:00:00,3.39,222
1001,2017-09-08 06:00:00,5.78,218
1002,2017-09-08 12:00:00,7.34,223
1003,2017-09-08 18:00:00,5.68,225
1004,2017-09-09 00:00:00,3.69,234
1005,2017-09-09 06:00:00,4.52,242
1006,2017-09-09 12:00:00,5.13,245
1007,2017-09-09 18:00:00,2.87,276
1008,2017-09-10 00:00:00,2.51,252
1009,2017-09-10 06:00:00,2.66,242
1010,2017-09-10 12:00:00,5.01,233
1011,2017-09-10 18:00:00,5.25,213
1012,2017-09-11 00:00:00,6.77,229
1013,2017-09-11 06:00:00,5.48,240
1014,2017-09-11 12:00:00,8.0,245
1015,2017-09-11 18:00:00,5.45,239
1016,2017-09-12 00:00:00,4.39,252
1017,2017-09-12 06:00:00,4.45,242
1018,2017-09-12 12:00:00,6.08,252
1019,2017-09-12 18:00:00,3.2,215
1020,2017-09-13 00:00:00,8.42,212
1021,2017-09-13 06:00:00,7.59,243
1022,2017-09-13 12:00:00,7.0,245
1023,2017-09-13 18:00:00,9.01,238
1024,2017-09-14 00:00:00,2.43,270
1025,2017-09-14 06:00:00,6.72,242
1026,2017-09-14 12:00:00,7.84,273
1027,2017-09-14 18:00:00,3.27,249
1028,2017-09-15 00:00:00,2.72,241
1029,2017-09-15 06:00:00,2.27,259
1030,2017-09-15 12:00:00,3.31,265
1031,2017-09-15 18:00:00,2.4,277
1032,2017-09-16 00:00:00,1.68,243
1033,2017-09-16 06:00:00,1.58,249
1034,2017-09-16 12:00:00,2.45,246
1035,2017-09-16 18:00:00,1.51,201
1036,2017-09-17 00:00:00,2.08,159
1037,2017-09-17 06:00:00,1.82,196
1038,2017-09-17 12:00:00,3.01,186
1039,2017-09-17 18:00:00,1.63,248
1040,2017-09-18 00:00:00,2.39,281
1041,2017-09-18 06:00:00,1.67,266
1042,2017-09-18 12:00:00,3.11,270
1043,2017-09-18 18:00:00,2.45,292
1044,2017-09-19 00:00:00,2.89,291
1045,2017-09-19 06:00:00,1.96,289
1046,2017-09-19 12:00:00,3.2,3
1047,2017-09-19 18:00:00,1.64,339
1048,2017-09-20 00:00:00,1.45,338
1049,2017-09-20 06:00:00,1.25,213
1050,2017-09-20 12:00:00,2.34,245
1051,2017-09-20 18:00:00,1.32,158
1052,2017-09-21 00:00:00,2.09,161
1053,2017-09-21 06:00:00,2.48,164
1054,2017-09-21 12:00:00,3.14,161
1055,2017-09-21 18:00:00,0.95,248
1056,2017-09-22 00:00:00,1.05,332
1057,2017-09-22 06:00:00,2.56,357
1058,2017-09-22 12:00:00,2.7,351
1059,2017-09-22 18:00:00,1.8,338
1060,2017-09-23 00:00:00,2.28,43
1061,2017-09-23 06:00:00,2.17,63
1062,2017-09-23 12:00:00,3.15,97
1063,2017-09-23 18:00:00,2.13,90
1064,2017-09-24 00:00:00,1.33,114
1065,2017-09-24 06:00:00,1.93,120
1066,2017-09-24 12:00:00,2.78,128
1067,2017-09-24 18:00:00,3.17,94
1068,2017-09-25 00:00:00,2.97,108
1069,2017-09-25 06:00:00,1.29,121
1070,2017-09-25 12:00:00,2.28,284
1071,2017-09-25 18:00:00,1.82,285
1072,2017-09-26 00:00:00,2.46,294
1073,2017-09-26 06:00:00,2.74,287
1074,2017-09-26 12:00:00,1.89,282
1075,2017-09-26 18:00:00,2.38,220
1076,2017-09-27 00:00:00,1.55,186
1077,2017-09-27 06:00:00,1.8,155
1078,2017-09-27 12:00:00,2.76,185
1079,2017-09-27 18:00:00,1.21,144
1080,2017-09-28 00:00:00,2.42,196
1081,2017-09-28 06:00:00,2.22,212
1082,2017-09-28 12:00:00,2.62,202
1083,2017-09-28 18:00:00,0.82,108
1084,2017-09-29 00:00:00,2.09,181
1085,2017-09-29 06:00:00,3.3,181
1086,2017-09-29 12:00:00,3.96,239
1087,2017-09-29 18:00:00,2.91,251
1088,2017-09-30 00:00:00,2.36,316
1089,2017-09-30 06:00:00,3.28,301
1090,2017-09-30 12:00:00,3.85,284
1091,2017-09-30 18:00:00,2.22,239
1092,2017-10-01 00:00:00,3.17,204
1093,2017-10-01 06:00:00,4.98,179
1094,2017-10-01 12:00:00,6.27,189
1095,2017-10-01 18:00:00,4.93,192
1096,2017-10-02 00:00:00,4.55,208
1097,2017-10-02 06:00:00,3.76,235
1098,2017-10-02 12:00:00,5.44,255
1099,2017-10-02 18:00:00,4.06,226
1100,2017-10-03 00:00:00,4.64,306
1101,2017-10-03 06:00:00,2.7,330
1102,2017-10-03 12:00:00,3.5,341
1103,2017-10-03 18:00:00,0.98,332
1104,2017-10-04 00:00:00,1.39,349
1105,2017-10-04 06:00:00,0.81,285
1106,2017-10-04 12:00:00,2.86,255
1107,2017-10-04 18:00:00,2.12,240
1108,2017-10-05 00:00:00,2.57,252
1109,2017-10-05 06:00:00,4.85,238
1110,2017-10-05 12:00:00,5.35,264
1111,2017-10-05 18:00:00,3.98,334
1112,2017-10-06 00:00:00,1.79,315
1113,2017-10-06 06:00:00,2.84,312
1114,2017-10-06 12:00:00,4.71,341
1115,2017-10-06 18:00:00,2.61,344
1116,2017-10-07 00:00:00,1.08,349
1117,2017-10-07 06:00:00,2.74,219
1118,2017-10-07 12:00:00,5.3,243
1119,2017-10-07 18:00:00,3.07,227
1120,2017-10-08 00:00:00,4.1,254
1121,2017-10-08 06:00:00,3.02,275
1122,2017-10-08 12:00:00,2.28,320
1123,2017-10-08 18:00:00,1.53,315
1124,2017-10-09 00:00:00,1.53,354
1125,2017-10-09 06:00:00,1.6,308
1126,2017-10-09 12:00:00,2.27,259
1127,2017-10-09 18:00:00,1.66,234
1128,2017-10-10 00:00:00,2.6,246
1129,2017-10-10 06:00:00,2.95,254
1130,2017-10-10 12:00:00,3.74,250
1131,2017-10-10 18:00:00,2.33,218
1132,2017-10-11 00:00:00,2.26,210
1133,2017-10-11 06:00:00,2.35,210
1134,2017-10-11 12:00:00,5.3,216
1135,2017-10-11 18:00:00,2.0,205
1136,2017-10-12 00:00:00,3.96,256
1137,2017-10-12 06:00:00,3.73,248
1138,2017-10-12 12:00:00,3.97,231
1139,2017-10-12 18:00:00,2.34,201
1140,2017-10-13 00:00:00,1.73,219
1141,2017-10-13 06:00:00,1.67,192
1142,2017-10-13 12:00:00,1.39,178
1143,2017-10-13 18:00:00,1.16,135
1144,2017-10-14 00:00:00,1.02,124
1145,2017-10-14 06:00:00,1.41,134
1146,2017-10-14 12:00:00,2.21,126
1147,2017-10-14 18:00:00,1.84,112
1148,2017-10-15 00:00:00,2.11,165
1149,2017-10-15 06:00:00,2.93,176
1150,2017-10-15 12:00:00,4.22,190
1151,2017-10-15 18:00:00,2.85,183
1152,2017-10-16 00:00:00,3.13,188
1153,2017-10-16 06:00:00,3.18,169
1154,2017-10-16 12:00:00,4.58,184
1155,2017-10-16 18:00:00,2.17,226
1156,2017-10-17 00:00:00,2.0,294
1157,2017-10-17 06:00:00,1.49,50
1158,2017-10-17 12:00:00,2.15,159
1159,2017-10-17 18:00:00,2.27,96
1160,2017-10-18 00:00:00,3.05,201
1161,2017-10-18 06:00:00,3.2,183
1162,2017-10-18 12:00:00,2.56,169
1163,2017-10-18 18:00:00,1.85,111
1164,2017-10-19 00:00:00,2.76,143
1165,2017-10-19 06:00:00,3.69,158
1166,2017-10-19 12:00:00,7.27,194
1167,2017-10-19 18:00:00,2.22,184
1168,2017-10-20 00:00:00,4.74,206
1169,2017-10-20 06:00:00,3.62,236
1170,2017-10-20 12:00:00,5.75,236
1171,2017-10-20 18:00:00,2.44,193
1172,2017-10-21 00:00:00,6.13,195
1173,2017-10-21 06:00:00,5.82,220
1174,2017-10-21 12:00:00,8.55,237
1175,2017-10-21 18:00:00,6.13,232
1176,2017-10-22 00:00:00,6.33,230
1177,2017-10-22 06:00:00,6.7,248
1178,2017-10-22 12:00:00,6.9,272
1179,2017-10-22 18:00:00,3.63,259
1180,2017-10-23 00:00:00,4.39,262
1181,2017-10-23 06:00:00,4.01,255
1182,2017-10-23 12:00:00,4.4,237
1183,2017-10-23 18:00:00,4.03,209
1184,2017-10-24 00:00:00,3.39,231
1185,2017-10-24 06:00:00,3.12,226
1186,2017-10-24 12:00:00,3.12,246
1187,2017-10-24 18:00:00,2.48,194
1188,2017-10-25 00:00:00,2.41,195
1189,2017-10-25 06:00:00,2.09,189
1190,2017-10-25 12:00:00,2.24,223
1191,2017-10-25 18:00:00,0.64,244
1192,2017-10-26 00:00:00,1.12,128
1193,2017-10-26 06:00:00,0.77,164
1194,2017-10-26 12:00:00,0.89,222
1195,2017-10-26 18:00:00,1.39,27
1196,2017-10-27 00:00:00,2.25,336
1197,2017-10-27 06:00:00,2.52,333
1198,2017-10-27 12:00:00,4.19,13
1199,2017-10-27 18:00:00,2.37,350
1200,2017-10-28 00:00:00,1.36,331
1201,2017-10-28 06:00:00,1.93,297
1202,2017-10-28 12:00:00,4.26,282
1203,2017-10-28 18:00:00,3.13,271
1204,2017-10-29 00:00:00,3.75,259
1205,2017-10-29 06:00:00,4.96,271
1206,2017-10-29 12:00:00,4.96,301
1207,2017-10-29 18:00:00,3.97,23
1208,2017-10-30 00:00:00,3.23,13
1209,2017-10-30 06:00:00,2.44,19
1210,2017-10-30 12:00:00,4.39,33
1211,2017-10-30 18:00:00,2.42,41
1212,2017-10-31 00:00:00,2.14,33
1213,2017-10-31 06:00:00,0.89,54
1214,2017-10-31 12:00:00,1.64,78
1215,2017-10-31 18:00:00,1.21,101
1216,2017-11-01 00:00:00,1.81,129
1217,2017-11-01 06:00:00,2.17,135
1218,2017-11-01 12:00:00,3.3,147
1219,2017-11-01 18:00:00,2.68,170
1220,2017-11-02 00:00:00,3.03,205
1221,2017-11-02 06:00:00,3.54,236
1222,2017-11-02 12:00:00,3.62,255
1223,2017-11-02 18:00:00,0.71,184
1224,2017-11-03 00:00:00,0.82,159
1225,2017-11-03 06:00:00,1.25,159
1226,2017-11-03 12:00:00,3.08,138
1227,2017-11-03 18:00:00,2.73,115
1228,2017-11-04 00:00:00,3.69,144
1229,2017-11-04 06:00:00,4.5,195
1230,2017-11-04 12:00:00,7.01,233
1231,2017-11-04 18:00:00,2.76,271
1232,2017-11-05 00:00:00,4.48,307
1233,2017-11-05 06:00:00,5.02,277
1234,2017-11-05 12:00:00,5.65,301
1235,2017-11-05 18:00:00,2.6,297
1236,2017-11-06 00:00:00,2.69,321
1237,2017-11-06 06:00:00,2.99,343
1238,2017-11-06 12:00:00,5.1,8
1239,2017-11-06 18:00:00,2.58,351
1240,2017-11-07 00:00:00,1.96,3
1241,2017-11-07 06:00:00,1.36,358
1242,2017-11-07 12:00:00,1.76,10
1243,2017-11-07 18:00:00,1.12,229
1244,2017-11-08 00:00:00,1.87,199
1245,2017-11-08 06:00:00,1.68,197
1246,2017-11-08 12:00:00,1.39,270
1247,2017-11-08 18:00:00,1.89,343
1248,2017-11-09 00:00:00,1.31,328
1249,2017-11-09 06:00:00,1.25,296
1250,2017-11-09 12:00:00,1.6,307
1251,2017-11-09 18:00:00,2.13,221
1252,2017-11-10 00:00:00,3.08,235
1253,2017-11-10 06:00:00,3.77,249
1254,2017-11-10 12:00:00,4.61,258
1255,2017-11-10 18:00:00,3.56,298
1256,2017-11-11 00:00:00,4.11,265
1257,2017-11-11 06:00:00,8.13,239
1258,2017-11-11 12:00:00,8.43,252
1259,2017-11-11 18:00:00,5.5,278
1260,2017-11-12 00:00:00,6.32,272
1261,2017-11-12 06:00:00,9.05,255
1262,2017-11-12 12:00:00,7.55,328
1263,2017-11-12 18:00:00,4.75,330
1264,2017-11-13 00:00:00,4.97,322
1265,2017-11-13 06:00:00,4.28,337
1266,2017-11-13 12:00:00,5.6,356
1267,2017-11-13 18:00:00,3.06,341
1268,2017-11-14 00:00:00,2.81,333
1269,2017-11-14 06:00:00,1.32,347
1270,2017-11-14 12:00:00,1.22,288
1271,2017-11-14 18:00:00,0.63,209
1272,2017-11-15 00:00:00,0.92,302
1273,2017-11-15 06:00:00,0.56,127
1274,2017-11-15 12:00:00,1.36,92
1275,2017-11-15 18:00:00,0.92,99
1276,2017-11-16 00:00:00,1.21,105
1277,2017-11-16 06:00:00,1.02,83
1278,2017-11-16 12:00:00,1.25,66
1279,2017-11-16 18:00:00,0.55,96
1280,2017-11-17 00:00:00,0.9,96
1281,2017-11-17 06:00:00,1.6,64
1282,2017-11-17 12:00:00,1.86,25
1283,2017-11-17 18:00:00,2.02,15
1284,2017-11-18 00:00:00,1.17,24
1285,2017-11-18 06:00:00,1.03,233
1286,2017-11-18 12:00:00,3.12,294
1287,2017-11-18 18:00:00,3.01,239
1288,2017-11-19 00:00:00,4.76,252
1289,2017-11-19 06:00:00,2.37,332
1290,2017-11-19 12:00:00,2.85,360
1291,2017-11-19 18:00:00,0.74,347
1292,2017-11-20 00:00:00,1.61,214
1293,2017-11-20 06:00:00,2.84,208
1294,2017-11-20 12:00:00,5.41,229
1295,2017-11-20 18:00:00,3.1,228
1296,2017-11-21 00:00:00,4.59,231
1297,2017-11-21 06:00:00,3.17,206
1298,2017-11-21 12:00:00,4.73,225
1299,2017-11-21 18:00:00,3.0,218
1300,2017-11-22 00:00:00,3.97,202
1301,2017-11-22 06:00:00,3.12,187
1302,2017-11-22 12:00:00,5.06,185
1303,2017-11-22 18:00:00,5.61,179
1304,2017-11-23 00:00:00,8.02,187
1305,2017-11-23 06:00:00,8.04,207
1306,2017-11-23 12:00:00,7.34,221
1307,2017-11-23 18:00:00,2.34,224
1308,2017-11-24 00:00:00,6.07,207
1309,2017-11-24 06:00:00,3.87,213
1310,2017-11-24 12:00:00,3.98,254
1311,2017-11-24 18:00:00,2.48,246
1312,2017-11-25 00:00:00,2.52,253
1313,2017-11-25 06:00:00,4.35,261
