Unnamed: 0,Time,Speed(m/s),Direction (deg N)
661,2017-06-15 18:00:00,4.39,321
662,2017-06-16 00:00:00,4.59,315
663,2017-06-16 06:00:00,3.06,308
664,2017-06-16 12:00:00,3.81,313
665,2017-06-16 18:00:00,3.74,339
666,2017-06-17 00:00:00,3.1,354
667,2017-06-17 06:00:00,0.75,319
668,2017-06-17 12:00:00,1.59,37
669,2017-06-17 18:00:00,2.38,40
670,2017-06-18 00:00:00,3.38,45
671,2017-06-18 06:00:00,2.91,67
672,2017-06-18 12:00:00,3.64,56
673,2017-06-18 18:00:00,3.77,66
674,2017-06-19 00:00:00,3.01,83
675,2017-06-19 06:00:00,1.36,72
676,2017-06-19 12:00:00,1.37,72
677,2017-06-19 18:00:00,1.85,24
678,2017-06-20 00:00:00,1.26,39
679,2017-06-20 06:00:00,0.47,49
680,2017-06-20 12:00:00,1.72,299
681,2017-06-20 18:00:00,3.33,37
682,2017-06-21 00:00:00,0.26,48
683,2017-06-21 06:00:00,1.66,131
684,2017-06-21 12:00:00,2.83,125
685,2017-06-21 18:00:00,0.89,110
686,2017-06-22 00:00:00,3.6,187
687,2017-06-22 06:00:00,1.65,212
688,2017-06-22 12:00:00,1.83,270
689,2017-06-22 18:00:00,4.81,311
690,2017-06-23 00:00:00,4.25,316
691,2017-06-23 06:00:00,2.55,286
692,2017-06-23 12:00:00,2.38,274
693,2017-06-23 18:00:00,3.1,306
694,2017-06-24 00:00:00,2.84,303
695,2017-06-24 06:00:00,1.23,238
696,2017-06-24 12:00:00,4.16,240
697,2017-06-24 18:00:00,2.78,271
698,2017-06-25 00:00:00,2.45,256
699,2017-06-25 06:00:00,3.17,259
700,2017-06-25 12:00:00,3.67,264
701,2017-06-25 18:00:00,2.44,280
702,2017-06-26 00:00:00,3.48,350
703,2017-06-26 06:00:00,1.38,27
704,2017-06-26 12:00:00,3.23,36
705,2017-06-26 18:00:00,1.98,37
706,2017-06-27 00:00:00,0.95,104
707,2017-06-27 06:00:00,0.96,211
708,2017-06-27 12:00:00,2.24,169
709,2017-06-27 18:00:00,1.71,240
710,2017-06-28 00:00:00,3.85,232
711,2017-06-28 06:00:00,3.38,232
712,2017-06-28 12:00:00,3.74,212
713,2017-06-28 18:00:00,3.9,256
714,2017-06-29 00:00:00,2.84,255
715,2017-06-29 06:00:00,2.58,263
716,2017-06-29 12:00:00,5.5,221
717,2017-06-29 18:00:00,5.52,215
718,2017-06-30 00:00:00,4.3,193
719,2017-06-30 06:00:00,4.29,179
720,2017-06-30 12:00:00,3.41,218
721,2017-06-30 18:00:00,4.31,249
722,2017-07-01 00:00:00,4.09,293
723,2017-07-01 06:00:00,3.88,268
724,2017-07-01 12:00:00,5.56,318
725,2017-07-01 18:00:00,3.18,317
726,2017-07-02 00:00:00,3.01,304
727,2017-07-02 06:00:00,3.6,247
728,2017-07-02 12:00:00,4.51,266
729,2017-07-02 18:00:00,2.14,296
730,2017-07-03 00:00:00,2.85,348
731,2017-07-03 06:00:00,0.73,232
732,2017-07-03 12:00:00,4.15,260
733,2017-07-03 18:00:00,2.96,292
734,2017-07-04 00:00:00,3.04,320
735,2017-07-04 06:00:00,0.83,73
736,2017-07-04 12:00:00,1.75,60
737,2017-07-04 18:00:00,2.11,33
738,2017-07-05 00:00:00,1.96,57
739,2017-07-05 06:00:00,1.15,27
740,2017-07-05 12:00:00,1.61,61
741,2017-07-05 18:00:00,2.4,71
742,2017-07-06 00:00:00,2.86,90
743,2017-07-06 06:00:00,2.39,119
744,2017-07-06 12:00:00,1.51,183
745,2017-07-06 18:00:00,3.66,252
746,2017-07-07 00:00:00,2.81,317
747,2017-07-07 06:00:00,0.65,10
748,2017-07-07 12:00:00,1.68,291
749,2017-07-07 18:00:00,2.05,347
750,2017-07-08 00:00:00,3.14,343
751,2017-07-08 06:00:00,2.39,348
752,2017-07-08 12:00:00,2.5,347
753,2017-07-08 18:00:00,3.25,22
754,2017-07-09 00:00:00,2.79,17
755,2017-07-09 06:00:00,2.7,58
756,2017-07-09 12:00:00,1.46,61
757,2017-07-09 18:00:00,2.58,10
758,2017-07-10 00:00:00,1.67,336
759,2017-07-10 06:00:00,2.48,260
760,2017-07-10 12:00:00,2.65,289
761,2017-07-10 18:00:00,2.16,276
762,2017-07-11 00:00:00,2.03,298
763,2017-07-11 06:00:00,2.25,198
764,2017-07-11 12:00:00,3.51,225
765,2017-07-11 18:00:00,3.96,225
766,2017-07-12 00:00:00,4.81,220
767,2017-07-12 06:00:00,6.43,224
768,2017-07-12 12:00:00,6.48,280
769,2017-07-12 18:00:00,4.03,5
770,2017-07-13 00:00:00,3.04,48
771,2017-07-13 06:00:00,3.31,76
772,2017-07-13 12:00:00,1.89,68
773,2017-07-13 18:00:00,2.55,30
774,2017-07-14 00:00:00,3.18,343
775,2017-07-14 06:00:00,2.78,314
776,2017-07-14 12:00:00,4.18,277
777,2017-07-14 18:00:00,5.41,326
778,2017-07-15 00:00:00,3.06,334
779,2017-07-15 06:00:00,1.42,322
780,2017-07-15 12:00:00,1.72,278
781,2017-07-15 18:00:00,1.21,314
782,2017-07-16 00:00:00,3.02,323
783,2017-07-16 06:00:00,0.94,306
784,2017-07-16 12:00:00,0.84,292
785,2017-07-16 18:00:00,2.36,2
786,2017-07-17 00:00:00,3.2,18
787,2017-07-17 06:00:00,1.58,22
788,2017-07-17 12:00:00,2.92,25
789,2017-07-17 18:00:00,3.52,46
790,2017-07-18 00:00:00,3.6,64
791,2017-07-18 06:00:00,2.84,68
792,2017-07-18 12:00:00,4.06,84
793,2017-07-18 18:00:00,3.05,92
794,2017-07-19 00:00:00,5.78,213
795,2017-07-19 06:00:00,3.56,197
796,2017-07-19 12:00:00,3.75,201
797,2017-07-19 18:00:00,3.46,198
798,2017-07-20 00:00:00,2.99,223
799,2017-07-20 06:00:00,5.52,211
800,2017-07-20 12:00:00,7.93,253
801,2017-07-20 18:00:00,3.99,276
802,2017-07-21 00:00:00,0.8,340
803,2017-07-21 06:00:00,1.81,159
804,2017-07-21 12:00:00,4.04,225
805,2017-07-21 18:00:00,3.38,228
806,2017-07-22 00:00:00,4.73,197
807,2017-07-22 06:00:00,5.07,196
808,2017-07-22 12:00:00,6.29,203
809,2017-07-22 18:00:00,3.92,228
810,2017-07-23 00:00:00,4.05,225
811,2017-07-23 06:00:00,5.36,230
812,2017-07-23 12:00:00,7.14,234
813,2017-07-23 18:00:00,4.08,250
814,2017-07-24 00:00:00,4.23,354
815,2017-07-24 06:00:00,3.56,269
816,2017-07-24 12:00:00,6.0,273
817,2017-07-24 18:00:00,5.38,319
818,2017-07-25 00:00:00,4.33,310
819,2017-07-25 06:00:00,3.52,313
820,2017-07-25 12:00:00,5.52,320
821,2017-07-25 18:00:00,4.47,330
822,2017-07-26 00:00:00,2.96,342
823,2017-07-26 06:00:00,1.73,184
824,2017-07-26 12:00:00,6.99,230
825,2017-07-26 18:00:00,3.43,235
826,2017-07-27 00:00:00,4.73,237
827,2017-07-27 06:00:00,3.19,236
828,2017-07-27 12:00:00,4.42,261
829,2017-07-27 18:00:00,3.71,280
830,2017-07-28 00:00:00,3.9,263
831,2017-07-28 06:00:00,2.95,239
832,2017-07-28 12:00:00,5.79,232
833,2017-07-28 18:00:00,3.98,213
834,2017-07-29 00:00:00,5.05,225
835,2017-07-29 06:00:00,4.1,212
836,2017-07-29 12:00:00,3.54,201
837,2017-07-29 18:00:00,5.01,211
838,2017-07-30 00:00:00,5.07,206
839,2017-07-30 06:00:00,6.46,214
840,2017-07-30 12:00:00,5.28,228
841,2017-07-30 18:00:00,4.3,243
842,2017-07-31 00:00:00,4.08,259
843,2017-07-31 06:00:00,1.04,210
844,2017-07-31 12:00:00,0.49,201
845,2017-07-31 18:00:00,1.04,81
846,2017-08-01 00:00:00,1.61,41
847,2017-08-01 06:00:00,1.24,36
848,2017-08-01 12:00:00,0.89,64
849,2017-08-01 18:00:00,1.74,261
850,2017-08-02 00:00:00,2.5,327
851,2017-08-02 06:00:00,2.25,209
852,2017-08-02 12:00:00,1.81,177
853,2017-08-02 18:00:00,1.46,215
854,2017-08-03 00:00:00,3.42,261
855,2017-08-03 06:00:00,6.71,216
856,2017-08-03 12:00:00,7.15,249
857,2017-08-03 18:00:00,4.76,243
858,2017-08-04 00:00:00,3.59,253
859,2017-08-04 06:00:00,3.25,236
860,2017-08-04 12:00:00,5.16,240
861,2017-08-04 18:00:00,2.19,251
862,2017-08-05 00:00:00,2.96,189
863,2017-08-05 06:00:00,4.36,311
864,2017-08-05 12:00:00,4.53,277
865,2017-08-05 18:00:00,4.7,325
866,2017-08-06 00:00:00,2.92,6
867,2017-08-06 06:00:00,1.14,318
868,2017-08-06 12:00:00,1.65,275
869,2017-08-06 18:00:00,1.35,9
870,2017-08-07 00:00:00,3.08,18
871,2017-08-07 06:00:00,1.84,38
872,2017-08-07 12:00:00,2.06,62
873,2017-08-07 18:00:00,2.25,58
874,2017-08-08 00:00:00,1.72,32
875,2017-08-08 06:00:00,0.07,278
876,2017-08-08 12:00:00,3.47,266
877,2017-08-08 18:00:00,3.4,259
878,2017-08-09 00:00:00,1.11,230
879,2017-08-09 06:00:00,2.88,198
880,2017-08-09 12:00:00,2.07,192
881,2017-08-09 18:00:00,1.04,247
882,2017-08-10 00:00:00,1.92,215
883,2017-08-10 06:00:00,0.68,252
884,2017-08-10 12:00:00,2.48,65
885,2017-08-10 18:00:00,2.3,26
886,2017-08-11 00:00:00,3.4,346
887,2017-08-11 06:00:00,2.18,333
888,2017-08-11 12:00:00,1.68,287
889,2017-08-11 18:00:00,2.4,279
890,2017-08-12 00:00:00,3.52,284
891,2017-08-12 06:00:00,4.13,223
892,2017-08-12 12:00:00,4.24,223
893,2017-08-12 18:00:00,4.45,241
894,2017-08-13 00:00:00,2.78,326
895,2017-08-13 06:00:00,1.84,323
896,2017-08-13 12:00:00,1.15,216
897,2017-08-13 18:00:00,0.74,44
898,2017-08-14 00:00:00,0.79,306
899,2017-08-14 06:00:00,1.01,121
900,2017-08-14 12:00:00,1.22,167
901,2017-08-14 18:00:00,1.21,92
902,2017-08-15 00:00:00,5.03,121
903,2017-08-15 06:00:00,3.38,182
904,2017-08-15 12:00:00,4.83,243
905,2017-08-15 18:00:00,1.53,308
906,2017-08-16 00:00:00,2.13,349
907,2017-08-16 06:00:00,1.55,343
908,2017-08-16 12:00:00,0.93,319
909,2017-08-16 18:00:00,1.56,218
910,2017-08-17 00:00:00,2.1,204
911,2017-08-17 06:00:00,4.92,209
912,2017-08-17 12:00:00,5.39,225
913,2017-08-17 18:00:00,4.23,230
914,2017-08-18 00:00:00,3.57,243
915,2017-08-18 06:00:00,3.93,234
916,2017-08-18 12:00:00,5.49,240
917,2017-08-18 18:00:00,5.91,267
918,2017-08-19 00:00:00,3.36,260
919,2017-08-19 06:00:00,4.2,248
920,2017-08-19 12:00:00,4.93,251
921,2017-08-19 18:00:00,3.03,285
922,2017-08-20 00:00:00,2.08,330
923,2017-08-20 06:00:00,1.59,304
924,2017-08-20 12:00:00,1.51,254
925,2017-08-20 18:00:00,0.6,290
926,2017-08-21 00:00:00,2.44,171
927,2017-08-21 06:00:00,2.51,195
928,2017-08-21 12:00:00,1.29,203
929,2017-08-21 18:00:00,2.07,22
930,2017-08-22 00:00:00,0.23,208
931,2017-08-22 06:00:00,1.08,103
932,2017-08-22 12:00:00,2.27,98
933,2017-08-22 18:00:00,2.92,84
934,2017-08-23 00:00:00,2.69,147
935,2017-08-23 06:00:00,2.91,144
936,2017-08-23 12:00:00,2.78,248
937,2017-08-23 18:00:00,4.7,317
938,2017-08-24 00:00:00,3.51,339
939,2017-08-24 06:00:00,1.33,356
940,2017-08-24 12:00:00,1.58,62
941,2017-08-24 18:00:00,2.69,30
942,2017-08-25 00:00:00,2.88,60
943,2017-08-25 06:00:00,2.93,80
944,2017-08-25 12:00:00,1.31,120
945,2017-08-25 18:00:00,0.7,100
946,2017-08-26 00:00:00,0.52,222
947,2017-08-26 06:00:00,0.21,261
948,2017-08-26 12:00:00,1.4,212
949,2017-08-26 18:00:00,2.23,5
950,2017-08-27 00:00:00,2.02,348
951,2017-08-27 06:00:00,1.96,10
952,2017-08-27 12:00:00,0.5,12
953,2017-08-27 18:00:00,2.93,20
954,2017-08-28 00:00:00,1.66,72
955,2017-08-28 06:00:00,2.11,64
956,2017-08-28 12:00:00,1.72,67
957,2017-08-28 18:00:00,3.03,35
958,2017-08-29 00:00:00,1.79,121
959,2017-08-29 06:00:00,2.16,94
960,2017-08-29 12:00:00,2.39,135
961,2017-08-29 18:00:00,1.79,159
962,2017-08-30 00:00:00,5.81,212
963,2017-08-30 06:00:00,3.18,268
964,2017-08-30 12:00:00,3.13,227
965,2017-08-30 18:00:00,4.21,311
966,2017-08-31 00:00:00,6.17,326
967,2017-08-31 06:00:00,3.79,291
968,2017-08-31 12:00:00,4.09,257
969,2017-08-31 18:00:00,1.55,286
970,2017-09-01 00:00:00,1.81,46
971,2017-09-01 06:00:00,1.2,186
972,2017-09-01 12:00:00,1.29,274
973,2017-09-01 18:00:00,1.33,9
974,2017-09-02 00:00:00,2.36,354
975,2017-09-02 06:00:00,2.99,336
976,2017-09-02 12:00:00,3.42,333
977,2017-09-02 18:00:00,2.81,334
978,2017-09-03 00:00:00,1.18,284
979,2017-09-03 06:00:00,2.14,179
980,2017-09-03 12:00:00,2.44,188
981,2017-09-03 18:00:00,2.55,155
982,2017-09-04 00:00:00,3.09,164
983,2017-09-04 06:00:00,2.64,173
984,2017-09-04 12:00:00,2.92,197
985,2017-09-04 18:00:00,2.04,206
986,2017-09-05 00:00:00,1.97,196
987,2017-09-05 06:00:00,3.07,218
988,2017-09-05 12:00:00,6.1,239
989,2017-09-05 18:00:00,4.78,232
990,2017-09-06 00:00:00,5.55,270
991,2017-09-06 06:00:00,4.5,284
992,2017-09-06 12:00:00,5.15,268
993,2017-09-06 18:00:00,4.16,297
994,2017-09-07 00:00:00,2.78,300
995,2017-09-07 06:00:00,2.84,270
996,2017-09-07 12:00:00,3.87,250
997,2017-09-07 18:00:00,3.84,241
998,2017-09-08 00:00:00,4.01,225
999,2017-09-08 06:00:00,6.5,217
1000,2017-09-08 12:00:00,9.06,224
1001,2017-09-08 18:00:00,6.9,222
1002,2017-09-09 00:00:00,4.73,239
1003,2017-09-09 06:00:00,5.41,247
1004,2017-09-09 12:00:00,5.93,246
1005,2017-09-09 18:00:00,3.5,275
1006,2017-09-10 00:00:00,2.29,241
1007,2017-09-10 06:00:00,2.92,238
1008,2017-09-10 12:00:00,5.31,224
1009,2017-09-10 18:00:00,6.67,201
1010,2017-09-11 00:00:00,6.99,223
1011,2017-09-11 06:00:00,6.78,243
1012,2017-09-11 12:00:00,8.49,237
1013,2017-09-11 18:00:00,6.34,240
1014,2017-09-12 00:00:00,5.29,258
1015,2017-09-12 06:00:00,5.33,246
1016,2017-09-12 12:00:00,5.93,245
1017,2017-09-12 18:00:00,4.83,228
1018,2017-09-13 00:00:00,8.67,204
1018,2017-09-13 06:00:00,8.67,204
1019,2017-09-13 12:00:00,9.66,253
1020,2017-09-13 18:00:00,8.56,236
1021,2017-09-14 00:00:00,7.74,264
1022,2017-09-14 06:00:00,7.06,253
1023,2017-09-14 12:00:00,8.52,272
1024,2017-09-14 18:00:00,4.85,257
1025,2017-09-15 00:00:00,3.29,254
1026,2017-09-15 06:00:00,3.36,256
1027,2017-09-15 12:00:00,2.47,240
1028,2017-09-15 18:00:00,2.3,334
1029,2017-09-16 00:00:00,1.6,230
1030,2017-09-16 06:00:00,0.54,242
1030,2017-09-16 12:00:00,0.54,242
1030,2017-09-16 18:00:00,0.54,242
1031,2017-09-17 00:00:00,2.85,141
1032,2017-09-17 06:00:00,2.02,180
1033,2017-09-17 12:00:00,2.75,218
1034,2017-09-17 18:00:00,1.32,250
1034,2017-09-18 00:00:00,1.32,250
1034,2017-09-18 06:00:00,1.32,250
1035,2017-09-18 12:00:00,3.44,267
1036,2017-09-18 18:00:00,3.18,324
1037,2017-09-19 00:00:00,3.15,302
1038,2017-09-19 06:00:00,2.53,305
1039,2017-09-19 12:00:00,3.24,349
1040,2017-09-19 18:00:00,2.37,321
1041,2017-09-20 00:00:00,3.02,344
1042,2017-09-20 06:00:00,1.14,233
1043,2017-09-20 12:00:00,1.51,197
1044,2017-09-20 18:00:00,1.62,170
1045,2017-09-21 00:00:00,2.82,171
1046,2017-09-21 06:00:00,3.13,151
1047,2017-09-21 12:00:00,2.39,145
1048,2017-09-21 18:00:00,0.88,199
1049,2017-09-22 00:00:00,0.44,349
1050,2017-09-22 06:00:00,2.31,338
1051,2017-09-22 12:00:00,2.66,312
1052,2017-09-22 18:00:00,2.9,356
1053,2017-09-23 00:00:00,2.11,48
1054,2017-09-23 06:00:00,1.62,77
1055,2017-09-23 12:00:00,1.85,64
1056,2017-09-23 18:00:00,2.33,82
1057,2017-09-24 00:00:00,1.71,95
1058,2017-09-24 06:00:00,2.28,119
1059,2017-09-24 12:00:00,1.86,120
1060,2017-09-24 18:00:00,2.5,117
1061,2017-09-25 00:00:00,3.35,118
1062,2017-09-25 06:00:00,3.23,103
1063,2017-09-25 12:00:00,0.84,177
1064,2017-09-25 18:00:00,0.69,35
1065,2017-09-26 00:00:00,1.09,92
1066,2017-09-26 06:00:00,1.61,11
1067,2017-09-26 12:00:00,2.01,7
1068,2017-09-26 18:00:00,0.42,337
1069,2017-09-27 00:00:00,1.7,151
1070,2017-09-27 06:00:00,1.76,121
1071,2017-09-27 12:00:00,2.74,178
1072,2017-09-27 18:00:00,2.21,184
1073,2017-09-28 00:00:00,3.81,189
1074,2017-09-28 06:00:00,2.77,209
1075,2017-09-28 12:00:00,3.35,203
1076,2017-09-28 18:00:00,2.05,213
1077,2017-09-29 00:00:00,3.07,190
1078,2017-09-29 06:00:00,3.98,171
1079,2017-09-29 12:00:00,3.29,225
1080,2017-09-29 18:00:00,2.85,241
1081,2017-09-30 00:00:00,3.57,310
1082,2017-09-30 06:00:00,3.31,302
1083,2017-09-30 12:00:00,3.82,280
1084,2017-09-30 18:00:00,2.42,241
1085,2017-10-01 00:00:00,3.62,210
1086,2017-10-01 06:00:00,5.53,173
1087,2017-10-01 12:00:00,5.23,184
1088,2017-10-01 18:00:00,4.66,196
1089,2017-10-02 00:00:00,5.23,210
1090,2017-10-02 06:00:00,4.65,246
1091,2017-10-02 12:00:00,6.96,258
1092,2017-10-02 18:00:00,3.96,250
1093,2017-10-03 00:00:00,5.71,324
1094,2017-10-03 06:00:00,4.02,323
1095,2017-10-03 12:00:00,3.67,325
1096,2017-10-03 18:00:00,1.76,355
1097,2017-10-04 00:00:00,2.09,330
1098,2017-10-04 06:00:00,1.36,266
1099,2017-10-04 12:00:00,2.78,253
1100,2017-10-04 18:00:00,2.76,248
1101,2017-10-05 00:00:00,4.0,257
1102,2017-10-05 06:00:00,5.73,245
1103,2017-10-05 12:00:00,5.91,265
1104,2017-10-05 18:00:00,5.46,336
1105,2017-10-06 00:00:00,3.18,324
1106,2017-10-06 06:00:00,3.56,319
1107,2017-10-06 12:00:00,6.34,339
1108,2017-10-06 18:00:00,3.23,343
1109,2017-10-07 00:00:00,1.25,306
1110,2017-10-07 06:00:00,3.26,229
1111,2017-10-07 12:00:00,4.26,230
1112,2017-10-07 18:00:00,5.27,235
1113,2017-10-08 00:00:00,4.63,258
1114,2017-10-08 06:00:00,2.39,299
1115,2017-10-08 12:00:00,2.87,296
1116,2017-10-08 18:00:00,2.13,307
1117,2017-10-09 00:00:00,1.27,333
1118,2017-10-09 06:00:00,0.51,351
1119,2017-10-09 12:00:00,1.47,267
1120,2017-10-09 18:00:00,1.65,210
1121,2017-10-10 00:00:00,3.24,250
1122,2017-10-10 06:00:00,2.22,247
1123,2017-10-10 12:00:00,3.91,238
1124,2017-10-10 18:00:00,2.87,229
1125,2017-10-11 00:00:00,3.13,211
1126,2017-10-11 06:00:00,3.96,201
1127,2017-10-11 12:00:00,6.1,212
1128,2017-10-11 18:00:00,3.9,227
1129,2017-10-12 00:00:00,5.24,258
1130,2017-10-12 06:00:00,4.04,240
1131,2017-10-12 12:00:00,3.25,242
1132,2017-10-12 18:00:00,2.93,213
1133,2017-10-13 00:00:00,2.74,232
1134,2017-10-13 06:00:00,2.13,189
1135,2017-10-13 12:00:00,1.23,181
1136,2017-10-13 18:00:00,1.34,149
1137,2017-10-14 00:00:00,0.17,162
1138,2017-10-14 06:00:00,1.11,121
1139,2017-10-14 12:00:00,1.44,113
1140,2017-10-14 18:00:00,1.61,118
1141,2017-10-15 00:00:00,3.19,165
1142,2017-10-15 06:00:00,3.07,167
1143,2017-10-15 12:00:00,3.27,177
1144,2017-10-15 18:00:00,4.72,200
1145,2017-10-16 00:00:00,4.48,192
1146,2017-10-16 06:00:00,5.22,166
1147,2017-10-16 12:00:00,4.38,181
1148,2017-10-16 18:00:00,3.14,239
1149,2017-10-17 00:00:00,2.15,285
1150,2017-10-17 06:00:00,1.33,11
1151,2017-10-17 12:00:00,1.52,100
1152,2017-10-17 18:00:00,2.81,112
1153,2017-10-18 00:00:00,5.23,212
1154,2017-10-18 06:00:00,3.81,172
1155,2017-10-18 12:00:00,2.49,169
1156,2017-10-18 18:00:00,3.62,133
1157,2017-10-19 00:00:00,4.27,147
1158,2017-10-19 06:00:00,4.65,163
1159,2017-10-19 12:00:00,6.46,187
1160,2017-10-19 18:00:00,5.18,184
1161,2017-10-20 00:00:00,6.55,207
1162,2017-10-20 06:00:00,6.07,233
1163,2017-10-20 12:00:00,7.92,232
1164,2017-10-20 18:00:00,3.79,208
1165,2017-10-21 00:00:00,7.03,197
1166,2017-10-21 06:00:00,7.58,215
1167,2017-10-21 12:00:00,8.29,230
1168,2017-10-21 18:00:00,8.6,227
1169,2017-10-22 00:00:00,7.07,226
1170,2017-10-22 06:00:00,7.79,246
1171,2017-10-22 12:00:00,9.27,261
1172,2017-10-22 18:00:00,5.66,270
1173,2017-10-23 00:00:00,5.36,272
1174,2017-10-23 06:00:00,4.02,254
1175,2017-10-23 12:00:00,5.49,240
1176,2017-10-23 18:00:00,4.07,222
1177,2017-10-24 00:00:00,3.4,219
1178,2017-10-24 06:00:00,3.41,222
1179,2017-10-24 12:00:00,2.81,231
1180,2017-10-24 18:00:00,2.55,202
1181,2017-10-25 00:00:00,3.29,209
1182,2017-10-25 06:00:00,3.47,213
1183,2017-10-25 12:00:00,2.51,243
1184,2017-10-25 18:00:00,0.98,225
1185,2017-10-26 00:00:00,0.48,162
1186,2017-10-26 06:00:00,1.01,148
1187,2017-10-26 12:00:00,0.53,315
1188,2017-10-26 18:00:00,1.8,20
1189,2017-10-27 00:00:00,2.14,344
1190,2017-10-27 06:00:00,3.16,328
1191,2017-10-27 12:00:00,4.45,9
1192,2017-10-27 18:00:00,3.45,359
1193,2017-10-28 00:00:00,2.46,322
1194,2017-10-28 06:00:00,2.39,282
1195,2017-10-28 12:00:00,4.04,263
1196,2017-10-28 18:00:00,4.71,266
1197,2017-10-29 00:00:00,4.67,259
1198,2017-10-29 06:00:00,6.55,269
1199,2017-10-29 12:00:00,7.0,333
1200,2017-10-29 18:00:00,5.02,6
1201,2017-10-30 00:00:00,4.44,11
1202,2017-10-30 06:00:00,3.26,12
1203,2017-10-30 12:00:00,4.19,29
1204,2017-10-30 18:00:00,3.28,26
1205,2017-10-31 00:00:00,2.62,24
1206,2017-10-31 06:00:00,0.99,340
1207,2017-10-31 12:00:00,0.55,79
1208,2017-10-31 18:00:00,0.91,164
1209,2017-11-01 00:00:00,1.3,146
1210,2017-11-01 06:00:00,3.07,142
1211,2017-11-01 12:00:00,3.07,140
1212,2017-11-01 18:00:00,4.5,181
1213,2017-11-02 00:00:00,4.17,211
1214,2017-11-02 06:00:00,3.68,227
1215,2017-11-02 12:00:00,2.88,252
1216,2017-11-02 18:00:00,1.15,317
1217,2017-11-03 00:00:00,0.12,194
1218,2017-11-03 06:00:00,1.01,182
1219,2017-11-03 12:00:00,1.73,121
1220,2017-11-03 18:00:00,3.22,108
1221,2017-11-04 00:00:00,3.03,158
1222,2017-11-04 06:00:00,5.35,201
1223,2017-11-04 12:00:00,7.34,217
1224,2017-11-04 18:00:00,3.92,247
1225,2017-11-05 00:00:00,4.56,301
1225,2017-11-05 06:00:00,4.56,301
1226,2017-11-05 12:00:00,6.12,295
1227,2017-11-05 18:00:00,3.76,306
1228,2017-11-06 00:00:00,3.26,325
1229,2017-11-06 06:00:00,4.3,345
1230,2017-11-06 12:00:00,5.15,9
1231,2017-11-06 18:00:00,2.82,1
1232,2017-11-07 00:00:00,1.34,11
1233,2017-11-07 06:00:00,1.42,349
1234,2017-11-07 12:00:00,1.06,15
1235,2017-11-07 18:00:00,1.89,207
1236,2017-11-08 00:00:00,2.27,222
1237,2017-11-08 06:00:00,1.25,206
1238,2017-11-08 12:00:00,1.1,277
1239,2017-11-08 18:00:00,2.7,350
1240,2017-11-09 00:00:00,2.31,340
1241,2017-11-09 06:00:00,1.38,323
1242,2017-11-09 12:00:00,0.66,241
1243,2017-11-09 18:00:00,2.1,197
1244,2017-11-10 00:00:00,3.52,221
1245,2017-11-10 06:00:00,4.46,228
1246,2017-11-10 12:00:00,5.43,249
1247,2017-11-10 18:00:00,5.76,305
1248,2017-11-11 00:00:00,4.05,262
1249,2017-11-11 06:00:00,8.06,233
1250,2017-11-11 12:00:00,8.22,242
1251,2017-11-11 18:00:00,6.55,269
1252,2017-11-12 00:00:00,2.19,276
1253,2017-11-12 06:00:00,8.6,244
1254,2017-11-12 12:00:00,8.04,326
1255,2017-11-12 18:00:00,7.32,321
1256,2017-11-13 00:00:00,7.35,324
1257,2017-11-13 06:00:00,6.73,335
1258,2017-11-13 12:00:00,7.16,343
1259,2017-11-13 18:00:00,5.14,335
1260,2017-11-14 00:00:00,3.32,339
1261,2017-11-14 06:00:00,0.34,349
1262,2017-11-14 12:00:00,0.97,283
1263,2017-11-14 18:00:00,0.9,242
1264,2017-11-15 00:00:00,1.27,212
1265,2017-11-15 06:00:00,0.46,191
1266,2017-11-15 12:00:00,0.98,112
1267,2017-11-15 18:00:00,1.15,47
1268,2017-11-16 00:00:00,1.23,69
1269,2017-11-16 06:00:00,0.58,55
1270,2017-11-16 12:00:00,2.08,98
1271,2017-11-16 18:00:00,0.61,46
1272,2017-11-17 00:00:00,0.8,71
1273,2017-11-17 06:00:00,0.46,102
1274,2017-11-17 12:00:00,1.36,25
1275,2017-11-17 18:00:00,2.67,26
1276,2017-11-18 00:00:00,2.6,345
1277,2017-11-18 06:00:00,1.07,247
1278,2017-11-18 12:00:00,3.61,279
1279,2017-11-18 18:00:00,3.86,238
1280,2017-11-19 00:00:00,5.61,255
1281,2017-11-19 06:00:00,3.65,339
1282,2017-11-19 12:00:00,3.65,346
1283,2017-11-19 18:00:00,1.8,317
1284,2017-11-20 00:00:00,1.24,241
1285,2017-11-20 06:00:00,3.77,220
1286,2017-11-20 12:00:00,5.49,230
1287,2017-11-20 18:00:00,5.27,244
1288,2017-11-21 00:00:00,5.34,244
1289,2017-11-21 06:00:00,5.13,222
1290,2017-11-21 12:00:00,5.24,222
1291,2017-11-21 18:00:00,4.72,217
1292,2017-11-22 00:00:00,5.04,217
1293,2017-11-22 06:00:00,5.5,197
1294,2017-11-22 12:00:00,5.38,184
1295,2017-11-22 18:00:00,7.74,195
1296,2017-11-23 00:00:00,8.05,195
1297,2017-11-23 06:00:00,9.97,210
1298,2017-11-23 12:00:00,7.74,214
1299,2017-11-23 18:00:00,4.92,225
1300,2017-11-24 00:00:00,7.65,201
1301,2017-11-24 06:00:00,6.73,221
1302,2017-11-24 12:00:00,2.49,283
1303,2017-11-24 18:00:00,3.42,262
1304,2017-11-25 00:00:00,2.05,276
