,Time,Speed(m/s),Direction (deg N)
664,2017-06-16 12:00:00,3.05,323
665,2017-06-16 18:00:00,3.73,348
666,2017-06-17 00:00:00,3.4,2
667,2017-06-17 06:00:00,0.88,9
668,2017-06-17 12:00:00,2.06,64
669,2017-06-17 18:00:00,3.26,50
670,2017-06-18 00:00:00,3.58,48
671,2017-06-18 06:00:00,3.27,63
672,2017-06-18 12:00:00,3.98,55
673,2017-06-18 18:00:00,4.23,64
674,2017-06-19 00:00:00,3.29,79
675,2017-06-19 06:00:00,1.78,70
676,2017-06-19 12:00:00,2.01,77
677,2017-06-19 18:00:00,1.98,30
678,2017-06-20 00:00:00,1.51,34
679,2017-06-20 06:00:00,0.57,73
680,2017-06-20 12:00:00,1.34,245
681,2017-06-20 18:00:00,2.88,30
682,2017-06-21 00:00:00,0.73,186
683,2017-06-21 06:00:00,1.79,148
684,2017-06-21 12:00:00,2.27,145
685,2017-06-21 18:00:00,1.0,187
686,2017-06-22 00:00:00,3.32,229
687,2017-06-22 06:00:00,1.62,227
688,2017-06-22 12:00:00,1.83,273
689,2017-06-22 18:00:00,4.38,294
690,2017-06-23 00:00:00,4.15,321
691,2017-06-23 06:00:00,2.52,290
692,2017-06-23 12:00:00,2.27,272
693,2017-06-23 18:00:00,2.8,290
694,2017-06-24 00:00:00,2.95,291
695,2017-06-24 06:00:00,1.98,247
696,2017-06-24 12:00:00,2.65,232
697,2017-06-24 18:00:00,2.95,266
698,2017-06-25 00:00:00,3.39,257
699,2017-06-25 06:00:00,2.79,261
700,2017-06-25 12:00:00,4.74,264
701,2017-06-25 18:00:00,2.31,279
702,2017-06-26 00:00:00,3.31,360
703,2017-06-26 06:00:00,1.99,43
704,2017-06-26 12:00:00,3.5,53
705,2017-06-26 18:00:00,1.37,53
706,2017-06-27 00:00:00,1.2,115
707,2017-06-27 06:00:00,1.81,207
708,2017-06-27 12:00:00,1.73,161
709,2017-06-27 18:00:00,2.24,267
710,2017-06-28 00:00:00,3.49,252
711,2017-06-28 06:00:00,3.59,232
712,2017-06-28 12:00:00,4.71,219
713,2017-06-28 18:00:00,3.98,258
714,2017-06-29 00:00:00,2.53,252
715,2017-06-29 06:00:00,2.93,259
716,2017-06-29 12:00:00,5.96,210
717,2017-06-29 18:00:00,6.22,217
718,2017-06-30 00:00:00,4.06,190
719,2017-06-30 06:00:00,4.13,181
720,2017-06-30 12:00:00,5.32,230
721,2017-06-30 18:00:00,5.51,261
722,2017-07-01 00:00:00,3.98,288
723,2017-07-01 06:00:00,4.05,270
724,2017-07-01 12:00:00,5.85,316
725,2017-07-01 18:00:00,2.49,338
726,2017-07-02 00:00:00,3.38,305
727,2017-07-02 06:00:00,3.8,246
728,2017-07-02 12:00:00,4.69,267
729,2017-07-02 18:00:00,2.12,292
730,2017-07-03 00:00:00,3.09,348
731,2017-07-03 06:00:00,0.59,221
732,2017-07-03 12:00:00,4.8,262
733,2017-07-03 18:00:00,2.54,289
734,2017-07-04 00:00:00,2.74,320
735,2017-07-04 06:00:00,1.43,77
736,2017-07-04 12:00:00,1.9,77
737,2017-07-04 18:00:00,2.34,44
738,2017-07-05 00:00:00,2.66,64
739,2017-07-05 06:00:00,1.74,31
740,2017-07-05 12:00:00,2.54,68
741,2017-07-05 18:00:00,2.84,77
742,2017-07-06 00:00:00,2.7,119
743,2017-07-06 06:00:00,2.43,162
744,2017-07-06 12:00:00,2.86,209
745,2017-07-06 18:00:00,3.76,236
746,2017-07-07 00:00:00,2.31,301
747,2017-07-07 06:00:00,1.44,5
748,2017-07-07 12:00:00,1.2,282
749,2017-07-07 18:00:00,1.74,345
750,2017-07-08 00:00:00,3.45,352
751,2017-07-08 06:00:00,2.82,1
752,2017-07-08 12:00:00,2.66,11
753,2017-07-08 18:00:00,3.24,37
754,2017-07-09 00:00:00,2.8,27
755,2017-07-09 06:00:00,3.18,57
756,2017-07-09 12:00:00,1.96,80
757,2017-07-09 18:00:00,2.75,352
758,2017-07-10 00:00:00,1.64,316
759,2017-07-10 06:00:00,2.16,267
760,2017-07-10 12:00:00,3.01,286
761,2017-07-10 18:00:00,1.8,261
762,2017-07-11 00:00:00,2.14,299
763,2017-07-11 06:00:00,2.74,205
764,2017-07-11 12:00:00,4.86,232
765,2017-07-11 18:00:00,4.01,222
766,2017-07-12 00:00:00,5.11,216
767,2017-07-12 06:00:00,6.7,227
768,2017-07-12 12:00:00,6.18,272
769,2017-07-12 18:00:00,3.7,7
770,2017-07-13 00:00:00,2.9,55
771,2017-07-13 06:00:00,2.79,81
772,2017-07-13 12:00:00,1.75,50
773,2017-07-13 18:00:00,1.99,16
774,2017-07-14 00:00:00,3.26,338
775,2017-07-14 06:00:00,2.81,318
776,2017-07-14 12:00:00,4.01,277
777,2017-07-14 18:00:00,5.31,328
778,2017-07-15 00:00:00,3.08,338
779,2017-07-15 06:00:00,1.46,334
780,2017-07-15 12:00:00,0.48,264
781,2017-07-15 18:00:00,1.0,313
782,2017-07-16 00:00:00,3.72,325
783,2017-07-16 06:00:00,0.71,329
784,2017-07-16 12:00:00,0.75,345
785,2017-07-16 18:00:00,2.52,14
786,2017-07-17 00:00:00,3.33,17
787,2017-07-17 06:00:00,2.02,28
788,2017-07-17 12:00:00,3.29,43
789,2017-07-17 18:00:00,3.87,55
790,2017-07-18 00:00:00,3.7,65
791,2017-07-18 06:00:00,3.23,65
792,2017-07-18 12:00:00,4.7,90
793,2017-07-18 18:00:00,2.9,109
794,2017-07-19 00:00:00,5.94,208
795,2017-07-19 06:00:00,3.7,201
796,2017-07-19 12:00:00,4.97,195
797,2017-07-19 18:00:00,3.79,210
798,2017-07-20 00:00:00,3.59,228
799,2017-07-20 06:00:00,5.89,217
800,2017-07-20 12:00:00,8.11,255
801,2017-07-20 18:00:00,3.95,273
802,2017-07-21 00:00:00,1.63,249
803,2017-07-21 06:00:00,1.54,207
804,2017-07-21 12:00:00,3.16,224
805,2017-07-21 18:00:00,3.29,222
806,2017-07-22 00:00:00,5.02,216
807,2017-07-22 06:00:00,5.47,200
808,2017-07-22 12:00:00,6.36,204
809,2017-07-22 18:00:00,4.7,238
810,2017-07-23 00:00:00,4.61,226
811,2017-07-23 06:00:00,4.99,231
812,2017-07-23 12:00:00,7.58,236
813,2017-07-23 18:00:00,3.78,255
814,2017-07-24 00:00:00,4.45,345
815,2017-07-24 06:00:00,3.18,262
816,2017-07-24 12:00:00,6.55,279
817,2017-07-24 18:00:00,5.91,315
818,2017-07-25 00:00:00,4.08,309
819,2017-07-25 06:00:00,2.83,311
820,2017-07-25 12:00:00,4.86,326
821,2017-07-25 18:00:00,4.23,331
822,2017-07-26 00:00:00,2.83,344
823,2017-07-26 06:00:00,1.92,180
824,2017-07-26 12:00:00,6.35,226
825,2017-07-26 18:00:00,3.54,226
826,2017-07-27 00:00:00,4.98,235
827,2017-07-27 06:00:00,3.32,234
828,2017-07-27 12:00:00,5.83,258
829,2017-07-27 18:00:00,3.37,274
830,2017-07-28 00:00:00,4.75,257
831,2017-07-28 06:00:00,3.18,244
832,2017-07-28 12:00:00,5.64,230
833,2017-07-28 18:00:00,4.21,216
834,2017-07-29 00:00:00,5.1,229
835,2017-07-29 06:00:00,4.02,210
836,2017-07-29 12:00:00,3.9,196
837,2017-07-29 18:00:00,5.9,217
838,2017-07-30 00:00:00,5.58,206
839,2017-07-30 06:00:00,6.91,221
840,2017-07-30 12:00:00,4.81,229
841,2017-07-30 18:00:00,4.69,239
842,2017-07-31 00:00:00,4.28,259
843,2017-07-31 06:00:00,0.85,187
844,2017-07-31 12:00:00,1.2,204
845,2017-07-31 18:00:00,0.76,54
846,2017-08-01 00:00:00,1.65,32
847,2017-08-01 06:00:00,1.43,31
848,2017-08-01 12:00:00,0.34,346
849,2017-08-01 18:00:00,2.42,272
850,2017-08-02 00:00:00,2.1,325
851,2017-08-02 06:00:00,2.35,218
852,2017-08-02 12:00:00,2.22,172
853,2017-08-02 18:00:00,1.71,226
854,2017-08-03 00:00:00,3.47,256
855,2017-08-03 06:00:00,6.96,219
856,2017-08-03 12:00:00,6.78,250
857,2017-08-03 18:00:00,5.09,246
858,2017-08-04 00:00:00,3.73,257
859,2017-08-04 06:00:00,3.2,229
860,2017-08-04 12:00:00,6.11,242
861,2017-08-04 18:00:00,1.43,223
862,2017-08-05 00:00:00,3.59,208
863,2017-08-05 06:00:00,3.78,304
864,2017-08-05 12:00:00,4.83,275
865,2017-08-05 18:00:00,4.87,328
866,2017-08-06 00:00:00,3.06,13
867,2017-08-06 06:00:00,1.22,333
868,2017-08-06 12:00:00,1.05,308
869,2017-08-06 18:00:00,1.61,22
870,2017-08-07 00:00:00,3.0,34
871,2017-08-07 06:00:00,1.96,41
872,2017-08-07 12:00:00,2.4,65
873,2017-08-07 18:00:00,2.23,55
874,2017-08-08 00:00:00,1.77,20
875,2017-08-08 06:00:00,1.33,288
876,2017-08-08 12:00:00,4.53,260
877,2017-08-08 18:00:00,4.91,262
878,2017-08-09 00:00:00,1.59,217
879,2017-08-09 06:00:00,3.04,211
880,2017-08-09 12:00:00,1.97,183
881,2017-08-09 18:00:00,1.23,273
882,2017-08-10 00:00:00,2.23,273
883,2017-08-10 06:00:00,2.39,315
884,2017-08-10 12:00:00,3.44,347
885,2017-08-10 18:00:00,3.73,357
886,2017-08-11 00:00:00,4.03,334
887,2017-08-11 06:00:00,2.68,332
888,2017-08-11 12:00:00,2.51,299
889,2017-08-11 18:00:00,2.18,285
890,2017-08-12 00:00:00,3.56,279
891,2017-08-12 06:00:00,4.18,223
892,2017-08-12 12:00:00,5.06,237
893,2017-08-12 18:00:00,4.27,249
894,2017-08-13 00:00:00,2.61,329
895,2017-08-13 06:00:00,1.78,338
896,2017-08-13 12:00:00,0.82,208
897,2017-08-13 18:00:00,1.17,48
898,2017-08-14 00:00:00,0.25,13
899,2017-08-14 06:00:00,1.14,106
900,2017-08-14 12:00:00,1.38,130
901,2017-08-14 18:00:00,1.37,80
902,2017-08-15 00:00:00,4.8,127
903,2017-08-15 06:00:00,4.52,200
904,2017-08-15 12:00:00,4.2,242
905,2017-08-15 18:00:00,1.26,330
906,2017-08-16 00:00:00,2.07,337
907,2017-08-16 06:00:00,1.5,351
908,2017-08-16 12:00:00,0.78,310
909,2017-08-16 18:00:00,2.55,227
910,2017-08-17 00:00:00,2.74,225
911,2017-08-17 06:00:00,5.29,207
912,2017-08-17 12:00:00,6.15,229
913,2017-08-17 18:00:00,4.31,230
914,2017-08-18 00:00:00,3.62,248
915,2017-08-18 06:00:00,3.81,243
916,2017-08-18 12:00:00,5.67,239
917,2017-08-18 18:00:00,6.02,269
918,2017-08-19 00:00:00,3.25,269
919,2017-08-19 06:00:00,3.91,249
920,2017-08-19 12:00:00,5.37,252
921,2017-08-19 18:00:00,3.03,298
922,2017-08-20 00:00:00,2.45,334
923,2017-08-20 06:00:00,1.47,325
924,2017-08-20 12:00:00,0.96,229
925,2017-08-20 18:00:00,0.39,207
926,2017-08-21 00:00:00,2.89,188
927,2017-08-21 06:00:00,2.52,204
928,2017-08-21 12:00:00,1.13,237
929,2017-08-21 18:00:00,2.11,21
930,2017-08-22 00:00:00,0.32,23
931,2017-08-22 06:00:00,1.42,94
932,2017-08-22 12:00:00,2.79,100
933,2017-08-22 18:00:00,2.94,86
934,2017-08-23 00:00:00,1.91,157
935,2017-08-23 06:00:00,2.73,189
936,2017-08-23 12:00:00,3.14,261
937,2017-08-23 18:00:00,4.32,308
938,2017-08-24 00:00:00,3.51,350
939,2017-08-24 06:00:00,1.79,36
940,2017-08-24 12:00:00,2.63,66
941,2017-08-24 18:00:00,3.59,36
942,2017-08-25 00:00:00,2.86,61
943,2017-08-25 06:00:00,2.47,74
944,2017-08-25 12:00:00,1.93,170
945,2017-08-25 18:00:00,0.55,113
946,2017-08-26 00:00:00,1.29,225
947,2017-08-26 06:00:00,0.52,249
948,2017-08-26 12:00:00,1.0,186
949,2017-08-26 18:00:00,2.43,19
950,2017-08-27 00:00:00,2.08,357
951,2017-08-27 06:00:00,2.36,5
952,2017-08-27 12:00:00,0.73,58
953,2017-08-27 18:00:00,3.25,22
954,2017-08-28 00:00:00,2.15,73
955,2017-08-28 06:00:00,2.24,64
956,2017-08-28 12:00:00,2.35,70
957,2017-08-28 18:00:00,3.52,45
958,2017-08-29 00:00:00,1.8,108
959,2017-08-29 06:00:00,2.22,85
960,2017-08-29 12:00:00,2.21,138
961,2017-08-29 18:00:00,1.77,173
962,2017-08-30 00:00:00,4.9,225
963,2017-08-30 06:00:00,3.0,272
964,2017-08-30 12:00:00,3.51,227
965,2017-08-30 18:00:00,5.31,328
966,2017-08-31 00:00:00,5.66,327
967,2017-08-31 06:00:00,3.48,290
968,2017-08-31 12:00:00,4.06,254
969,2017-08-31 18:00:00,1.84,290
970,2017-09-01 00:00:00,1.11,47
971,2017-09-01 06:00:00,0.97,219
972,2017-09-01 12:00:00,1.27,293
973,2017-09-01 18:00:00,1.64,14
974,2017-09-02 00:00:00,2.55,344
975,2017-09-02 06:00:00,2.79,335
976,2017-09-02 12:00:00,3.56,326
977,2017-09-02 18:00:00,2.38,333
978,2017-09-03 00:00:00,1.4,246
979,2017-09-03 06:00:00,2.37,181
980,2017-09-03 12:00:00,2.68,198
981,2017-09-03 18:00:00,2.53,170
982,2017-09-04 00:00:00,2.32,199
983,2017-09-04 06:00:00,2.73,182
984,2017-09-04 12:00:00,3.47,200
985,2017-09-04 18:00:00,2.26,222
986,2017-09-05 00:00:00,2.06,203
987,2017-09-05 06:00:00,3.39,232
988,2017-09-05 12:00:00,5.82,241
989,2017-09-05 18:00:00,5.16,233
990,2017-09-06 00:00:00,5.18,275
991,2017-09-06 06:00:00,4.13,286
992,2017-09-06 12:00:00,5.21,268
993,2017-09-06 18:00:00,4.4,291
994,2017-09-07 00:00:00,3.27,296
995,2017-09-07 06:00:00,2.79,269
996,2017-09-07 12:00:00,4.01,254
997,2017-09-07 18:00:00,3.93,251
998,2017-09-08 00:00:00,4.11,230
999,2017-09-08 06:00:00,6.24,222
1000,2017-09-08 12:00:00,8.67,227
1001,2017-09-08 18:00:00,7.16,223
1002,2017-09-09 00:00:00,4.72,242
1003,2017-09-09 06:00:00,5.21,245
1004,2017-09-09 12:00:00,5.9,247
1005,2017-09-09 18:00:00,3.44,275
1006,2017-09-10 00:00:00,2.73,256
1007,2017-09-10 06:00:00,3.01,247
1008,2017-09-10 12:00:00,6.22,230
1009,2017-09-10 18:00:00,7.0,212
1010,2017-09-11 00:00:00,6.82,232
1011,2017-09-11 06:00:00,6.79,243
1012,2017-09-11 12:00:00,8.74,242
1013,2017-09-11 18:00:00,6.42,242
1014,2017-09-12 00:00:00,5.39,262
1015,2017-09-12 06:00:00,5.35,248
1016,2017-09-12 12:00:00,6.17,246
1017,2017-09-12 18:00:00,5.56,229
1018,2017-09-13 00:00:00,8.72,207
1019,2017-09-13 12:00:00,9.57,253
1020,2017-09-13 18:00:00,9.74,237
1021,2017-09-14 00:00:00,8.13,265
1022,2017-09-14 06:00:00,6.66,254
1023,2017-09-14 12:00:00,8.76,273
1024,2017-09-14 18:00:00,4.49,255
1025,2017-09-15 00:00:00,3.31,263
1026,2017-09-15 06:00:00,3.37,262
1027,2017-09-15 12:00:00,3.05,244
1028,2017-09-15 18:00:00,2.58,318
1029,2017-09-16 00:00:00,1.72,234
1030,2017-09-16 06:00:00,0.72,272
1031,2017-09-17 00:00:00,2.5,138
1032,2017-09-17 06:00:00,2.16,213
1033,2017-09-17 12:00:00,2.77,226
1034,2017-09-17 18:00:00,1.82,286
1035,2017-09-18 12:00:00,3.44,278
1036,2017-09-18 18:00:00,3.61,331
1037,2017-09-19 00:00:00,3.32,301
1038,2017-09-19 06:00:00,2.66,301
1039,2017-09-19 12:00:00,3.99,353
1040,2017-09-19 18:00:00,2.37,334
1041,2017-09-20 00:00:00,2.87,342
1042,2017-09-20 06:00:00,1.15,224
1043,2017-09-20 12:00:00,1.55,194
1044,2017-09-20 18:00:00,1.96,166
1045,2017-09-21 00:00:00,2.59,179
1046,2017-09-21 06:00:00,2.93,148
1047,2017-09-21 12:00:00,2.54,150
1048,2017-09-21 18:00:00,1.04,222
1049,2017-09-22 00:00:00,1.53,325
1050,2017-09-22 06:00:00,2.61,338
1051,2017-09-22 12:00:00,2.92,316
1052,2017-09-22 18:00:00,2.36,354
1053,2017-09-23 00:00:00,1.91,62
1054,2017-09-23 06:00:00,1.61,83
1055,2017-09-23 12:00:00,2.11,79
1056,2017-09-23 18:00:00,2.14,84
1057,2017-09-24 00:00:00,1.79,107
1058,2017-09-24 06:00:00,2.11,120
1059,2017-09-24 12:00:00,1.74,118
1060,2017-09-24 18:00:00,2.31,121
1061,2017-09-25 00:00:00,2.95,122
1062,2017-09-25 06:00:00,1.9,125
1063,2017-09-25 12:00:00,1.7,264
1064,2017-09-25 18:00:00,1.45,304
1065,2017-09-26 00:00:00,1.73,319
1066,2017-09-26 06:00:00,2.52,321
1067,2017-09-26 12:00:00,2.31,333
1068,2017-09-26 18:00:00,1.19,277
1069,2017-09-27 00:00:00,1.75,193
1070,2017-09-27 06:00:00,1.47,122
1071,2017-09-27 12:00:00,2.82,173
1072,2017-09-27 18:00:00,2.37,180
1073,2017-09-28 00:00:00,3.79,196
1074,2017-09-28 06:00:00,3.39,218
1075,2017-09-28 12:00:00,3.46,197
1076,2017-09-28 18:00:00,2.07,207
1077,2017-09-29 00:00:00,3.27,188
1078,2017-09-29 06:00:00,4.03,183
1079,2017-09-29 12:00:00,3.38,235
1080,2017-09-29 18:00:00,3.26,237
1081,2017-09-30 00:00:00,3.71,306
1082,2017-09-30 06:00:00,2.82,311
1083,2017-09-30 12:00:00,3.55,272
1084,2017-09-30 18:00:00,3.03,241
1085,2017-10-01 00:00:00,4.1,212
1086,2017-10-01 06:00:00,5.95,177
1087,2017-10-01 12:00:00,6.73,194
1088,2017-10-01 18:00:00,4.73,195
1089,2017-10-02 00:00:00,5.04,220
1090,2017-10-02 06:00:00,4.53,249
1091,2017-10-02 12:00:00,6.57,258
1092,2017-10-02 18:00:00,3.7,245
1093,2017-10-03 00:00:00,4.86,310
1094,2017-10-03 06:00:00,3.81,331
1095,2017-10-03 12:00:00,3.36,336
1096,2017-10-03 18:00:00,2.13,15
1097,2017-10-04 00:00:00,2.15,350
1098,2017-10-04 06:00:00,0.88,299
1099,2017-10-04 12:00:00,1.85,246
1100,2017-10-04 18:00:00,2.61,253
1101,2017-10-05 00:00:00,3.81,260
1102,2017-10-05 06:00:00,5.56,248
1103,2017-10-05 12:00:00,5.96,266
1104,2017-10-05 18:00:00,5.31,337
1105,2017-10-06 00:00:00,3.32,332
1106,2017-10-06 06:00:00,3.38,327
1107,2017-10-06 12:00:00,6.51,339
1108,2017-10-06 18:00:00,3.2,356
1109,2017-10-07 00:00:00,1.08,328
1110,2017-10-07 06:00:00,3.06,229
1111,2017-10-07 12:00:00,4.06,233
1112,2017-10-07 18:00:00,4.98,239
1113,2017-10-08 00:00:00,4.66,257
1114,2017-10-08 06:00:00,2.46,287
1115,2017-10-08 12:00:00,2.82,295
1116,2017-10-08 18:00:00,2.08,320
1117,2017-10-09 00:00:00,1.68,343
1118,2017-10-09 06:00:00,0.49,14
1119,2017-10-09 12:00:00,1.33,270
1120,2017-10-09 18:00:00,1.8,240
1121,2017-10-10 00:00:00,2.88,263
1122,2017-10-10 06:00:00,2.23,250
1123,2017-10-10 12:00:00,4.04,245
1124,2017-10-10 18:00:00,2.82,236
1125,2017-10-11 00:00:00,3.11,213
1126,2017-10-11 06:00:00,3.51,206
1127,2017-10-11 12:00:00,5.38,212
1128,2017-10-11 18:00:00,3.9,226
1129,2017-10-12 00:00:00,5.25,259
1130,2017-10-12 06:00:00,4.26,237
1131,2017-10-12 12:00:00,3.8,241
1132,2017-10-12 18:00:00,3.14,212
1133,2017-10-13 00:00:00,2.59,241
1134,2017-10-13 06:00:00,1.6,179
1135,2017-10-13 12:00:00,1.16,157
1136,2017-10-13 18:00:00,1.43,134
1137,2017-10-14 00:00:00,0.27,54
1138,2017-10-14 06:00:00,0.97,116
1139,2017-10-14 12:00:00,1.55,109
1140,2017-10-14 18:00:00,1.77,109
1141,2017-10-15 00:00:00,2.91,168
1142,2017-10-15 06:00:00,2.6,180
1143,2017-10-15 12:00:00,3.8,189
1144,2017-10-15 18:00:00,4.77,197
1145,2017-10-16 00:00:00,4.38,191
1146,2017-10-16 06:00:00,4.57,167
1147,2017-10-16 12:00:00,4.66,196
1148,2017-10-16 18:00:00,3.04,246
1149,2017-10-17 00:00:00,2.42,291
1150,2017-10-17 06:00:00,1.65,8
1151,2017-10-17 12:00:00,1.87,105
1152,2017-10-17 18:00:00,2.82,130
1153,2017-10-18 00:00:00,5.65,215
1154,2017-10-18 06:00:00,3.59,165
1155,2017-10-18 12:00:00,2.47,162
1156,2017-10-18 18:00:00,3.46,132
1157,2017-10-19 00:00:00,4.03,146
1158,2017-10-19 06:00:00,4.75,175
1159,2017-10-19 12:00:00,6.88,196
1160,2017-10-19 18:00:00,5.18,188
1161,2017-10-20 00:00:00,7.1,214
1162,2017-10-20 06:00:00,5.69,234
1163,2017-10-20 12:00:00,7.64,232
1164,2017-10-20 18:00:00,3.96,203
1165,2017-10-21 00:00:00,7.32,198
1166,2017-10-21 06:00:00,7.21,218
1167,2017-10-21 12:00:00,9.4,234
1168,2017-10-21 18:00:00,8.53,228
1169,2017-10-22 00:00:00,7.13,233
1170,2017-10-22 06:00:00,8.03,249
1171,2017-10-22 12:00:00,8.66,262
1172,2017-10-22 18:00:00,5.76,267
1173,2017-10-23 00:00:00,5.65,270
1174,2017-10-23 06:00:00,3.84,250
1175,2017-10-23 12:00:00,6.29,242
1176,2017-10-23 18:00:00,4.24,223
1177,2017-10-24 00:00:00,3.25,230
1178,2017-10-24 06:00:00,3.52,233
1179,2017-10-24 12:00:00,2.95,236
1180,2017-10-24 18:00:00,2.26,201
1181,2017-10-25 00:00:00,2.98,204
1182,2017-10-25 06:00:00,3.09,214
1183,2017-10-25 12:00:00,1.53,238
1184,2017-10-25 18:00:00,0.9,205
1185,2017-10-26 00:00:00,0.18,91
1186,2017-10-26 06:00:00,0.81,134
1187,2017-10-26 12:00:00,0.61,330
1188,2017-10-26 18:00:00,2.25,28
1189,2017-10-27 00:00:00,1.95,354
1190,2017-10-27 06:00:00,2.95,336
1191,2017-10-27 12:00:00,4.57,16
1192,2017-10-27 18:00:00,3.34,8
1193,2017-10-28 00:00:00,2.09,337
1194,2017-10-28 06:00:00,1.88,296
1195,2017-10-28 12:00:00,3.11,268
1196,2017-10-28 18:00:00,4.24,270
1197,2017-10-29 00:00:00,4.39,264
1198,2017-10-29 06:00:00,6.0,270
1199,2017-10-29 12:00:00,6.96,319
1200,2017-10-29 18:00:00,5.38,18
1201,2017-10-30 00:00:00,4.55,18
1202,2017-10-30 06:00:00,3.38,21
1203,2017-10-30 12:00:00,4.55,36
1204,2017-10-30 18:00:00,3.55,35
1205,2017-10-31 00:00:00,2.75,34
1206,2017-10-31 06:00:00,0.97,9
1207,2017-10-31 12:00:00,1.55,82
1208,2017-10-31 18:00:00,1.72,116
1209,2017-11-01 00:00:00,1.87,129
1210,2017-11-01 06:00:00,3.34,133
1211,2017-11-01 12:00:00,3.72,138
1212,2017-11-01 18:00:00,4.13,188
1213,2017-11-02 00:00:00,4.35,217
1214,2017-11-02 06:00:00,3.86,234
1215,2017-11-02 12:00:00,3.03,256
1216,2017-11-02 18:00:00,1.38,326
1217,2017-11-03 00:00:00,0.44,121
1218,2017-11-03 06:00:00,1.24,189
1219,2017-11-03 12:00:00,1.9,118
1220,2017-11-03 18:00:00,3.52,110
1221,2017-11-04 00:00:00,3.35,164
1222,2017-11-04 06:00:00,5.78,202
1223,2017-11-04 12:00:00,7.58,226
1224,2017-11-04 18:00:00,4.01,256
1225,2017-11-05 00:00:00,4.64,298
1226,2017-11-05 12:00:00,6.79,299
1227,2017-11-05 18:00:00,3.52,303
1228,2017-11-06 00:00:00,3.11,326
1229,2017-11-06 06:00:00,3.87,356
1230,2017-11-06 12:00:00,3.81,9
1231,2017-11-06 18:00:00,2.51,9
1232,2017-11-07 00:00:00,1.11,338
1233,2017-11-07 06:00:00,1.08,307
1234,2017-11-07 12:00:00,0.05,32
1235,2017-11-07 18:00:00,2.38,203
1236,2017-11-08 00:00:00,2.32,218
1237,2017-11-08 06:00:00,1.88,211
1238,2017-11-08 12:00:00,0.42,261
1239,2017-11-08 18:00:00,2.86,4
1240,2017-11-09 00:00:00,2.23,347
1241,2017-11-09 06:00:00,1.8,317
1242,2017-11-09 12:00:00,1.3,337
1243,2017-11-09 18:00:00,1.73,211
1244,2017-11-10 00:00:00,3.6,231
1245,2017-11-10 06:00:00,4.07,243
1246,2017-11-10 12:00:00,5.77,253
1247,2017-11-10 18:00:00,5.8,300
1248,2017-11-11 00:00:00,4.35,268
1249,2017-11-11 06:00:00,8.29,243
1250,2017-11-11 12:00:00,8.48,246
1251,2017-11-11 18:00:00,7.59,267
1252,2017-11-12 00:00:00,6.12,256
1253,2017-11-12 06:00:00,8.55,246
1254,2017-11-12 12:00:00,8.89,326
1255,2017-11-12 18:00:00,6.99,325
1256,2017-11-13 00:00:00,7.07,325
1257,2017-11-13 06:00:00,6.5,336
1258,2017-11-13 12:00:00,7.3,348
1259,2017-11-13 18:00:00,5.03,337
1260,2017-11-14 00:00:00,3.14,342
1261,2017-11-14 06:00:00,0.6,358
1262,2017-11-14 12:00:00,0.92,301
1263,2017-11-14 18:00:00,0.43,274
1264,2017-11-15 00:00:00,1.1,207
1265,2017-11-15 06:00:00,0.15,120
1266,2017-11-15 12:00:00,1.25,92
1267,2017-11-15 18:00:00,1.4,45
1268,2017-11-16 00:00:00,1.24,88
1269,2017-11-16 06:00:00,0.84,63
1270,2017-11-16 12:00:00,2.0,80
1271,2017-11-16 18:00:00,1.38,50
1272,2017-11-17 00:00:00,1.59,70
1273,2017-11-17 06:00:00,0.87,79
1274,2017-11-17 12:00:00,1.35,39
1275,2017-11-17 18:00:00,2.4,38
1276,2017-11-18 00:00:00,2.27,358
1277,2017-11-18 06:00:00,0.38,208
1278,2017-11-18 12:00:00,2.98,288
1279,2017-11-18 18:00:00,3.48,246
1280,2017-11-19 00:00:00,5.55,261
1281,2017-11-19 06:00:00,3.34,309
1282,2017-11-19 12:00:00,3.44,353
1283,2017-11-19 18:00:00,1.5,3
1284,2017-11-20 00:00:00,1.09,227
1285,2017-11-20 06:00:00,3.71,225
1286,2017-11-20 12:00:00,5.59,235
1287,2017-11-20 18:00:00,5.18,246
1288,2017-11-21 00:00:00,5.3,244
1289,2017-11-21 06:00:00,4.96,222
1290,2017-11-21 12:00:00,4.73,224
1291,2017-11-21 18:00:00,4.69,218
1292,2017-11-22 00:00:00,5.19,218
1293,2017-11-22 06:00:00,5.21,200
1294,2017-11-22 12:00:00,5.56,185
1295,2017-11-22 18:00:00,7.67,197
1296,2017-11-23 00:00:00,8.7,201
1297,2017-11-23 06:00:00,9.76,211
1298,2017-11-23 12:00:00,7.77,216
1299,2017-11-23 18:00:00,4.68,225
1300,2017-11-24 00:00:00,7.96,202
1301,2017-11-24 06:00:00,6.87,223
1302,2017-11-24 12:00:00,2.79,267
1303,2017-11-24 18:00:00,3.63,263
1304,2017-11-25 00:00:00,2.22,267
1305,2017-11-25 06:00:00,4.89,271
1306,2017-11-25 12:00:00,6.28,299
1307,2017-11-25 18:00:00,4.45,281
1308,2017-11-26 00:00:00,4.43,270
1309,2017-11-26 06:00:00,4.54,274
1310,2017-11-26 12:00:00,4.71,268
1311,2017-11-26 18:00:00,4.17,262
1312,2017-11-27 00:00:00,4.26,247
1313,2017-11-27 06:00:00,6.13,230
